date,KRE_2022_Q4,meta
2022-12-09 15:00:00,7.945130521783767,
2022-12-09 15:30:30,7.945130521783767,
2022-12-09 23:59:59,0.0,a
2022-12-12 00:00:00,5.773578522000662,
2022-12-12 10:00:00,-23.464060259772964,
2022-12-12 10:30:00,-21.194792416852692,
2022-12-12 12:00:00,10.742465273989865,
2022-12-12 13:30:00,-19.21995073868436,
2022-12-12 15:00:00,-14.764985800302952,
2022-12-12 15:30:30,-14.764985800302952,
2022-12-12 23:59:59,2.7300611681621376,c
2022-12-13 00:00:00,44.24319136709903,
2022-12-13 10:00:00,47.53916415073138,
2022-12-13 10:30:00,29.284979402504632,
2022-12-13 12:00:00,-6.020635306707959,
2022-12-13 13:30:00,-5.180324702475673,
2022-12-13 15:00:00,-9.074073719680541,
2022-12-13 15:30:30,-9.074073719680541,
2022-12-13 23:59:59,-4.684898177471609,c
2022-12-14 00:00:00,-10.96115231341264,
2022-12-14 10:00:00,31.371363078577588,
2022-12-14 10:30:00,42.37109206480966,
2022-12-14 12:00:00,14.406761080504339,
2022-12-14 13:30:00,-0.9255214229923467,
2022-12-14 15:00:00,14.47773570608365,
2022-12-14 15:30:30,14.47773570608365,
2022-12-14 23:59:59,9.548600798817688,c
2022-12-15 00:00:00,-9.71243852544012,
2022-12-15 10:00:00,16.730010087527717,
2022-12-15 10:30:00,29.198163992873447,
2022-12-15 12:00:00,5.345094320303588,
2022-12-15 13:30:00,26.828517534120465,
2022-12-15 15:00:00,16.471514784284977,
2022-12-15 15:30:30,16.471514784284977,
2022-12-15 23:59:59,9.208545956410944,c
2022-12-16 00:00:00,-13.405189579234275,
2022-12-16 10:00:00,11.416579973991588,
2022-12-16 10:30:00,-6.329559215901099,
2022-12-16 12:00:00,-50.982985198631354,
2022-12-16 13:30:00,-39.36963873697698,
2022-12-16 15:00:00,-42.34661066032345,
2022-12-16 15:30:30,-42.34661066032345,
2022-12-16 23:59:59,-67.39014386410565,e
2022-12-19 00:00:00,-75.03825077637714,
2022-12-19 10:00:00,-136.58050735933898,
2022-12-19 10:30:00,-125.47238033406018,
2022-12-19 12:00:00,-129.9541091497822,
2022-12-19 13:30:00,-122.07559215624758,
2022-12-19 15:00:00,-148.82389072157412,
2022-12-19 15:30:30,-148.82389072157412,
2022-12-19 23:59:59,-156.98550527491705,c
2022-12-20 00:00:00,-159.42335588524497,
2022-12-20 10:00:00,-150.27200729041147,
2022-12-20 10:30:00,-151.4498937162017,
2022-12-20 12:00:00,-155.16470983629574,
2022-12-20 13:30:00,-164.30545420962687,
2022-12-20 15:00:00,-175.45360493096837,
2022-12-20 15:30:30,-175.45360493096837,
2022-12-20 23:59:59,-165.15489948760717,c
2022-12-21 00:00:00,-181.0345749503499,
2022-12-21 10:00:00,-193.7774806893426,
2022-12-21 10:30:00,-192.226415530517,
2022-12-21 12:00:00,-201.8561994286556,
2022-12-21 13:30:00,-206.3413354232091,
2022-12-21 15:00:00,-206.09633330507086,
2022-12-21 15:30:30,-206.09633330507086,
2022-12-21 23:59:59,-197.3242174872156,c
2022-12-22 00:00:00,-200.9359393267266,
2022-12-22 10:00:00,-229.31427874683607,
2022-12-22 10:30:00,-238.38539911768896,
2022-12-22 12:00:00,-234.35828562784434,
2022-12-22 13:30:00,-222.6078570163735,
2022-12-22 15:00:00,-211.33524253824294,
2022-12-22 15:30:30,-211.33524253824294,
2022-12-22 23:59:59,-189.45444438613322,c
2022-12-23 00:00:00,-190.93437905375652,
2022-12-23 10:00:00,-225.5039110333239,
2022-12-23 10:30:00,-211.35829057948115,
2022-12-23 12:00:00,-230.14458154720774,
2022-12-23 13:30:00,-228.96491471493766,
2022-12-23 15:00:00,-220.9033488555183,
2022-12-23 15:30:30,-220.9033488555183,
2022-12-23 23:59:59,-222.93209971490148,w
2022-12-26 00:00:00,-222.93209971490148,
2022-12-26 10:00:00,-222.93209971490148,
2022-12-26 10:30:00,-222.93209971490148,
2022-12-26 12:00:00,-222.93209971490148,
2022-12-26 13:30:00,-222.93209971490148,
2022-12-26 15:00:00,-222.93209971490148,
2022-12-26 15:30:30,-222.93209971490148,
2022-12-26 23:59:59,-222.93209971490148,c
2022-12-27 00:00:00,-224.16700133654615,
2022-12-27 10:00:00,-278.3744379689822,
2022-12-27 10:30:00,-245.47518042102047,
2022-12-27 12:00:00,-251.23206226494847,
2022-12-27 13:30:00,-260.77618315658276,
2022-12-27 15:00:00,-263.63178545565097,
2022-12-27 15:30:30,-263.63178545565097,
2022-12-27 23:59:59,-255.47426148325576,c
2022-12-28 00:00:00,-249.48299603502915,
2022-12-28 10:00:00,-266.97288314989714,
2022-12-28 10:30:00,-270.45088519400235,
2022-12-28 12:00:00,-272.6199161187384,
2022-12-28 13:30:00,-245.5073297965953,
2022-12-28 15:00:00,-255.17176536317083,
2022-12-28 15:30:30,-255.17176536317083,
2022-12-28 23:59:59,-232.5666374316695,c
2022-12-29 00:00:00,-209.5064747324834,
2022-12-29 10:00:00,-178.1230663402497,
2022-12-29 10:30:00,-165.46756056125957,
2022-12-29 12:00:00,-157.05896773024392,
2022-12-29 13:30:00,-164.82217059002903,
2022-12-29 15:00:00,-159.40478039984873,
2022-12-29 15:30:30,-159.40478039984873,
2022-12-29 23:59:59,-153.8262514623582,c
2022-12-30 00:00:00,-175.5097110149727,
2022-12-30 10:00:00,-150.85629053216644,
2022-12-30 10:30:00,-163.0485370938194,
2022-12-30 12:00:00,-163.538538444393,
2022-12-30 13:30:00,-171.97941748364406,
2022-12-30 15:00:00,-153.75487145557668,
2022-12-30 15:30:30,-153.75487145557668,
2022-12-30 23:59:59,-130.07264590191983,w
