date,SDY_HEDGED_2021_Q1,meta
2020-12-18 00:00:00,20.752278612869794,
2020-12-18 10:00:00,19.232896140966282,
2020-12-18 10:30:00,24.526049519114366,
2020-12-18 12:00:00,29.052495666118737,
2020-12-18 13:30:00,29.124716792075155,
2020-12-18 15:00:00,34.8683547063521,
2020-12-18 15:30:30,34.8683547063521,q
2020-12-18 23:59:59,36.502155175358546,w
2020-12-21 00:00:00,55.50091930781752,
2020-12-21 10:00:00,33.17363981907517,
2020-12-21 10:30:00,36.872900499370026,
2020-12-21 12:00:00,43.4365771119862,
2020-12-21 13:30:00,35.8124520639303,
2020-12-21 15:00:00,40.150637718132224,
2020-12-21 15:30:30,40.150637718132224,
2020-12-21 23:59:59,39.549393885370726,c
2020-12-22 00:00:00,39.81773549865968,
2020-12-22 10:00:00,45.30086759065737,
2020-12-22 10:30:00,32.26437495309724,
2020-12-22 12:00:00,37.853897874756605,
2020-12-22 13:30:00,39.45986170570645,
2020-12-22 15:00:00,42.46990554295848,
2020-12-22 15:30:30,42.46990554295848,
2020-12-22 23:59:59,47.07636524186473,c
2020-12-23 00:00:00,46.91768918283602,
2020-12-23 10:00:00,37.04603902906671,
2020-12-23 10:30:00,39.89541281716756,
2020-12-23 12:00:00,40.74845346951346,
2020-12-23 13:30:00,38.66679665653127,
2020-12-23 15:00:00,38.10463335457414,
2020-12-23 15:30:30,38.10463335457414,
2020-12-23 23:59:59,38.826206172849275,c
2020-12-24 00:00:00,45.920367422636964,
2020-12-24 10:00:00,45.690909615784584,
2020-12-24 10:30:00,50.687849508927194,
2020-12-24 12:00:00,47.35931130107776,
2020-12-24 13:30:00,47.35931130107776,
2020-12-24 15:00:00,47.35931130107776,
2020-12-24 15:30:30,47.35931130107776,
2020-12-24 23:59:59,53.13641095493296,c
2020-12-25 00:00:00,53.13641095493296,
2020-12-25 10:00:00,53.13641095493296,
2020-12-25 10:30:00,53.13641095493296,
2020-12-25 12:00:00,53.13641095493296,
