date,MORN_2021_Q4,meta
2021-11-19 00:00:00,675.2796937971184,
2021-11-19 10:00:00,659.2079246458961,
2021-11-19 10:30:00,674.019729335062,
2021-11-19 12:00:00,654.7359797897775,
2021-11-19 13:30:00,640.6227291742098,
2021-11-19 15:00:00,613.8016453588443,
2021-11-19 15:30:30,613.8016453588443,
2021-11-19 23:59:59,603.3396698041502,w
2021-11-22 00:00:00,613.4236480081795,
2021-11-22 10:00:00,523.5632071080518,
2021-11-22 10:30:00,537.9739334518554,
2021-11-22 12:00:00,489.24064673920884,
2021-11-22 13:30:00,493.7226522873507,
2021-11-22 15:00:00,514.2710977677084,
2021-11-22 15:30:30,514.2710977677084,u
2021-11-22 23:59:59,485.0615707388156,c
2021-11-23 00:00:00,477.2453478358898,
2021-11-23 10:00:00,492.8579349222796,
2021-11-23 10:30:00,449.9630031181018,
2021-11-23 12:00:00,460.6008457773537,
2021-11-23 13:30:00,438.9039168710724,
2021-11-23 15:00:00,437.2430564549777,
2021-11-23 15:30:30,437.2430564549777,
2021-11-23 23:59:59,441.4269679899544,c
2021-11-24 00:00:00,460.45657688600386,
2021-11-24 10:00:00,465.4053665576821,
2021-11-24 10:30:00,471.2238675544004,
2021-11-24 12:00:00,485.42780444893106,
2021-11-24 13:30:00,481.6798549676405,
2021-11-24 15:00:00,456.9491360061479,
2021-11-24 15:30:30,456.9491360061479,
2021-11-24 23:59:59,460.98146626433254,c
2021-11-25 00:00:00,460.98146626433254,
2021-11-25 10:00:00,460.98146626433254,
2021-11-25 10:30:00,460.98146626433254,
2021-11-25 12:00:00,460.98146626433254,
2021-11-25 13:30:00,460.98146626433254,
2021-11-25 15:00:00,460.98146626433254,
2021-11-25 15:30:30,460.98146626433254,
2021-11-25 23:59:59,460.98146626433254,c
2021-11-26 00:00:00,435.56323072477835,
2021-11-26 10:00:00,391.13950863299533,
2021-11-26 10:30:00,419.2258381594256,
2021-11-26 12:00:00,423.78289833459667,
2021-11-26 13:30:00,423.78289833459667,
2021-11-26 15:00:00,423.78289833459667,
2021-11-26 15:30:30,423.78289833459667,
2021-11-26 23:59:59,433.9268033759736,w
2021-11-29 00:00:00,456.12908897969373,
2021-11-29 10:00:00,404.372597358034,
2021-11-29 10:30:00,385.8241578954544,
2021-11-29 12:00:00,376.0511631226682,
2021-11-29 13:30:00,363.5001316607518,
2021-11-29 15:00:00,342.3709914362844,
2021-11-29 15:30:30,342.3709914362844,
2021-11-29 23:59:59,329.88913164235646,c
2021-11-30 00:00:00,320.6133158249804,
2021-11-30 10:00:00,327.1469160436295,
2021-11-30 10:30:00,303.22695860697195,
2021-11-30 12:00:00,291.8706364296977,
2021-11-30 13:30:00,293.92653701659947,
2021-11-30 15:00:00,294.3409227417528,
2021-11-30 15:30:30,294.3409227417528,s
2021-11-30 23:59:59,299.29032579522345,c
2021-12-01 00:00:00,318.49381689535994,
2021-12-01 10:00:00,268.58831040454425,
2021-12-01 10:30:00,266.3938089178364,
2021-12-01 12:00:00,218.51185171040015,
2021-12-01 13:30:00,193.35317835565638,
2021-12-01 15:00:00,145.94295112842838,
2021-12-01 15:30:30,145.94295112842838,
2021-12-01 23:59:59,86.71520657126894,c
2021-12-02 00:00:00,121.24146472546363,
2021-12-02 10:00:00,167.8058085428229,
2021-12-02 10:30:00,152.7367423677938,
2021-12-02 12:00:00,152.2345085943839,
2021-12-02 13:30:00,143.28232355673435,
2021-12-02 15:00:00,159.74111878945496,
2021-12-02 15:30:30,159.74111878945496,
2021-12-02 23:59:59,162.01275782637958,c
2021-12-03 00:00:00,-9.592517079285244,
2021-12-03 10:00:00,-65.39797205507284,
2021-12-03 10:30:00,-29.467964818179098,
2021-12-03 12:00:00,-79.01499787049534,
2021-12-03 13:30:00,-28.3711054203186,
2021-12-03 15:00:00,-48.96538407668231,
2021-12-03 15:30:30,-48.96538407668231,
2021-12-03 23:59:59,-10.41322023581506,w
2021-12-06 00:00:00,-12.494179486339362,
2021-12-06 10:00:00,60.362641872353834,
2021-12-06 10:30:00,105.73784895310746,
2021-12-06 12:00:00,75.5512290132815,
2021-12-06 13:30:00,88.31431823066168,
2021-12-06 15:00:00,58.06783528209371,
2021-12-06 15:30:30,58.06783528209371,
2021-12-06 23:59:59,56.155576438830394,c
2021-12-07 00:00:00,89.34376869947027,
2021-12-07 10:00:00,95.8826248409755,
2021-12-07 10:30:00,88.54284963598047,
2021-12-07 12:00:00,37.935966749878844,
2021-12-07 13:30:00,54.80829329501648,
2021-12-07 15:00:00,36.51984374908852,
2021-12-07 15:30:30,36.51984374908852,
2021-12-07 23:59:59,24.134187643346195,c
2021-12-08 00:00:00,102.62883161892341,
2021-12-08 10:00:00,86.77005319530645,
2021-12-08 10:30:00,66.55539601165765,
2021-12-08 12:00:00,87.67882333830948,
2021-12-08 13:30:00,140.62839390668842,
2021-12-08 15:00:00,156.58328570978392,
2021-12-08 15:30:30,156.58328570978392,
2021-12-08 23:59:59,143.2087967385719,c
2021-12-09 00:00:00,132.61002499664846,
2021-12-09 10:00:00,98.85624714332334,
2021-12-09 10:30:00,69.18853529423177,
2021-12-09 12:00:00,36.79145512315472,
2021-12-09 13:30:00,26.130841053869062,
2021-12-09 15:00:00,18.863688429074955,
2021-12-09 15:30:30,18.863688429074955,
2021-12-09 23:59:59,41.284854282707784,c
2021-12-10 00:00:00,39.510012019973146,
2021-12-10 10:00:00,49.12273312336856,
2021-12-10 10:30:00,51.463605520340934,
2021-12-10 12:00:00,24.289764995648966,
2021-12-10 13:30:00,17.350836286719186,
2021-12-10 15:00:00,4.404410243457278,
2021-12-10 15:30:30,4.404410243457278,
2021-12-10 23:59:59,0.0,a
2021-12-13 00:00:00,-14.403012983961617,
2021-12-13 10:00:00,-16.55825182203762,
2021-12-13 10:30:00,-39.46972795277861,
2021-12-13 12:00:00,-26.41665506933623,
2021-12-13 13:30:00,-4.072562386952995,
2021-12-13 15:00:00,28.843165970358314,
2021-12-13 15:30:30,28.843165970358314,
2021-12-13 23:59:59,60.12481578385223,c
2021-12-14 00:00:00,46.54350200622412,
2021-12-14 10:00:00,51.93331027062368,
2021-12-14 10:30:00,74.54707616178575,
2021-12-14 12:00:00,35.60564359482714,
2021-12-14 13:30:00,34.93217410094212,
2021-12-14 15:00:00,41.3664922986618,
2021-12-14 15:30:30,41.3664922986618,
2021-12-14 23:59:59,48.31038499630222,c
2021-12-15 00:00:00,18.069405430179813,
2021-12-15 10:00:00,-2.864060729425546,
2021-12-15 10:30:00,-16.703324148320462,
2021-12-15 12:00:00,-26.135814484861385,
2021-12-15 13:30:00,-18.265466654300326,
2021-12-15 15:00:00,-18.749058130150388,
2021-12-15 15:30:30,-18.749058130150388,
2021-12-15 23:59:59,-0.36554479121150507,c
2021-12-16 00:00:00,-5.37358498112053,
2021-12-16 10:00:00,50.76022052019607,
2021-12-16 10:30:00,62.74595503959972,
2021-12-16 12:00:00,77.53654162156545,
2021-12-16 13:30:00,91.59250067570429,
2021-12-16 15:00:00,83.11772515127632,
2021-12-16 15:30:30,83.11772515127632,
2021-12-16 23:59:59,94.88706893261451,c
2021-12-17 00:00:00,111.07159875643447,
2021-12-17 10:00:00,51.371916212336146,
2021-12-17 10:30:00,74.76428848764726,
2021-12-17 12:00:00,136.86908153706827,
2021-12-17 13:30:00,148.84112934411633,
2021-12-17 15:00:00,143.54119923260896,
2021-12-17 15:30:30,143.54119923260896,
2021-12-17 23:59:59,142.07327698021118,e
2021-12-20 00:00:00,99.60279983869259,
2021-12-20 10:00:00,113.51259084665344,
2021-12-20 10:30:00,93.60614178853439,
2021-12-20 12:00:00,86.70465639944905,
2021-12-20 13:30:00,90.73482418177582,
2021-12-20 15:00:00,99.3601708557444,
2021-12-20 15:30:30,99.3601708557444,
2021-12-20 23:59:59,76.44236736921994,c
2021-12-21 00:00:00,89.0790697583252,
2021-12-21 10:00:00,91.79764927363931,
2021-12-21 10:30:00,124.6832616776419,
2021-12-21 12:00:00,146.0358376835261,
2021-12-21 13:30:00,167.04717457142942,
2021-12-21 15:00:00,169.2784550901747,
2021-12-21 15:30:30,169.2784550901747,
2021-12-21 23:59:59,169.7021744440658,c
2021-12-22 00:00:00,159.94443594866425,
2021-12-22 10:00:00,163.26355200394892,
2021-12-22 10:30:00,162.38198515727936,
2021-12-22 12:00:00,162.81018883132583,
2021-12-22 13:30:00,131.41555342651736,
2021-12-22 15:00:00,127.24723331400855,
2021-12-22 15:30:30,127.24723331400855,
2021-12-22 23:59:59,135.31579860537113,c
2021-12-23 00:00:00,140.36380711072297,
2021-12-23 10:00:00,108.14095806284513,
2021-12-23 10:30:00,109.35331783946094,
2021-12-23 12:00:00,139.34727606483284,
2021-12-23 13:30:00,165.10630985298894,
2021-12-23 15:00:00,159.8278364245125,
2021-12-23 15:30:30,159.8278364245125,
2021-12-23 23:59:59,173.46276451086896,c
2021-12-24 00:00:00,173.46276451086896,
2021-12-24 10:00:00,173.46276451086896,
2021-12-24 10:30:00,173.46276451086896,
2021-12-24 12:00:00,173.46276451086896,
2021-12-24 13:30:00,173.46276451086896,
2021-12-24 15:00:00,173.46276451086896,
2021-12-24 15:30:30,173.46276451086896,
2021-12-24 23:59:59,173.46276451086896,w
2021-12-27 00:00:00,170.8080497104993,
2021-12-27 10:00:00,125.38639770353075,
2021-12-27 10:30:00,128.40012143334116,
2021-12-27 12:00:00,118.7294524596623,
2021-12-27 13:30:00,135.72188246505584,
2021-12-27 15:00:00,125.0626624470924,
2021-12-27 15:30:30,125.0626624470924,
2021-12-27 23:59:59,134.41723759583465,c
2021-12-28 00:00:00,112.04192620721096,
2021-12-28 10:00:00,177.94466599726047,
2021-12-28 10:30:00,199.72063234483176,
2021-12-28 12:00:00,175.93489180910683,
2021-12-28 13:30:00,168.45815783131502,
2021-12-28 15:00:00,155.09486674274967,
2021-12-28 15:30:30,155.09486674274967,
2021-12-28 23:59:59,164.52494152011468,c
2021-12-29 00:00:00,170.3895247787691,
2021-12-29 10:00:00,112.2915538253933,
2021-12-29 10:30:00,132.07458046454622,
2021-12-29 12:00:00,165.37459704603953,
2021-12-29 13:30:00,171.3473551421189,
2021-12-29 15:00:00,180.31862599770147,
2021-12-29 15:30:30,180.31862599770147,
2021-12-29 23:59:59,174.82837577100645,c
2021-12-30 00:00:00,179.77399063987377,
2021-12-30 10:00:00,219.1023420544634,
2021-12-30 10:30:00,215.12884328444625,
2021-12-30 12:00:00,229.16551099828075,
2021-12-30 13:30:00,252.97638031432962,
2021-12-30 15:00:00,258.3330359609927,
2021-12-30 15:30:30,258.3330359609927,
2021-12-30 23:59:59,245.6633706250259,c
2021-12-31 00:00:00,252.18830288755498,
2021-12-31 10:00:00,240.8241834615119,
2021-12-31 10:30:00,228.75007412684909,
2021-12-31 12:00:00,219.09353854866094,
2021-12-31 13:30:00,218.78132848273663,
2021-12-31 15:00:00,224.07622357912715,
2021-12-31 15:30:30,224.07622357912715,
2021-12-31 23:59:59,201.39620189410425,w
