date,EU_SMI_2022_Q2,meta
2022-06-03 04:00:00,-77.10859036575876,
2022-06-03 06:00:00,-84.26886264771423,
2022-06-03 08:00:00,-79.5451390830295,
2022-06-03 10:30:00,-80.68369122915644,
2022-06-03 11:00:00,-68.97312615592051,
2022-06-03 23:59:59,-79.45593315290398,w
2022-06-06 00:00:00,-79.45593315290398,
2022-06-06 03:30:00,-79.45593315290398,
2022-06-06 04:00:00,-79.45593315290398,
2022-06-06 06:00:00,-79.45593315290398,
2022-06-06 08:00:00,-79.45593315290398,
2022-06-06 10:30:00,-79.45593315290398,
2022-06-06 11:00:00,-79.45593315290398,
2022-06-06 23:59:59,-79.45593315290398,c
2022-06-07 00:00:00,-138.16001612616245,
2022-06-07 03:30:00,-137.10926309235344,
2022-06-07 04:00:00,-136.18046639221373,
2022-06-07 06:00:00,-141.40029054847696,
2022-06-07 08:00:00,-149.4162452964156,
2022-06-07 10:30:00,-149.10511851751224,
2022-06-07 11:00:00,-156.9138372261299,
2022-06-07 23:59:59,-141.78902584217764,c
2022-06-08 00:00:00,-120.58123505336451,
2022-06-08 03:30:00,-109.66936153757904,
2022-06-08 04:00:00,-113.98019866260613,
2022-06-08 06:00:00,-97.58560503625662,
2022-06-08 08:00:00,-91.093273087691,
2022-06-08 10:30:00,-82.5394442470608,
2022-06-08 11:00:00,-90.43666964888814,
2022-06-08 23:59:59,-103.90919007970199,c
2022-06-09 00:00:00,-82.99082468863675,
2022-06-09 03:30:00,-68.87715764232206,
2022-06-09 04:00:00,-58.85504440630966,
2022-06-09 06:00:00,-58.714282702278766,
2022-06-09 08:00:00,-66.84373130877287,
2022-06-09 10:30:00,-65.18922325375378,
2022-06-09 11:00:00,-74.90759099051277,
2022-06-09 23:59:59,-75.11694433054889,c
2022-06-10 00:00:00,-50.49160425148082,
2022-06-10 03:30:00,-14.617414362763554,
2022-06-10 04:00:00,-23.42998470571895,
2022-06-10 06:00:00,-31.549254687348707,
2022-06-10 08:00:00,-36.86835896141694,
2022-06-10 10:30:00,-10.677368932331618,
2022-06-10 11:00:00,8.543997844614779,
2022-06-10 23:59:59,0.0,a
2022-06-13 00:00:00,0.0,
2022-06-13 03:30:00,0.0,
2022-06-13 04:00:00,0.0,
2022-06-13 06:00:00,0.0,
2022-06-13 08:00:00,0.0,
2022-06-13 10:30:00,0.0,
2022-06-13 11:00:00,0.0,
2022-06-13 23:59:59,0.0,c
2022-06-14 00:00:00,0.12032015561388221,
2022-06-14 03:30:00,21.49464892546129,
2022-06-14 04:00:00,16.382924578183207,
2022-06-14 06:00:00,23.07608514015932,
2022-06-14 08:00:00,34.128416712604945,
2022-06-14 10:30:00,34.78196594737679,
2022-06-14 11:00:00,24.979036572761842,
2022-06-14 23:59:59,31.43715295252602,c
2022-06-15 00:00:00,-4.404554326754578,
2022-06-15 03:30:00,-11.154679956497517,
2022-06-15 04:00:00,-19.41781201031526,
2022-06-15 06:00:00,-17.956577910823825,
2022-06-15 08:00:00,-43.89996735534736,
2022-06-15 10:30:00,-24.613550992572897,
2022-06-15 11:00:00,-23.21334230501202,
2022-06-15 23:59:59,-9.02834633975705,c
2022-06-16 00:00:00,6.639581725410352,
2022-06-16 03:30:00,49.450864373335676,
2022-06-16 04:00:00,49.822047149139635,
2022-06-16 06:00:00,91.89071014273743,
2022-06-16 08:00:00,83.48006230669118,
2022-06-16 10:30:00,86.51383452391785,
2022-06-16 11:00:00,109.33544494797589,
2022-06-16 23:59:59,101.65626761544372,c
2022-06-17 00:00:00,143.97590940023133,
2022-06-17 03:30:00,143.12276640597503,
2022-06-17 04:00:00,148.68851508963326,
2022-06-17 06:00:00,145.4336126689214,
2022-06-17 08:00:00,129.22404200941963,
2022-06-17 10:30:00,133.75284271818487,
2022-06-17 11:00:00,132.96300228413747,
2022-06-17 23:59:59,119.96518097024504,e
2022-06-20 00:00:00,123.8992011849398,
2022-06-20 03:30:00,113.56522364397686,
2022-06-20 04:00:00,105.79432326332643,
2022-06-20 06:00:00,130.19698433202024,
2022-06-20 08:00:00,134.7326701425693,
2022-06-20 10:30:00,123.57519499435331,
2022-06-20 11:00:00,116.17541631923395,
2022-06-20 23:59:59,127.67149875494515,c
2022-06-21 00:00:00,120.84363798450691,
2022-06-21 03:30:00,89.03176305473922,
2022-06-21 04:00:00,82.09137143201345,
2022-06-21 06:00:00,75.24044074849455,
2022-06-21 08:00:00,60.983311200265135,
2022-06-21 10:30:00,76.17164152706304,
2022-06-21 11:00:00,83.5959891072011,
2022-06-21 23:59:59,82.98745221803564,c
2022-06-22 00:00:00,130.26488990100302,
2022-06-22 03:30:00,120.86952871491683,
2022-06-22 04:00:00,165.14702857220237,
2022-06-22 06:00:00,130.9307661509509,
2022-06-22 08:00:00,150.41561180461093,
2022-06-22 10:30:00,152.35943354551347,
2022-06-22 11:00:00,152.6247161276723,
2022-06-22 23:59:59,170.4871564395279,c
2022-06-23 00:00:00,197.3073317726047,
2022-06-23 03:30:00,153.95838026389418,
2022-06-23 04:00:00,173.05163110746014,
2022-06-23 06:00:00,200.66075485430252,
2022-06-23 08:00:00,180.35461229395258,
2022-06-23 10:30:00,218.6799261516412,
2022-06-23 11:00:00,201.83246168073066,
2022-06-23 23:59:59,210.1260002114184,c
2022-06-24 00:00:00,208.92302562187808,
2022-06-24 03:30:00,222.19343524724871,
2022-06-24 04:00:00,209.42869970844964,
2022-06-24 06:00:00,241.26947483079482,
2022-06-24 08:00:00,235.21551601473988,
2022-06-24 10:30:00,223.06806922538237,
2022-06-24 11:00:00,217.15772975889467,
2022-06-24 23:59:59,234.10614878654582,w
2022-06-27 00:00:00,230.75079711459938,
2022-06-27 03:30:00,200.38621737626045,
2022-06-27 04:00:00,189.83873269609774,
2022-06-27 06:00:00,228.6522362697071,
2022-06-27 08:00:00,230.3235345124183,
2022-06-27 10:30:00,258.6595788950587,
2022-06-27 11:00:00,249.61814801201723,
2022-06-27 23:59:59,252.60415854492027,c
2022-06-28 00:00:00,246.83483872628761,
2022-06-28 03:30:00,211.6018416219502,
2022-06-28 04:00:00,212.9273028649455,
2022-06-28 06:00:00,196.71693735371684,
2022-06-28 08:00:00,189.59708753043031,
2022-06-28 10:30:00,176.80437937835285,
2022-06-28 11:00:00,179.22580484043942,
2022-06-28 23:59:59,196.44759591207077,c
2022-06-29 00:00:00,235.2193232907067,
2022-06-29 03:30:00,220.25979980980702,
2022-06-29 04:00:00,248.94167141300363,
2022-06-29 06:00:00,235.5430895732315,
2022-06-29 08:00:00,253.91985893743748,
2022-06-29 10:30:00,280.13620572201484,
2022-06-29 11:00:00,262.6447427574468,
2022-06-29 23:59:59,268.4197289041469,c
2022-06-30 00:00:00,276.55614432616517,
2022-06-30 03:30:00,271.2911550669496,
2022-06-30 04:00:00,277.34956497605526,
2022-06-30 06:00:00,296.08482856406044,
2022-06-30 08:00:00,289.51007170616816,
2022-06-30 10:30:00,286.537181243205,
2022-06-30 11:00:00,275.5085750187078,
2022-06-30 23:59:59,277.2145800642051,c
2022-07-01 00:00:00,303.01084039860035,
2022-07-01 03:30:00,277.3971468155741,
2022-07-01 04:00:00,277.20922630169156,
2022-07-01 06:00:00,273.90518947488044,
2022-07-01 08:00:00,293.6314769821585,
2022-07-01 10:30:00,329.7881421936241,
2022-07-01 11:00:00,312.9064070007997,
2022-07-01 23:59:59,323.12074980790914,w
2022-07-04 00:00:00,307.1124692145025,
2022-07-04 03:30:00,323.98966811679287,
2022-07-04 04:00:00,315.99594423978704,
2022-07-04 06:00:00,284.01439179585356,
2022-07-04 08:00:00,294.6645246993783,
2022-07-04 10:30:00,292.3481294906323,
2022-07-04 11:00:00,293.10982376276763,
2022-07-04 23:59:59,294.51655123817346,c
2022-07-05 00:00:00,286.6265108777867,
2022-07-05 03:30:00,278.4452818046235,
2022-07-05 04:00:00,288.76647433955884,
2022-07-05 06:00:00,315.7239732819667,
2022-07-05 08:00:00,340.833465260306,
2022-07-05 10:30:00,330.99654753980565,
2022-07-05 11:00:00,333.80549486600603,
2022-07-05 23:59:59,340.019356864402,c
2022-07-06 00:00:00,327.3734321770789,
2022-07-06 03:30:00,368.28452366744614,
2022-07-06 04:00:00,392.2313120535059,
2022-07-06 06:00:00,375.7107572045957,
2022-07-06 08:00:00,364.82931973492896,
2022-07-06 10:30:00,366.8755803182499,
2022-07-06 11:00:00,364.86773634542016,
2022-07-06 23:59:59,369.8955167119884,c
2022-07-07 00:00:00,354.01711460032396,
2022-07-07 03:30:00,353.2494560769574,
2022-07-07 04:00:00,362.3888278634515,
2022-07-07 06:00:00,331.2768704062871,
2022-07-07 08:00:00,356.82018838240435,
2022-07-07 10:30:00,323.14757568925586,
2022-07-07 11:00:00,302.3916700559642,
2022-07-07 23:59:59,311.53533307547735,c
2022-07-08 00:00:00,316.8913880217189,
2022-07-08 03:30:00,306.14162819879226,
2022-07-08 04:00:00,302.1941503953039,
2022-07-08 06:00:00,276.0605535393292,
2022-07-08 08:00:00,216.38356202776873,
2022-07-08 10:30:00,231.25267440460044,
2022-07-08 11:00:00,205.2491438472781,
2022-07-08 23:59:59,215.08452641576758,w
