date,AS_FTSE_EM_AD_2023_Q1,meta
2023-01-30 01:00:00,-468.05836629416444,
2023-01-30 02:30:00,-547.3287442171368,
2023-01-30 03:00:00,-585.8227575889214,
2023-01-30 18:30:00,-585.8227575889214,
2023-01-30 20:00:00,-585.8227575889214,
2023-01-30 23:00:00,-615.4701711404359,
2023-01-30 23:59:59,-537.3912935519638,c
2023-01-31 00:00:00,-623.6751029278948,
2023-01-31 01:00:00,-623.6751029278948,
2023-01-31 02:30:00,-647.0898858111959,
2023-01-31 03:00:00,-603.0255093411797,
2023-01-31 18:30:00,-603.0255093411797,
2023-01-31 20:00:00,-603.0255093411797,
2023-01-31 23:00:00,-486.40293902219855,
2023-01-31 23:59:59,-529.7829321054796,c
2023-02-01 00:00:00,-490.91662083049596,
2023-02-01 01:00:00,-490.91662083049596,
2023-02-01 02:30:00,-503.4661638572288,
2023-02-01 03:00:00,-479.63050530785404,
2023-02-01 18:30:00,-479.63050530785404,
2023-02-01 20:00:00,-479.63050530785404,
2023-02-01 23:00:00,-133.07147782330685,
2023-02-01 23:59:59,-106.21768132735997,c
2023-02-02 00:00:00,-30.58863134546482,
2023-02-02 01:00:00,-30.58863134546482,
2023-02-02 02:30:00,-8.292315520133343,
2023-02-02 03:00:00,20.383255737033323,
2023-02-02 18:30:00,20.383255737033323,
2023-02-02 20:00:00,20.383255737033323,
2023-02-02 23:00:00,41.044294883107796,
2023-02-02 23:59:59,-3.965412610086787,c
2023-02-03 00:00:00,-3.965412610086787,
2023-02-03 01:00:00,-3.965412610086787,
2023-02-03 02:30:00,-117.52857574530753,
2023-02-03 03:00:00,-148.34311872455328,
2023-02-03 18:30:00,-148.34311872455328,
2023-02-03 20:00:00,-148.34311872455328,
2023-02-03 23:00:00,-148.34311872455328,
2023-02-03 23:59:59,-140.06636185108255,w
2023-02-06 00:00:00,-398.3020125485691,
2023-02-06 01:00:00,-398.3020125485691,
2023-02-06 02:30:00,-419.2823943352505,
2023-02-06 03:00:00,-454.57918460785004,
2023-02-06 18:30:00,-454.57918460785004,
2023-02-06 20:00:00,-454.57918460785004,
2023-02-06 23:00:00,-370.0771344094828,
2023-02-06 23:59:59,-291.74612013804654,c
2023-02-07 00:00:00,-272.90413713000817,
2023-02-07 01:00:00,-272.90413713000817,
2023-02-07 02:30:00,-299.3713824744609,
2023-02-07 03:00:00,-318.63248379579454,
2023-02-07 18:30:00,-318.63248379579454,
2023-02-07 20:00:00,-318.63248379579454,
2023-02-07 23:00:00,-316.3601040005615,
2023-02-07 23:59:59,-272.97727183114694,c
2023-02-08 00:00:00,-211.06467065284232,
2023-02-08 01:00:00,-211.06467065284232,
2023-02-08 02:30:00,-206.63253828535017,
2023-02-08 03:00:00,-248.2988309688826,
2023-02-08 18:30:00,-248.2988309688826,
2023-02-08 20:00:00,-248.2988309688826,
2023-02-08 23:00:00,-469.7221163842587,
2023-02-08 23:59:59,-398.67012616242755,c
2023-02-09 00:00:00,-346.3429147570332,
2023-02-09 01:00:00,-346.3429147570332,
2023-02-09 02:30:00,-699.0375038611146,
2023-02-09 03:00:00,-713.8174424766294,
2023-02-09 18:30:00,-713.8174424766294,
2023-02-09 20:00:00,-713.8174424766294,
2023-02-09 23:00:00,-782.0196246911091,
2023-02-09 23:59:59,-794.2167565389827,c
2023-02-10 00:00:00,-1105.1273089858787,
2023-02-10 01:00:00,-1105.1273089858787,
2023-02-10 02:30:00,-998.8957765651649,
2023-02-10 03:00:00,-943.7305297998464,
2023-02-10 18:30:00,-943.7305297998464,
2023-02-10 20:00:00,-943.7305297998464,
2023-02-10 23:00:00,-943.7305297998464,
2023-02-10 23:59:59,-921.8313984555571,w
2023-02-13 00:00:00,-559.6827997337332,
2023-02-13 01:00:00,-559.6827997337332,
2023-02-13 02:30:00,-596.7687120476166,
2023-02-13 03:00:00,-525.1010357627401,
2023-02-13 18:30:00,-525.1010357627401,
2023-02-13 20:00:00,-525.1010357627401,
2023-02-13 23:00:00,-577.7185408415826,
2023-02-13 23:59:59,-513.69892449703,c
2023-02-14 00:00:00,-427.14353539637887,
2023-02-14 01:00:00,-427.14353539637887,
2023-02-14 02:30:00,-361.26958791249854,
2023-02-14 03:00:00,-381.9622631269667,
2023-02-14 18:30:00,-381.9622631269667,
2023-02-14 20:00:00,-381.9622631269667,
2023-02-14 23:00:00,-423.8426173203261,
2023-02-14 23:59:59,-406.65320360496116,c
2023-02-15 00:00:00,-363.9490797380349,
2023-02-15 01:00:00,-363.9490797380349,
2023-02-15 02:30:00,-395.1396549963174,
2023-02-15 03:00:00,-398.2983177412643,
2023-02-15 18:30:00,-398.2983177412643,
2023-02-15 20:00:00,-398.2983177412643,
2023-02-15 23:00:00,-427.6976583715459,
2023-02-15 23:59:59,-376.4357561045199,c
2023-02-16 00:00:00,-237.98487146053412,
2023-02-16 01:00:00,-237.98487146053412,
2023-02-16 02:30:00,-197.3261593536099,
2023-02-16 03:00:00,-141.94236309577354,
2023-02-16 18:30:00,-141.94236309577354,
2023-02-16 20:00:00,-141.94236309577354,
2023-02-16 23:00:00,-151.46386461690417,
2023-02-16 23:59:59,-129.85776312436428,c
2023-02-17 00:00:00,-76.44413103905208,
2023-02-17 01:00:00,-76.44413103905208,
2023-02-17 02:30:00,-7.854717984506351,
2023-02-17 03:00:00,-30.258443257012914,
2023-02-17 18:30:00,-30.258443257012914,
2023-02-17 20:00:00,-30.258443257012914,
2023-02-17 23:00:00,-30.258443257012914,
2023-02-17 23:59:59,0.0,a
2023-02-20 00:00:00,-47.04644329497751,
2023-02-20 01:00:00,-47.04644329497751,
2023-02-20 02:30:00,-150.7885310247275,
2023-02-20 03:00:00,-108.6669177017884,
2023-02-20 18:30:00,-108.6669177017884,
2023-02-20 20:00:00,-108.6669177017884,
2023-02-20 23:00:00,-30.109302590364678,
2023-02-20 23:59:59,-113.4541897510735,c
2023-02-21 00:00:00,-166.33959367342686,
2023-02-21 01:00:00,-166.33959367342686,
2023-02-21 02:30:00,-184.0984065676057,
2023-02-21 03:00:00,-174.43101127744012,
2023-02-21 18:30:00,-174.43101127744012,
2023-02-21 20:00:00,-174.43101127744012,
2023-02-21 23:00:00,-372.7520387086952,
2023-02-21 23:59:59,-388.8281214135859,c
2023-02-22 00:00:00,-543.3631676125788,
2023-02-22 01:00:00,-543.3631676125788,
2023-02-22 02:30:00,-430.9377463701567,
2023-02-22 03:00:00,-531.4692593382078,
2023-02-22 18:30:00,-531.4692593382078,
2023-02-22 20:00:00,-531.4692593382078,
2023-02-22 23:00:00,-725.4027749015404,
2023-02-22 23:59:59,-720.8251390083824,c
2023-02-23 00:00:00,-723.8527900959707,
2023-02-23 01:00:00,-723.8527900959707,
2023-02-23 02:30:00,-764.7710708139075,
2023-02-23 03:00:00,-817.684361097301,
2023-02-23 18:30:00,-817.684361097301,
2023-02-23 20:00:00,-817.684361097301,
2023-02-23 23:00:00,-736.7175275591762,
2023-02-23 23:59:59,-766.1537920944047,c
2023-02-24 00:00:00,-688.1264302219806,
2023-02-24 01:00:00,-688.1264302219806,
2023-02-24 02:30:00,-651.2864266028319,
2023-02-24 03:00:00,-673.3811047993113,
2023-02-24 18:30:00,-673.3811047993113,
2023-02-24 20:00:00,-673.3811047993113,
2023-02-24 23:00:00,-673.3811047993113,
2023-02-24 23:59:59,-651.8911948593704,w
2023-02-27 00:00:00,-533.846295802121,
2023-02-27 01:00:00,-533.846295802121,
2023-02-27 02:30:00,-618.0670746297237,
2023-02-27 03:00:00,-622.8108181440257,
2023-02-27 18:30:00,-622.8108181440257,
2023-02-27 20:00:00,-622.8108181440257,
2023-02-27 23:00:00,-812.545221026352,
2023-02-27 23:59:59,-741.2765088183478,c
2023-02-28 00:00:00,-689.4736818437814,
2023-02-28 01:00:00,-689.4736818437814,
2023-02-28 02:30:00,-574.1047810042346,
2023-02-28 03:00:00,-493.2950292167534,
2023-02-28 18:30:00,-493.2950292167534,
2023-02-28 20:00:00,-493.2950292167534,
2023-02-28 23:00:00,-284.48597455424715,
2023-02-28 23:59:59,-350.3664845141975,c
2023-03-01 00:00:00,-315.8528563091495,
2023-03-01 01:00:00,-315.8528563091495,
2023-03-01 02:30:00,-388.10680885485453,
2023-03-01 03:00:00,-265.3021276441923,
2023-03-01 18:30:00,-265.3021276441923,
2023-03-01 20:00:00,-265.3021276441923,
2023-03-01 23:00:00,-276.570709607382,
2023-03-01 23:59:59,-284.54543022963844,c
2023-03-02 00:00:00,-265.3422731770097,
2023-03-02 01:00:00,-265.3422731770097,
2023-03-02 02:30:00,-344.6842961914135,
2023-03-02 03:00:00,-443.17185227360096,
2023-03-02 18:30:00,-443.17185227360096,
2023-03-02 20:00:00,-443.17185227360096,
2023-03-02 23:00:00,-474.46796862168594,
2023-03-02 23:59:59,-538.9048136624187,c
2023-03-03 00:00:00,-462.98174069583547,
2023-03-03 01:00:00,-462.98174069583547,
2023-03-03 02:30:00,-428.29485656590987,
2023-03-03 03:00:00,-375.4907160097009,
2023-03-03 18:30:00,-375.4907160097009,
2023-03-03 20:00:00,-375.4907160097009,
2023-03-03 23:00:00,-375.4907160097009,
2023-03-03 23:59:59,-362.89318807283416,w
2023-03-06 00:00:00,-223.4430904934252,
2023-03-06 01:00:00,-223.4430904934252,
2023-03-06 02:30:00,-220.14474943637288,
2023-03-06 03:00:00,-195.9644412529742,
2023-03-06 18:30:00,-195.9644412529742,
2023-03-06 20:00:00,-195.9644412529742,
2023-03-06 23:00:00,-316.0626617148828,
2023-03-06 23:59:59,-252.5879935127923,c
2023-03-07 00:00:00,-199.71543641522112,
2023-03-07 01:00:00,-199.71543641522112,
2023-03-07 02:30:00,-272.3208687936549,
2023-03-07 03:00:00,-317.4192916369975,
2023-03-07 18:30:00,-317.4192916369975,
2023-03-07 20:00:00,-317.4192916369975,
2023-03-07 23:00:00,-609.1002388215256,
2023-03-07 23:59:59,-591.2640915241554,c
2023-03-08 00:00:00,-600.3215615716199,
2023-03-08 01:00:00,-600.3215615716199,
2023-03-08 02:30:00,-520.7113721728801,
2023-03-08 03:00:00,-466.5931850944289,
2023-03-08 18:30:00,-466.5931850944289,
2023-03-08 20:00:00,-466.5931850944289,
2023-03-08 23:00:00,-408.61526674843117,
2023-03-08 23:59:59,-426.4439311929673,c
2023-03-09 00:00:00,-416.6835119656207,
2023-03-09 01:00:00,-416.6835119656207,
2023-03-09 02:30:00,-405.4387863447573,
2023-03-09 03:00:00,-412.02312089989755,
2023-03-09 18:30:00,-412.02312089989755,
2023-03-09 20:00:00,-412.02312089989755,
2023-03-09 23:00:00,-468.93284227722506,
2023-03-09 23:59:59,-529.8379590419081,c
2023-03-10 00:00:00,-620.5536953430783,
2023-03-10 01:00:00,-620.5536953430783,
2023-03-10 02:30:00,-610.5877969803914,
2023-03-10 03:00:00,-665.7443112485362,
2023-03-10 18:30:00,-665.7443112485362,
2023-03-10 20:00:00,-665.7443112485362,
2023-03-10 23:00:00,-665.7443112485362,
2023-03-10 23:59:59,-649.104232906835,w
2023-03-13 00:00:00,-649.104232906835,
2023-03-13 01:00:00,-649.104232906835,
2023-03-13 02:30:00,-649.104232906835,
2023-03-13 03:00:00,-649.104232906835,
2023-03-13 18:30:00,-649.104232906835,
2023-03-13 20:00:00,-649.104232906835,
2023-03-13 23:00:00,-649.104232906835,
2023-03-13 23:59:59,-649.104232906835,c
2023-03-14 00:00:00,-649.104232906835,
2023-03-14 01:00:00,-649.104232906835,
2023-03-14 02:30:00,-649.104232906835,
2023-03-14 03:00:00,-649.104232906835,
2023-03-14 18:30:00,-649.104232906835,
2023-03-14 20:00:00,-649.104232906835,
2023-03-14 23:00:00,-649.104232906835,
2023-03-14 23:59:59,-649.104232906835,c
2023-03-15 00:00:00,-649.104232906835,
2023-03-15 01:00:00,-649.104232906835,
2023-03-15 02:30:00,-649.104232906835,
2023-03-15 03:00:00,-649.104232906835,
2023-03-15 18:30:00,-649.104232906835,
2023-03-15 20:00:00,-649.104232906835,
2023-03-15 23:00:00,-649.104232906835,
2023-03-15 23:59:59,-649.104232906835,c
2023-03-16 00:00:00,-649.104232906835,
2023-03-16 01:00:00,-649.104232906835,
2023-03-16 02:30:00,-649.104232906835,
2023-03-16 03:00:00,-649.104232906835,
2023-03-16 18:30:00,-649.104232906835,
2023-03-16 20:00:00,-649.104232906835,
2023-03-16 23:00:00,-649.104232906835,
2023-03-16 23:59:59,-649.104232906835,c
2023-03-17 00:00:00,-649.104232906835,
2023-03-17 01:00:00,-649.104232906835,
2023-03-17 02:30:00,-649.104232906835,
2023-03-17 03:00:00,-649.104232906835,
2023-03-17 18:30:00,-649.104232906835,
2023-03-17 20:00:00,-649.104232906835,
2023-03-17 23:00:00,-649.104232906835,
2023-03-17 23:59:59,-649.104232906835,e
2023-03-20 00:00:00,-649.104232906835,
2023-03-20 01:00:00,-649.104232906835,
2023-03-20 02:30:00,-649.104232906835,
2023-03-20 03:00:00,-649.104232906835,
2023-03-20 18:30:00,-649.104232906835,
2023-03-20 20:00:00,-649.104232906835,
2023-03-20 23:00:00,-649.104232906835,
2023-03-20 23:59:59,-649.104232906835,c
2023-03-21 00:00:00,-649.104232906835,
2023-03-21 01:00:00,-649.104232906835,
2023-03-21 02:30:00,-649.104232906835,
2023-03-21 03:00:00,-649.104232906835,
2023-03-21 18:30:00,-649.104232906835,
2023-03-21 20:00:00,-649.104232906835,
2023-03-21 23:00:00,-649.104232906835,
2023-03-21 23:59:59,-649.104232906835,c
2023-03-22 00:00:00,-649.104232906835,
2023-03-22 01:00:00,-649.104232906835,
2023-03-22 02:30:00,-649.104232906835,
2023-03-22 03:00:00,-649.104232906835,
2023-03-22 18:30:00,-649.104232906835,
2023-03-22 20:00:00,-649.104232906835,
2023-03-22 23:00:00,-649.104232906835,
2023-03-22 23:59:59,-649.104232906835,c
2023-03-23 00:00:00,-649.104232906835,
2023-03-23 01:00:00,-649.104232906835,
2023-03-23 02:30:00,-649.104232906835,
2023-03-23 03:00:00,-649.104232906835,
2023-03-23 18:30:00,-649.104232906835,
2023-03-23 20:00:00,-649.104232906835,
2023-03-23 23:00:00,-649.104232906835,
2023-03-23 23:59:59,-649.104232906835,c
2023-03-24 00:00:00,-649.104232906835,
2023-03-24 01:00:00,-649.104232906835,
2023-03-24 02:30:00,-649.104232906835,
2023-03-24 03:00:00,-649.104232906835,
2023-03-24 18:30:00,-649.104232906835,
2023-03-24 20:00:00,-649.104232906835,
2023-03-24 23:00:00,-649.104232906835,
2023-03-24 23:59:59,-649.104232906835,w
2023-03-27 00:00:00,-649.104232906835,
2023-03-27 01:00:00,-649.104232906835,
2023-03-27 02:30:00,-649.104232906835,
2023-03-27 03:00:00,-649.104232906835,
2023-03-27 18:30:00,-649.104232906835,
2023-03-27 20:00:00,-649.104232906835,
2023-03-27 23:00:00,-649.104232906835,
2023-03-27 23:59:59,-649.104232906835,c
2023-03-28 00:00:00,-649.104232906835,
2023-03-28 01:00:00,-649.104232906835,
2023-03-28 02:30:00,-649.104232906835,
2023-03-28 03:00:00,-649.104232906835,
2023-03-28 18:30:00,-649.104232906835,
2023-03-28 20:00:00,-649.104232906835,
2023-03-28 23:00:00,-649.104232906835,
2023-03-28 23:59:59,-649.104232906835,c
2023-03-29 00:00:00,-649.104232906835,
2023-03-29 01:00:00,-649.104232906835,
2023-03-29 02:30:00,-649.104232906835,
2023-03-29 03:00:00,-649.104232906835,
2023-03-29 18:30:00,-649.104232906835,
2023-03-29 20:00:00,-649.104232906835,
2023-03-29 23:00:00,-649.104232906835,
2023-03-29 23:59:59,-649.104232906835,c
2023-03-30 00:00:00,-649.104232906835,
2023-03-30 01:00:00,-649.104232906835,
2023-03-30 02:30:00,-649.104232906835,
2023-03-30 03:00:00,-649.104232906835,
2023-03-30 18:30:00,-649.104232906835,
2023-03-30 20:00:00,-649.104232906835,
2023-03-30 23:00:00,-649.104232906835,
2023-03-30 23:59:59,-649.104232906835,c
2023-03-31 00:00:00,-649.104232906835,
2023-03-31 01:00:00,-649.104232906835,
2023-03-31 02:30:00,-649.104232906835,
2023-03-31 03:00:00,-649.104232906835,
2023-03-31 18:30:00,-649.104232906835,
2023-03-31 20:00:00,-649.104232906835,
2023-03-31 23:00:00,-649.104232906835,
2023-03-31 23:59:59,-649.104232906835,w
2023-04-03 00:00:00,-649.104232906835,
2023-04-03 01:00:00,-649.104232906835,
2023-04-03 02:30:00,-649.104232906835,
2023-04-03 03:00:00,-649.104232906835,
2023-04-03 18:30:00,-649.104232906835,
2023-04-03 20:00:00,-649.104232906835,
2023-04-03 23:00:00,-649.104232906835,
2023-04-03 23:59:59,-649.104232906835,c
2023-04-04 00:00:00,-649.104232906835,
2023-04-04 01:00:00,-649.104232906835,
2023-04-04 02:30:00,-649.104232906835,
2023-04-04 03:00:00,-649.104232906835,
2023-04-04 18:30:00,-649.104232906835,
2023-04-04 20:00:00,-649.104232906835,
2023-04-04 23:00:00,-649.104232906835,
2023-04-04 23:59:59,-649.104232906835,c
2023-04-05 00:00:00,-649.104232906835,
2023-04-05 01:00:00,-649.104232906835,
2023-04-05 02:30:00,-649.104232906835,
2023-04-05 03:00:00,-649.104232906835,
2023-04-05 18:30:00,-649.104232906835,
2023-04-05 20:00:00,-649.104232906835,
2023-04-05 23:00:00,-649.104232906835,
2023-04-05 23:59:59,-649.104232906835,c
2023-04-06 00:00:00,-649.104232906835,
2023-04-06 01:00:00,-649.104232906835,
2023-04-06 02:30:00,-649.104232906835,
2023-04-06 03:00:00,-649.104232906835,
2023-04-06 18:30:00,-649.104232906835,
2023-04-06 20:00:00,-649.104232906835,
2023-04-06 23:00:00,-649.104232906835,
2023-04-06 23:59:59,-649.104232906835,c
2023-04-07 00:00:00,-649.104232906835,
2023-04-07 01:00:00,-649.104232906835,
2023-04-07 02:30:00,-649.104232906835,
2023-04-07 03:00:00,-649.104232906835,
2023-04-07 18:30:00,-649.104232906835,
2023-04-07 20:00:00,-649.104232906835,
2023-04-07 23:00:00,-649.104232906835,
2023-04-07 23:59:59,-649.104232906835,w
