date,AS_NKY_2021_Q3,meta
2021-10-14 01:00:00,-440.35688623967684,
2021-10-14 02:30:00,-440.35688623967684,
2021-10-14 03:00:00,-440.35688623967684,
2021-10-14 18:30:00,-440.35688623967684,
2021-10-14 20:00:00,-440.35688623967684,
2021-10-14 23:00:00,-440.35688623967684,
2021-10-14 23:59:59,-418.47825177583104,c
2021-10-15 00:00:00,-392.429410371709,
2021-10-15 01:00:00,-390.17628734591165,
2021-10-15 02:30:00,-390.17628734591165,
2021-10-15 03:00:00,-390.17628734591165,
2021-10-15 18:30:00,-390.17628734591165,
2021-10-15 20:00:00,-390.17628734591165,
2021-10-15 23:00:00,-390.17628734591165,
2021-10-15 23:59:59,-378.7988546000961,w
2021-10-18 00:00:00,-419.9171258019832,
2021-10-18 01:00:00,-421.05276588060303,
2021-10-18 02:30:00,-421.05276588060303,
2021-10-18 03:00:00,-421.05276588060303,
2021-10-18 18:30:00,-421.05276588060303,
2021-10-18 20:00:00,-421.05276588060303,
2021-10-18 23:00:00,-421.05276588060303,
2021-10-18 23:59:59,-352.8795360106627,c
2021-10-19 00:00:00,-328.9277487511175,
2021-10-19 01:00:00,-328.59596771948134,
2021-10-19 02:30:00,-328.59596771948134,
2021-10-19 03:00:00,-328.59596771948134,
2021-10-19 18:30:00,-328.59596771948134,
2021-10-19 20:00:00,-328.59596771948134,
2021-10-19 23:00:00,-328.59596771948134,
2021-10-19 23:59:59,-388.61580414779246,c
2021-10-20 00:00:00,-378.2503270775213,
2021-10-20 01:00:00,-385.23781052298796,
2021-10-20 02:30:00,-385.23781052298796,
2021-10-20 03:00:00,-385.23781052298796,
2021-10-20 18:30:00,-385.23781052298796,
2021-10-20 20:00:00,-385.23781052298796,
2021-10-20 23:00:00,-385.23781052298796,
2021-10-20 23:59:59,-414.550029581698,c
2021-10-21 00:00:00,-414.2855169009594,
2021-10-21 01:00:00,-398.1030706274614,
2021-10-21 02:30:00,-398.1030706274614,
2021-10-21 03:00:00,-398.1030706274614,
2021-10-21 18:30:00,-398.1030706274614,
2021-10-21 20:00:00,-398.1030706274614,
2021-10-21 23:00:00,-398.1030706274614,
2021-10-21 23:59:59,-341.97581866699613,c
2021-10-22 00:00:00,-312.8100457612117,
2021-10-22 01:00:00,-314.029438213329,
2021-10-22 02:30:00,-314.029438213329,
2021-10-22 03:00:00,-314.029438213329,
2021-10-22 18:30:00,-314.029438213329,
