date,NDX_2021_Q2,meta
2021-05-17 00:00:00,-317.07110818834013,
2021-05-17 10:00:00,-322.7385629557306,
2021-05-17 10:30:00,-325.59243303281136,
2021-05-17 12:00:00,-302.69836555570345,
2021-05-17 13:30:00,-316.5971591568636,
2021-05-17 15:00:00,-320.213997196484,
2021-05-17 15:30:30,-320.213997196484,
2021-05-17 23:59:59,-302.25068670438907,c
2021-05-18 00:00:00,-310.6995003016915,
2021-05-18 10:00:00,-286.392867206599,
2021-05-18 10:30:00,-256.02794014470595,
2021-05-18 12:00:00,-257.7217008198915,
2021-05-18 13:30:00,-254.36587228140942,
2021-05-18 15:00:00,-270.10634885801926,
2021-05-18 15:30:30,-270.10634885801926,
2021-05-18 23:59:59,-271.2721746805597,c
2021-05-19 00:00:00,-301.9304153509222,
2021-05-19 10:00:00,-277.1421047393989,
2021-05-19 10:30:00,-224.46917438755406,
2021-05-19 12:00:00,-216.08037534743372,
2021-05-19 13:30:00,-195.62415534080577,
2021-05-19 15:00:00,-207.01849820155982,
2021-05-19 15:30:30,-207.01849820155982,
2021-05-19 23:59:59,-196.50147056945815,c
2021-05-20 00:00:00,-180.21997111291824,
2021-05-20 10:00:00,-172.4621406317694,
2021-05-20 10:30:00,-140.50554106712033,
2021-05-20 12:00:00,-156.1706624514108,
2021-05-20 13:30:00,-151.3740853107096,
2021-05-20 15:00:00,-159.86255309526445,
2021-05-20 15:30:30,-159.86255309526445,
2021-05-20 23:59:59,-153.4746456262098,c
2021-05-21 00:00:00,-126.19043525502732,
2021-05-21 10:00:00,-124.16395006470105,
2021-05-21 10:30:00,-138.62467249695024,
2021-05-21 12:00:00,-147.29694165371072,
2021-05-21 13:30:00,-123.23714211527732,
2021-05-21 15:00:00,-127.8727482090553,
2021-05-21 15:30:30,-127.8727482090553,
2021-05-21 23:59:59,-138.19725387694663,w
2021-05-24 00:00:00,-124.80264115535518,
2021-05-24 10:00:00,-128.77929469265413,
2021-05-24 10:30:00,-147.66719103580078,
2021-05-24 12:00:00,-135.12972550277897,
2021-05-24 13:30:00,-121.36117021273377,
2021-05-24 15:00:00,-109.88426928846556,
2021-05-24 15:30:30,-109.88426928846556,
2021-05-24 23:59:59,-105.14735269367343,c
2021-05-25 00:00:00,-97.67752502072788,
2021-05-25 10:00:00,-100.41412585907959,
2021-05-25 10:30:00,-95.60637549739002,
2021-05-25 12:00:00,-97.54713656955592,
2021-05-25 13:30:00,-107.80631364105221,
2021-05-25 15:00:00,-95.17219863505264,
2021-05-25 15:30:30,-95.17219863505264,
2021-05-25 23:59:59,-91.11130562397246,c
2021-05-26 00:00:00,-45.38222014931223,
2021-05-26 10:00:00,-114.1926063342719,
2021-05-26 10:30:00,-128.9030831728922,
2021-05-26 12:00:00,-115.50352321729208,
2021-05-26 13:30:00,-131.7732948377752,
2021-05-26 15:00:00,-108.14384325591494,
2021-05-26 15:30:30,-108.14384325591494,
2021-05-26 23:59:59,-102.53845983223242,c
2021-05-27 00:00:00,-128.58031899624467,
2021-05-27 10:00:00,-144.660010839857,
2021-05-27 10:30:00,-126.17677490876027,
2021-05-27 12:00:00,-145.4390177689344,
2021-05-27 13:30:00,-143.05650985000023,
2021-05-27 15:00:00,-146.38587854095385,
2021-05-27 15:30:30,-146.38587854095385,m
2021-05-27 23:59:59,-125.05626013394009,c
2021-05-28 00:00:00,-119.58346674180642,
2021-05-28 10:00:00,-74.01154661257547,
2021-05-28 10:30:00,-86.63727287545646,
2021-05-28 12:00:00,-78.98664756906403,
2021-05-28 13:30:00,-73.16149842298937,
2021-05-28 15:00:00,-73.27943376142794,
2021-05-28 15:30:30,-73.27943376142794,
2021-05-28 23:59:59,-87.94725985503709,w
2021-05-31 00:00:00,-87.94725985503709,
2021-05-31 10:00:00,-87.94725985503709,
2021-05-31 10:30:00,-87.94725985503709,
2021-05-31 12:00:00,-87.94725985503709,
2021-05-31 13:30:00,-87.94725985503709,
2021-05-31 15:00:00,-87.94725985503709,
2021-05-31 15:30:30,-87.94725985503709,s
2021-05-31 23:59:59,-87.94725985503709,c
2021-06-01 00:00:00,-49.464732472693164,
2021-06-01 10:00:00,-59.76279314524292,
2021-06-01 10:30:00,-57.226216281632276,
2021-06-01 12:00:00,-42.31129626890667,
2021-06-01 13:30:00,-31.5013649227404,
2021-06-01 15:00:00,-39.68029710241291,
2021-06-01 15:30:30,-39.68029710241291,
2021-06-01 23:59:59,-54.08481310410266,c
2021-06-02 00:00:00,-67.35322332603951,
2021-06-02 10:00:00,-56.47406402389444,
2021-06-02 10:30:00,-61.74424850438861,
2021-06-02 12:00:00,-45.41852955742583,
2021-06-02 13:30:00,-38.81241546859682,
2021-06-02 15:00:00,-42.150414691996254,
2021-06-02 15:30:30,-42.150414691996254,
2021-06-02 23:59:59,-43.832117818735846,c
2021-06-03 00:00:00,-78.48853557097081,
2021-06-03 10:00:00,-76.39435458463153,
2021-06-03 10:30:00,-56.14737351385691,
2021-06-03 12:00:00,-72.28507592867994,
2021-06-03 13:30:00,-65.41767485817735,
2021-06-03 15:00:00,-92.21183075408952,
2021-06-03 15:30:30,-92.21183075408952,
2021-06-03 23:59:59,-101.08253927847295,c
2021-06-04 00:00:00,-71.31887930193194,
2021-06-04 10:00:00,-39.16667641016018,
2021-06-04 10:30:00,-43.16417661028235,
2021-06-04 12:00:00,-58.495392575522494,
2021-06-04 13:30:00,-53.75652483723445,
2021-06-04 15:00:00,-50.98680334368085,
2021-06-04 15:30:30,-50.98680334368085,
2021-06-04 23:59:59,-44.72457875635651,w
2021-06-07 00:00:00,-56.15378199841347,
2021-06-07 10:00:00,-36.84676958788373,
2021-06-07 10:30:00,-36.437494795230435,
2021-06-07 12:00:00,-51.33119322084771,
2021-06-07 13:30:00,-57.25757231438486,
2021-06-07 15:00:00,-77.74598577853239,
2021-06-07 15:30:30,-77.74598577853239,
2021-06-07 23:59:59,-86.73272493563505,c
2021-06-08 00:00:00,-18.882000216656866,
2021-06-08 10:00:00,-11.044350385085863,
2021-06-08 10:30:00,-22.511887227346865,
2021-06-08 12:00:00,-50.39127674823397,
2021-06-08 13:30:00,-47.854161438049395,
2021-06-08 15:00:00,-53.92084026669662,
2021-06-08 15:30:30,-53.92084026669662,
2021-06-08 23:59:59,-40.228619612739145,c
2021-06-09 00:00:00,-51.538553807335326,
2021-06-09 10:00:00,-57.55179580521205,
2021-06-09 10:30:00,-59.763722011711685,
2021-06-09 12:00:00,-52.088622977576875,
2021-06-09 13:30:00,-64.59970362417425,
2021-06-09 15:00:00,-63.754211973591026,
2021-06-09 15:30:30,-63.754211973591026,
2021-06-09 23:59:59,-72.87667230847553,c
2021-06-10 00:00:00,-80.9388554283864,
2021-06-10 10:00:00,-67.09414654245097,
2021-06-10 10:30:00,-66.46943489282069,
2021-06-10 12:00:00,-87.6588463400836,
2021-06-10 13:30:00,-73.73170375419468,
2021-06-10 15:00:00,-48.75938851426121,
2021-06-10 15:30:30,-48.75938851426121,
2021-06-10 23:59:59,-38.51433221595764,c
2021-06-11 00:00:00,-46.75153676960851,
2021-06-11 10:00:00,-23.403878447087045,
2021-06-11 10:30:00,-19.652209584011246,
2021-06-11 12:00:00,-29.122706364108595,
2021-06-11 13:30:00,-18.752066500046965,
2021-06-11 15:00:00,-17.53726466457018,
2021-06-11 15:30:30,-17.53726466457018,
2021-06-11 23:59:59,0.0,a
2021-06-14 00:00:00,0.00484705566419974,
2021-06-14 10:00:00,10.803532198601024,
2021-06-14 10:30:00,4.878756020916853,
2021-06-14 12:00:00,23.750817064081748,
2021-06-14 13:30:00,36.287715867668005,
2021-06-14 15:00:00,23.18689965285986,
2021-06-14 15:30:30,23.18689965285986,
2021-06-14 23:59:59,13.287882998772005,c
2021-06-15 00:00:00,8.813503694268578,
2021-06-15 10:00:00,29.02691633880995,
2021-06-15 10:30:00,-1.7159875010767793,
2021-06-15 12:00:00,7.978053523978858,
2021-06-15 13:30:00,7.866318619882991,
2021-06-15 15:00:00,-1.0271734306960218,
2021-06-15 15:30:30,-1.0271734306960218,
2021-06-15 23:59:59,0.1715674002347085,c
2021-06-16 00:00:00,-2.532129491826202,
2021-06-16 10:00:00,24.039795697255418,
2021-06-16 10:30:00,24.77737568663754,
2021-06-16 12:00:00,15.667707397937122,
2021-06-16 13:30:00,15.427648419914323,
2021-06-16 15:00:00,21.469954878446213,
2021-06-16 15:30:30,21.469954878446213,
2021-06-16 23:59:59,34.92647049211005,c
2021-06-17 00:00:00,18.81534480244236,
2021-06-17 10:00:00,52.41847597806201,
2021-06-17 10:30:00,65.16477662156801,
2021-06-17 12:00:00,71.63427860564215,
2021-06-17 13:30:00,77.6810264569616,
2021-06-17 15:00:00,90.249237987947,
2021-06-17 15:30:30,90.249237987947,
2021-06-17 23:59:59,100.24309533896981,c
2021-06-18 00:00:00,104.0725685379953,
2021-06-18 10:00:00,158.75394444156842,
2021-06-18 10:30:00,157.37047553488276,
2021-06-18 12:00:00,142.0165602516082,
2021-06-18 13:30:00,168.00723608478063,
2021-06-18 15:00:00,141.5985632674173,
2021-06-18 15:30:30,141.5985632674173,
2021-06-18 23:59:59,142.21700089774646,e
2021-06-21 00:00:00,121.55722789654234,
2021-06-21 10:00:00,114.65424978994051,
2021-06-21 10:30:00,80.45599631385875,
2021-06-21 12:00:00,78.65536876596637,
2021-06-21 13:30:00,93.34493627855444,
2021-06-21 15:00:00,86.49648512433936,
2021-06-21 15:30:30,86.49648512433936,
2021-06-21 23:59:59,75.61663895736244,c
2021-06-22 00:00:00,78.52921782950104,
2021-06-22 10:00:00,74.42350499214932,
2021-06-22 10:30:00,73.9024496213132,
2021-06-22 12:00:00,76.86467842995208,
2021-06-22 13:30:00,59.13005568655138,
2021-06-22 15:00:00,54.487409361582465,
2021-06-22 15:30:30,54.487409361582465,
2021-06-22 23:59:59,54.736020831472494,c
2021-06-23 00:00:00,73.11684963393428,
2021-06-23 10:00:00,84.75539386648927,
2021-06-23 10:30:00,89.73224917275948,
2021-06-23 12:00:00,102.18100451629243,
2021-06-23 13:30:00,93.05895829539924,
2021-06-23 15:00:00,95.65746747576883,
2021-06-23 15:30:30,95.65746747576883,
2021-06-23 23:59:59,106.74634376854354,c
2021-06-24 00:00:00,135.7608744494818,
2021-06-24 10:00:00,153.11286729389033,
2021-06-24 10:30:00,173.44855658095074,
2021-06-24 12:00:00,194.8513445610592,
2021-06-24 13:30:00,191.3956550200433,
2021-06-24 15:00:00,190.50037027524004,
2021-06-24 15:30:30,190.50037027524004,
2021-06-24 23:59:59,176.60956601063256,c
2021-06-25 00:00:00,197.81848444313744,
2021-06-25 10:00:00,146.18299206089605,
2021-06-25 10:30:00,145.56287873678403,
2021-06-25 12:00:00,133.64176630346478,
2021-06-25 13:30:00,123.22659470794409,
2021-06-25 15:00:00,137.2391913159166,
2021-06-25 15:30:30,137.2391913159166,
2021-06-25 23:59:59,145.4718955423495,w
2021-06-28 00:00:00,160.6358638189967,
2021-06-28 10:00:00,182.2878069665043,
2021-06-28 10:30:00,196.80287971343344,
2021-06-28 12:00:00,205.13234325725324,
2021-06-28 13:30:00,196.9621809254386,
2021-06-28 15:00:00,197.58971063249683,
2021-06-28 15:30:30,197.58971063249683,
2021-06-28 23:59:59,202.25561201120692,c
2021-06-29 00:00:00,204.36564119468048,
2021-06-29 10:00:00,210.49125915604787,
2021-06-29 10:30:00,212.8247585548564,
2021-06-29 12:00:00,219.51276316235482,
2021-06-29 13:30:00,228.56772560970424,
2021-06-29 15:00:00,231.87186990968098,
2021-06-29 15:30:30,231.87186990968098,
2021-06-29 23:59:59,250.87000289934332,c
2021-06-30 00:00:00,252.2904244161983,
2021-06-30 10:00:00,229.48861576796943,
2021-06-30 10:30:00,225.30002058364195,
2021-06-30 12:00:00,217.71726999181607,
2021-06-30 13:30:00,200.83701958232524,
2021-06-30 15:00:00,196.27428819156506,
2021-06-30 15:30:30,196.27428819156506,
2021-06-30 23:59:59,182.59755020510204,c
2021-07-01 00:00:00,190.28204309790823,
2021-07-01 10:00:00,146.55730617019887,
2021-07-01 10:30:00,150.86301123728336,
2021-07-01 12:00:00,124.43142626278438,
2021-07-01 13:30:00,115.24552922083151,
2021-07-01 15:00:00,106.1560550328127,
2021-07-01 15:30:30,106.1560550328127,
2021-07-01 23:59:59,111.28949640253359,c
2021-07-02 00:00:00,113.41878699686299,
2021-07-02 10:00:00,84.42008244775208,
2021-07-02 10:30:00,77.00594121450645,
2021-07-02 12:00:00,63.94435973052883,
2021-07-02 13:30:00,64.21496958920233,
2021-07-02 15:00:00,67.72223945563817,
2021-07-02 15:30:30,67.72223945563817,
2021-07-02 23:59:59,71.5294156483359,w
2021-07-05 00:00:00,71.5294156483359,
2021-07-05 10:00:00,71.5294156483359,
2021-07-05 10:30:00,71.5294156483359,
2021-07-05 12:00:00,71.5294156483359,
2021-07-05 13:30:00,71.5294156483359,
2021-07-05 15:00:00,71.5294156483359,
2021-07-05 15:30:30,71.5294156483359,
2021-07-05 23:59:59,71.5294156483359,c
2021-07-06 00:00:00,77.24073153438557,
2021-07-06 10:00:00,53.42311295100266,
2021-07-06 10:30:00,73.34771680143639,
2021-07-06 12:00:00,90.87751546004212,
2021-07-06 13:30:00,67.14520240672285,
2021-07-06 15:00:00,70.90651254454326,
2021-07-06 15:30:30,70.90651254454326,
2021-07-06 23:59:59,85.09539015063123,c
2021-07-07 00:00:00,96.03176815570095,
2021-07-07 10:00:00,59.94056049794364,
2021-07-07 10:30:00,24.624997813384855,
2021-07-07 12:00:00,24.363738236179284,
2021-07-07 13:30:00,13.541992965769229,
2021-07-07 15:00:00,2.6208932970803116,
2021-07-07 15:30:30,2.6208932970803116,
2021-07-07 23:59:59,0.8215638380891961,c
2021-07-08 00:00:00,-48.89126425561002,
2021-07-08 10:00:00,-17.57613802728923,
2021-07-08 10:30:00,9.50701587624452,
2021-07-08 12:00:00,9.675980407749686,
2021-07-08 13:30:00,26.565666570978646,
2021-07-08 15:00:00,24.516167959529632,
2021-07-08 15:30:30,24.516167959529632,
2021-07-08 23:59:59,23.50912505425015,c
2021-07-09 00:00:00,18.268933977791765,
2021-07-09 10:00:00,-10.113896126070683,
2021-07-09 10:30:00,-11.209148276519569,
2021-07-09 12:00:00,0.9229874145748886,
2021-07-09 13:30:00,16.370746747512435,
2021-07-09 15:00:00,18.176361935777926,
2021-07-09 15:30:30,18.176361935777926,
2021-07-09 23:59:59,19.678785242161826,w
2021-07-12 00:00:00,42.163921094844966,
2021-07-12 10:00:00,37.4780390088138,
2021-07-12 10:30:00,33.19785565619792,
2021-07-12 12:00:00,45.5710808077242,
2021-07-12 13:30:00,37.227192369852126,
2021-07-12 15:00:00,57.495746479821385,
2021-07-12 15:30:30,57.495746479821385,
2021-07-12 23:59:59,53.67077117569136,c
2021-07-13 00:00:00,41.081687162228405,
2021-07-13 10:00:00,19.878996910534795,
2021-07-13 10:30:00,18.768871141582178,
2021-07-13 12:00:00,9.962012151250768,
2021-07-13 13:30:00,2.8059332524076193,
2021-07-13 15:00:00,2.6997543785598226,
2021-07-13 15:30:30,2.6997543785598226,
2021-07-13 23:59:59,-2.627461249259329,c
2021-07-14 00:00:00,-25.992569419247587,
2021-07-14 10:00:00,-64.58974191347862,
2021-07-14 10:30:00,-57.438721284691105,
2021-07-14 12:00:00,-73.53753630030603,
2021-07-14 13:30:00,-74.43976982597819,
2021-07-14 15:00:00,-87.83741559350875,
2021-07-14 15:30:30,-87.83741559350875,
2021-07-14 23:59:59,-98.67231708768851,c
2021-07-15 00:00:00,-93.10371838631073,
2021-07-15 10:00:00,-67.79708229316215,
2021-07-15 10:30:00,-84.49872281316046,
2021-07-15 12:00:00,-97.39305296947363,
2021-07-15 13:30:00,-111.54070582293868,
2021-07-15 15:00:00,-114.132421923248,
2021-07-15 15:30:30,-114.132421923248,
2021-07-15 23:59:59,-118.55655415158981,c
2021-07-16 00:00:00,-100.04140639701035,
2021-07-16 10:00:00,-144.32693413130949,
2021-07-16 10:30:00,-165.60387854120464,
2021-07-16 12:00:00,-147.08841587323883,
2021-07-16 13:30:00,-160.19096005394917,
2021-07-16 15:00:00,-164.5727169724037,
2021-07-16 15:30:30,-164.5727169724037,
2021-07-16 23:59:59,-163.38086720636935,w
