date,EU_DAX_2022_Q3,meta
2022-10-05 06:00:00,-775.5938015474092,
2022-10-05 08:00:00,-819.0947033410799,
2022-10-05 10:30:00,-733.0403915401612,
2022-10-05 11:00:00,-725.1238018478291,
2022-10-05 23:59:59,-689.3607265136011,c
2022-10-06 00:00:00,-680.6561090714133,
2022-10-06 03:30:00,-715.5424115980109,
2022-10-06 04:00:00,-787.0729635536937,
2022-10-06 06:00:00,-759.13910681057,
2022-10-06 08:00:00,-770.9425582754254,
2022-10-06 10:30:00,-786.4223129474613,
2022-10-06 11:00:00,-772.7589022573725,
2022-10-06 23:59:59,-744.5907052687805,c
2022-10-07 00:00:00,-748.1793372487866,
2022-10-07 03:30:00,-710.7130125919107,
2022-10-07 04:00:00,-727.7690517781755,
2022-10-07 06:00:00,-723.1513522117218,
2022-10-07 08:00:00,-716.9509818186518,
2022-10-07 10:30:00,-664.9854572545198,
2022-10-07 11:00:00,-701.054084812527,
2022-10-07 23:59:59,-779.8247010833024,w
2022-10-10 00:00:00,-715.7773428875223,
2022-10-10 03:30:00,-710.2905232280564,
2022-10-10 04:00:00,-768.9741352858507,
2022-10-10 06:00:00,-758.9797492410157,
2022-10-10 08:00:00,-802.4177033795654,
2022-10-10 10:30:00,-832.2712329836634,
2022-10-10 11:00:00,-835.886213306037,
2022-10-10 23:59:59,-830.0294676721799,c
2022-10-11 00:00:00,-846.6268206817915,
2022-10-11 03:30:00,-953.9866590287411,
2022-10-11 04:00:00,-962.3635269135199,
2022-10-11 06:00:00,-1039.399609470895,
2022-10-11 08:00:00,-1047.2677118624322,
2022-10-11 10:30:00,-932.3143648134596,
2022-10-11 11:00:00,-975.2115744792886,
2022-10-11 23:59:59,-989.7227520074498,c
2022-10-12 00:00:00,-980.8805653785812,
2022-10-12 03:30:00,-1041.3421100800924,
2022-10-12 04:00:00,-963.0309548175339,
2022-10-12 06:00:00,-932.5292461150616,
2022-10-12 08:00:00,-995.3469818849885,
2022-10-12 10:30:00,-1075.534204359304,
2022-10-12 11:00:00,-1053.8082837990355,
2022-10-12 23:59:59,-1058.957698744488,c
2022-10-13 00:00:00,-1039.7459720045813,
2022-10-13 03:30:00,-998.8606283759057,
2022-10-13 04:00:00,-1048.6122404723492,
2022-10-13 06:00:00,-1005.699469351252,
2022-10-13 08:00:00,-1008.123076525204,
2022-10-13 10:30:00,-915.0539709584284,
2022-10-13 11:00:00,-919.5301428751311,
2022-10-13 23:59:59,-935.3954284228976,c
2022-10-14 00:00:00,-892.1779237450726,
2022-10-14 03:30:00,-1000.3342471357071,
2022-10-14 04:00:00,-931.3358138516047,
2022-10-14 06:00:00,-927.8077322831932,
2022-10-14 08:00:00,-987.7401539998074,
2022-10-14 10:30:00,-990.6144913474077,
2022-10-14 11:00:00,-980.9629759930493,
2022-10-14 23:59:59,-956.0189281608302,w
