date,CAD_MISC_2021_Q3,meta
2021-09-10 23:59:59,0.0,a
2021-09-13 00:00:00,-28.092519958794128,
2021-09-13 10:00:00,9.333221328007767,
2021-09-13 10:30:00,16.38352042868246,
2021-09-13 12:00:00,74.02451915014262,
2021-09-13 13:30:00,74.28426412112094,
2021-09-13 15:00:00,114.66174661494597,
2021-09-13 15:30:30,114.66174661494597,
2021-09-13 23:59:59,112.00743411394069,c
2021-09-14 00:00:00,135.10627910980338,
2021-09-14 10:00:00,159.01558432463662,
2021-09-14 10:30:00,159.6300856693474,
2021-09-14 12:00:00,148.72889573982138,
2021-09-14 13:30:00,164.39707330276633,
2021-09-14 15:00:00,191.35246469270123,
2021-09-14 15:30:30,191.35246469270123,
2021-09-14 23:59:59,177.3631624575478,c
2021-09-15 00:00:00,75.67690525855596,
2021-09-15 10:00:00,-4.070020016754825,
2021-09-15 10:30:00,19.40413976686432,
2021-09-15 12:00:00,31.539130457344527,
2021-09-15 13:30:00,45.39346659712828,
2021-09-15 15:00:00,79.66555066841238,
2021-09-15 15:30:30,79.66555066841238,
2021-09-15 23:59:59,123.69829941919215,c
2021-09-16 00:00:00,101.8781596057961,
2021-09-16 10:00:00,94.85424320135598,
2021-09-16 10:30:00,110.34830611916686,
2021-09-16 12:00:00,110.30465770768296,
2021-09-16 13:30:00,144.9650984792811,
2021-09-16 15:00:00,147.43309327126235,
2021-09-16 15:30:30,147.43309327126235,
2021-09-16 23:59:59,137.46546341158546,c
2021-09-17 00:00:00,86.89684339868336,
2021-09-17 10:00:00,21.506585959186395,
2021-09-17 10:30:00,-17.259616040758374,
2021-09-17 12:00:00,-8.745120461964234,
2021-09-17 13:30:00,19.654491754695755,
2021-09-17 15:00:00,27.37721403661544,
2021-09-17 15:30:30,27.37721403661544,
2021-09-17 23:59:59,26.937208885883592,e
2021-09-20 00:00:00,-64.55255640015139,
2021-09-20 10:00:00,40.835800399304844,
2021-09-20 10:30:00,80.40055688773327,
2021-09-20 12:00:00,125.5666263148305,
2021-09-20 13:30:00,133.1826774241622,
2021-09-20 15:00:00,143.05279730585244,
2021-09-20 15:30:30,143.05279730585244,
2021-09-20 23:59:59,141.54458042747592,c
2021-09-21 00:00:00,120.32152359613247,
2021-09-21 10:00:00,98.51257324690005,
2021-09-21 10:30:00,98.8178421341513,
2021-09-21 12:00:00,94.90645242005803,
2021-09-21 13:30:00,109.20825131082529,
2021-09-21 15:00:00,77.40619909370844,
2021-09-21 15:30:30,77.40619909370844,
2021-09-21 23:59:59,79.80282302297655,c
2021-09-22 00:00:00,38.12827025998649,
2021-09-22 10:00:00,71.50384904871635,
2021-09-22 10:30:00,63.974593007861586,
2021-09-22 12:00:00,66.32831690104558,
2021-09-22 13:30:00,102.96780644378578,
2021-09-22 15:00:00,114.77342389974592,
2021-09-22 15:30:30,114.77342389974592,
2021-09-22 23:59:59,124.96736938660251,c
2021-09-23 00:00:00,138.98968898169642,
2021-09-23 10:00:00,132.17943310567716,
2021-09-23 10:30:00,118.21976062585327,
2021-09-23 12:00:00,145.5912625530309,
2021-09-23 13:30:00,118.04289048515875,
2021-09-23 15:00:00,102.69421434266906,
2021-09-23 15:30:30,102.69421434266906,
2021-09-23 23:59:59,118.9738690531176,c
2021-09-24 00:00:00,181.66501640986826,
2021-09-24 10:00:00,132.2741233431666,
2021-09-24 10:30:00,125.16893263103611,
2021-09-24 12:00:00,130.2346000885277,
2021-09-24 13:30:00,132.20030747022884,
2021-09-24 15:00:00,113.4883187325313,
2021-09-24 15:30:30,113.4883187325313,
2021-09-24 23:59:59,144.5636746147752,w
2021-09-27 00:00:00,142.20187729371037,
2021-09-27 10:00:00,135.32302861554763,
2021-09-27 10:30:00,101.97048490282987,
2021-09-27 12:00:00,110.79809484590032,
2021-09-27 13:30:00,74.64024772576295,
2021-09-27 15:00:00,64.91232243881359,
2021-09-27 15:30:30,64.91232243881359,
2021-09-27 23:59:59,87.71533264901973,c
2021-09-28 00:00:00,83.05761331079657,
2021-09-28 10:00:00,119.17720000701593,
2021-09-28 10:30:00,124.6134948723884,
2021-09-28 12:00:00,170.2105543267062,
2021-09-28 13:30:00,136.7233656155413,
2021-09-28 15:00:00,124.39749536661657,
2021-09-28 15:30:30,124.39749536661657,
2021-09-28 23:59:59,113.39039796023053,c
2021-09-29 00:00:00,109.471359453486,
2021-09-29 10:00:00,91.66390488410161,
2021-09-29 10:30:00,98.42033043223364,
2021-09-29 12:00:00,116.07438834323011,
2021-09-29 13:30:00,127.34405206214569,
2021-09-29 15:00:00,111.51013649915649,
2021-09-29 15:30:30,111.51013649915649,
2021-09-29 23:59:59,114.03329849959846,c
2021-09-30 00:00:00,92.44163388991592,
2021-09-30 10:00:00,78.62711123544887,
2021-09-30 10:30:00,81.25888840784683,
2021-09-30 12:00:00,133.84069300815372,
2021-09-30 13:30:00,109.27657046395461,
2021-09-30 15:00:00,107.18257445663676,
2021-09-30 15:30:30,107.18257445663676,
2021-09-30 23:59:59,153.15740978901113,c
2021-10-01 00:00:00,172.99048975838105,
2021-10-01 10:00:00,131.40530109929068,
2021-10-01 10:30:00,124.48499470181332,
2021-10-01 12:00:00,94.73323200383356,
2021-10-01 13:30:00,109.24013435192728,
2021-10-01 15:00:00,76.88375055156894,
2021-10-01 15:30:30,76.88375055156894,
2021-10-01 23:59:59,63.58133732682609,w
