date,NOBL_2023_Q1,meta
2023-01-03 00:00:00,188.98331128202943,
2023-01-03 10:00:00,198.83092928926283,
2023-01-03 10:30:00,208.1127622883935,
2023-01-03 12:00:00,177.43101398701555,
2023-01-03 13:30:00,178.19529397913382,
2023-01-03 15:00:00,167.68320197843698,
2023-01-03 15:30:30,167.68320197843698,
2023-01-03 23:59:59,181.36084514282973,c
2023-01-04 00:00:00,122.47652051480787,
2023-01-04 10:00:00,133.07425118130243,
2023-01-04 10:30:00,124.49297851829542,
2023-01-04 12:00:00,117.54620506765721,
2023-01-04 13:30:00,107.05101342785575,
2023-01-04 15:00:00,122.43195000971573,
2023-01-04 15:30:30,122.43195000971573,
2023-01-04 23:59:59,119.52098653970475,c
2023-01-05 00:00:00,149.8575634301863,
2023-01-05 10:00:00,142.29681243772293,
2023-01-05 10:30:00,148.59353772208712,
2023-01-05 12:00:00,142.7023007212859,
2023-01-05 13:30:00,143.98373414196882,
2023-01-05 15:00:00,146.99018281961577,
2023-01-05 15:30:30,146.99018281961577,
2023-01-05 23:59:59,143.20251024672226,c
2023-01-06 00:00:00,154.12456276234403,
2023-01-06 10:00:00,164.8683551063104,
2023-01-06 10:30:00,160.54747766665974,
2023-01-06 12:00:00,140.62699654684636,
2023-01-06 13:30:00,130.8987797777677,
2023-01-06 15:00:00,140.26317081563266,
2023-01-06 15:30:30,140.26317081563266,
2023-01-06 23:59:59,140.24861091279416,w
2023-01-09 00:00:00,130.29858885603326,
2023-01-09 10:00:00,138.17630673309105,
2023-01-09 10:30:00,118.04698708728633,
2023-01-09 12:00:00,138.18515362988683,
2023-01-09 13:30:00,123.06272184516496,
2023-01-09 15:00:00,132.08472254422185,
2023-01-09 15:30:30,132.08472254422185,
2023-01-09 23:59:59,138.83928026212365,c
2023-01-10 00:00:00,128.9919093827039,
2023-01-10 10:00:00,133.57629741316143,
2023-01-10 10:30:00,127.20902958674648,
2023-01-10 12:00:00,118.12663731871983,
2023-01-10 13:30:00,107.37765447228549,
2023-01-10 15:00:00,97.35266297794227,
2023-01-10 15:30:30,97.35266297794227,
2023-01-10 23:59:59,95.79195658767676,c
2023-01-11 00:00:00,90.1848413543218,
2023-01-11 10:00:00,87.10892282021601,
2023-01-11 10:30:00,87.47528581163137,
2023-01-11 12:00:00,70.72957643758848,
2023-01-11 13:30:00,61.74048776033147,
2023-01-11 15:00:00,68.43514137546573,
2023-01-11 15:30:30,68.43514137546573,
2023-01-11 23:59:59,62.54245419585455,c
2023-01-12 00:00:00,64.86179674538262,
2023-01-12 10:00:00,63.34150803591363,
2023-01-12 10:30:00,50.65654522026683,
2023-01-12 12:00:00,24.827251159423238,
2023-01-12 13:30:00,13.39647129639441,
2023-01-12 15:00:00,18.126555068291523,
2023-01-12 15:30:30,18.126555068291523,
2023-01-12 23:59:59,2.046852864628266,c
2023-01-13 00:00:00,21.053392139725283,
2023-01-13 10:00:00,10.923788933453842,
2023-01-13 10:30:00,-0.593438210407534,
2023-01-13 12:00:00,-16.497009746708876,
2023-01-13 13:30:00,-22.0591491497558,
2023-01-13 15:00:00,-21.866947042994454,
2023-01-13 15:30:30,-21.866947042994454,
2023-01-13 23:59:59,-24.853073764605625,w
2023-01-16 00:00:00,-24.853073764605625,
2023-01-16 10:00:00,-24.853073764605625,
2023-01-16 10:30:00,-24.853073764605625,
2023-01-16 12:00:00,-24.853073764605625,
2023-01-16 13:30:00,-24.853073764605625,
2023-01-16 15:00:00,-24.853073764605625,
2023-01-16 15:30:30,-24.853073764605625,
2023-01-16 23:59:59,-24.853073764605625,c
2023-01-17 00:00:00,-19.406245796356373,
2023-01-17 10:00:00,-15.109218631882584,
2023-01-17 10:30:00,-1.2962718804278932,
2023-01-17 12:00:00,-5.848137258528797,
2023-01-17 13:30:00,-9.710661560529596,
2023-01-17 15:00:00,-8.391567876276874,
2023-01-17 15:30:30,-8.391567876276874,
2023-01-17 23:59:59,-14.916581404333009,c
2023-01-18 00:00:00,-17.08016591626833,
2023-01-18 10:00:00,-0.3561958511896579,
2023-01-18 10:30:00,-25.709973589128005,
2023-01-18 12:00:00,-24.803914717167707,
2023-01-18 13:30:00,-38.73965053483474,
2023-01-18 15:00:00,-27.11035480458184,
2023-01-18 15:30:30,-27.11035480458184,
2023-01-18 23:59:59,-28.27256412179378,c
2023-01-19 00:00:00,-20.857328197819538,
2023-01-19 10:00:00,-3.1710193799636777,
2023-01-19 10:30:00,-10.186895793904078,
2023-01-19 12:00:00,5.165239776140873,
2023-01-19 13:30:00,2.687216674151986,
2023-01-19 15:00:00,-0.32169264662842423,
2023-01-19 15:30:30,-0.32169264662842423,
2023-01-19 23:59:59,-2.524153582973393,c
2023-01-20 00:00:00,-23.97401496690019,
2023-01-20 10:00:00,-34.00651358668299,
2023-01-20 10:30:00,-38.30384438550185,
2023-01-20 12:00:00,-44.767615997387374,
2023-01-20 13:30:00,-39.825601586679554,
2023-01-20 15:00:00,-55.298192339544336,
2023-01-20 15:30:30,-55.298192339544336,
2023-01-20 23:59:59,-54.660194043406065,w
2023-01-23 00:00:00,-62.64633699849755,
2023-01-23 10:00:00,-39.00001835339181,
2023-01-23 10:30:00,-42.96167111168565,
2023-01-23 12:00:00,-52.29980372684777,
2023-01-23 13:30:00,-32.88810927071985,
2023-01-23 15:00:00,-21.362849053911948,
2023-01-23 15:30:30,-21.362849053911948,
2023-01-23 23:59:59,-22.35124655221386,c
2023-01-24 00:00:00,-43.58467653843697,
2023-01-24 10:00:00,-15.961449715279361,
2023-01-24 10:30:00,1.522898579095,
2023-01-24 12:00:00,-19.768862731349554,
2023-01-24 13:30:00,-18.353370810513074,
2023-01-24 15:00:00,-20.88852585648749,
2023-01-24 15:30:30,-20.88852585648749,
2023-01-24 23:59:59,0.0,a
2023-01-25 00:00:00,15.612283880559882,
2023-01-25 10:00:00,36.541630331546024,
2023-01-25 10:30:00,45.742264390575784,
2023-01-25 12:00:00,-6.421518953470415,
2023-01-25 13:30:00,-12.853952784236046,
2023-01-25 15:00:00,-21.769977946657132,
2023-01-25 15:30:30,-21.769977946657132,
2023-01-25 23:59:59,-39.62871080480397,c
2023-01-26 00:00:00,-15.278442482468623,
2023-01-26 10:00:00,-29.874438884050402,
2023-01-26 10:30:00,-33.56128309554116,
2023-01-26 12:00:00,-12.968421755352542,
2023-01-26 13:30:00,-8.885206622806905,
2023-01-26 15:00:00,-13.579904981042105,
2023-01-26 15:30:30,-13.579904981042105,
2023-01-26 23:59:59,-30.523084391215768,c
2023-01-27 00:00:00,-8.905152909073964,
2023-01-27 10:00:00,-0.24248559447208873,
2023-01-27 10:30:00,-6.968861776999393,
2023-01-27 12:00:00,-17.629274262705035,
2023-01-27 13:30:00,-15.83121953148553,
2023-01-27 15:00:00,-23.60997952663508,
2023-01-27 15:30:30,-23.60997952663508,
2023-01-27 23:59:59,-15.644628697904103,w
2023-01-30 00:00:00,26.488046609380817,
2023-01-30 10:00:00,2.1837095237452955,
2023-01-30 10:30:00,3.6124762227691187,
2023-01-30 12:00:00,-26.696552489467507,
2023-01-30 13:30:00,-22.492047856845033,
2023-01-30 15:00:00,-33.574308475921185,
2023-01-30 15:30:30,-33.574308475921185,
2023-01-30 23:59:59,-22.37403166088296,c
2023-01-31 00:00:00,-34.99718081106728,
2023-01-31 10:00:00,-10.986243343402396,
2023-01-31 10:30:00,-14.489279364625592,
2023-01-31 12:00:00,-19.1245744796942,
2023-01-31 13:30:00,-16.242410636285072,
