date,MSCI_MXN_2022_Q1,meta
2022-02-07 13:30:00,54.940675500587986,
2022-02-07 15:00:00,54.940675500587986,
2022-02-07 15:30:30,54.940675500587986,
2022-02-07 23:59:59,54.940675500587986,c
2022-02-08 00:00:00,45.5395895324059,
2022-02-08 10:00:00,47.84680455584612,
2022-02-08 10:30:00,65.0603875854149,
2022-02-08 12:00:00,39.946276883536484,
2022-02-08 13:30:00,21.27108727708992,
2022-02-08 15:00:00,8.078810455293933,
2022-02-08 15:30:30,8.078810455293933,
2022-02-08 23:59:59,8.192008135382366,c
2022-02-09 00:00:00,-21.026491358902604,
2022-02-09 10:00:00,-19.032622123084366,
2022-02-09 10:30:00,2.449977105032758,
2022-02-09 12:00:00,10.62198387437229,
2022-02-09 13:30:00,24.38720973388581,
2022-02-09 15:00:00,9.452823063750202,
2022-02-09 15:30:30,9.452823063750202,
2022-02-09 23:59:59,0.0,a
2022-02-10 00:00:00,13.142380575665356,
2022-02-10 10:00:00,33.52752980794094,
2022-02-10 10:30:00,75.03491413578513,
2022-02-10 12:00:00,93.16937569074071,
2022-02-10 13:30:00,108.72846554962825,
2022-02-10 15:00:00,131.7620326687338,
2022-02-10 15:30:30,131.7620326687338,
2022-02-10 23:59:59,132.16780014568894,c
2022-02-11 00:00:00,132.16780014568894,
2022-02-11 10:00:00,132.16780014568894,
2022-02-11 10:30:00,132.16780014568894,
2022-02-11 12:00:00,132.16780014568894,
2022-02-11 13:30:00,132.16780014568894,
2022-02-11 15:00:00,132.16780014568894,
2022-02-11 15:30:30,132.16780014568894,
2022-02-11 23:59:59,132.16780014568894,w
2022-02-14 00:00:00,141.33882542003767,
2022-02-14 10:00:00,143.8366559686774,
2022-02-14 10:30:00,169.83966562149135,
2022-02-14 12:00:00,173.5180483215372,
2022-02-14 13:30:00,157.18802925605632,
2022-02-14 15:00:00,188.7789247583064,
2022-02-14 15:30:30,188.7789247583064,
2022-02-14 23:59:59,191.18698731535324,c
0,191.18698731535324,
0,191.18698731535324,
0,191.18698731535324,
0,191.18698731535324,
0,191.18698731535324,
0,191.18698731535324,
0,191.18698731535324,
0,191.18698731535324,
0,191.18698731535324,
0,191.18698731535324,
0,191.18698731535324,
0,191.18698731535324,
0,191.18698731535324,
0,191.18698731535324,
0,191.18698731535324,
0,191.18698731535324,
0,191.18698731535324,
0,191.18698731535324,
0,191.18698731535324,
0,191.18698731535324,
0,191.18698731535324,
0,191.18698731535324,
0,191.18698731535324,
0,191.18698731535324,
2022-02-15 00:00:00,173.55278354769143,
2022-02-15 10:00:00,189.16852953357557,
2022-02-15 10:30:00,164.23450308627434,
2022-02-15 12:00:00,103.12755610851218,
2022-02-15 13:30:00,96.68968037668083,
2022-02-15 15:00:00,82.63362112251343,
2022-02-15 15:30:30,82.63362112251343,
2022-02-15 23:59:59,87.1331950368467,c
2022-02-16 00:00:00,102.16308079902728,
2022-02-16 10:00:00,95.21333428280604,
2022-02-16 10:30:00,79.26547888071764,
2022-02-16 12:00:00,79.42635589072233,
2022-02-16 13:30:00,86.47332986085303,
2022-02-16 15:00:00,70.70321885187468,
2022-02-16 15:30:30,70.70321885187468,
2022-02-16 23:59:59,84.18949174292402,c
2022-02-17 00:00:00,76.37271933539523,
2022-02-17 10:00:00,173.36164302532097,
2022-02-17 10:30:00,155.21664287479143,
2022-02-17 12:00:00,173.04307463849727,
2022-02-17 13:30:00,213.8379998454484,
2022-02-17 15:00:00,257.79192895733377,
2022-02-17 15:30:30,257.79192895733377,
2022-02-17 23:59:59,219.64285177008014,c
2022-02-18 00:00:00,227.8430712235354,
2022-02-18 10:00:00,227.86458825422324,
2022-02-18 10:30:00,254.15718733203175,
2022-02-18 12:00:00,249.90279410999165,
2022-02-18 13:30:00,235.77308540591457,
2022-02-18 15:00:00,229.87838592078515,
2022-02-18 15:30:30,229.87838592078515,
2022-02-18 23:59:59,242.57367054907445,w
2022-02-21 00:00:00,240.41426322278176,
2022-02-21 10:00:00,282.92236298109265,
2022-02-21 10:30:00,304.4703965686531,
2022-02-21 12:00:00,300.8536536788988,
2022-02-21 13:30:00,297.86020977695534,
2022-02-21 15:00:00,300.18486134533305,
2022-02-21 15:30:30,300.18486134533305,
2022-02-21 23:59:59,271.6470935673615,c
2022-02-22 00:00:00,283.0298674605342,
2022-02-22 10:00:00,219.18710833237174,
2022-02-22 10:30:00,204.28847315818757,
2022-02-22 12:00:00,212.85908315252118,
2022-02-22 13:30:00,217.08449130044528,
2022-02-22 15:00:00,181.11858733799954,
2022-02-22 15:30:30,181.11858733799954,
2022-02-22 23:59:59,179.28808947822063,c
2022-02-23 00:00:00,174.16757446282554,
2022-02-23 10:00:00,236.51855798136967,
2022-02-23 10:30:00,268.5412022342939,
2022-02-23 12:00:00,226.63916863223312,
2022-02-23 13:30:00,262.172825510218,
2022-02-23 15:00:00,268.6269946022817,
2022-02-23 15:30:30,268.6269946022817,
2022-02-23 23:59:59,248.43022357123027,c
2022-02-24 00:00:00,269.84987490741014,
2022-02-24 10:00:00,309.02493727459296,
2022-02-24 10:30:00,253.3752461187446,
2022-02-24 12:00:00,267.4453009696049,
2022-02-24 13:30:00,263.83790685014037,
2022-02-24 15:00:00,205.651828962104,
2022-02-24 15:30:30,205.651828962104,
2022-02-24 23:59:59,175.35501247863203,c
2022-02-25 00:00:00,211.1847525800481,
2022-02-25 10:00:00,147.5540737780002,
2022-02-25 10:30:00,135.20148474453208,
2022-02-25 12:00:00,125.934262105779,
2022-02-25 13:30:00,116.81684332354416,
2022-02-25 15:00:00,107.83197236072328,
2022-02-25 15:30:30,107.83197236072328,
2022-02-25 23:59:59,111.97756753109297,w
2022-02-28 00:00:00,128.20762740038708,
2022-02-28 10:00:00,149.853229118743,
2022-02-28 10:30:00,162.55484167761597,
2022-02-28 12:00:00,162.5681278763691,
2022-02-28 13:30:00,180.83983326042062,
2022-02-28 15:00:00,142.51324643710404,
2022-02-28 15:30:30,142.51324643710404,
2022-02-28 23:59:59,14.737733916946127,e
2022-03-01 00:00:00,4.909542557074474,
2022-03-01 10:00:00,-66.80224348569845,
2022-03-01 10:30:00,-52.504907048162295,
2022-03-01 12:00:00,-12.801033703594385,
2022-03-01 13:30:00,25.54286660532034,
2022-03-01 15:00:00,15.780357893655491,
2022-03-01 15:30:30,15.780357893655491,
2022-03-01 23:59:59,15.738967678240442,c
2022-03-02 00:00:00,-28.326597778260748,
2022-03-02 10:00:00,27.147451098223883,
2022-03-02 10:30:00,20.888812334371323,
2022-03-02 12:00:00,25.65166381223753,
2022-03-02 13:30:00,-7.167826287781281,
2022-03-02 15:00:00,15.233277889233705,
2022-03-02 15:30:30,15.233277889233705,
2022-03-02 23:59:59,9.19558353104594,c
2022-03-03 00:00:00,1.6262430554434104,
2022-03-03 10:00:00,-16.464895577784773,
2022-03-03 10:30:00,-30.581174375371575,
2022-03-03 12:00:00,-17.841748329530674,
2022-03-03 13:30:00,-49.958224924052956,
2022-03-03 15:00:00,-45.93777476873538,
2022-03-03 15:30:30,-45.93777476873538,
2022-03-03 23:59:59,-41.43418223615254,c
2022-03-04 00:00:00,-33.90506277077111,
2022-03-04 10:00:00,2.860220786789341,
2022-03-04 10:30:00,18.591145905841586,
2022-03-04 12:00:00,16.25874571816621,
2022-03-04 13:30:00,-17.291871332081882,
2022-03-04 15:00:00,-0.8264554236802724,
2022-03-04 15:30:30,-0.8264554236802724,
2022-03-04 23:59:59,-50.28777650777556,w
2022-03-07 00:00:00,-37.579157432112424,
2022-03-07 10:00:00,30.721462505644013,
2022-03-07 10:30:00,-6.824014257374984,
2022-03-07 12:00:00,51.468713206375014,
2022-03-07 13:30:00,28.983752177630322,
2022-03-07 15:00:00,16.515809295442068,
2022-03-07 15:30:30,16.515809295442068,
2022-03-07 23:59:59,-19.41727800878789,c
2022-03-08 00:00:00,-26.375155484447987,
2022-03-08 10:00:00,-9.334202289149744,
2022-03-08 10:30:00,-74.85529763352724,
2022-03-08 12:00:00,-67.65914959892098,
2022-03-08 13:30:00,-55.40483265700004,
2022-03-08 15:00:00,-18.24917279981628,
2022-03-08 15:30:30,-18.24917279981628,
2022-03-08 23:59:59,9.314477834151603,c
2022-03-09 00:00:00,-26.3849708076541,
2022-03-09 10:00:00,-27.173064633730064,
2022-03-09 10:30:00,-27.494025376091486,
2022-03-09 12:00:00,-12.596199885222632,
2022-03-09 13:30:00,-19.852545415754776,
2022-03-09 15:00:00,1.5207011245720423,
2022-03-09 15:30:30,1.5207011245720423,
2022-03-09 23:59:59,42.51337516540434,c
2022-03-10 00:00:00,19.395509166791726,
2022-03-10 10:00:00,20.613771309346703,
2022-03-10 10:30:00,36.2287559972151,
2022-03-10 12:00:00,73.7675398246588,
2022-03-10 13:30:00,105.68931803512623,
2022-03-10 15:00:00,86.9749651772986,
2022-03-10 15:30:30,86.9749651772986,
2022-03-10 23:59:59,114.3614644181016,c
2022-03-11 00:00:00,76.06637499996168,
2022-03-11 10:00:00,111.44159615520812,
2022-03-11 10:30:00,130.29114549749283,
2022-03-11 12:00:00,149.19733817929637,
2022-03-11 13:30:00,115.61479075027182,
2022-03-11 15:00:00,126.64408964200629,
2022-03-11 15:30:30,126.64408964200629,
2022-03-11 23:59:59,137.34814588097424,w
2022-03-14 00:00:00,145.52897253214815,
2022-03-14 10:00:00,140.16933156063988,
2022-03-14 10:30:00,155.72728417827057,
2022-03-14 12:00:00,168.58084090631337,
2022-03-14 13:30:00,198.67959721787292,
2022-03-14 15:00:00,261.666299065731,
2022-03-14 15:30:30,261.666299065731,
2022-03-14 23:59:59,197.12713709125592,c
2022-03-15 00:00:00,175.61612325678016,
2022-03-15 10:00:00,223.25837080111023,
2022-03-15 10:30:00,233.0334324790865,
2022-03-15 12:00:00,257.8498017603297,
2022-03-15 13:30:00,231.1506331980795,
2022-03-15 15:00:00,216.55045685543246,
2022-03-15 15:30:30,216.55045685543246,
2022-03-15 23:59:59,218.69957179567655,c
2022-03-16 00:00:00,203.5999123096094,
2022-03-16 10:00:00,177.11816812393545,
2022-03-16 10:30:00,165.3179882281911,
2022-03-16 12:00:00,209.01268759793038,
2022-03-16 13:30:00,219.02779860471765,
2022-03-16 15:00:00,216.1189687098481,
2022-03-16 15:30:30,216.1189687098481,
2022-03-16 23:59:59,197.50870643661665,c
2022-03-17 00:00:00,218.05051876899233,
2022-03-17 10:00:00,114.51966754379464,
2022-03-17 10:30:00,142.99518830555826,
2022-03-17 12:00:00,42.927509775834096,
2022-03-17 13:30:00,1.6842501693986378,
2022-03-17 15:00:00,-12.3186159453021,
2022-03-17 15:30:30,-12.3186159453021,
2022-03-17 23:59:59,33.97897291174604,c
2022-03-18 00:00:00,22.955030364382765,
2022-03-18 10:00:00,86.04903719286267,
2022-03-18 10:30:00,104.60009116681931,
2022-03-18 12:00:00,45.774191664552745,
2022-03-18 13:30:00,10.632699981771111,
2022-03-18 15:00:00,52.21407798972268,
2022-03-18 15:30:30,52.21407798972268,q
2022-03-18 23:59:59,-135.58587029195724,w
2022-03-21 00:00:00,-135.58587029195724,
2022-03-21 10:00:00,-135.58587029195724,
2022-03-21 10:30:00,-135.58587029195724,
2022-03-21 12:00:00,-135.58587029195724,
2022-03-21 13:30:00,-135.58587029195724,
2022-03-21 15:00:00,-135.58587029195724,
2022-03-21 15:30:30,-135.58587029195724,
2022-03-21 23:59:59,-135.58587029195724,c
