date,CRSP_STAY_HEDGED_2020_Q4,meta
2020-10-23 00:00:00,21.177641571945628,
2020-10-23 10:00:00,9.616949098771869,
2020-10-23 10:30:00,11.210802458715222,
2020-10-23 12:00:00,10.517980807102447,
2020-10-23 13:30:00,14.045808716961346,
2020-10-23 15:00:00,15.028167357799617,
2020-10-23 15:30:30,15.028167357799617,
2020-10-23 23:59:59,14.346106049363442,w
2020-10-26 00:00:00,20.138079153352464,
2020-10-26 10:00:00,34.73846337667197,
2020-10-26 10:30:00,27.59800002592428,
2020-10-26 12:00:00,32.19676207702014,
2020-10-26 13:30:00,23.102018971455266,
2020-10-26 15:00:00,27.74847084973112,
2020-10-26 15:30:30,27.74847084973112,
2020-10-26 23:59:59,27.155508191782957,c
2020-10-27 00:00:00,28.268014132385616,
2020-10-27 10:00:00,31.41873263017044,
2020-10-27 10:30:00,32.555241526715434,
2020-10-27 12:00:00,28.587472113076302,
2020-10-27 13:30:00,29.770563866207908,
2020-10-27 15:00:00,27.2028370137715,
2020-10-27 15:30:30,27.2028370137715,
2020-10-27 23:59:59,30.813885993409883,c
2020-10-28 00:00:00,33.204950612560054,
2020-10-28 10:00:00,31.46721435451667,
2020-10-28 10:30:00,34.53695283877602,
2020-10-28 12:00:00,35.536941234760974,
2020-10-28 13:30:00,33.116606434016916,
2020-10-28 15:00:00,36.859395218168856,
2020-10-28 15:30:30,36.859395218168856,
2020-10-28 23:59:59,45.053952763985876,c
2020-10-29 00:00:00,68.19753121724844,
2020-10-29 10:00:00,47.83821941821404,
2020-10-29 10:30:00,40.160489121913315,
2020-10-29 12:00:00,40.521464068884285,
2020-10-29 13:30:00,33.28743802089963,
2020-10-29 15:00:00,27.011786971319538,
2020-10-29 15:30:30,27.011786971319538,
2020-10-29 23:59:59,36.33279662536799,c
2020-10-30 00:00:00,15.90235932372235,
2020-10-30 10:00:00,2.47213892876772,
2020-10-30 10:30:00,-1.0537228534893472,
2020-10-30 12:00:00,-8.24326038932449,
2020-10-30 13:30:00,-10.647227404148964,
2020-10-30 15:00:00,-6.750183044975444,
2020-10-30 15:30:30,-6.750183044975444,
2020-10-30 23:59:59,-10.062848518620825,w
2020-11-02 00:00:00,-13.066273868327073,
2020-11-02 10:00:00,-22.31852053103549,
2020-11-02 10:30:00,-25.37391665773987,
2020-11-02 12:00:00,-21.774598683975825,
2020-11-02 13:30:00,-26.056448464216402,
2020-11-02 15:00:00,-23.055569603395924,
2020-11-02 15:30:30,-23.055569603395924,
2020-11-02 23:59:59,-21.904150012185454,c
2020-11-03 00:00:00,-19.634331615406012,
2020-11-03 10:00:00,-17.715655448774896,
2020-11-03 10:30:00,-22.767959348540188,
2020-11-03 12:00:00,-28.528864510793028,
2020-11-03 13:30:00,-24.37683401627538,
2020-11-03 15:00:00,-23.179090415060955,
2020-11-03 15:30:30,-23.179090415060955,
2020-11-03 23:59:59,-22.812489437279282,c
2020-11-04 00:00:00,-55.32036745270099,
2020-11-04 10:00:00,-60.21969492380404,
2020-11-04 10:30:00,-63.12658764049101,
2020-11-04 12:00:00,-65.51401940963618,
2020-11-04 13:30:00,-67.20123454022766,
2020-11-04 15:00:00,-64.19998506079875,
2020-11-04 15:30:30,-64.19998506079875,
2020-11-04 23:59:59,-60.16320519989151,c
2020-11-05 00:00:00,-51.830682371953145,
2020-11-05 10:00:00,-49.676695998886004,
2020-11-05 10:30:00,-47.44865876715335,
2020-11-05 12:00:00,-38.65915684514724,
2020-11-05 13:30:00,-44.097806890633706,
2020-11-05 15:00:00,-43.320646126216815,
2020-11-05 15:30:30,-43.320646126216815,
2020-11-05 23:59:59,-40.39824954693529,c
2020-11-06 00:00:00,-50.71838898090971,
2020-11-06 10:00:00,-54.130985789731284,
2020-11-06 10:30:00,-45.77289234083173,
2020-11-06 12:00:00,-40.209135940713594,
2020-11-06 13:30:00,-41.9196368741045,
2020-11-06 15:00:00,-40.795129970053154,
2020-11-06 15:30:30,-40.795129970053154,
2020-11-06 23:59:59,-43.03206929534025,w
2020-11-09 00:00:00,-51.73186140404428,
2020-11-09 10:00:00,-63.668756149767574,
2020-11-09 10:30:00,-63.00947487715959,
2020-11-09 12:00:00,-59.68619771369069,
2020-11-09 13:30:00,-64.04446740156592,
2020-11-09 15:00:00,-60.466625017203825,
2020-11-09 15:30:30,-60.466625017203825,x
2020-11-09 23:59:59,-63.04029251256057,c
2020-11-10 00:00:00,-48.76897446644358,
2020-11-10 10:00:00,-73.45771017156707,
2020-11-10 10:30:00,-78.57138878165446,
2020-11-10 12:00:00,-72.37959757655202,
2020-11-10 13:30:00,-72.08675220363907,
2020-11-10 15:00:00,-66.92221910741867,
2020-11-10 15:30:30,-66.92221910741867,
2020-11-10 23:59:59,-66.74641946908613,c
2020-11-11 00:00:00,-60.0175624645785,
2020-11-11 10:00:00,-55.483760029881836,
2020-11-11 10:30:00,-58.262522403387294,
2020-11-11 12:00:00,-67.2487143174283,
2020-11-11 13:30:00,-68.24379183139237,
2020-11-11 15:00:00,-67.5752564339389,
2020-11-11 15:30:30,-67.5752564339389,
2020-11-11 23:59:59,-62.9595858339558,c
2020-11-12 00:00:00,-68.58132635014513,
2020-11-12 10:00:00,-64.3235435556721,
2020-11-12 10:30:00,-66.33733036814274,
2020-11-12 12:00:00,-60.148818788868454,
2020-11-12 13:30:00,-63.24044045020142,
2020-11-12 15:00:00,-61.01632411630024,
2020-11-12 15:30:30,-61.01632411630024,
2020-11-12 23:59:59,-63.21158457546542,c
2020-11-13 00:00:00,-63.962098731917166,
2020-11-13 10:00:00,-70.09385941971502,
2020-11-13 10:30:00,-75.06987874312753,
2020-11-13 12:00:00,-83.03240562756818,
2020-11-13 13:30:00,-90.2495524207794,
2020-11-13 15:00:00,-89.11712468254527,
2020-11-13 15:30:30,-89.11712468254527,
2020-11-13 23:59:59,-88.04629565759703,w
2020-11-16 00:00:00,-85.89091316188617,
2020-11-16 10:00:00,-94.52563480165216,
2020-11-16 10:30:00,-96.19632747857386,
2020-11-16 12:00:00,-95.01144030875813,
2020-11-16 13:30:00,-94.26479646689816,
2020-11-16 15:00:00,-94.80290647848753,
2020-11-16 15:30:30,-94.80290647848753,
2020-11-16 23:59:59,-91.97828777192709,c
2020-11-17 00:00:00,-83.49072168788521,
2020-11-17 10:00:00,-81.53229828115465,
2020-11-17 10:30:00,-76.51285756873662,
2020-11-17 12:00:00,-74.78895343033983,
2020-11-17 13:30:00,-72.72309780239354,
2020-11-17 15:00:00,-67.76381171115364,
2020-11-17 15:30:30,-67.76381171115364,
2020-11-17 23:59:59,-65.9126630756576,c
2020-11-18 00:00:00,-57.007840704320046,
2020-11-18 10:00:00,-60.656933984348456,
2020-11-18 10:30:00,-56.454833858933654,
2020-11-18 12:00:00,-54.29193626003595,
2020-11-18 13:30:00,-48.762104368139575,
2020-11-18 15:00:00,-46.31125159763141,
2020-11-18 15:30:30,-46.31125159763141,
2020-11-18 23:59:59,-47.942135848978836,c
2020-11-19 00:00:00,-49.412112279169236,
2020-11-19 10:00:00,-36.15094037476527,
2020-11-19 10:30:00,-32.286357923440846,
2020-11-19 12:00:00,-24.824777691142287,
2020-11-19 13:30:00,-24.72126111036698,
2020-11-19 15:00:00,-30.510912224309948,
2020-11-19 15:30:30,-30.510912224309948,
2020-11-19 23:59:59,-32.52410391066516,c
2020-11-20 00:00:00,-30.324419446110852,
2020-11-20 10:00:00,-30.99315331731532,
2020-11-20 10:30:00,-28.028120088340756,
2020-11-20 12:00:00,-19.238720142630058,
2020-11-20 13:30:00,-17.35432172964289,
2020-11-20 15:00:00,-15.251270649556972,
2020-11-20 15:30:30,-15.251270649556972,
2020-11-20 23:59:59,-17.03800762491025,w
2020-11-23 00:00:00,-11.594102051956327,
2020-11-23 10:00:00,-26.295819230042895,
2020-11-23 10:30:00,-26.71035458734201,
2020-11-23 12:00:00,-10.346701862843673,
2020-11-23 13:30:00,-5.775811146979805,
2020-11-23 15:00:00,-2.51850420334344,
2020-11-23 15:30:30,-2.51850420334344,
2020-11-23 23:59:59,-3.4662293407642153,c
2020-11-24 00:00:00,-9.782396029539996,
2020-11-24 10:00:00,-0.24471760204983184,
2020-11-24 10:30:00,-5.783571277134769,
2020-11-24 12:00:00,-10.248133917332183,
2020-11-24 13:30:00,-17.30727792447928,
2020-11-24 15:00:00,-20.544915352659103,
2020-11-24 15:30:30,-20.544915352659103,
2020-11-24 23:59:59,-16.229722851335907,c
2020-11-25 00:00:00,-21.604556642841885,
2020-11-25 10:00:00,-14.581951703838541,
2020-11-25 10:30:00,-3.4323053925115232,
2020-11-25 12:00:00,10.200698326086126,
2020-11-25 13:30:00,3.2505720873838584,
2020-11-25 15:00:00,7.248898963971783,
2020-11-25 15:30:30,7.248898963971783,
2020-11-25 23:59:59,11.233843144096255,c
2020-11-26 00:00:00,11.233843144096255,
2020-11-26 10:00:00,11.233843144096255,
2020-11-26 10:30:00,11.233843144096255,
2020-11-26 12:00:00,11.233843144096255,
2020-11-26 13:30:00,11.233843144096255,
2020-11-26 15:00:00,11.233843144096255,
2020-11-26 15:30:30,11.233843144096255,
2020-11-26 23:59:59,11.233843144096255,c
2020-11-27 00:00:00,11.110119481133466,
2020-11-27 10:00:00,8.260158711085978,
2020-11-27 10:30:00,9.908749726317808,
