date,EU_MSCI_DM_SC_2023_Q1,meta
2023-01-11 04:00:00,-304.68874443065283,
2023-01-11 06:00:00,-284.77189507058904,
2023-01-11 08:00:00,-292.4497226842363,
2023-01-11 10:30:00,-280.3506361421772,
2023-01-11 11:00:00,-282.99967463905944,
2023-01-11 23:59:59,-260.7800965461672,c
2023-01-12 00:00:00,-258.2564518153051,
2023-01-12 03:30:00,-278.5132511953786,
2023-01-12 04:00:00,-268.8981337047163,
2023-01-12 06:00:00,-264.4636902810129,
2023-01-12 08:00:00,-255.27312618202677,
2023-01-12 10:30:00,-219.52272776174436,
2023-01-12 11:00:00,-230.80205527071502,
2023-01-12 23:59:59,-227.04301138202834,c
2023-01-13 00:00:00,-235.6818797922717,
2023-01-13 03:30:00,-225.52162829451265,
2023-01-13 04:00:00,-210.3973083619797,
2023-01-13 06:00:00,-171.5887920275839,
2023-01-13 08:00:00,-187.5381553578506,
2023-01-13 10:30:00,-184.6414506218354,
2023-01-13 11:00:00,-197.95699266664573,
2023-01-13 23:59:59,-210.56618450611916,w
2023-01-16 00:00:00,-207.5727625964768,
2023-01-16 03:30:00,-199.47542037639744,
2023-01-16 04:00:00,-195.1791030501708,
2023-01-16 06:00:00,-204.7846860877474,
2023-01-16 08:00:00,-204.2420761337986,
2023-01-16 10:30:00,-183.9197071663995,
2023-01-16 11:00:00,-192.16746739140194,
2023-01-16 23:59:59,-173.9471454382138,c
2023-01-17 00:00:00,-199.19296756787435,
2023-01-17 03:30:00,-186.74031933222125,
2023-01-17 04:00:00,-191.0791644537698,
2023-01-17 06:00:00,-190.89976014533377,
2023-01-17 08:00:00,-197.25483659361998,
2023-01-17 10:30:00,-204.0908110745184,
2023-01-17 11:00:00,-190.90727782732046,
2023-01-17 23:59:59,-197.00002472075045,c
2023-01-18 00:00:00,-188.3011837857357,
2023-01-18 03:30:00,-186.92306514302936,
2023-01-18 04:00:00,-179.87146690162498,
2023-01-18 06:00:00,-183.84389981431627,
2023-01-18 08:00:00,-177.9161658230757,
2023-01-18 10:30:00,-127.791634949126,
2023-01-18 11:00:00,-129.92583037625587,
2023-01-18 23:59:59,-139.7066968847072,c
2023-01-19 00:00:00,-169.40484790834284,
2023-01-19 03:30:00,-176.88100131716268,
2023-01-19 04:00:00,-193.34844998542945,
2023-01-19 06:00:00,-193.30470482098605,
2023-01-19 08:00:00,-189.07134344503868,
2023-01-19 10:30:00,-175.33482713975155,
2023-01-19 11:00:00,-178.01132593707808,
2023-01-19 23:59:59,-163.54817370686885,c
2023-01-20 00:00:00,-153.02418645634376,
2023-01-20 03:30:00,-162.36698378137876,
2023-01-20 04:00:00,-149.0669490611183,
2023-01-20 06:00:00,-139.98389358098015,
2023-01-20 08:00:00,-140.51585536226528,
2023-01-20 10:30:00,-126.48434566841601,
2023-01-20 11:00:00,-125.28112632858205,
2023-01-20 23:59:59,-121.89326750425346,w
2023-01-23 00:00:00,-150.9169636674799,
2023-01-23 03:30:00,-106.89069795041192,
2023-01-23 04:00:00,-93.41376096120632,
2023-01-23 06:00:00,-71.537102986028,
2023-01-23 08:00:00,-56.59196064072208,
2023-01-23 10:30:00,-62.74736493963627,
2023-01-23 11:00:00,-58.57258749234808,
2023-01-23 23:59:59,-57.576718540767985,c
2023-01-24 00:00:00,-73.36353493198351,
2023-01-24 03:30:00,-141.19562113802309,
2023-01-24 04:00:00,-150.8402723337013,
2023-01-24 06:00:00,-152.41070287756415,
2023-01-24 08:00:00,-127.0842088949347,
2023-01-24 10:30:00,-120.25466389715021,
2023-01-24 11:00:00,-118.64361673498382,
2023-01-24 23:59:59,-97.76725165665516,c
2023-01-25 00:00:00,-129.69213713851605,
2023-01-25 03:30:00,-141.42207067581467,
2023-01-25 04:00:00,-132.23076440708672,
2023-01-25 06:00:00,-154.41709308069366,
2023-01-25 08:00:00,-141.86720838128332,
2023-01-25 10:30:00,-157.16270737661458,
2023-01-25 11:00:00,-156.82026276544153,
2023-01-25 23:59:59,-141.61922971716095,c
2023-01-26 00:00:00,-159.21182968514876,
2023-01-26 03:30:00,-126.24570726528268,
2023-01-26 04:00:00,-145.95278165871105,
2023-01-26 06:00:00,-113.0633551148664,
2023-01-26 08:00:00,-114.58168113821142,
2023-01-26 10:30:00,-94.369332350479,
2023-01-26 11:00:00,-109.13747733706782,
2023-01-26 23:59:59,-111.402242049434,c
2023-01-27 00:00:00,-99.04419761021634,
2023-01-27 03:30:00,-93.730769501987,
2023-01-27 04:00:00,-94.43311549296098,
2023-01-27 06:00:00,-124.76298700703208,
2023-01-27 08:00:00,-133.28297942488155,
2023-01-27 10:30:00,-126.64178469561153,
2023-01-27 11:00:00,-124.69781952615784,
2023-01-27 23:59:59,-103.19798838215021,w
2023-01-30 00:00:00,-133.27549702852423,
2023-01-30 03:30:00,-114.66365090787659,
2023-01-30 04:00:00,-116.50203636457192,
2023-01-30 06:00:00,-102.67059765476802,
2023-01-30 08:00:00,-117.48018178626913,
2023-01-30 10:30:00,-124.01474230464996,
2023-01-30 11:00:00,-131.67440963721782,
2023-01-30 23:59:59,-118.79839069620635,c
2023-01-31 00:00:00,-134.7393425670582,
2023-01-31 03:30:00,-137.12635068358242,
2023-01-31 04:00:00,-136.78720780523906,
2023-01-31 06:00:00,-129.84442768907277,
2023-01-31 08:00:00,-116.166818513939,
2023-01-31 10:30:00,-86.48422107390243,
2023-01-31 11:00:00,-81.74557305726609,
2023-01-31 23:59:59,-67.68672943224183,c
2023-02-01 00:00:00,-41.88809538560494,
2023-02-01 03:30:00,-35.93616132581411,
2023-02-01 04:00:00,-48.27896407021811,
2023-02-01 06:00:00,-52.749312598798326,
2023-02-01 08:00:00,-51.42645505540449,
2023-02-01 10:30:00,-70.65429108078919,
2023-02-01 11:00:00,-70.56964658699684,
2023-02-01 23:59:59,-64.48519872908244,c
2023-02-02 00:00:00,-36.874020928049106,
2023-02-02 03:30:00,-16.679685964471048,
2023-02-02 04:00:00,-22.143831671507826,
2023-02-02 06:00:00,-6.022074803593625,
2023-02-02 08:00:00,18.36717811405441,
2023-02-02 10:30:00,10.444658711785621,
2023-02-02 11:00:00,13.517611565282834,
2023-02-02 23:59:59,20.328683961417937,c
2023-02-03 00:00:00,13.529128697287888,
2023-02-03 03:30:00,-4.924975810849844,
2023-02-03 04:00:00,0.23611594100020739,
2023-02-03 06:00:00,7.307758943549629,
2023-02-03 08:00:00,17.013858476332246,
2023-02-03 10:30:00,16.84441887326676,
2023-02-03 11:00:00,10.733703895808105,
2023-02-03 23:59:59,33.77149422547075,w
2023-02-06 00:00:00,11.166069016941151,
2023-02-06 03:30:00,-11.20829557403124,
2023-02-06 04:00:00,-10.703531849710089,
2023-02-06 06:00:00,-34.659427290043425,
2023-02-06 08:00:00,-25.744572349026782,
2023-02-06 10:30:00,-17.9636011804414,
2023-02-06 11:00:00,-10.12352116310825,
2023-02-06 23:59:59,7.999130869362261,c
2023-02-07 00:00:00,18.919566008937863,
2023-02-07 03:30:00,9.327862648359314,
2023-02-07 04:00:00,8.192894749067193,
2023-02-07 06:00:00,-6.791970962815412,
2023-02-07 08:00:00,3.160167917715512,
2023-02-07 10:30:00,-12.167402997807358,
2023-02-07 11:00:00,-2.5174327093870374,
2023-02-07 23:59:59,9.09630509808943,c
2023-02-08 00:00:00,16.69422228450884,
2023-02-08 03:30:00,25.332163546447987,
2023-02-08 04:00:00,31.856797547884014,
2023-02-08 06:00:00,35.02454385255828,
2023-02-08 08:00:00,6.713277826294984,
2023-02-08 10:30:00,16.097090781192264,
2023-02-08 11:00:00,10.734735400843476,
2023-02-08 23:59:59,27.058649744183867,c
2023-02-09 00:00:00,29.45781689295552,
2023-02-09 03:30:00,22.588676853977063,
2023-02-09 04:00:00,9.11981948286575,
2023-02-09 06:00:00,-3.569629616509644,
2023-02-09 08:00:00,5.182981704841893,
2023-02-09 10:30:00,23.678353053724493,
2023-02-09 11:00:00,30.439223850071073,
2023-02-09 23:59:59,0.0,a
2023-02-10 00:00:00,43.79087279796806,
2023-02-10 03:30:00,134.07904954329774,
2023-02-10 04:00:00,151.88922517112337,
2023-02-10 06:00:00,146.79991839674125,
2023-02-10 08:00:00,155.83908373239444,
2023-02-10 10:30:00,157.2383744226055,
2023-02-10 11:00:00,154.20008440323153,
2023-02-10 23:59:59,147.2880568990036,w
2023-02-13 00:00:00,126.5210230118654,
2023-02-13 03:30:00,137.93165046345882,
2023-02-13 04:00:00,138.20122507353028,
2023-02-13 06:00:00,132.2809776137825,
2023-02-13 08:00:00,174.24879519864834,
2023-02-13 10:30:00,190.7668847684552,
2023-02-13 11:00:00,180.04349802034648,
2023-02-13 23:59:59,166.10007341269625,c
2023-02-14 00:00:00,148.01591781424355,
2023-02-14 03:30:00,130.08780539770788,
2023-02-14 04:00:00,128.15429087618298,
2023-02-14 06:00:00,124.95482118736612,
2023-02-14 08:00:00,133.45395157553332,
2023-02-14 10:30:00,131.95631352061645,
2023-02-14 11:00:00,136.92392692867963,
2023-02-14 23:59:59,125.49613531625147,c
0,125.49613531625147,
0,125.49613531625147,
0,125.49613531625147,
0,125.49613531625147,
0,125.49613531625147,
0,125.49613531625147,
0,125.49613531625147,
0,125.49613531625147,
0,125.49613531625147,
0,125.49613531625147,
0,125.49613531625147,
0,125.49613531625147,
0,125.49613531625147,
0,125.49613531625147,
0,125.49613531625147,
0,125.49613531625147,
0,125.49613531625147,
0,125.49613531625147,
0,125.49613531625147,
0,125.49613531625147,
0,125.49613531625147,
0,125.49613531625147,
0,125.49613531625147,
0,125.49613531625147,
2023-02-15 00:00:00,117.39199675893866,
2023-02-15 03:30:00,114.29050135554206,
2023-02-15 04:00:00,94.62700377681222,
2023-02-15 06:00:00,106.20984063664179,
2023-02-15 08:00:00,90.64219948669489,
2023-02-15 10:30:00,91.20125846576292,
2023-02-15 11:00:00,96.85046567149647,
2023-02-15 23:59:59,80.85226038167445,c
2023-02-16 00:00:00,108.7650501305846,
2023-02-16 03:30:00,107.0356107038537,
2023-02-16 04:00:00,99.06375176920506,
2023-02-16 06:00:00,128.21436210263784,
2023-02-16 08:00:00,125.75518040557057,
2023-02-16 10:30:00,115.46811152457957,
2023-02-16 11:00:00,114.25909044208868,
2023-02-16 23:59:59,118.57445898016965,c
2023-02-17 00:00:00,143.6054977402905,
2023-02-17 03:30:00,138.67449738472237,
2023-02-17 04:00:00,133.81105412168614,
2023-02-17 06:00:00,127.39055073890216,
2023-02-17 08:00:00,129.48428166649052,
2023-02-17 10:30:00,109.5181205987468,
2023-02-17 11:00:00,102.58313323134507,
2023-02-17 23:59:59,87.16295386919705,w
2023-02-20 00:00:00,73.82914085152743,
2023-02-20 03:30:00,99.41043363956061,
2023-02-20 04:00:00,96.219757160862,
2023-02-20 06:00:00,77.20422585508624,
2023-02-20 08:00:00,61.67106139896674,
2023-02-20 10:30:00,73.24765408601615,
2023-02-20 11:00:00,75.34165643042382,
2023-02-20 23:59:59,73.83348453609676,c
2023-02-21 00:00:00,88.411703966208,
2023-02-21 03:30:00,99.57112535804589,
2023-02-21 04:00:00,87.81400052007177,
2023-02-21 06:00:00,116.56987173493894,
2023-02-21 08:00:00,123.51259125452759,
2023-02-21 10:30:00,99.52237935584361,
2023-02-21 11:00:00,90.78220929324505,
2023-02-21 23:59:59,80.73979284258377,c
2023-02-22 00:00:00,-0.672883811211193,
2023-02-22 03:30:00,-26.154936358175974,
2023-02-22 04:00:00,-19.89338093207465,
2023-02-22 06:00:00,-54.004218728744206,
2023-02-22 08:00:00,-72.00142329855385,
2023-02-22 10:30:00,-99.94991907813167,
2023-02-22 11:00:00,-79.60396966543715,
2023-02-22 23:59:59,-124.34206401035516,c
2023-02-23 00:00:00,-103.74424948728603,
2023-02-23 03:30:00,-105.4510257588719,
2023-02-23 04:00:00,-118.1616661344948,
2023-02-23 06:00:00,-96.66095769994374,
2023-02-23 08:00:00,-109.37691566712499,
2023-02-23 10:30:00,-122.28552766343952,
2023-02-23 11:00:00,-126.31386044967249,
2023-02-23 23:59:59,-142.6498105320506,c
2023-02-24 00:00:00,-134.1962419073168,
2023-02-24 03:30:00,-122.84088074555783,
2023-02-24 04:00:00,-99.61344524635618,
2023-02-24 06:00:00,-98.64267464773002,
2023-02-24 08:00:00,-91.76818301491372,
2023-02-24 10:30:00,-124.86711677499991,
2023-02-24 11:00:00,-115.0490832830595,
2023-02-24 23:59:59,-113.92601249833109,w
2023-02-27 00:00:00,-132.9438134817135,
2023-02-27 03:30:00,-114.04140187918685,
2023-02-27 04:00:00,-131.71379188863224,
2023-02-27 06:00:00,-170.10290628760634,
2023-02-27 08:00:00,-170.22801550591754,
2023-02-27 10:30:00,-186.53023570025732,
2023-02-27 11:00:00,-189.80835754982786,
2023-02-27 23:59:59,-200.82398286234886,c
2023-02-28 00:00:00,-186.63652202285942,
2023-02-28 03:30:00,-193.9430058226907,
2023-02-28 04:00:00,-186.9243231541658,
2023-02-28 06:00:00,-196.3259201997525,
2023-02-28 08:00:00,-210.6339311420381,
2023-02-28 10:30:00,-149.72624305584367,
2023-02-28 11:00:00,-148.2449216712827,
2023-02-28 23:59:59,-144.79691652070025,e
2023-03-01 00:00:00,-129.82674714907844,
2023-03-01 03:30:00,-113.03640711965161,
2023-03-01 04:00:00,-126.72413243094056,
2023-03-01 06:00:00,-77.57344348947103,
2023-03-01 08:00:00,-107.30646412917449,
2023-03-01 10:30:00,-124.39466603813298,
2023-03-01 11:00:00,-137.32308405335112,
2023-03-01 23:59:59,-99.01356921334266,c
2023-03-02 00:00:00,-97.26267169443139,
2023-03-02 03:30:00,-133.85363150218615,
2023-03-02 04:00:00,-139.98026425710316,
2023-03-02 06:00:00,-129.66028806481728,
2023-03-02 08:00:00,-144.41243167842458,
2023-03-02 10:30:00,-103.08125109258046,
2023-03-02 11:00:00,-106.34781513124503,
2023-03-02 23:59:59,-112.16912803997985,c
2023-03-03 00:00:00,-111.74649552331849,
2023-03-03 03:30:00,-93.09540878907447,
2023-03-03 04:00:00,-100.40136310981663,
2023-03-03 06:00:00,-95.12926482720601,
2023-03-03 08:00:00,-111.7309767518212,
2023-03-03 10:30:00,-128.665791306959,
2023-03-03 11:00:00,-122.66839527870874,
2023-03-03 23:59:59,-133.6452831651595,w
2023-03-06 00:00:00,-126.33655357935538,
2023-03-06 03:30:00,-130.1307625480918,
2023-03-06 04:00:00,-139.4226561926383,
2023-03-06 06:00:00,-143.42052734961743,
2023-03-06 08:00:00,-144.20424291196753,
2023-03-06 10:30:00,-139.91368240230736,
2023-03-06 11:00:00,-147.99097201656957,
2023-03-06 23:59:59,-135.48952299202503,c
2023-03-07 00:00:00,-123.12320363800089,
2023-03-07 03:30:00,-126.51404264311037,
2023-03-07 04:00:00,-121.80269526064367,
2023-03-07 06:00:00,-116.67845917776174,
2023-03-07 08:00:00,-130.6315017035733,
2023-03-07 10:30:00,-134.60102203639354,
2023-03-07 11:00:00,-126.87434567994154,
2023-03-07 23:59:59,-104.66073582677728,c
2023-03-08 00:00:00,-183.12369698575233,
2023-03-08 03:30:00,-135.4539547714391,
2023-03-08 04:00:00,-119.57653645998383,
2023-03-08 06:00:00,-110.39760845033561,
2023-03-08 08:00:00,-81.14508943350384,
2023-03-08 10:30:00,-49.441313608104366,
2023-03-08 11:00:00,-36.23319811086111,
2023-03-08 23:59:59,-44.18518148731732,c
2023-03-09 00:00:00,-90.46272368027937,
2023-03-09 03:30:00,-61.6909316292745,
2023-03-09 04:00:00,-80.52531771306917,
2023-03-09 06:00:00,-84.11128688290773,
2023-03-09 08:00:00,-93.88844524187147,
2023-03-09 10:30:00,-97.97719215815499,
2023-03-09 11:00:00,-108.79978994088012,
2023-03-09 23:59:59,-112.88718442132469,c
2023-03-10 00:00:00,-112.88718442132469,
2023-03-10 03:30:00,-112.88718442132469,
2023-03-10 04:00:00,-112.88718442132469,
2023-03-10 06:00:00,-112.88718442132469,
2023-03-10 08:00:00,-112.88718442132469,
2023-03-10 10:30:00,-112.88718442132469,
2023-03-10 11:00:00,-112.88718442132469,
2023-03-10 23:59:59,-112.88718442132469,w
2023-03-13 00:00:00,-112.88718442132469,
2023-03-13 03:30:00,-112.88718442132469,
2023-03-13 04:00:00,-112.88718442132469,
2023-03-13 06:00:00,-112.88718442132469,
2023-03-13 08:00:00,-112.88718442132469,
2023-03-13 10:30:00,-112.88718442132469,
2023-03-13 11:00:00,-112.88718442132469,
2023-03-13 23:59:59,-112.88718442132469,c
2023-03-14 00:00:00,-112.88718442132469,
2023-03-14 03:30:00,-112.88718442132469,
2023-03-14 04:00:00,-112.88718442132469,
2023-03-14 06:00:00,-112.88718442132469,
2023-03-14 08:00:00,-112.88718442132469,
2023-03-14 10:30:00,-112.88718442132469,
2023-03-14 11:00:00,-112.88718442132469,
2023-03-14 23:59:59,-112.88718442132469,c
2023-03-15 00:00:00,-112.88718442132469,
2023-03-15 03:30:00,-112.88718442132469,
2023-03-15 04:00:00,-112.88718442132469,
2023-03-15 06:00:00,-112.88718442132469,
2023-03-15 08:00:00,-112.88718442132469,
2023-03-15 10:30:00,-112.88718442132469,
2023-03-15 11:00:00,-112.88718442132469,
2023-03-15 23:59:59,-112.88718442132469,c
2023-03-16 00:00:00,-112.88718442132469,
2023-03-16 03:30:00,-112.88718442132469,
2023-03-16 04:00:00,-112.88718442132469,
2023-03-16 06:00:00,-112.88718442132469,
2023-03-16 08:00:00,-112.88718442132469,
2023-03-16 10:30:00,-112.88718442132469,
2023-03-16 11:00:00,-112.88718442132469,
2023-03-16 23:59:59,-112.88718442132469,c
2023-03-17 00:00:00,-112.88718442132469,
2023-03-17 03:30:00,-112.88718442132469,
2023-03-17 04:00:00,-112.88718442132469,
2023-03-17 06:00:00,-112.88718442132469,
2023-03-17 08:00:00,-112.88718442132469,
2023-03-17 10:30:00,-112.88718442132469,
2023-03-17 11:00:00,-112.88718442132469,
2023-03-17 23:59:59,-112.88718442132469,w
2023-03-20 00:00:00,-112.88718442132469,
2023-03-20 03:30:00,-112.88718442132469,
2023-03-20 04:00:00,-112.88718442132469,
2023-03-20 06:00:00,-112.88718442132469,
2023-03-20 08:00:00,-112.88718442132469,
2023-03-20 10:30:00,-112.88718442132469,
2023-03-20 11:00:00,-112.88718442132469,
2023-03-20 23:59:59,-112.88718442132469,c
2023-03-21 00:00:00,-112.88718442132469,
2023-03-21 03:30:00,-112.88718442132469,
2023-03-21 04:00:00,-112.88718442132469,
2023-03-21 06:00:00,-112.88718442132469,
2023-03-21 08:00:00,-112.88718442132469,
2023-03-21 10:30:00,-112.88718442132469,
2023-03-21 11:00:00,-112.88718442132469,
2023-03-21 23:59:59,-112.88718442132469,c
2023-03-22 00:00:00,-112.88718442132469,
2023-03-22 03:30:00,-112.88718442132469,
2023-03-22 04:00:00,-112.88718442132469,
2023-03-22 06:00:00,-112.88718442132469,
2023-03-22 08:00:00,-112.88718442132469,
2023-03-22 10:30:00,-112.88718442132469,
2023-03-22 11:00:00,-112.88718442132469,
2023-03-22 23:59:59,-112.88718442132469,c
2023-03-23 00:00:00,-112.88718442132469,
2023-03-23 03:30:00,-112.88718442132469,
2023-03-23 04:00:00,-112.88718442132469,
2023-03-23 06:00:00,-112.88718442132469,
2023-03-23 08:00:00,-112.88718442132469,
2023-03-23 10:30:00,-112.88718442132469,
2023-03-23 11:00:00,-112.88718442132469,
2023-03-23 23:59:59,-112.88718442132469,c
2023-03-24 00:00:00,-112.88718442132469,
2023-03-24 03:30:00,-112.88718442132469,
2023-03-24 04:00:00,-112.88718442132469,
2023-03-24 06:00:00,-112.88718442132469,
2023-03-24 08:00:00,-112.88718442132469,
2023-03-24 10:30:00,-112.88718442132469,
2023-03-24 11:00:00,-112.88718442132469,
2023-03-24 23:59:59,-112.88718442132469,w
2023-03-27 00:00:00,-112.88718442132469,
2023-03-27 03:30:00,-112.88718442132469,
2023-03-27 04:00:00,-112.88718442132469,
2023-03-27 06:00:00,-112.88718442132469,
2023-03-27 08:00:00,-112.88718442132469,
2023-03-27 10:30:00,-112.88718442132469,
2023-03-27 11:00:00,-112.88718442132469,
2023-03-27 23:59:59,-112.88718442132469,c
2023-03-28 00:00:00,-112.88718442132469,
2023-03-28 03:30:00,-112.88718442132469,
2023-03-28 04:00:00,-112.88718442132469,
2023-03-28 06:00:00,-112.88718442132469,
2023-03-28 08:00:00,-112.88718442132469,
2023-03-28 10:30:00,-112.88718442132469,
2023-03-28 11:00:00,-112.88718442132469,
2023-03-28 23:59:59,-112.88718442132469,c
