date,MSCI_US_SC_STAY_HEDGED_2021_Q2,meta
2021-04-20 12:00:00,-7.154904350229117,
2021-04-20 13:30:00,4.82635359138385,
2021-04-20 15:00:00,15.056942538049952,
2021-04-20 15:30:30,15.056942538049952,
2021-04-20 23:59:59,-13.222009157772845,c
2021-04-21 00:00:00,-21.877728519548327,
2021-04-21 10:00:00,-46.803105433627934,
2021-04-21 10:30:00,-88.49165868411455,
2021-04-21 12:00:00,-96.79557085281886,
2021-04-21 13:30:00,-100.88598941690452,
2021-04-21 15:00:00,-131.4382884516599,
2021-04-21 15:30:30,-131.4382884516599,
2021-04-21 23:59:59,-147.49737030572942,c
2021-04-22 00:00:00,-147.27880429274137,
2021-04-22 10:00:00,-87.35174335605643,
2021-04-22 10:30:00,-91.24897063581102,
2021-04-22 12:00:00,-215.59292807156453,
2021-04-22 13:30:00,-207.12757304557,
2021-04-22 15:00:00,-171.61270886553484,
2021-04-22 15:30:30,-171.61270886553484,
2021-04-22 23:59:59,-152.16615011274007,c
2021-04-23 00:00:00,-169.20964861834454,
2021-04-23 10:00:00,-197.438683234559,
2021-04-23 10:30:00,-198.61073054819917,
2021-04-23 12:00:00,-176.2784772708792,
2021-04-23 13:30:00,-174.31719969468668,
2021-04-23 15:00:00,-181.6808299239592,
2021-04-23 15:30:30,-181.6808299239592,
2021-04-23 23:59:59,-156.35286576212457,w
2021-04-26 00:00:00,-163.97469129909405,
2021-04-26 10:00:00,-161.45828702228573,
2021-04-26 10:30:00,-172.1505740621833,
2021-04-26 12:00:00,-204.83362761402987,
2021-04-26 13:30:00,-183.055562697019,
2021-04-26 15:00:00,-193.65735404822863,
2021-04-26 15:30:30,-193.65735404822863,
2021-04-26 23:59:59,-195.34583178400044,c
2021-04-27 00:00:00,-211.72608175790447,
2021-04-27 10:00:00,-216.5190850007657,
2021-04-27 10:30:00,-210.90486296196468,
2021-04-27 12:00:00,-204.10368504212056,
2021-04-27 13:30:00,-191.37638203603638,
2021-04-27 15:00:00,-186.08922979573526,
2021-04-27 15:30:30,-186.08922979573526,
2021-04-27 23:59:59,-207.57871310038718,c
2021-04-28 00:00:00,-198.61453460630855,
2021-04-28 10:00:00,-188.05022559793997,
2021-04-28 10:30:00,-194.18540576589658,
2021-04-28 12:00:00,-201.78867473877017,
2021-04-28 13:30:00,-219.50283791223228,
2021-04-28 15:00:00,-242.97600236367816,
2021-04-28 15:30:30,-242.97600236367816,
2021-04-28 23:59:59,-220.17444029387207,c
2021-04-29 00:00:00,-253.02534161228232,
2021-04-29 10:00:00,-250.10596660811825,
2021-04-29 10:30:00,-220.10277800130552,
2021-04-29 12:00:00,-229.6684300233983,
2021-04-29 13:30:00,-230.06915110298814,
2021-04-29 15:00:00,-237.30323342984957,
2021-04-29 15:30:30,-237.30323342984957,
2021-04-29 23:59:59,-225.32068866426653,c
2021-04-30 00:00:00,-165.19315491115867,
2021-04-30 10:00:00,-223.13654064438197,
2021-04-30 10:30:00,-219.009742222388,
2021-04-30 12:00:00,-178.8660851303939,
2021-04-30 13:30:00,-170.6372448563452,
2021-04-30 15:00:00,-152.93026017497868,
2021-04-30 15:30:30,-152.93026017497868,
2021-04-30 23:59:59,-157.26207491996865,w
2021-05-03 00:00:00,-212.0072190022256,
2021-05-03 10:00:00,-217.22105937512697,
2021-05-03 10:30:00,-178.63693049059475,
2021-05-03 12:00:00,-204.1602968052366,
2021-05-03 13:30:00,-225.92663472657114,
2021-05-03 15:00:00,-236.18488857159446,
2021-05-03 15:30:30,-236.18488857159446,
2021-05-03 23:59:59,-208.45316331629965,c
2021-05-04 00:00:00,-188.9587975355089,
2021-05-04 10:00:00,-114.88217329529834,
2021-05-04 10:30:00,-151.1941832486782,
2021-05-04 12:00:00,-111.78211230454781,
2021-05-04 13:30:00,-128.9436530826306,
2021-05-04 15:00:00,-96.13422252279815,
2021-05-04 15:30:30,-96.13422252279815,
2021-05-04 23:59:59,-100.22110166125549,c
2021-05-05 00:00:00,-137.17520108428016,
2021-05-05 10:00:00,-136.81540760340977,
2021-05-05 10:30:00,-142.47190256930935,
2021-05-05 12:00:00,-173.17973610122317,
2021-05-05 13:30:00,-156.5906326610002,
2021-05-05 15:00:00,-148.20321437092207,
2021-05-05 15:30:30,-148.20321437092207,
2021-05-05 23:59:59,-98.87719658537299,c
2021-05-06 00:00:00,-97.1857200430486,
2021-05-06 10:00:00,-84.06289715429648,
2021-05-06 10:30:00,-55.21645906231515,
2021-05-06 12:00:00,-84.21937828862701,
2021-05-06 13:30:00,-68.19844664219272,
2021-05-06 15:00:00,-39.782976445607346,
2021-05-06 15:30:30,-39.782976445607346,
2021-05-06 23:59:59,-131.63202085207286,c
2021-05-07 00:00:00,-108.92132085392223,
2021-05-07 10:00:00,-124.89436519629999,
2021-05-07 10:30:00,-148.36682803381427,
2021-05-07 12:00:00,-153.1286908785687,
2021-05-07 13:30:00,-147.92620071693455,
2021-05-07 15:00:00,-162.6771266952628,
2021-05-07 15:30:30,-162.6771266952628,
2021-05-07 23:59:59,-144.2068984758571,w
2021-05-10 00:00:00,-134.73784830779368,
2021-05-10 10:00:00,-136.37553057183322,
2021-05-10 10:30:00,-103.18193531672841,
2021-05-10 12:00:00,-131.34083213717804,
2021-05-10 13:30:00,-111.94144305939608,
2021-05-10 15:00:00,-59.85995646354786,
2021-05-10 15:30:30,-59.85995646354786,
2021-05-10 23:59:59,-10.170485883075344,c
2021-05-11 00:00:00,98.69556891995217,
2021-05-11 10:00:00,-17.672897004487822,
2021-05-11 10:30:00,57.7479716814787,
2021-05-11 12:00:00,13.41271358283393,
2021-05-11 13:30:00,-1.0909606596678714,
2021-05-11 15:00:00,-8.474065362360307,
2021-05-11 15:30:30,-8.474065362360307,
2021-05-11 23:59:59,0.0,a
2021-05-12 00:00:00,33.757043548516776,
2021-05-12 10:00:00,24.855491606376745,
2021-05-12 10:30:00,12.049238276292272,
2021-05-12 12:00:00,-16.026540392553215,
2021-05-12 13:30:00,-1.6075662955081498,
2021-05-12 15:00:00,48.19676724284727,
2021-05-12 15:30:30,48.19676724284727,
2021-05-12 23:59:59,105.27634146341097,c
2021-05-13 00:00:00,78.49841250163081,
2021-05-13 10:00:00,44.383100251300675,
2021-05-13 10:30:00,64.60512972523884,
2021-05-13 12:00:00,134.02216506871355,
2021-05-13 13:30:00,171.48544770725948,
2021-05-13 15:00:00,138.12074686877077,
2021-05-13 15:30:30,138.12074686877077,u
2021-05-13 23:59:59,98.55693892852378,c
2021-05-14 00:00:00,60.36757290807782,
2021-05-14 10:00:00,45.43898049882864,
2021-05-14 10:30:00,49.51647060754112,
2021-05-14 12:00:00,35.46046360851233,
2021-05-14 13:30:00,-3.0300563208611493,
2021-05-14 15:00:00,-42.29074329736886,
2021-05-14 15:30:30,-42.29074329736886,
2021-05-14 23:59:59,-23.525590400562578,w
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
0,-23.525590400562578,
2021-05-17 00:00:00,17.35251614544086,
2021-05-17 10:00:00,35.680164970816804,
2021-05-17 10:30:00,22.207526342036545,
2021-05-17 12:00:00,23.421530016429642,
2021-05-17 13:30:00,1.3383722784219572,
2021-05-17 15:00:00,12.786706115613924,
2021-05-17 15:30:30,12.786706115613924,
2021-05-17 23:59:59,-7.090202423772098,c
2021-05-18 00:00:00,-0.481983420778306,
2021-05-18 10:00:00,-25.004994749851903,
2021-05-18 10:30:00,-55.936446168238035,
2021-05-18 12:00:00,-36.16933930484447,
2021-05-18 13:30:00,-23.111451759472402,
2021-05-18 15:00:00,21.393692664332775,
2021-05-18 15:30:30,21.393692664332775,
2021-05-18 23:59:59,68.13627104428906,c
2021-05-19 00:00:00,121.54598254572102,
2021-05-19 10:00:00,138.0599734405787,
2021-05-19 10:30:00,114.88821669573645,
2021-05-19 12:00:00,122.1198523231069,
2021-05-19 13:30:00,127.86910170549345,
2021-05-19 15:00:00,131.29495617594603,
2021-05-19 15:30:30,131.29495617594603,
2021-05-19 23:59:59,111.35945336557961,c
2021-05-20 00:00:00,108.01484846419316,
2021-05-20 10:00:00,117.08909077398312,
2021-05-20 10:30:00,87.3255107719242,
2021-05-20 12:00:00,77.17926668284508,
2021-05-20 13:30:00,111.54642507219887,
2021-05-20 15:00:00,109.96764992871249,
2021-05-20 15:30:30,109.96764992871249,
2021-05-20 23:59:59,74.9927563228639,c
2021-05-21 00:00:00,38.66974079090414,
2021-05-21 10:00:00,7.461977969992404,
2021-05-21 10:30:00,28.83092950659011,
2021-05-21 12:00:00,48.37067908124209,
2021-05-21 13:30:00,39.910150949219314,
2021-05-21 15:00:00,38.56715011677625,
2021-05-21 15:30:30,38.56715011677625,
2021-05-21 23:59:59,71.67380598036561,w
2021-05-24 00:00:00,61.61033362182752,
2021-05-24 10:00:00,85.14165356807007,
2021-05-24 10:30:00,106.39866260920371,
2021-05-24 12:00:00,149.09003559065695,
2021-05-24 13:30:00,153.0500243320239,
2021-05-24 15:00:00,159.23918898157808,
2021-05-24 15:30:30,159.23918898157808,
2021-05-24 23:59:59,159.5548070861032,c
2021-05-25 00:00:00,139.14406671453344,
2021-05-25 10:00:00,154.50014432715034,
2021-05-25 10:30:00,170.37885900007586,
2021-05-25 12:00:00,190.29050116953022,
2021-05-25 13:30:00,194.7230668147995,
2021-05-25 15:00:00,259.89526746846605,
2021-05-25 15:30:30,259.89526746846605,
2021-05-25 23:59:59,311.33434637636856,c
2021-05-26 00:00:00,351.4828017909467,
2021-05-26 10:00:00,357.75352019349975,
2021-05-26 10:30:00,329.62135759339617,
2021-05-26 12:00:00,332.80798383499405,
2021-05-26 13:30:00,310.67208535079953,
2021-05-26 15:00:00,324.0761303436575,
2021-05-26 15:30:30,324.0761303436575,
2021-05-26 23:59:59,308.14411601940174,c
2021-05-27 00:00:00,251.9230949030998,
2021-05-27 10:00:00,317.5959377556983,
2021-05-27 10:30:00,367.2094640180021,
2021-05-27 12:00:00,326.5808741842957,
2021-05-27 13:30:00,413.8024707412442,
2021-05-27 15:00:00,488.986970012711,
2021-05-27 15:30:30,488.986970012711,
2021-05-27 23:59:59,446.89043210467753,e
2021-05-28 00:00:00,569.5646617543634,
2021-05-28 10:00:00,607.498656538286,
2021-05-28 10:30:00,513.1966498410738,
2021-05-28 12:00:00,452.81206024820585,
2021-05-28 13:30:00,427.2005272315755,
2021-05-28 15:00:00,478.5436838676833,
2021-05-28 15:30:30,478.5436838676833,
2021-05-28 23:59:59,468.3522018596459,w
2021-05-31 00:00:00,468.3522018596459,
2021-05-31 10:00:00,468.3522018596459,
2021-05-31 10:30:00,468.3522018596459,
2021-05-31 12:00:00,468.3522018596459,
2021-05-31 13:30:00,468.3522018596459,
2021-05-31 15:00:00,468.3522018596459,
2021-05-31 15:30:30,468.3522018596459,
2021-05-31 23:59:59,468.3522018596459,c
2021-06-01 00:00:00,565.9666228156757,
2021-06-01 10:00:00,536.2958507424119,
2021-06-01 10:30:00,493.6910954791565,
2021-06-01 12:00:00,540.471677979076,
2021-06-01 13:30:00,564.449722882865,
2021-06-01 15:00:00,576.1078597569613,
2021-06-01 15:30:30,576.1078597569613,
2021-06-01 23:59:59,592.2335605446169,c
2021-06-02 00:00:00,686.0967038430044,
2021-06-02 10:00:00,815.3858817628343,
2021-06-02 10:30:00,800.7855851188406,
2021-06-02 12:00:00,981.8680605788877,
2021-06-02 13:30:00,1444.9526574844213,
2021-06-02 15:00:00,1380.8491522442928,
2021-06-02 15:30:30,1380.8491522442928,
2021-06-02 23:59:59,1364.1234796005674,c
2021-06-03 00:00:00,1266.1595347419657,
2021-06-03 10:00:00,1035.9383071653192,
2021-06-03 10:30:00,1116.442161151031,
2021-06-03 12:00:00,978.4938638329431,
2021-06-03 13:30:00,1237.5774527896697,
2021-06-03 15:00:00,1266.8830153605509,
2021-06-03 15:30:30,1266.8830153605509,
2021-06-03 23:59:59,1071.6499328024897,c
2021-06-04 00:00:00,983.2980975548799,
2021-06-04 10:00:00,1028.8677101082244,
2021-06-04 10:30:00,1055.881915686,
2021-06-04 12:00:00,1092.0470000149153,
2021-06-04 13:30:00,1037.5148077545277,
2021-06-04 15:00:00,977.9994277817141,
2021-06-04 15:30:30,977.9994277817141,
2021-06-04 23:59:59,951.8356647306728,w
2021-06-07 00:00:00,1044.1287768472653,
2021-06-07 10:00:00,1201.517205165047,
2021-06-07 10:30:00,1119.809807070385,
2021-06-07 12:00:00,1061.0032831561684,
2021-06-07 13:30:00,1068.3775018162082,
2021-06-07 15:00:00,959.3625176481037,
2021-06-07 15:30:30,959.3625176481037,
2021-06-07 23:59:59,1019.7619375395898,c
2021-06-08 00:00:00,1044.4994326811257,
2021-06-08 10:00:00,1139.6260060582335,
2021-06-08 10:30:00,1107.0104168091466,
2021-06-08 12:00:00,1067.7773507878605,
2021-06-08 13:30:00,1051.5491445202679,
2021-06-08 15:00:00,1003.1943323957157,
2021-06-08 15:30:30,1003.1943323957157,
2021-06-08 23:59:59,1008.8910163111441,c
2021-06-09 00:00:00,918.9627078612093,
2021-06-09 10:00:00,830.9606857148847,
2021-06-09 10:30:00,869.0667321644996,
2021-06-09 12:00:00,818.8098469993456,
2021-06-09 13:30:00,803.774365438615,
2021-06-09 15:00:00,848.8670311835713,
2021-06-09 15:30:30,848.8670311835713,
2021-06-09 23:59:59,835.1271046983184,c
2021-06-10 00:00:00,781.5086743042511,
2021-06-10 10:00:00,818.2271633577648,
2021-06-10 10:30:00,848.6343882944184,
2021-06-10 12:00:00,705.8533215514035,
2021-06-10 13:30:00,699.725532997466,
2021-06-10 15:00:00,692.122101806819,
2021-06-10 15:30:30,692.122101806819,
2021-06-10 23:59:59,676.964606922943,c
2021-06-11 00:00:00,695.0381756898933,
2021-06-11 10:00:00,653.4492044713897,
2021-06-11 10:30:00,651.1238043078183,
2021-06-11 12:00:00,687.9295673593833,
2021-06-11 13:30:00,780.323274467064,
2021-06-11 15:00:00,752.6853387939782,
2021-06-11 15:30:30,752.6853387939782,
2021-06-11 23:59:59,817.2894765712572,w
2021-06-14 00:00:00,857.39195256318,
2021-06-14 10:00:00,847.798811900082,
2021-06-14 10:30:00,892.102198298262,
2021-06-14 12:00:00,1015.8983221232347,
2021-06-14 13:30:00,995.8297485218418,
2021-06-14 15:00:00,1011.0097547665855,
2021-06-14 15:30:30,1011.0097547665855,
2021-06-14 23:59:59,987.5179630172915,c
2021-06-15 00:00:00,1001.9214862004137,
2021-06-15 10:00:00,1069.1559796192291,
2021-06-15 10:30:00,1205.7124455479002,
2021-06-15 12:00:00,1181.5987770165643,
2021-06-15 13:30:00,1107.2956155302609,
2021-06-15 15:00:00,1092.630586484402,
2021-06-15 15:30:30,1092.630586484402,
2021-06-15 23:59:59,1086.9988321824094,c
2021-06-16 00:00:00,1033.488658079485,
2021-06-16 10:00:00,1029.5121220331957,
2021-06-16 10:30:00,1058.9423673765023,
2021-06-16 12:00:00,974.1739547926418,
2021-06-16 13:30:00,1028.3204991104853,
2021-06-16 15:00:00,1003.2758910218572,
2021-06-16 15:30:30,1003.2758910218572,
2021-06-16 23:59:59,1023.9489101970903,c
2021-06-17 00:00:00,1006.087197251356,
2021-06-17 10:00:00,1043.9484400429606,
2021-06-17 10:30:00,1140.6533997783495,
2021-06-17 12:00:00,1235.131029459696,
2021-06-17 13:30:00,1278.7323686446348,
2021-06-17 15:00:00,1301.8129043044678,
2021-06-17 15:30:30,1301.8129043044678,
2021-06-17 23:59:59,1233.612279114243,c
