date,EWJSPY_2022_Q1,meta
2022-03-03 00:00:00,72.66121728147984,
2022-03-03 10:00:00,77.21481781748831,
2022-03-03 10:30:00,85.94347697808146,
2022-03-03 12:00:00,80.25243802918435,
2022-03-03 13:30:00,73.49353493060708,
2022-03-03 15:00:00,86.871965603683,
2022-03-03 15:30:30,86.871965603683,
2022-03-03 23:59:59,101.40955893890919,c
2022-03-04 00:00:00,67.41674689739466,
2022-03-04 10:00:00,74.38703628423274,
2022-03-04 10:30:00,88.30218761700333,
2022-03-04 12:00:00,100.05001331928491,
2022-03-04 13:30:00,79.74892105514942,
2022-03-04 15:00:00,83.69097506838679,
2022-03-04 15:30:30,83.69097506838679,
2022-03-04 23:59:59,76.48120499795438,w
2022-03-07 00:00:00,-10.016290105232596,
2022-03-07 10:00:00,10.422312685693502,
2022-03-07 10:30:00,9.619621292080879,
2022-03-07 12:00:00,6.142438894597888,
2022-03-07 13:30:00,17.059450115033986,
2022-03-07 15:00:00,19.275810466057656,
2022-03-07 15:30:30,19.275810466057656,
2022-03-07 23:59:59,46.04983234789014,c
2022-03-08 00:00:00,-0.01711324048936367,
2022-03-08 10:00:00,-1.6725065382528306,
2022-03-08 10:30:00,3.480986974632144,
2022-03-08 12:00:00,2.4219745769947765,
2022-03-08 13:30:00,-29.86975370784223,
2022-03-08 15:00:00,-26.68175224422693,
2022-03-08 15:30:30,-26.68175224422693,
2022-03-08 23:59:59,12.974033036706448,c
2022-03-09 00:00:00,11.413569571356774,
2022-03-09 10:00:00,6.510287781787515,
2022-03-09 10:30:00,2.285470019080639,
2022-03-09 12:00:00,6.465908417974711,
2022-03-09 13:30:00,4.869344608436823,
2022-03-09 15:00:00,4.594031197699309,
2022-03-09 15:30:30,4.594031197699309,
2022-03-09 23:59:59,14.145180820965171,c
2022-03-10 00:00:00,60.63516159771442,
2022-03-10 10:00:00,52.43186732963622,
2022-03-10 10:30:00,59.65952759317934,
2022-03-10 12:00:00,58.60417715967953,
2022-03-10 13:30:00,41.77706018815219,
2022-03-10 15:00:00,22.71344373204887,
2022-03-10 15:30:30,22.71344373204887,
2022-03-10 23:59:59,15.694587947853805,c
2022-03-11 00:00:00,-0.40503611535072326,
2022-03-11 10:00:00,-15.556984707882405,
2022-03-11 10:30:00,-7.488995497909784,
2022-03-11 12:00:00,-20.630071621923445,
2022-03-11 13:30:00,-30.098252162064316,
2022-03-11 15:00:00,-32.62393686123133,
2022-03-11 15:30:30,-32.62393686123133,
2022-03-11 23:59:59,-1.0493941062366963,w
2022-03-14 00:00:00,20.559870035288334,
2022-03-14 10:00:00,15.571996893967986,
2022-03-14 10:30:00,15.716081992408037,
2022-03-14 12:00:00,22.99456541119218,
2022-03-14 13:30:00,42.81733231436312,
2022-03-14 15:00:00,33.52297372388184,
2022-03-14 15:30:30,33.52297372388184,
2022-03-14 23:59:59,40.25903291264474,c
2022-03-15 00:00:00,34.07303280969501,
2022-03-15 10:00:00,31.952644732311967,
2022-03-15 10:30:00,21.906880920943024,
2022-03-15 12:00:00,23.117292575247287,
2022-03-15 13:30:00,35.604532076023816,
2022-03-15 15:00:00,23.303085799115898,
