date,EU_SPYW_2022_Q2,meta
2022-05-27 23:59:59,103.97429166143377,w
2022-05-30 00:00:00,108.5935636672699,
2022-05-30 03:30:00,96.62558555802389,
2022-05-30 04:00:00,123.52382079149902,
2022-05-30 06:00:00,133.11518263817675,
2022-05-30 08:00:00,119.64597712626039,
2022-05-30 10:30:00,121.70560097652617,
2022-05-30 11:00:00,124.25802835275749,
2022-05-30 23:59:59,121.52362046251596,c
2022-05-31 00:00:00,89.68529482581573,
2022-05-31 03:30:00,90.86669932914276,
2022-05-31 04:00:00,102.57371412357747,
2022-05-31 06:00:00,106.65432052174401,
2022-05-31 08:00:00,94.55003091508377,
2022-05-31 10:30:00,97.02190357087022,
2022-05-31 11:00:00,97.80278002982323,
2022-05-31 23:59:59,108.59216238185206,c
2022-06-01 00:00:00,105.94469904613925,
2022-06-01 03:30:00,92.48110933292219,
2022-06-01 04:00:00,99.21340020691207,
2022-06-01 06:00:00,110.84762022386678,
2022-06-01 08:00:00,116.46675121641749,
2022-06-01 10:30:00,111.42258565468137,
2022-06-01 11:00:00,117.25735846238842,
2022-06-01 23:59:59,109.17350424478468,c
2022-06-02 00:00:00,101.91518252936487,
2022-06-02 03:30:00,112.295142833554,
2022-06-02 04:00:00,102.36632596280185,
2022-06-02 06:00:00,94.65774702479587,
2022-06-02 08:00:00,84.49713751161391,
2022-06-02 10:30:00,89.0059658990516,
2022-06-02 11:00:00,100.9365184684467,
2022-06-02 23:59:59,97.45383695519195,c
2022-06-03 00:00:00,96.31267414760111,
2022-06-03 03:30:00,89.30845277664844,
2022-06-03 04:00:00,91.54030880223581,
2022-06-03 06:00:00,100.64389385045399,
2022-06-03 08:00:00,92.73403079750335,
2022-06-03 10:30:00,108.69344232121693,
2022-06-03 11:00:00,106.81742196747541,
2022-06-03 23:59:59,98.46923206568329,w
2022-06-06 00:00:00,111.46240906686717,
2022-06-06 03:30:00,111.79209940032274,
2022-06-06 04:00:00,112.25604371767542,
2022-06-06 06:00:00,105.07867142701366,
2022-06-06 08:00:00,102.02645410578009,
2022-06-06 10:30:00,113.9417345768261,
2022-06-06 11:00:00,108.9754985611786,
2022-06-06 23:59:59,110.27945922124059,c
2022-06-07 00:00:00,111.55172426320973,
2022-06-07 03:30:00,97.36140868821224,
2022-06-07 04:00:00,100.89078926573939,
2022-06-07 06:00:00,115.8138318460716,
2022-06-07 08:00:00,98.36945795603219,
2022-06-07 10:30:00,101.56753953085104,
2022-06-07 11:00:00,103.70444967755463,
2022-06-07 23:59:59,90.85941080022678,c
2022-06-08 00:00:00,87.59634752505667,
2022-06-08 03:30:00,88.20508861984513,
2022-06-08 04:00:00,101.68740969557814,
2022-06-08 06:00:00,91.4349200493159,
2022-06-08 08:00:00,83.5706346395375,
2022-06-08 10:30:00,66.51250127390165,
2022-06-08 11:00:00,66.02623528514471,
2022-06-08 23:59:59,61.791855316743295,c
2022-06-09 00:00:00,68.57220607454337,
2022-06-09 03:30:00,78.26754901572554,
2022-06-09 04:00:00,65.63445688362253,
2022-06-09 06:00:00,49.93181874072775,
2022-06-09 08:00:00,58.584773928580944,
2022-06-09 10:30:00,40.742863410347695,
2022-06-09 11:00:00,39.83192475913563,
2022-06-09 23:59:59,31.235387883984345,c
2022-06-10 00:00:00,35.11134023900149,
2022-06-10 03:30:00,11.432427152914784,
2022-06-10 04:00:00,2.956752724334592,
2022-06-10 06:00:00,1.327066212249747,
2022-06-10 08:00:00,12.860804059651741,
2022-06-10 10:30:00,19.244734657465642,
2022-06-10 11:00:00,5.326919757549604,
2022-06-10 23:59:59,0.0,a
2022-06-13 00:00:00,8.021424919496667,
2022-06-13 03:30:00,-7.951061246340146,
2022-06-13 04:00:00,-1.8653461560675169,
2022-06-13 06:00:00,7.286895677704592,
2022-06-13 08:00:00,13.90007539496014,
2022-06-13 10:30:00,9.866203878991087,
2022-06-13 11:00:00,8.919238583641572,
2022-06-13 23:59:59,5.0481319567833225,c
2022-06-14 00:00:00,1.7414625685084957,
2022-06-14 03:30:00,-32.28051345513347,
2022-06-14 04:00:00,-28.274730849957336,
2022-06-14 06:00:00,-23.564636263418947,
2022-06-14 08:00:00,-1.5404554146730334,
2022-06-14 10:30:00,29.86411867403035,
2022-06-14 11:00:00,35.569583018559456,
2022-06-14 23:59:59,32.847631551775976,c
2022-06-15 00:00:00,56.92505973886864,
2022-06-15 03:30:00,57.74446740972405,
2022-06-15 04:00:00,59.29523368350101,
2022-06-15 06:00:00,67.82171569502646,
2022-06-15 08:00:00,55.12842346999423,
2022-06-15 10:30:00,43.101491478310095,
2022-06-15 11:00:00,43.289406573394444,
2022-06-15 23:59:59,42.98058238555643,c
2022-06-16 00:00:00,41.1903606827525,
2022-06-16 03:30:00,38.693122590113376,
2022-06-16 04:00:00,32.82328742030984,
2022-06-16 06:00:00,24.166680055085067,
2022-06-16 08:00:00,25.91854861334457,
2022-06-16 10:30:00,15.819321770037845,
2022-06-16 11:00:00,10.933965281364522,
2022-06-16 23:59:59,17.44460921831046,c
2022-06-17 00:00:00,27.066059265248896,
2022-06-17 03:30:00,8.969678647043906,
2022-06-17 04:00:00,4.612727518041197,
2022-06-17 06:00:00,-1.1605202816966766,
2022-06-17 08:00:00,12.424978911312337,
2022-06-17 10:30:00,20.26801062038794,
2022-06-17 11:00:00,10.851802682221546,
2022-06-17 23:59:59,15.893935423736139,e
2022-06-20 00:00:00,6.911171417362652,
2022-06-20 03:30:00,0.5248167167313795,
2022-06-20 04:00:00,3.5693821394662564,
2022-06-20 06:00:00,-24.251766205196645,
2022-06-20 08:00:00,-26.588746919112396,
2022-06-20 10:30:00,-38.103697174574336,
2022-06-20 11:00:00,-39.15274063062577,
2022-06-20 23:59:59,-45.41801770747668,c
2022-06-21 00:00:00,-52.444414199537164,
2022-06-21 03:30:00,-33.23885478532293,
2022-06-21 04:00:00,-15.39905460753107,
2022-06-21 06:00:00,-15.271769151916601,
2022-06-21 08:00:00,6.25101546677854,
2022-06-21 10:30:00,-25.67199331822053,
2022-06-21 11:00:00,-26.152995258522537,
2022-06-21 23:59:59,-20.241999032691865,c
2022-06-22 00:00:00,-58.152789792616204,
2022-06-22 03:30:00,-57.09685681418648,
2022-06-22 04:00:00,-80.46156837783997,
2022-06-22 06:00:00,-85.53060435392501,
2022-06-22 08:00:00,-98.27540838697621,
2022-06-22 10:30:00,-131.58919039549244,
2022-06-22 11:00:00,-131.52349091903068,
2022-06-22 23:59:59,-114.26669057484662,c
2022-06-23 00:00:00,-117.12942505899025,
2022-06-23 03:30:00,-105.38655115403196,
2022-06-23 04:00:00,-113.50129142126116,
2022-06-23 06:00:00,-141.6818169639928,
2022-06-23 08:00:00,-163.59659908738627,
2022-06-23 10:30:00,-167.7709614188177,
2022-06-23 11:00:00,-175.53490499280565,
2022-06-23 23:59:59,-169.4215366657387,c
2022-06-24 00:00:00,-154.17141289744166,
2022-06-24 03:30:00,-173.94062214296696,
2022-06-24 04:00:00,-178.7283265454506,
2022-06-24 06:00:00,-189.60437341371176,
2022-06-24 08:00:00,-169.85285766481707,
2022-06-24 10:30:00,-160.4374329861373,
2022-06-24 11:00:00,-151.08867334763477,
2022-06-24 23:59:59,-166.55993632067407,w
2022-06-27 00:00:00,-169.78738967791298,
2022-06-27 03:30:00,-146.89025142726632,
2022-06-27 04:00:00,-125.2413689868232,
2022-06-27 06:00:00,-128.64836343347304,
2022-06-27 08:00:00,-118.8915567670648,
2022-06-27 10:30:00,-111.28726413012146,
2022-06-27 11:00:00,-111.63708455954634,
2022-06-27 23:59:59,-107.196962282365,c
2022-06-28 00:00:00,-152.3970730600248,
2022-06-28 03:30:00,-121.166204451961,
2022-06-28 04:00:00,-151.50924092889431,
2022-06-28 06:00:00,-146.39247098682017,
2022-06-28 08:00:00,-150.08897081389853,
2022-06-28 10:30:00,-137.59658054608155,
2022-06-28 11:00:00,-139.3609005511147,
2022-06-28 23:59:59,-160.55016935511435,c
2022-06-29 00:00:00,-164.08373631607128,
2022-06-29 03:30:00,-181.52425199229128,
2022-06-29 04:00:00,-185.87465481949573,
2022-06-29 06:00:00,-141.53268064922963,
2022-06-29 08:00:00,-154.83383155125,
2022-06-29 10:30:00,-177.07008523445006,
2022-06-29 11:00:00,-182.51101588521158,
2022-06-29 23:59:59,-180.42166969792413,c
2022-06-30 00:00:00,-134.74606719210567,
2022-06-30 03:30:00,-156.35552769235892,
2022-06-30 04:00:00,-185.2729245989052,
2022-06-30 06:00:00,-173.1838983017078,
2022-06-30 08:00:00,-175.6970240640078,
2022-06-30 10:30:00,-141.87438178968296,
2022-06-30 11:00:00,-142.67526625167466,
2022-06-30 23:59:59,-137.63775100507917,c
2022-07-01 00:00:00,-142.26214893733584,
2022-07-01 03:30:00,-128.27565711575687,
2022-07-01 04:00:00,-149.14702661431272,
2022-07-01 06:00:00,-180.7735617591427,
2022-07-01 08:00:00,-197.15462422310964,
2022-07-01 10:30:00,-215.88824373824593,
2022-07-01 11:00:00,-221.16898980842416,
2022-07-01 23:59:59,-218.3992375286963,w
