date,XSLV_2022_Q1,meta
2022-01-14 00:00:00,34.13785768437435,
2022-01-14 10:00:00,-9.689016034777776,
2022-01-14 10:30:00,19.822484857353338,
2022-01-14 12:00:00,44.08929140770965,
2022-01-14 13:30:00,60.93859941587186,
2022-01-14 15:00:00,67.98967979123684,
2022-01-14 15:30:30,67.98967979123684,
2022-01-14 23:59:59,59.13023531850315,w
2022-01-17 00:00:00,59.13023531850315,
2022-01-17 10:00:00,59.13023531850315,
2022-01-17 10:30:00,59.13023531850315,
2022-01-17 12:00:00,59.13023531850315,
2022-01-17 13:30:00,59.13023531850315,
2022-01-17 15:00:00,59.13023531850315,
2022-01-17 15:30:30,59.13023531850315,
2022-01-17 23:59:59,59.13023531850315,c
2022-01-18 00:00:00,71.44108676592825,
2022-01-18 10:00:00,99.29447769166399,
2022-01-18 10:30:00,95.93570476930194,
2022-01-18 12:00:00,103.0122412142013,
2022-01-18 13:30:00,94.605240996803,
2022-01-18 15:00:00,97.37073858203767,
2022-01-18 15:30:30,97.37073858203767,
2022-01-18 23:59:59,100.28557603098152,c
2022-01-19 00:00:00,78.41620530523203,
2022-01-19 10:00:00,78.6924377545334,
2022-01-19 10:30:00,94.56540783093222,
2022-01-19 12:00:00,109.88002462015065,
2022-01-19 13:30:00,101.06374955169137,
2022-01-19 15:00:00,112.49206795658863,
2022-01-19 15:30:30,112.49206795658863,
2022-01-19 23:59:59,110.99157578645297,c
2022-01-20 00:00:00,82.12677193256688,
2022-01-20 10:00:00,73.92581667885754,
2022-01-20 10:30:00,75.7029761783819,
2022-01-20 12:00:00,74.78530257305009,
2022-01-20 13:30:00,78.38191740655293,
2022-01-20 15:00:00,78.09525113849575,
2022-01-20 15:30:30,78.09525113849575,
2022-01-20 23:59:59,87.82847410033642,c
2022-01-21 00:00:00,98.46005264116654,
2022-01-21 10:00:00,85.53483517439712,
2022-01-21 10:30:00,98.68261071987519,
2022-01-21 12:00:00,82.03857218251845,
2022-01-21 13:30:00,82.13197020540564,
2022-01-21 15:00:00,75.74818983110328,
2022-01-21 15:30:30,75.74818983110328,
2022-01-21 23:59:59,81.1372857925136,w
2022-01-24 00:00:00,112.8834800988899,
2022-01-24 10:00:00,92.311294638203,
2022-01-24 10:30:00,86.44023960395909,
2022-01-24 12:00:00,81.16151199809323,
2022-01-24 13:30:00,79.83336948887847,
2022-01-24 15:00:00,59.85249105665912,
2022-01-24 15:30:30,59.85249105665912,
2022-01-24 23:59:59,56.458438186623525,c
2022-01-25 00:00:00,70.01659510190782,
2022-01-25 10:00:00,65.96127679519628,
2022-01-25 10:30:00,61.59158246102345,
2022-01-25 12:00:00,76.34546556387345,
2022-01-25 13:30:00,79.45931997887371,
2022-01-25 15:00:00,85.9527229258585,
2022-01-25 15:30:30,85.9527229258585,
2022-01-25 23:59:59,105.10978862814729,c
2022-01-26 00:00:00,68.36172760420823,
2022-01-26 10:00:00,97.49336427380229,
2022-01-26 10:30:00,104.04867384888068,
2022-01-26 12:00:00,109.27563848690635,
2022-01-26 13:30:00,99.1291070230935,
2022-01-26 15:00:00,108.19160643375322,
2022-01-26 15:30:30,108.19160643375322,
2022-01-26 23:59:59,111.27589249243256,c
2022-01-27 00:00:00,104.86277020509864,
2022-01-27 10:00:00,121.51363927471571,
2022-01-27 10:30:00,129.1103101002189,
2022-01-27 12:00:00,128.1026835713305,
2022-01-27 13:30:00,128.41435194525724,
2022-01-27 15:00:00,151.7072043865432,
2022-01-27 15:30:30,151.7072043865432,
2022-01-27 23:59:59,158.87530528694623,c
2022-01-28 00:00:00,140.28849948479586,
2022-01-28 10:00:00,159.52570970220376,
2022-01-28 10:30:00,149.98821262067787,
2022-01-28 12:00:00,127.4159659740064,
2022-01-28 13:30:00,112.28993312156165,
2022-01-28 15:00:00,122.83362090048657,
2022-01-28 15:30:30,122.83362090048657,
2022-01-28 23:59:59,111.37696588357495,w
2022-01-31 00:00:00,92.84081231473243,
2022-01-31 10:00:00,105.67235509936357,
2022-01-31 10:30:00,96.84016345174248,
2022-01-31 12:00:00,89.95211235043485,
2022-01-31 13:30:00,110.9804347134447,
2022-01-31 15:00:00,102.68986301764382,
2022-01-31 15:30:30,102.68986301764382,s
2022-01-31 23:59:59,114.01144729140039,c
2022-02-01 00:00:00,92.51610670654534,
2022-02-01 10:00:00,87.47142030367546,
2022-02-01 10:30:00,88.26625524681464,
2022-02-01 12:00:00,81.6712612750393,
2022-02-01 13:30:00,75.0782440735469,
2022-02-01 15:00:00,82.55553122414472,
2022-02-01 15:30:30,82.55553122414472,
2022-02-01 23:59:59,68.3234390250252,c
2022-02-02 00:00:00,56.35011512083453,
2022-02-02 10:00:00,60.614585459686495,
2022-02-02 10:30:00,66.80600736114333,
2022-02-02 12:00:00,64.7896181643711,
2022-02-02 13:30:00,62.15235540136652,
2022-02-02 15:00:00,53.56008080342238,
2022-02-02 15:30:30,53.56008080342238,
2022-02-02 23:59:59,55.11714414723173,c
2022-02-03 00:00:00,81.88362718691408,
2022-02-03 10:00:00,83.81351493207553,
2022-02-03 10:30:00,75.64551331807553,
2022-02-03 12:00:00,76.03281182363078,
2022-02-03 13:30:00,63.12297589150069,
2022-02-03 15:00:00,59.79278881436757,
2022-02-03 15:30:30,59.79278881436757,
2022-02-03 23:59:59,64.950049269453,c
2022-02-04 00:00:00,58.26399667981248,
2022-02-04 10:00:00,72.83466488138151,
2022-02-04 10:30:00,79.66430448120983,
2022-02-04 12:00:00,72.81779570806161,
2022-02-04 13:30:00,75.58196748911553,
2022-02-04 15:00:00,72.09929882425136,
2022-02-04 15:30:30,72.09929882425136,
2022-02-04 23:59:59,73.31319179923581,w
2022-02-07 00:00:00,80.32233772083114,
2022-02-07 10:00:00,59.88954648231433,
2022-02-07 10:30:00,78.90973055203429,
2022-02-07 12:00:00,74.15649770293973,
2022-02-07 13:30:00,61.70190783176791,
2022-02-07 15:00:00,72.71921923456479,
2022-02-07 15:30:30,72.71921923456479,
2022-02-07 23:59:59,84.31844477108271,c
2022-02-08 00:00:00,78.89864031845488,
2022-02-08 10:00:00,80.45535802754388,
2022-02-08 10:30:00,73.25277201829347,
2022-02-08 12:00:00,45.27540701047124,
2022-02-08 13:30:00,48.66638403510814,
2022-02-08 15:00:00,49.4859517435615,
2022-02-08 15:30:30,49.4859517435615,
2022-02-08 23:59:59,44.91192554064827,c
2022-02-09 00:00:00,20.64497364417702,
2022-02-09 10:00:00,4.604900001358011,
2022-02-09 10:30:00,2.9072868688068034,
2022-02-09 12:00:00,1.1569284721990414,
2022-02-09 13:30:00,-9.804979057209831,
2022-02-09 15:00:00,-3.847549440823599,
2022-02-09 15:30:30,-3.847549440823599,
2022-02-09 23:59:59,-9.404554155456651,c
2022-02-10 00:00:00,30.679362185945514,
2022-02-10 10:00:00,13.057710363966088,
2022-02-10 10:30:00,21.83770259239548,
2022-02-10 12:00:00,1.161912214196537,
2022-02-10 13:30:00,6.334200709781406,
2022-02-10 15:00:00,7.872580543079991,
2022-02-10 15:30:30,7.872580543079991,
2022-02-10 23:59:59,7.979268945976187,c
2022-02-11 00:00:00,-14.931264636906883,
2022-02-11 10:00:00,1.4071322059824887,
2022-02-11 10:30:00,-2.4312948860888,
2022-02-11 12:00:00,1.1530311228863077,
2022-02-11 13:30:00,-9.969586558229455,
2022-02-11 15:00:00,-9.14518027546212,
2022-02-11 15:30:30,-9.14518027546212,
2022-02-11 23:59:59,0.0,a
2022-02-14 00:00:00,-9.144603643769326,
2022-02-14 10:00:00,9.052244697478066,
2022-02-14 10:30:00,15.900923873174285,
2022-02-14 12:00:00,34.75256851577572,
2022-02-14 13:30:00,30.264198102421105,
2022-02-14 15:00:00,20.500690028497672,
2022-02-14 15:30:30,20.500690028497672,
2022-02-14 23:59:59,21.699461304266414,c
2022-02-15 00:00:00,16.83577689005699,
2022-02-15 10:00:00,19.27594398743983,
2022-02-15 10:30:00,30.78805905681768,
2022-02-15 12:00:00,16.045218896018653,
2022-02-15 13:30:00,25.720212594816665,
2022-02-15 15:00:00,13.77442477932906,
2022-02-15 15:30:30,13.77442477932906,
2022-02-15 23:59:59,24.85613415054476,c
2022-02-16 00:00:00,56.54185294480409,
2022-02-16 10:00:00,64.4150651089586,
2022-02-16 10:30:00,45.735488769561,
2022-02-16 12:00:00,46.851471721914734,
2022-02-16 13:30:00,39.487414509696535,
2022-02-16 15:00:00,28.322688197442496,
2022-02-16 15:30:30,28.322688197442496,
2022-02-16 23:59:59,26.602299204114786,c
2022-02-17 00:00:00,24.473317743021383,
2022-02-17 10:00:00,23.63592145367744,
2022-02-17 10:30:00,34.80244172990999,
2022-02-17 12:00:00,29.186008351627073,
2022-02-17 13:30:00,22.11151130661397,
2022-02-17 15:00:00,26.73869015158492,
2022-02-17 15:30:30,26.73869015158492,
2022-02-17 23:59:59,32.75527018760353,c
2022-02-18 00:00:00,24.809845694476323,
2022-02-18 10:00:00,31.26515588298092,
2022-02-18 10:30:00,43.574663676984414,
2022-02-18 12:00:00,58.371656825900146,
2022-02-18 13:30:00,64.26809495563387,
2022-02-18 15:00:00,35.83820066779154,
2022-02-18 15:30:30,35.83820066779154,
2022-02-18 23:59:59,31.294804661252655,e
2022-02-21 00:00:00,31.294804661252655,
2022-02-21 10:00:00,31.294804661252655,
2022-02-21 10:30:00,31.294804661252655,
2022-02-21 12:00:00,31.294804661252655,
2022-02-21 13:30:00,31.294804661252655,
2022-02-21 15:00:00,31.294804661252655,
2022-02-21 15:30:30,31.294804661252655,
2022-02-21 23:59:59,31.294804661252655,c
2022-02-22 00:00:00,29.565152811507467,
2022-02-22 10:00:00,8.139742611044802,
2022-02-22 10:30:00,7.4092091199358805,
2022-02-22 12:00:00,39.31148398922227,
2022-02-22 13:30:00,27.82785471278592,
2022-02-22 15:00:00,30.98426209663664,
2022-02-22 15:30:30,30.98426209663664,
2022-02-22 23:59:59,31.728181670789695,c
2022-02-23 00:00:00,37.17602701595314,
2022-02-23 10:00:00,37.00383009742811,
2022-02-23 10:30:00,37.93289318841511,
2022-02-23 12:00:00,48.88045133814265,
2022-02-23 13:30:00,64.79174181048495,
2022-02-23 15:00:00,65.19839764891869,
2022-02-23 15:30:30,65.19839764891869,
2022-02-23 23:59:59,59.09101624279569,c
2022-02-24 00:00:00,74.9261714518986,
2022-02-24 10:00:00,45.05856219794019,
2022-02-24 10:30:00,18.127027402548144,
2022-02-24 12:00:00,5.509681393706742,
2022-02-24 13:30:00,0.5213106318479426,
2022-02-24 15:00:00,-9.689408130001247,
2022-02-24 15:30:30,-9.689408130001247,
2022-02-24 23:59:59,-6.387052522573899,c
2022-02-25 00:00:00,-9.824609475202944,
2022-02-25 10:00:00,22.130073544795735,
2022-02-25 10:30:00,10.247816148887708,
2022-02-25 12:00:00,-4.221961144545723,
2022-02-25 13:30:00,0.5477973325606982,
2022-02-25 15:00:00,-11.475411164150355,
2022-02-25 15:30:30,-11.475411164150355,
2022-02-25 23:59:59,-13.257340278095603,w
2022-02-28 00:00:00,-1.26310768071043,
2022-02-28 10:00:00,-25.994307104796885,
2022-02-28 10:30:00,-29.37977213703843,
2022-02-28 12:00:00,-41.19467107170028,
2022-02-28 13:30:00,-19.550559732589655,
2022-02-28 15:00:00,-16.3194841674628,
2022-02-28 15:30:30,-16.3194841674628,m
2022-02-28 23:59:59,-30.331421589065176,c
2022-03-01 00:00:00,-25.30761184369524,
2022-03-01 10:00:00,-74.95189215196969,
2022-03-01 10:30:00,-74.66329228164616,
2022-03-01 12:00:00,-67.59094504201775,
2022-03-01 13:30:00,-71.47954048391307,
2022-03-01 15:00:00,-56.40201900510139,
2022-03-01 15:30:30,-56.40201900510139,
2022-03-01 23:59:59,-57.137988838559814,c
2022-03-02 00:00:00,-55.73474103532206,
2022-03-02 10:00:00,-37.57723775176142,
2022-03-02 10:30:00,-40.93286061176884,
2022-03-02 12:00:00,-50.60202715013049,
2022-03-02 13:30:00,-58.6918849695299,
2022-03-02 15:00:00,-56.30063749945663,
2022-03-02 15:30:30,-56.30063749945663,
2022-03-02 23:59:59,-57.35609743777339,c
2022-03-03 00:00:00,-50.61608798813383,
2022-03-03 10:00:00,-74.73712126671799,
2022-03-03 10:30:00,-69.82414071676622,
2022-03-03 12:00:00,-66.60525558468353,
2022-03-03 13:30:00,-63.37669886319918,
2022-03-03 15:00:00,-68.93090121208357,
2022-03-03 15:30:30,-68.93090121208357,
2022-03-03 23:59:59,-55.984487321157246,c
2022-03-04 00:00:00,-81.38240732482998,
2022-03-04 10:00:00,-57.54029625039615,
2022-03-04 10:30:00,-55.07835203408138,
2022-03-04 12:00:00,-46.913908489596196,
2022-03-04 13:30:00,-41.74262395569893,
2022-03-04 15:00:00,-35.224731452226166,
2022-03-04 15:30:30,-35.224731452226166,
2022-03-04 23:59:59,-36.97690082192321,w
