date,EU_HEX25_2022_Q4,meta
2022-10-11 00:00:00,78.04940412748032,
2022-10-11 03:30:00,73.9767578939995,
2022-10-11 04:00:00,64.31776474753985,
2022-10-11 06:00:00,56.24026879352283,
2022-10-11 08:00:00,71.33139691699002,
2022-10-11 10:30:00,67.29957470091884,
2022-10-11 11:00:00,67.93230951121139,
2022-10-11 23:59:59,66.39762524332295,c
2022-10-12 00:00:00,68.69895961137043,
2022-10-12 03:30:00,71.66933216722917,
2022-10-12 04:00:00,79.21603748374581,
2022-10-12 06:00:00,97.0621579035229,
2022-10-12 08:00:00,86.32632392028735,
2022-10-12 10:30:00,50.22476710797363,
2022-10-12 11:00:00,41.9001878514736,
2022-10-12 23:59:59,50.270924648100646,c
2022-10-13 00:00:00,92.3864319671588,
2022-10-13 03:30:00,79.30720407521055,
2022-10-13 04:00:00,91.64901978745506,
2022-10-13 06:00:00,103.00860207706155,
2022-10-13 08:00:00,118.18888038187323,
2022-10-13 10:30:00,121.79048696539793,
2022-10-13 11:00:00,121.91077465809464,
2022-10-13 23:59:59,141.41716387601628,c
2022-10-14 00:00:00,79.05126740645044,
2022-10-14 03:30:00,58.0457859198041,
2022-10-14 04:00:00,63.00168733352719,
2022-10-14 06:00:00,55.36491471668164,
2022-10-14 08:00:00,88.46066726315986,
2022-10-14 10:30:00,49.121875377919835,
2022-10-14 11:00:00,43.26458107369268,
2022-10-14 23:59:59,35.442012106108294,w
2022-10-17 00:00:00,45.56300841885245,
2022-10-17 03:30:00,38.5064878584199,
2022-10-17 04:00:00,60.49269847967915,
2022-10-17 06:00:00,52.43468224827882,
2022-10-17 08:00:00,15.606525907913607,
2022-10-17 10:30:00,11.234175022609776,
2022-10-17 11:00:00,20.446823349351348,
2022-10-17 23:59:59,25.379889773342356,c
2022-10-18 00:00:00,58.563279434368326,
2022-10-18 03:30:00,63.26550421296602,
2022-10-18 04:00:00,57.89017196051118,
2022-10-18 06:00:00,77.38299674829746,
2022-10-18 08:00:00,74.20767780167536,
2022-10-18 10:30:00,71.0984927456147,
2022-10-18 11:00:00,93.6130518319723,
2022-10-18 23:59:59,106.30193858003274,c
2022-10-19 00:00:00,146.6021427916936,
2022-10-19 03:30:00,104.65492483690856,
2022-10-19 04:00:00,113.8150021091932,
2022-10-19 06:00:00,137.72432329234522,
2022-10-19 08:00:00,128.0127673139301,
2022-10-19 10:30:00,99.45419059053573,
2022-10-19 11:00:00,91.96889051482312,
2022-10-19 23:59:59,92.72284309457366,c
2022-10-20 00:00:00,46.87429992833728,
2022-10-20 03:30:00,-3.4234739784709873,
2022-10-20 04:00:00,-17.419329337567824,
2022-10-20 06:00:00,-46.793266567683844,
2022-10-20 08:00:00,-44.05715677530122,
2022-10-20 10:30:00,-30.86527327378237,
2022-10-20 11:00:00,-13.862245862306395,
2022-10-20 23:59:59,-23.24902700144726,c
2022-10-21 00:00:00,-46.770114919281724,
2022-10-21 03:30:00,-40.538136271144246,
2022-10-21 04:00:00,-45.20341019988797,
2022-10-21 06:00:00,-38.209773519162354,
2022-10-21 08:00:00,-50.039454018856624,
2022-10-21 10:30:00,-50.7325845221522,
2022-10-21 11:00:00,-55.49841839817019,
2022-10-21 23:59:59,-55.34279044127825,w
2022-10-24 00:00:00,-39.89060237544828,
2022-10-24 03:30:00,-88.17588882985437,
2022-10-24 04:00:00,-77.35669514957581,
2022-10-24 06:00:00,-90.13564939264748,
2022-10-24 08:00:00,-71.77066247447311,
2022-10-24 10:30:00,-79.49965883565719,
2022-10-24 11:00:00,-58.11307061307138,
2022-10-24 23:59:59,-55.03182631461572,c
2022-10-25 00:00:00,-81.56194981042418,
2022-10-25 03:30:00,-68.13529363943302,
2022-10-25 04:00:00,-66.25833333686887,
2022-10-25 06:00:00,-26.819439572914227,
2022-10-25 08:00:00,-30.41742025613214,
2022-10-25 10:30:00,9.010544166911615,
2022-10-25 11:00:00,1.0574953842340449,
2022-10-25 23:59:59,0.0,a
2022-10-26 00:00:00,-15.91717935825168,
2022-10-26 03:30:00,-16.890039829807947,
2022-10-26 04:00:00,14.47748364441577,
2022-10-26 06:00:00,6.599581359995668,
2022-10-26 08:00:00,-4.137857423030091,
2022-10-26 10:30:00,9.185854623868096,
2022-10-26 11:00:00,6.995813492027352,
2022-10-26 23:59:59,18.19317706892123,c
2022-10-27 00:00:00,-32.73465535458356,
2022-10-27 03:30:00,-23.380149701761297,
2022-10-27 04:00:00,-26.810756929293234,
2022-10-27 06:00:00,-16.11349151217648,
2022-10-27 08:00:00,-12.659942291842583,
2022-10-27 10:30:00,33.73788428358543,
2022-10-27 11:00:00,12.172057990979496,
2022-10-27 23:59:59,0.4047249982620187,c
2022-10-28 00:00:00,-6.685708427858351,
2022-10-28 03:30:00,6.218861470895774,
2022-10-28 04:00:00,2.737038441833228,
2022-10-28 06:00:00,-7.009533950697758,
2022-10-28 08:00:00,8.91792228325103,
2022-10-28 10:30:00,12.97764467248237,
2022-10-28 11:00:00,7.949114715771259,
2022-10-28 23:59:59,2.580713600627007,w
0,2.580713600627007,
0,2.580713600627007,
0,2.580713600627007,
0,2.580713600627007,
0,2.580713600627007,
0,2.580713600627007,
0,2.580713600627007,
0,2.580713600627007,
2022-10-31 00:00:00,14.065204834322373,
2022-10-31 03:30:00,14.065204834322373,
2022-10-31 04:00:00,14.065204834322373,
2022-10-31 06:00:00,19.148896878810916,
2022-10-31 08:00:00,43.987125044414995,
2022-10-31 10:30:00,89.31797986818047,
2022-10-31 11:00:00,102.86101868777915,
2022-10-31 23:59:59,108.84039128408507,e
2022-11-01 00:00:00,117.91322234741132,
2022-11-01 03:30:00,117.91322234741132,
2022-11-01 04:00:00,117.91322234741132,
2022-11-01 06:00:00,101.08801000979223,
2022-11-01 08:00:00,122.43150262865628,
2022-11-01 10:30:00,104.88768572436753,
2022-11-01 11:00:00,97.23116240359037,
2022-11-01 23:59:59,106.36039226668977,c
2022-11-02 00:00:00,209.8453257915894,
2022-11-02 03:30:00,209.8453257915894,
2022-11-02 04:00:00,209.8453257915894,
2022-11-02 06:00:00,206.45829698240925,
2022-11-02 08:00:00,182.08669573494916,
2022-11-02 10:30:00,155.70823507890373,
2022-11-02 11:00:00,171.6372868240133,
2022-11-02 23:59:59,177.38384220489252,c
2022-11-03 00:00:00,152.33613727051585,
2022-11-03 03:30:00,152.33613727051585,
2022-11-03 04:00:00,152.33613727051585,
2022-11-03 06:00:00,116.42187543195992,
2022-11-03 08:00:00,137.88845661263292,
2022-11-03 10:30:00,111.67688397711966,
2022-11-03 11:00:00,121.06273054742313,
2022-11-03 23:59:59,96.543701094264,c
2022-11-04 00:00:00,105.31134247576104,
2022-11-04 03:30:00,105.31134247576104,
2022-11-04 04:00:00,105.31134247576104,
2022-11-04 06:00:00,122.2475273533726,
2022-11-04 08:00:00,128.57311916893548,
2022-11-04 10:30:00,154.55992301837654,
2022-11-04 11:00:00,153.78416807908275,
2022-11-04 23:59:59,139.74137236968056,w
