date,JETS_2021_Q3,meta
2021-08-13 15:30:30,-20.127133419999154,
2021-08-13 23:59:59,-6.743352482579667,w
2021-08-16 00:00:00,-50.560762528887835,
2021-08-16 10:00:00,-109.94246977862736,
2021-08-16 10:30:00,-70.53922134234222,
2021-08-16 12:00:00,-78.65569073184429,
2021-08-16 13:30:00,-83.64651704688549,
2021-08-16 15:00:00,-86.49087023941979,
2021-08-16 15:30:30,-86.49087023941979,
2021-08-16 23:59:59,-103.49471890038626,c
2021-08-17 00:00:00,-178.9496309743879,
2021-08-17 10:00:00,-160.11159879105253,
2021-08-17 10:30:00,-118.46482829804427,
2021-08-17 12:00:00,-161.09243232084827,
2021-08-17 13:30:00,-165.431894454862,
2021-08-17 15:00:00,-151.40928899336677,
2021-08-17 15:30:30,-151.40928899336677,
2021-08-17 23:59:59,-157.6298603480559,c
2021-08-18 00:00:00,-141.96372321552417,
2021-08-18 10:00:00,-142.5178259143106,
2021-08-18 10:30:00,-144.54362321336362,
2021-08-18 12:00:00,-31.019974629032276,
2021-08-18 13:30:00,-29.580812839159307,
2021-08-18 15:00:00,-54.420344859123134,
2021-08-18 15:30:30,-54.420344859123134,
2021-08-18 23:59:59,-102.50736846721247,c
2021-08-19 00:00:00,-134.24982927495535,
2021-08-19 10:00:00,-145.4013358956547,
2021-08-19 10:30:00,-202.06867979084268,
2021-08-19 12:00:00,-189.8662575926976,
2021-08-19 13:30:00,-183.75650862743646,
2021-08-19 15:00:00,-201.2127565277226,
2021-08-19 15:30:30,-201.2127565277226,
2021-08-19 23:59:59,-184.02446469664278,c
2021-08-20 00:00:00,-211.5954418808251,
2021-08-20 10:00:00,-259.54390408260224,
2021-08-20 10:30:00,-379.24545159316267,
2021-08-20 12:00:00,-400.344810497028,
2021-08-20 13:30:00,-393.04720858042424,
2021-08-20 15:00:00,-393.4379602720171,
2021-08-20 15:30:30,-393.4379602720171,
2021-08-20 23:59:59,-373.89776382607533,w
2021-08-23 00:00:00,-318.3644327857396,
2021-08-23 10:00:00,-183.73717918833927,
2021-08-23 10:30:00,-255.5959371841036,
2021-08-23 12:00:00,-216.38437196188897,
2021-08-23 13:30:00,-186.57283876598262,
2021-08-23 15:00:00,-166.77262326148843,
2021-08-23 15:30:30,-166.77262326148843,s
2021-08-23 23:59:59,-139.23731899894346,c
2021-08-24 00:00:00,-88.31959086095708,
2021-08-24 10:00:00,12.409082835688196,
2021-08-24 10:30:00,-8.850393260467627,
2021-08-24 12:00:00,23.884767015979378,
2021-08-24 13:30:00,43.33336011749725,
2021-08-24 15:00:00,64.89088146489985,
2021-08-24 15:30:30,64.89088146489985,
2021-08-24 23:59:59,52.439543135783424,c
2021-08-25 00:00:00,78.66909203140267,
2021-08-25 10:00:00,82.99852087862155,
2021-08-25 10:30:00,60.05793161007341,
2021-08-25 12:00:00,86.94664963255536,
2021-08-25 13:30:00,73.94798202160246,
2021-08-25 15:00:00,45.03589110276857,
2021-08-25 15:30:30,45.03589110276857,
2021-08-25 23:59:59,59.495360377527504,c
2021-08-26 00:00:00,15.115704430519827,
2021-08-26 10:00:00,58.42030046519085,
2021-08-26 10:30:00,79.17355771056145,
2021-08-26 12:00:00,30.97299810729828,
2021-08-26 13:30:00,0.3565569496113312,
2021-08-26 15:00:00,-13.82972061716464,
2021-08-26 15:30:30,-13.82972061716464,
2021-08-26 23:59:59,0.0,a
2021-08-27 00:00:00,13.538682216135612,
2021-08-27 10:00:00,131.46354199909,
2021-08-27 10:30:00,155.35879954629308,
2021-08-27 12:00:00,207.65162455334575,
2021-08-27 13:30:00,194.5970885483589,
2021-08-27 15:00:00,181.23071453400462,
2021-08-27 15:30:30,181.23071453400462,
2021-08-27 23:59:59,153.26258863355315,w
2021-08-30 00:00:00,156.88904194880524,
2021-08-30 10:00:00,46.697487221896154,
2021-08-30 10:30:00,-24.320664236435732,
2021-08-30 12:00:00,3.806443240989438,
2021-08-30 13:30:00,4.014559496644324,
2021-08-30 15:00:00,10.104146167913086,
2021-08-30 15:30:30,10.104146167913086,
2021-08-30 23:59:59,-7.7147177735425885,c
2021-08-31 00:00:00,-43.08400597260584,
2021-08-31 10:00:00,-15.461834280458788,
2021-08-31 10:30:00,37.50875191834734,
2021-08-31 12:00:00,65.98874491857487,
2021-08-31 13:30:00,86.9119485679962,
2021-08-31 15:00:00,116.81552412163273,
2021-08-31 15:30:30,116.81552412163273,m
2021-08-31 23:59:59,139.65076112446422,c
0,139.65076112446422,
0,139.65076112446422,
0,139.65076112446422,
0,139.65076112446422,
0,139.65076112446422,
0,139.65076112446422,
0,139.65076112446422,
0,139.65076112446422,
2021-09-01 00:00:00,173.92544242051372,
2021-09-01 10:00:00,172.13554693043216,
2021-09-01 10:30:00,202.04857190688517,
2021-09-01 12:00:00,172.22774317901167,
2021-09-01 13:30:00,159.21399345480722,
2021-09-01 15:00:00,131.6155013233024,
2021-09-01 15:30:30,131.6155013233024,
2021-09-01 23:59:59,168.23065254076437,c
2021-09-02 00:00:00,151.8278459123335,
2021-09-02 10:00:00,146.28371729662604,
2021-09-02 10:30:00,139.58080784346294,
2021-09-02 12:00:00,196.86847856091254,
2021-09-02 13:30:00,167.95568267897806,
2021-09-02 15:00:00,168.74152222390876,
2021-09-02 15:30:30,168.74152222390876,
2021-09-02 23:59:59,151.00951033777983,c
2021-09-03 00:00:00,112.4731874133522,
2021-09-03 10:00:00,174.31430927118254,
2021-09-03 10:30:00,155.897845928856,
2021-09-03 12:00:00,91.29080810711093,
2021-09-03 13:30:00,111.50812414288384,
2021-09-03 15:00:00,124.03427871522763,
2021-09-03 15:30:30,124.03427871522763,
2021-09-03 23:59:59,139.53622854801097,w
2021-09-06 00:00:00,139.53622854801097,
2021-09-06 10:00:00,139.53622854801097,
2021-09-06 10:30:00,139.53622854801097,
2021-09-06 12:00:00,139.53622854801097,
2021-09-06 13:30:00,139.53622854801097,
2021-09-06 15:00:00,139.53622854801097,
2021-09-06 15:30:30,139.53622854801097,
2021-09-06 23:59:59,139.53622854801097,c
2021-09-07 00:00:00,140.51376702009838,
2021-09-07 10:00:00,235.39839934694555,
2021-09-07 10:30:00,277.59307698145267,
2021-09-07 12:00:00,268.8196139095294,
2021-09-07 13:30:00,261.1981770810944,
2021-09-07 15:00:00,274.04272875982906,
2021-09-07 15:30:30,274.04272875982906,
2021-09-07 23:59:59,276.16120971865894,c
2021-09-08 00:00:00,272.7826012290716,
2021-09-08 10:00:00,286.31998578066987,
2021-09-08 10:30:00,215.5286841325401,
2021-09-08 12:00:00,182.5874724183982,
2021-09-08 13:30:00,224.80525956972133,
2021-09-08 15:00:00,207.77517897162534,
2021-09-08 15:30:30,207.77517897162534,
2021-09-08 23:59:59,191.48808748491956,c
2021-09-09 00:00:00,91.55447250338511,
2021-09-09 10:00:00,204.2106563780926,
2021-09-09 10:30:00,212.50137036968727,
2021-09-09 12:00:00,262.76999916889326,
2021-09-09 13:30:00,281.33857046287403,
2021-09-09 15:00:00,248.69991538728755,
2021-09-09 15:30:30,248.69991538728755,
2021-09-09 23:59:59,249.77632731616222,c
2021-09-10 00:00:00,269.17407170964134,
2021-09-10 10:00:00,164.7272064405247,
2021-09-10 10:30:00,131.53111596696044,
2021-09-10 12:00:00,82.70055099396131,
2021-09-10 13:30:00,68.31392427872333,
2021-09-10 15:00:00,75.91076313034364,
2021-09-10 15:30:30,75.91076313034364,
2021-09-10 23:59:59,99.98443928392362,e
2021-09-13 00:00:00,204.47285849302943,
2021-09-13 10:00:00,76.63531505829951,
2021-09-13 10:30:00,179.0566730451019,
2021-09-13 12:00:00,248.69018475385064,
2021-09-13 13:30:00,222.9115873560163,
2021-09-13 15:00:00,220.07145577731126,
2021-09-13 15:30:30,220.07145577731126,
2021-09-13 23:59:59,219.64641699478443,c
2021-09-14 00:00:00,233.54262928432672,
2021-09-14 10:00:00,220.1478530789218,
2021-09-14 10:30:00,171.649180417528,
2021-09-14 12:00:00,170.96526946011454,
2021-09-14 13:30:00,165.82738873979906,
2021-09-14 15:00:00,135.0519914917918,
2021-09-14 15:30:30,135.0519914917918,
2021-09-14 23:59:59,169.35107897087664,c
2021-09-15 00:00:00,139.7178541952776,
2021-09-15 10:00:00,123.0586432788541,
2021-09-15 10:30:00,143.7163983796613,
2021-09-15 12:00:00,150.39881053239606,
2021-09-15 13:30:00,164.83580911499303,
2021-09-15 15:00:00,184.80480109219434,
2021-09-15 15:30:30,184.80480109219434,
2021-09-15 23:59:59,205.31686448814435,c
2021-09-16 00:00:00,173.97616012787694,
2021-09-16 10:00:00,213.2551607068758,
2021-09-16 10:30:00,237.73219606807288,
2021-09-16 12:00:00,251.4380881005818,
2021-09-16 13:30:00,279.6347366145451,
2021-09-16 15:00:00,286.3766213206645,
2021-09-16 15:30:30,286.3766213206645,
2021-09-16 23:59:59,251.7053515641719,c
2021-09-17 00:00:00,257.26909414263537,
2021-09-17 10:00:00,324.1051108937231,
2021-09-17 10:30:00,308.75590569483074,
2021-09-17 12:00:00,260.5581226404297,
2021-09-17 13:30:00,293.11183477890927,
2021-09-17 15:00:00,264.6256856401751,
2021-09-17 15:30:30,264.6256856401751,q
2021-09-17 23:59:59,301.1742134325873,w
2021-09-20 00:00:00,253.5231667330131,
2021-09-20 10:00:00,243.4034522880911,
2021-09-20 10:30:00,242.9257203845491,
2021-09-20 12:00:00,276.02121033754156,
2021-09-20 13:30:00,264.5696838341637,
2021-09-20 15:00:00,274.6967359970954,
2021-09-20 15:30:30,274.6967359970954,
2021-09-20 23:59:59,323.01366610304285,c
2021-09-21 00:00:00,336.9934494045897,
2021-09-21 10:00:00,357.7291992136147,
2021-09-21 10:30:00,353.08786423444917,
2021-09-21 12:00:00,358.9038486612476,
2021-09-21 13:30:00,345.6815692419186,
2021-09-21 15:00:00,350.74628936537283,
2021-09-21 15:30:30,350.74628936537283,
2021-09-21 23:59:59,351.4205482425282,c
2021-09-22 00:00:00,400.6069414125891,
2021-09-22 10:00:00,459.56841050281446,
2021-09-22 10:30:00,457.56980731776366,
2021-09-22 12:00:00,435.9394155175669,
2021-09-22 13:30:00,445.433460541517,
2021-09-22 15:00:00,438.53721034201,
2021-09-22 15:30:30,438.53721034201,
2021-09-22 23:59:59,426.01954395709845,c
2021-09-23 00:00:00,452.2608530707662,
2021-09-23 10:00:00,471.3028203858594,
2021-09-23 10:30:00,502.01001203690475,
2021-09-23 12:00:00,513.5629127459592,
2021-09-23 13:30:00,520.1558204966777,
2021-09-23 15:00:00,508.1853753503833,
2021-09-23 15:30:30,508.1853753503833,
2021-09-23 23:59:59,534.5765925872984,c
2021-09-24 00:00:00,498.26982447945466,
2021-09-24 10:00:00,536.8213193899032,
2021-09-24 10:30:00,556.976609306882,
2021-09-24 12:00:00,584.4885944463567,
2021-09-24 13:30:00,577.8045565336834,
2021-09-24 15:00:00,565.2932488100687,
2021-09-24 15:30:30,565.2932488100687,
2021-09-24 23:59:59,605.1592190184865,w
