date,EU_FTSE_DM_SC_2022_Q1,meta
2022-01-20 23:59:59,252.6547847527003,c
2022-01-21 00:00:00,245.40588750491946,
2022-01-21 03:30:00,216.82029983760185,
2022-01-21 04:00:00,223.57619570007398,
2022-01-21 06:00:00,223.37245826725567,
2022-01-21 08:00:00,228.51719395511924,
2022-01-21 10:30:00,198.5551418305863,
2022-01-21 11:00:00,210.96853902997734,
2022-01-21 23:59:59,202.59183085891445,w
2022-01-24 00:00:00,173.62756373613712,
2022-01-24 03:30:00,117.96871616637202,
2022-01-24 04:00:00,58.40593333387296,
2022-01-24 06:00:00,2.763087311573571,
2022-01-24 08:00:00,-11.566730460799846,
2022-01-24 10:30:00,14.602622153579716,
2022-01-24 11:00:00,16.45252989353952,
2022-01-24 23:59:59,40.547459711785706,c
2022-01-25 00:00:00,44.514815448634906,
2022-01-25 03:30:00,28.53703949995132,
2022-01-25 04:00:00,53.0423249001078,
2022-01-25 06:00:00,69.54567353804407,
2022-01-25 08:00:00,51.70852125354877,
2022-01-25 10:30:00,56.124187157119124,
2022-01-25 11:00:00,43.315391517226644,
2022-01-25 23:59:59,37.907063145003505,c
2022-01-26 00:00:00,33.716256977845575,
2022-01-26 03:30:00,46.12801929547315,
2022-01-26 04:00:00,52.689648316302765,
2022-01-26 06:00:00,86.31977220927942,
2022-01-26 08:00:00,90.21947588543102,
2022-01-26 10:30:00,106.31747475699487,
2022-01-26 11:00:00,98.97902713230279,
2022-01-26 23:59:59,94.06822087630788,c
2022-01-27 00:00:00,29.554160666121476,
2022-01-27 03:30:00,22.271672491875236,
2022-01-27 04:00:00,10.05944518435814,
2022-01-27 06:00:00,8.126081464024594,
2022-01-27 08:00:00,-0.7723918163750767,
2022-01-27 10:30:00,56.613338623954704,
2022-01-27 11:00:00,32.29930202771051,
2022-01-27 23:59:59,25.17024321494428,c
2022-01-28 00:00:00,33.937494072668855,
2022-01-28 03:30:00,25.00208384236258,
2022-01-28 04:00:00,47.23306651993657,
2022-01-28 06:00:00,57.11076562906982,
2022-01-28 08:00:00,60.84310215291159,
2022-01-28 10:30:00,68.58761974791462,
2022-01-28 11:00:00,43.53600925490788,
2022-01-28 23:59:59,52.343143794691315,w
2022-01-31 00:00:00,76.55915246085678,
2022-01-31 03:30:00,105.728390518435,
2022-01-31 04:00:00,104.13320339349617,
2022-01-31 06:00:00,112.80434998601699,
2022-01-31 08:00:00,121.05377413727392,
2022-01-31 10:30:00,149.62532207597644,
2022-01-31 11:00:00,157.33235769380735,
2022-01-31 23:59:59,153.36018360183922,c
2022-02-01 00:00:00,164.98388427069472,
2022-02-01 03:30:00,181.6015977086796,
2022-02-01 04:00:00,207.09219432840098,
2022-02-01 06:00:00,195.71663945680558,
2022-02-01 08:00:00,193.66167917486138,
2022-02-01 10:30:00,172.5917832916908,
2022-02-01 11:00:00,182.9787660467834,
2022-02-01 23:59:59,184.5460948597938,c
2022-02-02 00:00:00,210.54379605535365,
2022-02-02 03:30:00,223.16669921022446,
2022-02-02 04:00:00,242.9166277593779,
2022-02-02 06:00:00,239.4698652073983,
2022-02-02 08:00:00,256.22248909729865,
2022-02-02 10:30:00,256.50920867722255,
2022-02-02 11:00:00,252.5536294727346,
2022-02-02 23:59:59,250.26699882233422,c
2022-02-03 00:00:00,230.77123116087222,
2022-02-03 03:30:00,223.11121880255035,
2022-02-03 04:00:00,221.94184148920755,
2022-02-03 06:00:00,181.26463700967489,
2022-02-03 08:00:00,193.4032641308371,
2022-02-03 10:30:00,175.70688047316702,
2022-02-03 11:00:00,178.54177491171544,
2022-02-03 23:59:59,195.17806297272068,c
2022-02-04 00:00:00,219.13241326552594,
2022-02-04 03:30:00,213.24450942948476,
2022-02-04 04:00:00,200.87847004708016,
2022-02-04 06:00:00,209.14936450933476,
2022-02-04 08:00:00,218.4278689905807,
2022-02-04 10:30:00,223.94428003658714,
2022-02-04 11:00:00,209.24915159745183,
2022-02-04 23:59:59,222.097676440358,w
2022-02-07 00:00:00,203.47908928321212,
2022-02-07 03:30:00,186.40951437541693,
2022-02-07 04:00:00,189.58046580313132,
2022-02-07 06:00:00,198.3271193359955,
2022-02-07 08:00:00,197.9305173850662,
2022-02-07 10:30:00,199.6244776110065,
2022-02-07 11:00:00,190.45784849910933,
2022-02-07 23:59:59,190.52332907634576,c
2022-02-08 00:00:00,169.2821387242398,
2022-02-08 03:30:00,139.78294402767855,
2022-02-08 04:00:00,154.60736075447676,
2022-02-08 06:00:00,139.12321758268612,
2022-02-08 08:00:00,111.84258103364736,
2022-02-08 10:30:00,107.32747403400461,
2022-02-08 11:00:00,99.33390560975738,
2022-02-08 23:59:59,101.27742516756352,c
2022-02-09 00:00:00,101.15974663285749,
2022-02-09 03:30:00,129.97999741786901,
2022-02-09 04:00:00,120.29752780360386,
2022-02-09 06:00:00,158.52008815070366,
2022-02-09 08:00:00,165.67097533395028,
2022-02-09 10:30:00,184.46262715138892,
2022-02-09 11:00:00,174.55347175939076,
2022-02-09 23:59:59,181.16654655189743,c
2022-02-10 00:00:00,168.6188198216597,
2022-02-10 03:30:00,138.10105977056546,
2022-02-10 04:00:00,145.71612300354744,
2022-02-10 06:00:00,151.68224235174503,
2022-02-10 08:00:00,124.80646216001935,
2022-02-10 10:30:00,127.48531787268969,
2022-02-10 11:00:00,136.28269953159827,
2022-02-10 23:59:59,165.44161746673655,c
2022-02-11 00:00:00,165.44161746673655,
2022-02-11 03:30:00,165.44161746673655,
2022-02-11 04:00:00,165.44161746673655,
2022-02-11 06:00:00,165.44161746673655,
2022-02-11 08:00:00,165.44161746673655,
2022-02-11 10:30:00,165.44161746673655,
2022-02-11 11:00:00,165.44161746673655,
2022-02-11 23:59:59,165.44161746673655,w
2022-02-14 00:00:00,129.63084739582146,
2022-02-14 03:30:00,97.2625423910464,
2022-02-14 04:00:00,108.46699159673432,
2022-02-14 06:00:00,74.64869127800986,
2022-02-14 08:00:00,73.72877635315207,
2022-02-14 10:30:00,85.04413219930953,
2022-02-14 11:00:00,88.11701755331381,
2022-02-14 23:59:59,68.5211760124489,c
2022-02-15 00:00:00,72.34300824072079,
2022-02-15 03:30:00,77.94905880897886,
2022-02-15 04:00:00,93.3179400714839,
2022-02-15 06:00:00,104.39348138719616,
2022-02-15 08:00:00,98.8879369275783,
2022-02-15 10:30:00,98.06045579029279,
2022-02-15 11:00:00,110.89247040915667,
2022-02-15 23:59:59,79.52000454579233,c
2022-02-16 00:00:00,108.32903874601077,
2022-02-16 03:30:00,73.28779002468191,
2022-02-16 04:00:00,74.26507270856237,
2022-02-16 06:00:00,93.68520911452572,
2022-02-16 08:00:00,116.20588949005348,
2022-02-16 10:30:00,97.68408951474987,
2022-02-16 11:00:00,98.49163114394733,
2022-02-16 23:59:59,109.15138355853628,c
2022-02-17 00:00:00,100.8333090381948,
2022-02-17 03:30:00,117.20544999888003,
2022-02-17 04:00:00,104.29855053925272,
2022-02-17 06:00:00,106.4897111038959,
2022-02-17 08:00:00,112.42095368940697,
2022-02-17 10:30:00,51.26842332764079,
2022-02-17 11:00:00,38.88597700344762,
2022-02-17 23:59:59,42.7089001893775,c
2022-02-18 00:00:00,27.397596560996746,
2022-02-18 03:30:00,-15.437995498825728,
2022-02-18 04:00:00,-2.8496456170980196,
2022-02-18 06:00:00,-8.826350054947426,
2022-02-18 08:00:00,-20.643668415019107,
2022-02-18 10:30:00,-7.2539205631555035,
2022-02-18 11:00:00,-10.534015310934308,
2022-02-18 23:59:59,0.0,a
2022-02-21 00:00:00,21.714554571210726,
2022-02-21 03:30:00,86.69501443031763,
2022-02-21 04:00:00,74.90238921631499,
2022-02-21 06:00:00,70.354665626635,
2022-02-21 08:00:00,97.07928741267514,
2022-02-21 10:30:00,104.20835339577235,
2022-02-21 11:00:00,113.90377324905859,
2022-02-21 23:59:59,126.57428795356691,c
2022-02-22 00:00:00,49.114059686050226,
2022-02-22 03:30:00,120.66703959558086,
2022-02-22 04:00:00,135.11674779143664,
2022-02-22 06:00:00,167.49835145716852,
2022-02-22 08:00:00,172.01840008130506,
2022-02-22 10:30:00,196.9703214127074,
2022-02-22 11:00:00,193.74567877988255,
2022-02-22 23:59:59,173.60257457524662,c
2022-02-23 00:00:00,183.13341742207078,
2022-02-23 03:30:00,215.92626427475489,
2022-02-23 04:00:00,221.04345778802883,
2022-02-23 06:00:00,223.42330137081933,
2022-02-23 08:00:00,215.09207048447828,
2022-02-23 10:30:00,223.443726219368,
2022-02-23 11:00:00,224.4349682845878,
2022-02-23 23:59:59,219.47243985659324,c
2022-02-24 00:00:00,132.88848171578888,
2022-02-24 03:30:00,234.82326634628865,
2022-02-24 04:00:00,220.85960711464156,
2022-02-24 06:00:00,151.13015976803007,
2022-02-24 08:00:00,153.1327170104899,
2022-02-24 10:30:00,208.68728843388706,
2022-02-24 11:00:00,246.7413572785091,
2022-02-24 23:59:59,232.56325782196222,c
2022-02-25 00:00:00,229.49637444714543,
2022-02-25 03:30:00,252.2872539551223,
2022-02-25 04:00:00,246.9945411377929,
2022-02-25 06:00:00,245.70661220914735,
2022-02-25 08:00:00,241.26414831242116,
2022-02-25 10:30:00,227.76744119667376,
2022-02-25 11:00:00,243.46149557252375,
2022-02-25 23:59:59,206.03146528066122,w
2022-02-28 00:00:00,209.48437251527068,
2022-02-28 03:30:00,291.1049307049075,
2022-02-28 04:00:00,284.1171472499977,
2022-02-28 06:00:00,275.50193997946064,
2022-02-28 08:00:00,286.4321245528272,
2022-02-28 10:30:00,314.8840039312188,
2022-02-28 11:00:00,299.4520420363999,
2022-02-28 23:59:59,296.5642446834414,c
2022-03-01 00:00:00,317.7542010288095,
2022-03-01 03:30:00,322.91065698544844,
2022-03-01 04:00:00,329.99541496662704,
2022-03-01 06:00:00,327.8716483561303,
2022-03-01 08:00:00,349.63907179935825,
2022-03-01 10:30:00,367.48626360182686,
2022-03-01 11:00:00,360.38914467001047,
2022-03-01 23:59:59,370.7708052453678,c
2022-03-02 00:00:00,358.6356844280758,
2022-03-02 03:30:00,401.4612939815953,
2022-03-02 04:00:00,376.11630197844175,
2022-03-02 06:00:00,385.27982332851934,
2022-03-02 08:00:00,387.5573698540363,
2022-03-02 10:30:00,373.78539998776034,
2022-03-02 11:00:00,375.83065768758627,
2022-03-02 23:59:59,382.9700494527356,c
2022-03-03 00:00:00,382.8121041390184,
2022-03-03 03:30:00,426.71759606562824,
2022-03-03 04:00:00,420.7693183786358,
2022-03-03 06:00:00,429.59852069517143,
2022-03-03 08:00:00,414.22532519917047,
2022-03-03 10:30:00,368.44064742269956,
2022-03-03 11:00:00,362.86336610053144,
2022-03-03 23:59:59,374.38740627584707,c
2022-03-04 00:00:00,403.30765099422325,
2022-03-04 03:30:00,456.7249121085766,
2022-03-04 04:00:00,452.6835813162634,
2022-03-04 06:00:00,445.2617702757291,
2022-03-04 08:00:00,445.1772698419096,
2022-03-04 10:30:00,458.1965392607548,
2022-03-04 11:00:00,449.3352005058817,
2022-03-04 23:59:59,446.01917991994594,w
2022-03-07 00:00:00,455.8431747050946,
2022-03-07 03:30:00,409.4206991329402,
2022-03-07 04:00:00,398.9090374940975,
2022-03-07 06:00:00,372.76036396430516,
2022-03-07 08:00:00,378.6709641299084,
2022-03-07 10:30:00,385.89280501405943,
2022-03-07 11:00:00,368.6937148541741,
2022-03-07 23:59:59,406.6568088568733,c
2022-03-08 00:00:00,355.94677368422856,
2022-03-08 03:30:00,373.40905325180574,
2022-03-08 04:00:00,343.5978105219118,
2022-03-08 06:00:00,359.93882264797026,
2022-03-08 08:00:00,324.535274426147,
2022-03-08 10:30:00,361.04552430784054,
2022-03-08 11:00:00,350.3130784788893,
2022-03-08 23:59:59,360.8658056579971,c
2022-03-09 00:00:00,330.3804000443341,
2022-03-09 03:30:00,349.5066191914581,
2022-03-09 04:00:00,385.90998091488393,
2022-03-09 06:00:00,380.37328214250476,
2022-03-09 08:00:00,392.35429132915857,
2022-03-09 10:30:00,353.0043655591043,
2022-03-09 11:00:00,338.10588206068803,
2022-03-09 23:59:59,326.80726873120403,c
2022-03-10 00:00:00,392.668087095603,
2022-03-10 03:30:00,407.13891916715465,
2022-03-10 04:00:00,437.66351205431295,
2022-03-10 06:00:00,446.1429412040746,
2022-03-10 08:00:00,463.7186794751291,
2022-03-10 10:30:00,436.1808271669735,
2022-03-10 11:00:00,437.1665022627541,
2022-03-10 23:59:59,433.39389558357885,c
2022-03-11 00:00:00,436.7868096233384,
2022-03-11 03:30:00,467.78370390219266,
2022-03-11 04:00:00,469.7694335582054,
2022-03-11 06:00:00,519.5926982652479,
2022-03-11 08:00:00,505.534164742907,
2022-03-11 10:30:00,493.31445245355616,
2022-03-11 11:00:00,491.1337279210554,
2022-03-11 23:59:59,500.60305092157097,w
2022-03-14 00:00:00,529.9084396514534,
2022-03-14 03:30:00,529.9084396514534,
2022-03-14 04:00:00,530.2839694685209,
2022-03-14 06:00:00,479.75959207324206,
2022-03-14 08:00:00,465.59498281709864,
2022-03-14 10:30:00,525.1073473141419,
2022-03-14 11:00:00,529.1427454461466,
2022-03-14 23:59:59,486.8952879765526,c
2022-03-15 00:00:00,503.8872753451668,
2022-03-15 03:30:00,503.8872753451668,
2022-03-15 04:00:00,503.85337718345755,
2022-03-15 06:00:00,457.6414404110218,
2022-03-15 08:00:00,468.6413391672092,
2022-03-15 10:30:00,444.9826062323989,
2022-03-15 11:00:00,432.47115547158234,
2022-03-15 23:59:59,403.348721338598,c
2022-03-16 00:00:00,402.4900198526626,
2022-03-16 03:30:00,402.4900198526626,
2022-03-16 04:00:00,406.93903266343995,
2022-03-16 06:00:00,481.48822086568936,
2022-03-16 08:00:00,458.4683665772381,
2022-03-16 10:30:00,471.49851021042724,
2022-03-16 11:00:00,467.38212688781067,
2022-03-16 23:59:59,481.45839629219563,c
2022-03-17 00:00:00,487.4336452203152,
2022-03-17 03:30:00,487.4336452203152,
2022-03-17 04:00:00,487.4336452203152,
2022-03-17 06:00:00,526.6363460592027,
2022-03-17 08:00:00,500.1412660066794,
2022-03-17 10:30:00,462.11263142378226,
2022-03-17 11:00:00,478.92454754790623,
2022-03-17 23:59:59,475.20196195790766,c
2022-03-18 00:00:00,516.8404383293371,
2022-03-18 03:30:00,516.8404383293371,
2022-03-18 04:00:00,516.8404383293371,
2022-03-18 06:00:00,499.3249811879714,
2022-03-18 08:00:00,468.66911970832297,
2022-03-18 10:30:00,503.9804553545094,
2022-03-18 11:00:00,527.0435660459164,
2022-03-18 23:59:59,484.9243136019449,e
2022-03-21 00:00:00,506.2994883918026,
2022-03-21 03:30:00,506.2994883918026,
2022-03-21 04:00:00,506.6159487627338,
2022-03-21 06:00:00,438.2560645226166,
2022-03-21 08:00:00,448.2946784924404,
2022-03-21 10:30:00,450.1245445005565,
2022-03-21 11:00:00,476.47044035336836,
2022-03-21 23:59:59,488.5052282141492,c
2022-03-22 00:00:00,476.83016103441486,
2022-03-22 03:30:00,476.83016103441486,
2022-03-22 04:00:00,476.83727547704257,
2022-03-22 06:00:00,477.9555520645472,
2022-03-22 08:00:00,467.1442035590168,
2022-03-22 10:30:00,501.9925687334513,
2022-03-22 11:00:00,510.3410006913145,
2022-03-22 23:59:59,504.1900338000457,c
2022-03-23 00:00:00,514.5616839412717,
2022-03-23 03:30:00,514.5616839412717,
2022-03-23 04:00:00,514.1236284650254,
2022-03-23 06:00:00,479.69687253068685,
2022-03-23 08:00:00,468.65039329730115,
2022-03-23 10:30:00,463.42504101952886,
2022-03-23 11:00:00,467.24942186460294,
2022-03-23 23:59:59,462.2909830271132,c
2022-03-24 00:00:00,467.12220621985387,
2022-03-24 03:30:00,467.12220621985387,
2022-03-24 04:00:00,467.12220621985387,
2022-03-24 06:00:00,419.22373213007563,
2022-03-24 08:00:00,387.51728718420367,
2022-03-24 10:30:00,353.8185638977884,
2022-03-24 11:00:00,357.5752856394003,
2022-03-24 23:59:59,340.0724874559873,c
2022-03-25 00:00:00,336.5183701639404,
2022-03-25 03:30:00,336.5183701639404,
2022-03-25 04:00:00,336.5183701639404,
2022-03-25 06:00:00,388.90659344385415,
2022-03-25 08:00:00,368.8222312103578,
2022-03-25 10:30:00,313.1046392321025,
2022-03-25 11:00:00,317.6264908696031,
2022-03-25 23:59:59,321.8955163818675,w
2022-03-28 00:00:00,313.3849105301874,
2022-03-28 03:30:00,311.2837031504347,
2022-03-28 04:00:00,302.2657052131322,
2022-03-28 06:00:00,228.82412624189362,
2022-03-28 08:00:00,259.9257609028672,
2022-03-28 10:30:00,262.97056711881805,
2022-03-28 11:00:00,280.5857051211573,
2022-03-28 23:59:59,308.61869321709923,c
2022-03-29 00:00:00,288.99607287984827,
2022-03-29 03:30:00,313.67112266400034,
2022-03-29 04:00:00,318.63808125769725,
2022-03-29 06:00:00,317.86199600896816,
2022-03-29 08:00:00,302.4994248947976,
2022-03-29 10:30:00,319.71319964697926,
2022-03-29 11:00:00,341.4641014182704,
2022-03-29 23:59:59,349.1789936448648,c
2022-03-30 00:00:00,366.04390951688384,
2022-03-30 03:30:00,346.82377150240455,
2022-03-30 04:00:00,329.262229993824,
2022-03-30 06:00:00,335.0876261954389,
2022-03-30 08:00:00,367.5383738243419,
2022-03-30 10:30:00,392.46347551380535,
2022-03-30 11:00:00,396.74552123531345,
2022-03-30 23:59:59,390.9480709040501,c
2022-03-31 00:00:00,401.89994980878623,
2022-03-31 03:30:00,419.8526384211266,
2022-03-31 04:00:00,417.9314115732081,
2022-03-31 06:00:00,399.6658845521761,
2022-03-31 08:00:00,434.1255309469252,
2022-03-31 10:30:00,433.0017497520122,
2022-03-31 11:00:00,423.79366109201953,
2022-03-31 23:59:59,433.48280821943194,c
2022-04-01 00:00:00,435.55254858545663,
2022-04-01 03:30:00,411.12651091253747,
2022-04-01 04:00:00,410.81342960525063,
2022-04-01 06:00:00,447.9722139851416,
2022-04-01 08:00:00,432.10051449139195,
2022-04-01 10:30:00,436.6197808191349,
2022-04-01 11:00:00,467.998522924221,
2022-04-01 23:59:59,447.2955781130962,w
2022-04-04 00:00:00,448.0000956492292,
2022-04-04 03:30:00,461.27849899398734,
2022-04-04 04:00:00,464.9450313481883,
2022-04-04 06:00:00,482.1679125166481,
2022-04-04 08:00:00,491.355875682496,
2022-04-04 10:30:00,506.5385282228236,
2022-04-04 11:00:00,510.7081674539029,
2022-04-04 23:59:59,493.9845841057877,c
2022-04-05 00:00:00,501.45177628150554,
2022-04-05 03:30:00,505.12406196262674,
2022-04-05 04:00:00,517.6789234093292,
2022-04-05 06:00:00,551.827399973204,
2022-04-05 08:00:00,554.9107593968945,
2022-04-05 10:30:00,558.0709023957272,
2022-04-05 11:00:00,559.4874858906232,
2022-04-05 23:59:59,536.9719954948343,c
2022-04-06 00:00:00,548.8866793196933,
2022-04-06 03:30:00,530.1070322499033,
2022-04-06 04:00:00,513.0181839272616,
2022-04-06 06:00:00,509.7332463735843,
2022-04-06 08:00:00,494.99449144839275,
2022-04-06 10:30:00,509.4052309303811,
2022-04-06 11:00:00,513.84501511644,
2022-04-06 23:59:59,509.2529969565048,c
2022-04-07 00:00:00,486.8448873752157,
2022-04-07 03:30:00,475.66325335755886,
2022-04-07 04:00:00,505.13062530226824,
2022-04-07 06:00:00,503.8114692239899,
2022-04-07 08:00:00,488.7627851503727,
2022-04-07 10:30:00,517.9558153268072,
2022-04-07 11:00:00,507.03825915873415,
2022-04-07 23:59:59,512.3474432382807,c
2022-04-08 00:00:00,483.54016598553534,
2022-04-08 03:30:00,482.8460580574483,
2022-04-08 04:00:00,468.02829160574936,
2022-04-08 06:00:00,454.88448131044333,
2022-04-08 08:00:00,483.5284220891928,
2022-04-08 10:30:00,468.1359734516027,
2022-04-08 11:00:00,461.5659389250448,
2022-04-08 23:59:59,466.75036559092285,w
