date,SKYY_2022_Q3,meta
2022-08-29 12:00:00,-236.4599922453815,
2022-08-29 13:30:00,-239.15368094448039,
2022-08-29 15:00:00,-257.05683609139305,
2022-08-29 15:30:30,-257.05683609139305,
2022-08-29 23:59:59,-264.72335008419014,c
2022-08-30 00:00:00,-252.9335302489633,
2022-08-30 10:00:00,-205.4700967667519,
2022-08-30 10:30:00,-225.34768870926615,
2022-08-30 12:00:00,-210.1300384074484,
2022-08-30 13:30:00,-221.84599662769213,
2022-08-30 15:00:00,-229.40809911471464,
2022-08-30 15:30:30,-229.40809911471464,
2022-08-30 23:59:59,-231.66604545295104,c
2022-08-31 00:00:00,-261.08115912646804,
2022-08-31 10:00:00,-267.5316461053462,
2022-08-31 10:30:00,-269.36642179682974,
2022-08-31 12:00:00,-267.22569919294625,
2022-08-31 13:30:00,-264.41262319256566,
2022-08-31 15:00:00,-206.95070043488778,
2022-08-31 15:30:30,-206.95070043488778,s
2022-08-31 23:59:59,-249.4428230503573,c
2022-09-01 00:00:00,-182.32703731301046,
2022-09-01 10:00:00,-263.02537113058906,
2022-09-01 10:30:00,-255.22846524847964,
2022-09-01 12:00:00,-198.6672087476293,
2022-09-01 13:30:00,-185.89976306008202,
2022-09-01 15:00:00,-178.79990355920881,
2022-09-01 15:30:30,-178.79990355920881,
2022-09-01 23:59:59,-149.56163980061817,c
2022-09-02 00:00:00,-106.98623929457891,
2022-09-02 10:00:00,-147.57901044514466,
2022-09-02 10:30:00,-132.6427427638036,
2022-09-02 12:00:00,-162.17369599267846,
2022-09-02 13:30:00,-154.62451166111737,
2022-09-02 15:00:00,-150.7522329444954,
2022-09-02 15:30:30,-150.7522329444954,
2022-09-02 23:59:59,-147.04834066986342,w
2022-09-05 00:00:00,-147.04834066986342,
2022-09-05 10:00:00,-147.04834066986342,
2022-09-05 10:30:00,-147.04834066986342,
2022-09-05 12:00:00,-147.04834066986342,
2022-09-05 13:30:00,-147.04834066986342,
2022-09-05 15:00:00,-147.04834066986342,
2022-09-05 15:30:30,-147.04834066986342,
2022-09-05 23:59:59,-147.04834066986342,c
2022-09-06 00:00:00,-117.47776127682054,
2022-09-06 10:00:00,-125.30625155692421,
2022-09-06 10:30:00,-104.83448471506017,
2022-09-06 12:00:00,-99.35218993386916,
2022-09-06 13:30:00,-61.90545770071245,
2022-09-06 15:00:00,-39.74727326764681,
2022-09-06 15:30:30,-39.74727326764681,
2022-09-06 23:59:59,-51.289706943089314,c
2022-09-07 00:00:00,-56.30009367513897,
2022-09-07 10:00:00,-31.711682182755602,
2022-09-07 10:30:00,-56.99317796182293,
2022-09-07 12:00:00,-36.64081365246068,
2022-09-07 13:30:00,-40.23967377965337,
2022-09-07 15:00:00,-73.32891535260086,
2022-09-07 15:30:30,-73.32891535260086,
2022-09-07 23:59:59,-68.03391830246923,c
2022-09-08 00:00:00,-74.6219931065661,
2022-09-08 10:00:00,-63.27258798053195,
2022-09-08 10:30:00,-49.928977619586846,
2022-09-08 12:00:00,-71.41117846084174,
2022-09-08 13:30:00,-61.226175417337664,
2022-09-08 15:00:00,-45.44478992676521,
2022-09-08 15:30:30,-45.44478992676521,
2022-09-08 23:59:59,-57.74896492113296,c
2022-09-09 00:00:00,-79.16772529240711,
2022-09-09 10:00:00,-48.19718645787475,
2022-09-09 10:30:00,-19.25840648874911,
2022-09-09 12:00:00,-27.141081960441433,
2022-09-09 13:30:00,-19.724016723434897,
2022-09-09 15:00:00,2.867607436102695,
2022-09-09 15:30:30,2.867607436102695,
2022-09-09 23:59:59,0.0,a
2022-09-12 00:00:00,23.966779360567124,
2022-09-12 10:00:00,266.1058757859471,
2022-09-12 10:30:00,239.0277362784198,
2022-09-12 12:00:00,250.87922575218005,
2022-09-12 13:30:00,224.6843852393419,
2022-09-12 15:00:00,232.37699261293898,
2022-09-12 15:30:30,232.37699261293898,
2022-09-12 23:59:59,223.56849778960486,c
2022-09-13 00:00:00,184.4821426706324,
2022-09-13 10:00:00,173.68011245248286,
2022-09-13 10:30:00,150.76170079487486,
2022-09-13 12:00:00,161.16817296350987,
2022-09-13 13:30:00,166.3791511305953,
2022-09-13 15:00:00,211.04841936879387,
2022-09-13 15:30:30,211.04841936879387,
2022-09-13 23:59:59,190.14470762980707,c
2022-09-14 00:00:00,184.35536784971566,
2022-09-14 10:00:00,185.01067683349186,
2022-09-14 10:30:00,154.9378351001492,
2022-09-14 12:00:00,207.32026009584462,
2022-09-14 13:30:00,213.36970483007158,
2022-09-14 15:00:00,218.31262880890307,
2022-09-14 15:30:30,218.31262880890307,
2022-09-14 23:59:59,207.56012312014775,c
2022-09-15 00:00:00,189.24868058626976,
2022-09-15 10:00:00,246.65208546264563,
2022-09-15 10:30:00,211.40744362170312,
2022-09-15 12:00:00,233.52486533637978,
2022-09-15 13:30:00,210.7104262138263,
2022-09-15 15:00:00,216.07457710016732,
2022-09-15 15:30:30,216.07457710016732,
2022-09-15 23:59:59,197.5232238774439,c
2022-09-16 00:00:00,154.87854176410522,
2022-09-16 10:00:00,151.5583948924199,
2022-09-16 10:30:00,170.58253207913813,
2022-09-16 12:00:00,201.59814555929574,
2022-09-16 13:30:00,205.3463921697032,
2022-09-16 15:00:00,131.29026123237276,
2022-09-16 15:30:30,131.29026123237276,
2022-09-16 23:59:59,128.71282067284042,e
2022-09-19 00:00:00,135.76431837144145,
2022-09-19 10:00:00,150.17460227955056,
2022-09-19 10:30:00,128.5244446290796,
2022-09-19 12:00:00,157.55632424179856,
2022-09-19 13:30:00,152.52144509565125,
2022-09-19 15:00:00,149.83902065301004,
2022-09-19 15:30:30,149.83902065301004,
2022-09-19 23:59:59,156.55759097452227,c
2022-09-20 00:00:00,146.71077352733082,
2022-09-20 10:00:00,138.81356384585933,
2022-09-20 10:30:00,130.85477473763103,
2022-09-20 12:00:00,154.3685644900854,
2022-09-20 13:30:00,126.39768889130869,
2022-09-20 15:00:00,122.64592585953235,
2022-09-20 15:30:30,122.64592585953235,
2022-09-20 23:59:59,101.97112243998939,c
2022-09-21 00:00:00,107.41593415146215,
2022-09-21 10:00:00,107.45816780802897,
2022-09-21 10:30:00,115.45889111447218,
2022-09-21 12:00:00,116.42218709335262,
2022-09-21 13:30:00,127.26675206596929,
2022-09-21 15:00:00,159.54765246998184,
2022-09-21 15:30:30,159.54765246998184,
2022-09-21 23:59:59,122.1269519972322,c
2022-09-22 00:00:00,130.56444323627053,
2022-09-22 10:00:00,51.51056291772203,
2022-09-22 10:30:00,48.66480286199656,
2022-09-22 12:00:00,87.73869750130976,
2022-09-22 13:30:00,85.27937859364174,
2022-09-22 15:00:00,61.199396355609196,
2022-09-22 15:30:30,61.199396355609196,
2022-09-22 23:59:59,46.61018525465758,c
2022-09-23 00:00:00,19.922222718787204,
2022-09-23 10:00:00,11.824422327728342,
2022-09-23 10:30:00,18.40861305781,
2022-09-23 12:00:00,28.755372259688357,
2022-09-23 13:30:00,28.57821361231214,
2022-09-23 15:00:00,23.423444449422817,
2022-09-23 15:30:30,23.423444449422817,
2022-09-23 23:59:59,34.98761790106876,w
2022-09-26 00:00:00,19.6538791817868,
2022-09-26 10:00:00,24.051767183708442,
2022-09-26 10:30:00,-17.702570538852413,
2022-09-26 12:00:00,-47.20748074171769,
2022-09-26 13:30:00,-49.616848786318386,
2022-09-26 15:00:00,-77.05303878737216,
2022-09-26 15:30:30,-77.05303878737216,
2022-09-26 23:59:59,-90.66605054490859,c
2022-09-27 00:00:00,-109.58488221019068,
2022-09-27 10:00:00,-108.05285652876512,
2022-09-27 10:30:00,-128.2513043682286,
2022-09-27 12:00:00,-113.98767714757395,
2022-09-27 13:30:00,-113.50275991102215,
2022-09-27 15:00:00,-134.01877939276096,
2022-09-27 15:30:30,-134.01877939276096,
2022-09-27 23:59:59,-123.35683640040493,c
2022-09-28 00:00:00,-105.63852299249291,
2022-09-28 10:00:00,-112.13059539801931,
2022-09-28 10:30:00,-100.35992786244367,
2022-09-28 12:00:00,-88.22929501105736,
2022-09-28 13:30:00,-102.97797993417709,
2022-09-28 15:00:00,-76.76453611006458,
2022-09-28 15:30:30,-76.76453611006458,
2022-09-28 23:59:59,-80.7214195486972,c
2022-09-29 00:00:00,-85.31609366138335,
2022-09-29 10:00:00,-117.71748304685681,
2022-09-29 10:30:00,-132.46202495256256,
2022-09-29 12:00:00,-103.67821385844205,
2022-09-29 13:30:00,-114.65932106437255,
2022-09-29 15:00:00,-122.90218536280256,
2022-09-29 15:30:30,-122.90218536280256,
2022-09-29 23:59:59,-119.49730900534155,c
2022-09-30 00:00:00,-108.27381003484174,
2022-09-30 10:00:00,-129.48158601947807,
2022-09-30 10:30:00,-142.46923580720733,
2022-09-30 12:00:00,-159.12480399156553,
2022-09-30 13:30:00,-192.77456713101387,
2022-09-30 15:00:00,-199.34890300998703,
2022-09-30 15:30:30,-199.34890300998703,
2022-09-30 23:59:59,-214.7278620800891,w
