date,AS_LOCK_2021_Q2,meta
2021-06-11 18:30:00,-93.00930088239147,
2021-06-11 20:00:00,-93.00930088239147,
2021-06-11 23:00:00,-93.00930088239147,
2021-06-11 23:59:59,-97.08410854502154,w
2021-06-14 00:00:00,-82.51095076565935,
2021-06-14 01:00:00,-71.59723071108647,
2021-06-14 02:30:00,-87.08060896053985,
2021-06-14 03:00:00,-82.11218875210034,
2021-06-14 18:30:00,-82.11218875210034,
2021-06-14 20:00:00,-82.11218875210034,
2021-06-14 23:00:00,-113.40289155408982,
2021-06-14 23:59:59,-100.12272852548676,c
2021-06-15 00:00:00,-77.77850220071923,
2021-06-15 01:00:00,-80.3244723476264,
2021-06-15 02:30:00,-85.45149706184748,
2021-06-15 03:00:00,-84.2830251176315,
2021-06-15 18:30:00,-84.2830251176315,
2021-06-15 20:00:00,-84.2830251176315,
2021-06-15 23:00:00,-124.83324971421462,
2021-06-15 23:59:59,-126.19324555519825,c
2021-06-16 00:00:00,-125.04381446675325,
2021-06-16 01:00:00,-121.25994977907385,
2021-06-16 02:30:00,-125.89737160988989,
2021-06-16 03:00:00,-125.53629435429502,
2021-06-16 18:30:00,-125.53629435429502,
2021-06-16 20:00:00,-125.53629435429502,
2021-06-16 23:00:00,-142.9858167449438,
2021-06-16 23:59:59,-149.80964619769134,c
2021-06-17 00:00:00,-139.66065942582736,
2021-06-17 01:00:00,-135.73060010040126,
2021-06-17 02:30:00,-130.24504033591256,
2021-06-17 03:00:00,-131.48961470729228,
2021-06-17 18:30:00,-131.48961470729228,
2021-06-17 20:00:00,-131.48961470729228,
2021-06-17 23:00:00,-144.2860417540992,
2021-06-17 23:59:59,-120.92307621029386,c
2021-06-18 00:00:00,-107.71944479866534,
2021-06-18 01:00:00,-121.85058477857501,
2021-06-18 02:30:00,-79.49367669798721,
2021-06-18 03:00:00,-71.08154264695395,
2021-06-18 18:30:00,-71.08154264695395,
2021-06-18 20:00:00,-71.08154264695395,
2021-06-18 23:00:00,-71.08154264695395,
2021-06-18 23:59:59,-72.27953610852728,e
2021-06-21 00:00:00,-135.75514869574727,
2021-06-21 01:00:00,-139.6969574659529,
2021-06-21 02:30:00,-133.43813860440105,
2021-06-21 03:00:00,-127.5934617353937,
2021-06-21 18:30:00,-127.5934617353937,
2021-06-21 20:00:00,-127.5934617353937,
2021-06-21 23:00:00,-138.31351410114758,
2021-06-21 23:59:59,-141.56739223282966,c
2021-06-22 00:00:00,-142.32772252045697,
2021-06-22 01:00:00,-155.58535633791462,
2021-06-22 02:30:00,-144.52914335506102,
2021-06-22 03:00:00,-149.61117408911718,
2021-06-22 18:30:00,-149.61117408911718,
2021-06-22 20:00:00,-149.61117408911718,
2021-06-22 23:00:00,-201.77808024294404,
2021-06-22 23:59:59,-188.91025203661957,c
2021-06-23 00:00:00,-195.6802243913071,
2021-06-23 01:00:00,-161.9088365630546,
2021-06-23 02:30:00,-169.00007621875807,
2021-06-23 03:00:00,-163.4863164036194,
2021-06-23 18:30:00,-163.4863164036194,
2021-06-23 20:00:00,-163.4863164036194,
2021-06-23 23:00:00,-158.65848882962996,
2021-06-23 23:59:59,-152.39719250837902,c
2021-06-24 00:00:00,-140.71841492848307,
2021-06-24 01:00:00,-139.8798359384591,
2021-06-24 02:30:00,-135.1014297458346,
2021-06-24 03:00:00,-137.94274650844636,
2021-06-24 18:30:00,-137.94274650844636,
2021-06-24 20:00:00,-137.94274650844636,
2021-06-24 23:00:00,-158.60968136902284,
2021-06-24 23:59:59,-144.33377925695822,c
2021-06-25 00:00:00,-155.2078101640409,
2021-06-25 01:00:00,-158.6563473553647,
2021-06-25 02:30:00,-163.43413256063695,
2021-06-25 03:00:00,-161.36820537394942,
2021-06-25 18:30:00,-161.36820537394942,
2021-06-25 20:00:00,-161.36820537394942,
2021-06-25 23:00:00,-161.36820537394942,
2021-06-25 23:59:59,-177.51064500146208,w
2021-06-28 00:00:00,-195.7449117011181,
2021-06-28 01:00:00,-197.64511881360409,
2021-06-28 02:30:00,-188.56263332792787,
2021-06-28 03:00:00,-194.6005138439425,
2021-06-28 18:30:00,-194.6005138439425,
2021-06-28 20:00:00,-194.6005138439425,
2021-06-28 23:00:00,-239.40545657120788,
2021-06-28 23:59:59,-238.4567089788245,c
2021-06-29 00:00:00,-229.67771550518387,
2021-06-29 01:00:00,-228.61409309816395,
2021-06-29 02:30:00,-240.6271359460486,
2021-06-29 03:00:00,-245.09046517066213,
2021-06-29 18:30:00,-245.09046517066213,
2021-06-29 20:00:00,-245.09046517066213,
2021-06-29 23:00:00,-217.76976450820985,
2021-06-29 23:59:59,-217.17449510328538,c
2021-06-30 00:00:00,-224.0110386811523,
2021-06-30 01:00:00,-214.3467351214615,
2021-06-30 02:30:00,-219.20499936530314,
2021-06-30 03:00:00,-216.9806712244865,
2021-06-30 18:30:00,-216.9806712244865,
2021-06-30 20:00:00,-216.9806712244865,
2021-06-30 23:00:00,-212.75415952961657,
2021-06-30 23:59:59,-202.9189811700062,c
2021-07-01 00:00:00,-187.84746621362046,
2021-07-01 01:00:00,-196.53319131779153,
2021-07-01 02:30:00,-200.57550185181844,
2021-07-01 03:00:00,-200.3089650215693,
2021-07-01 18:30:00,-200.3089650215693,
2021-07-01 20:00:00,-200.3089650215693,
2021-07-01 23:00:00,-246.39543706599306,
2021-07-01 23:59:59,-240.63103564689482,c
2021-07-02 00:00:00,-241.02743393700803,
2021-07-02 01:00:00,-250.86932428055002,
2021-07-02 02:30:00,-257.5310941785456,
2021-07-02 03:00:00,-250.71560318176512,
2021-07-02 18:30:00,-250.71560318176512,
2021-07-02 20:00:00,-250.71560318176512,
2021-07-02 23:00:00,-250.71560318176512,
2021-07-02 23:59:59,-253.71776515441115,w
