date,COMP_AD_HEDGED_2020_Q4,meta
2020-10-23 00:00:00,120.46122253018686,
2020-10-23 10:00:00,104.02227050527306,
2020-10-23 10:30:00,91.07133498773533,
2020-10-23 12:00:00,94.778499488606,
2020-10-23 13:30:00,88.17946730598807,
2020-10-23 15:00:00,81.4748889629314,
2020-10-23 15:30:30,81.4748889629314,
2020-10-23 23:59:59,54.21843175680138,w
2020-10-26 00:00:00,70.99178953346816,
2020-10-26 10:00:00,59.874241598253334,
2020-10-26 10:30:00,70.95062371824923,
2020-10-26 12:00:00,66.9545951256045,
2020-10-26 13:30:00,120.78363000497014,
2020-10-26 15:00:00,85.18041035825567,
2020-10-26 15:30:30,85.18041035825567,
2020-10-26 23:59:59,63.60046663740762,c
2020-10-27 00:00:00,53.463879693899045,
2020-10-27 10:00:00,37.26865024069852,
2020-10-27 10:30:00,22.690593522806495,
2020-10-27 12:00:00,37.79809624446824,
2020-10-27 13:30:00,50.16194041793429,
2020-10-27 15:00:00,75.13272702816198,
2020-10-27 15:30:30,75.13272702816198,
2020-10-27 23:59:59,74.06532499876894,c
2020-10-28 00:00:00,83.3380138822385,
2020-10-28 10:00:00,95.11109090688825,
2020-10-28 10:30:00,106.08642104338351,
2020-10-28 12:00:00,104.80578640262331,
2020-10-28 13:30:00,133.64741625096977,
2020-10-28 15:00:00,123.09746117955099,
2020-10-28 15:30:30,123.09746117955099,
2020-10-28 23:59:59,126.4479346367488,c
2020-10-29 00:00:00,141.09357325669984,
2020-10-29 10:00:00,140.86680390700073,
2020-10-29 10:30:00,132.74841963558418,
2020-10-29 12:00:00,124.7178934231941,
2020-10-29 13:30:00,107.70557240405331,
2020-10-29 15:00:00,80.30587498493179,
2020-10-29 15:30:30,80.30587498493179,
2020-10-29 23:59:59,92.88296944230933,c
2020-10-30 00:00:00,80.7462398056374,
2020-10-30 10:00:00,93.63635775253869,
2020-10-30 10:30:00,131.74441852888535,
2020-10-30 12:00:00,102.27653139902131,
2020-10-30 13:30:00,108.89358230596642,
2020-10-30 15:00:00,117.18804009813971,
2020-10-30 15:30:30,117.18804009813971,
2020-10-30 23:59:59,110.09205017787079,w
2020-11-02 00:00:00,123.22244542444307,
2020-11-02 10:00:00,122.45848348404363,
2020-11-02 10:30:00,111.22193492602747,
2020-11-02 12:00:00,97.84926541183368,
2020-11-02 13:30:00,133.86240301509235,
2020-11-02 15:00:00,107.64324625878902,
2020-11-02 15:30:30,107.64324625878902,
2020-11-02 23:59:59,79.9791226400622,c
2020-11-03 00:00:00,76.07728761847697,
2020-11-03 10:00:00,65.40889585804038,
2020-11-03 10:30:00,93.78732344406981,
2020-11-03 12:00:00,101.84392019163937,
2020-11-03 13:30:00,91.78395322894147,
2020-11-03 15:00:00,68.29970441403292,
2020-11-03 15:30:30,68.29970441403292,
2020-11-03 23:59:59,62.532150269290725,c
2020-11-04 00:00:00,52.518501744277245,
2020-11-04 10:00:00,21.426771806573456,
2020-11-04 10:30:00,17.00383604856077,
2020-11-04 12:00:00,36.92177289504643,
2020-11-04 13:30:00,25.433558248525443,
2020-11-04 15:00:00,42.96538933086326,
2020-11-04 15:30:30,42.96538933086326,
2020-11-04 23:59:59,44.82895252345607,c
2020-11-05 00:00:00,59.48801493329849,
2020-11-05 10:00:00,88.5907525428166,
2020-11-05 10:30:00,115.23117529735315,
2020-11-05 12:00:00,88.84582732134848,
2020-11-05 13:30:00,97.44404478358805,
2020-11-05 15:00:00,109.52016389186784,
2020-11-05 15:30:30,109.52016389186784,
2020-11-05 23:59:59,114.6047683725059,c
2020-11-06 00:00:00,96.75319212136642,
2020-11-06 10:00:00,166.92203488078158,
2020-11-06 10:30:00,257.61720518851484,
2020-11-06 12:00:00,258.0302170734031,
2020-11-06 13:30:00,257.0549140611041,
2020-11-06 15:00:00,227.4744478178731,
2020-11-06 15:30:30,227.4744478178731,
