date,FT_SECTOR_2022_Q4,meta
2022-09-20 00:00:00,15.046425525175579,
2022-09-20 10:00:00,17.70887506126718,
2022-09-20 10:30:00,25.77807148896204,
2022-09-20 12:00:00,28.58773524831875,
2022-09-20 13:30:00,28.460378264461866,
2022-09-20 15:00:00,24.18395085691907,
2022-09-20 15:30:30,24.18395085691907,
2022-09-20 23:59:59,22.693473014297155,c
2022-09-21 00:00:00,20.706064134546438,
2022-09-21 10:00:00,13.646953884952438,
2022-09-21 10:30:00,20.452547012259686,
2022-09-21 12:00:00,20.1172830988439,
2022-09-21 13:30:00,18.198065020935644,
2022-09-21 15:00:00,27.982303376996782,
2022-09-21 15:30:30,27.982303376996782,
2022-09-21 23:59:59,23.333305845731985,c
2022-09-22 00:00:00,20.427573479898086,
2022-09-22 10:00:00,5.538360365984204,
2022-09-22 10:30:00,-0.26663950897784616,
2022-09-22 12:00:00,-1.564088133924571,
2022-09-22 13:30:00,-4.233105392777844,
2022-09-22 15:00:00,-5.298429586846197,
2022-09-22 15:30:30,-5.298429586846197,
2022-09-22 23:59:59,-2.3817020409451004,c
2022-09-23 00:00:00,-10.584574212978481,
2022-09-23 10:00:00,-4.638562215350589,
2022-09-23 10:30:00,-6.778730480116792,
2022-09-23 12:00:00,-4.00699076711777,
2022-09-23 13:30:00,-4.5721805903453685,
2022-09-23 15:00:00,-6.751074706189286,
2022-09-23 15:30:30,-6.751074706189286,
2022-09-23 23:59:59,-8.022362204127404,w
2022-09-26 00:00:00,-12.094733009189753,
2022-09-26 10:00:00,-0.2917529487298509,
2022-09-26 10:30:00,1.2563682252834667,
2022-09-26 12:00:00,-7.425851910098714,
2022-09-26 13:30:00,-5.631453659834932,
2022-09-26 15:00:00,-5.634461453200572,
2022-09-26 15:30:30,-5.634461453200572,
2022-09-26 23:59:59,-8.178259365708016,c
2022-09-27 00:00:00,-4.439981140770755,
2022-09-27 10:00:00,2.499507083004943,
2022-09-27 10:30:00,2.641152464124417,
2022-09-27 12:00:00,5.936578404544576,
2022-09-27 13:30:00,1.7844853087301829,
2022-09-27 15:00:00,5.877122013084602,
2022-09-27 15:30:30,5.877122013084602,
2022-09-27 23:59:59,5.45062693516806,c
2022-09-28 00:00:00,-4.482361647812041,
2022-09-28 10:00:00,6.6430211929331335,
2022-09-28 10:30:00,10.939924812874978,
2022-09-28 12:00:00,11.50072964083762,
2022-09-28 13:30:00,7.5832372061110505,
2022-09-28 15:00:00,13.669636022849005,
2022-09-28 15:30:30,13.669636022849005,
2022-09-28 23:59:59,17.39932635172474,c
2022-09-29 00:00:00,12.37907526221511,
2022-09-29 10:00:00,14.376260860222914,
2022-09-29 10:30:00,8.589054428338528,
2022-09-29 12:00:00,11.944288297780218,
2022-09-29 13:30:00,6.90647190367838,
2022-09-29 15:00:00,6.2430528445738105,
2022-09-29 15:30:30,6.2430528445738105,
2022-09-29 23:59:59,8.656053989049752,c
2022-09-30 00:00:00,1.892695524559997,
2022-09-30 10:00:00,9.083459627353989,
2022-09-30 10:30:00,17.989320695592255,
2022-09-30 12:00:00,21.015738634545357,
2022-09-30 13:30:00,20.200680281297167,
2022-09-30 15:00:00,15.071645710263681,
2022-09-30 15:30:30,15.071645710263681,
2022-09-30 23:59:59,9.69864935375594,w
2022-10-03 00:00:00,4.123313896337265,
2022-10-03 10:00:00,-7.505520863052254,
2022-10-03 10:30:00,-9.5046148473497,
2022-10-03 12:00:00,-9.782167103512023,
2022-10-03 13:30:00,-9.537169869905313,
2022-10-03 15:00:00,-11.47533422508468,
2022-10-03 15:30:30,-11.47533422508468,s
2022-10-03 23:59:59,-8.051030429006204,c
2022-10-04 00:00:00,4.731190613104161,
2022-10-04 10:00:00,-1.2862467867561236,
2022-10-04 10:30:00,-5.949893805360574,
2022-10-04 12:00:00,0.5559889950272066,
2022-10-04 13:30:00,-3.0799441640915575,
2022-10-04 15:00:00,-0.2211127369069743,
2022-10-04 15:30:30,-0.2211127369069743,
2022-10-04 23:59:59,0.0,a
2022-10-05 00:00:00,-12.13208523493023,
2022-10-05 10:00:00,-18.964038346523893,
2022-10-05 10:30:00,-25.53365150347574,
2022-10-05 12:00:00,-26.806327918873876,
2022-10-05 13:30:00,-25.960759608867306,
2022-10-05 15:00:00,-22.137404148109653,
2022-10-05 15:30:30,-22.137404148109653,
2022-10-05 23:59:59,-23.115469045090748,c
0,-23.115469045090748,
0,-23.115469045090748,
0,-23.115469045090748,
0,-23.115469045090748,
0,-23.115469045090748,
0,-23.115469045090748,
0,-23.115469045090748,
0,-23.115469045090748,
2022-10-06 00:00:00,-23.700758423548223,
2022-10-06 10:00:00,-10.745570208163514,
2022-10-06 10:30:00,-21.285043377519855,
2022-10-06 12:00:00,-17.24548397908805,
2022-10-06 13:30:00,-11.234596496379964,
2022-10-06 15:00:00,-9.90323855819571,
2022-10-06 15:30:30,-9.90323855819571,
2022-10-06 23:59:59,-12.080193420322445,e
2022-10-07 00:00:00,-26.488198082067072,
2022-10-07 10:00:00,-32.4589478117272,
2022-10-07 10:30:00,-31.561167996456334,
2022-10-07 12:00:00,-34.19437198101792,
2022-10-07 13:30:00,-35.83637715189448,
2022-10-07 15:00:00,-33.309893884276306,
2022-10-07 15:30:30,-33.309893884276306,
2022-10-07 23:59:59,-33.35487687081283,w
2022-10-10 00:00:00,-31.80690142719402,
2022-10-10 10:00:00,-40.73264328486394,
2022-10-10 10:30:00,-41.427270209662794,
2022-10-10 12:00:00,-42.62618733854461,
2022-10-10 13:30:00,-48.035568708602455,
2022-10-10 15:00:00,-48.47535972869028,
2022-10-10 15:30:30,-48.47535972869028,
2022-10-10 23:59:59,-47.735519358407345,c
2022-10-11 00:00:00,-54.013378634601594,
2022-10-11 10:00:00,-80.48225245980058,
2022-10-11 10:30:00,-77.6779320213958,
2022-10-11 12:00:00,-68.51760759458077,
2022-10-11 13:30:00,-68.73021401396772,
2022-10-11 15:00:00,-64.67974735054574,
2022-10-11 15:30:30,-64.67974735054574,
2022-10-11 23:59:59,-63.11362744099998,c
2022-10-12 00:00:00,-60.81113868253152,
2022-10-12 10:00:00,-73.04176544336974,
2022-10-12 10:30:00,-78.85429723402481,
2022-10-12 12:00:00,-72.50297070187881,
2022-10-12 13:30:00,-64.71287588695037,
2022-10-12 15:00:00,-57.05301346674,
2022-10-12 15:30:30,-57.05301346674,
2022-10-12 23:59:59,-49.835087408545235,c
2022-10-13 00:00:00,-47.33741002325482,
2022-10-13 10:00:00,-59.93638169096769,
2022-10-13 10:30:00,-60.95551030726361,
2022-10-13 12:00:00,-67.18537734540772,
2022-10-13 13:30:00,-73.7290099644988,
2022-10-13 15:00:00,-83.20434100598416,
2022-10-13 15:30:30,-83.20434100598416,
2022-10-13 23:59:59,-79.06808057428441,c
2022-10-14 00:00:00,-75.96276552521334,
2022-10-14 10:00:00,-75.68693845869737,
2022-10-14 10:30:00,-75.80147656937731,
2022-10-14 12:00:00,-86.8490744006063,
2022-10-14 13:30:00,-87.43107787392935,
2022-10-14 15:00:00,-89.82346473626379,
2022-10-14 15:30:30,-89.82346473626379,
2022-10-14 23:59:59,-89.63362199166102,w
2022-10-17 00:00:00,-85.64434658611799,
2022-10-17 10:00:00,-73.92502616232719,
2022-10-17 10:30:00,-73.79228139928887,
2022-10-17 12:00:00,-74.45021420968911,
2022-10-17 13:30:00,-82.92685984200179,
2022-10-17 15:00:00,-83.86925776609297,
2022-10-17 15:30:30,-83.86925776609297,
2022-10-17 23:59:59,-79.63063674777618,c
2022-10-18 00:00:00,-85.91547486238878,
2022-10-18 10:00:00,-74.18702014883445,
2022-10-18 10:30:00,-71.1660365884432,
2022-10-18 12:00:00,-79.33589638779878,
2022-10-18 13:30:00,-84.28094137200691,
2022-10-18 15:00:00,-81.95031854442692,
2022-10-18 15:30:30,-81.95031854442692,
2022-10-18 23:59:59,-77.52685052898434,c
2022-10-19 00:00:00,-87.78276658131259,
2022-10-19 10:00:00,-112.7494009454997,
2022-10-19 10:30:00,-104.84489001561394,
2022-10-19 12:00:00,-109.59230499401372,
2022-10-19 13:30:00,-114.17950401491936,
2022-10-19 15:00:00,-110.77696620321439,
2022-10-19 15:30:30,-110.77696620321439,
2022-10-19 23:59:59,-115.0747398159591,c
2022-10-20 00:00:00,-121.42221077899842,
2022-10-20 10:00:00,-118.43887872984908,
2022-10-20 10:30:00,-107.26067175053453,
2022-10-20 12:00:00,-111.33460541923728,
2022-10-20 13:30:00,-120.36400311292965,
2022-10-20 15:00:00,-123.81326674808787,
2022-10-20 15:30:30,-123.81326674808787,
2022-10-20 23:59:59,-124.89156347585742,c
