date,AS_FTSE_DM_AD_2022_Q3,meta
2022-08-11 23:00:00,-510.09268311730966,
2022-08-11 23:59:59,-477.2553638811655,c
2022-08-12 00:00:00,-475.6324532146373,
2022-08-12 01:00:00,-507.9248052621051,
2022-08-12 02:30:00,-465.9690729995991,
2022-08-12 03:00:00,-465.83295031049875,
2022-08-12 18:30:00,-465.83295031049875,
2022-08-12 20:00:00,-465.83295031049875,
2022-08-12 23:00:00,-465.83295031049875,
2022-08-12 23:59:59,-457.7244067761485,w
2022-08-15 00:00:00,-306.5051005716223,
2022-08-15 01:00:00,-333.76167446352383,
2022-08-15 02:30:00,-290.56176570654816,
2022-08-15 03:00:00,-289.75218205223246,
2022-08-15 18:30:00,-289.75218205223246,
2022-08-15 20:00:00,-289.75218205223246,
2022-08-15 23:00:00,-262.32718627965505,
2022-08-15 23:59:59,-289.23610858480833,c
2022-08-16 00:00:00,-260.53716467739514,
2022-08-16 01:00:00,-294.39514852827006,
2022-08-16 02:30:00,-263.7206547099072,
2022-08-16 03:00:00,-263.72077098729505,
2022-08-16 18:30:00,-263.72077098729505,
2022-08-16 20:00:00,-263.72077098729505,
2022-08-16 23:00:00,2.0293303375815412,
2022-08-16 23:59:59,6.038907828257834,c
2022-08-17 00:00:00,33.20963374413941,
2022-08-17 01:00:00,59.283467705829935,
2022-08-17 02:30:00,83.62234814051453,
2022-08-17 03:00:00,83.75752332504317,
2022-08-17 18:30:00,83.75752332504317,
2022-08-17 20:00:00,83.75752332504317,
2022-08-17 23:00:00,29.062591271878773,
2022-08-17 23:59:59,77.53591068437436,c
2022-08-18 00:00:00,87.354343740059,
2022-08-18 01:00:00,69.52527835766978,
2022-08-18 02:30:00,43.621595356886246,
2022-08-18 03:00:00,47.90394951456392,
2022-08-18 18:30:00,47.90394951456392,
2022-08-18 20:00:00,47.90394951456392,
2022-08-18 23:00:00,66.34496699492684,
2022-08-18 23:59:59,-12.980718523469022,c
2022-08-19 00:00:00,-60.73272987324617,
2022-08-19 01:00:00,-41.500297528861665,
2022-08-19 02:30:00,-20.772150477876494,
2022-08-19 03:00:00,-39.57232690812725,
2022-08-19 18:30:00,-39.57232690812725,
2022-08-19 20:00:00,-39.57232690812725,
2022-08-19 23:00:00,-39.57232690812725,
2022-08-19 23:59:59,0.0,a
2022-08-22 00:00:00,-134.81860209371507,
2022-08-22 01:00:00,-140.03447787611822,
2022-08-22 02:30:00,-149.07048953185222,
2022-08-22 03:00:00,-168.73257826798317,
2022-08-22 18:30:00,-168.73257826798317,
2022-08-22 20:00:00,-168.73257826798317,
2022-08-22 23:00:00,-263.49931157236006,
2022-08-22 23:59:59,-163.04981998603625,c
2022-08-23 00:00:00,-219.4073410419278,
2022-08-23 01:00:00,-238.09457710695142,
2022-08-23 02:30:00,-271.00415977604507,
2022-08-23 03:00:00,-250.05848690060338,
2022-08-23 18:30:00,-250.05848690060338,
2022-08-23 20:00:00,-250.05848690060338,
2022-08-23 23:00:00,-263.49484123701995,
2022-08-23 23:59:59,-330.707447195839,c
2022-08-24 00:00:00,-318.8466511974716,
2022-08-24 01:00:00,-267.46296568595335,
2022-08-24 02:30:00,-310.26040485648537,
2022-08-24 03:00:00,-309.6279623056198,
2022-08-24 18:30:00,-309.6279623056198,
2022-08-24 20:00:00,-309.6279623056198,
2022-08-24 23:00:00,-152.5284306968333,
2022-08-24 23:59:59,-141.32174417485976,c
2022-08-25 00:00:00,-100.27607438591258,
2022-08-25 01:00:00,-120.08766767625593,
2022-08-25 02:30:00,-122.63040420813968,
2022-08-25 03:00:00,-101.71145654332031,
2022-08-25 18:30:00,-101.71145654332031,
2022-08-25 20:00:00,-101.71145654332031,
2022-08-25 23:00:00,-267.4316678446489,
2022-08-25 23:59:59,-310.0069167862953,c
2022-08-26 00:00:00,-326.9855431001356,
2022-08-26 01:00:00,-324.82146063724394,
2022-08-26 02:30:00,-311.7943839813652,
2022-08-26 03:00:00,-330.7442184028632,
2022-08-26 18:30:00,-330.7442184028632,
2022-08-26 20:00:00,-330.7442184028632,
2022-08-26 23:00:00,-330.7442184028632,
2022-08-26 23:59:59,-300.5881378808458,w
2022-08-29 00:00:00,-413.41687472954027,
2022-08-29 01:00:00,-386.9780790475834,
2022-08-29 02:30:00,-387.66023791697535,
2022-08-29 03:00:00,-387.1435932877207,
2022-08-29 18:30:00,-387.1435932877207,
2022-08-29 20:00:00,-387.1435932877207,
2022-08-29 23:00:00,-215.39238575329728,
2022-08-29 23:59:59,-198.09114978324942,c
2022-08-30 00:00:00,-190.69249441223474,
2022-08-30 01:00:00,-195.6959547499482,
2022-08-30 02:30:00,-166.04713396963325,
2022-08-30 03:00:00,-186.84123429724696,
2022-08-30 18:30:00,-186.84123429724696,
2022-08-30 20:00:00,-186.84123429724696,
2022-08-30 23:00:00,-269.862797487398,
2022-08-30 23:59:59,-273.08040011556204,c
2022-08-31 00:00:00,-317.06548605884336,
2022-08-31 01:00:00,-292.4539398331967,
2022-08-31 02:30:00,-195.35873184675938,
2022-08-31 03:00:00,-194.31542578167955,
2022-08-31 18:30:00,-194.31542578167955,
2022-08-31 20:00:00,-194.31542578167955,
2022-08-31 23:00:00,-309.2005775674993,
2022-08-31 23:59:59,-355.15503918242666,c
2022-09-01 00:00:00,-387.5292095289783,
2022-09-01 01:00:00,-359.8445126698016,
2022-09-01 02:30:00,-408.43372400209955,
2022-09-01 03:00:00,-411.00557711029387,
2022-09-01 18:30:00,-411.00557711029387,
2022-09-01 20:00:00,-411.00557711029387,
2022-09-01 23:00:00,-478.34142967924527,
2022-09-01 23:59:59,-421.05625176610374,c
2022-09-02 00:00:00,-459.38933753408264,
2022-09-02 01:00:00,-502.65207166797427,
2022-09-02 02:30:00,-489.5352835651188,
2022-09-02 03:00:00,-490.0382836645408,
2022-09-02 18:30:00,-490.0382836645408,
2022-09-02 20:00:00,-490.0382836645408,
2022-09-02 23:00:00,-490.0382836645408,
2022-09-02 23:59:59,-502.0946665169231,w
2022-09-05 00:00:00,-386.03232028166894,
2022-09-05 01:00:00,-331.9365101879116,
2022-09-05 02:30:00,-352.62859920595747,
2022-09-05 03:00:00,-353.13004265515474,
2022-09-05 18:30:00,-353.13004265515474,
2022-09-05 20:00:00,-353.13004265515474,
2022-09-05 23:00:00,-428.86669923480076,
2022-09-05 23:59:59,-504.5190746101207,c
2022-09-06 00:00:00,-631.907312041858,
2022-09-06 01:00:00,-699.3810347193196,
2022-09-06 02:30:00,-766.9879553651781,
2022-09-06 03:00:00,-769.1272433510683,
2022-09-06 18:30:00,-769.1272433510683,
2022-09-06 20:00:00,-769.1272433510683,
2022-09-06 23:00:00,-622.9172907807224,
2022-09-06 23:59:59,-720.4334945536114,c
2022-09-07 00:00:00,-747.2582615519029,
2022-09-07 01:00:00,-730.5394390865376,
2022-09-07 02:30:00,-713.3878681628564,
2022-09-07 03:00:00,-716.1589490874876,
2022-09-07 18:30:00,-716.1589490874876,
2022-09-07 20:00:00,-716.1589490874876,
2022-09-07 23:00:00,-916.8052652660963,
2022-09-07 23:59:59,-974.328994732467,c
2022-09-08 00:00:00,-930.4874458982913,
2022-09-08 01:00:00,-920.0698156702892,
2022-09-08 02:30:00,-946.701559287812,
2022-09-08 03:00:00,-947.7232088937283,
2022-09-08 18:30:00,-947.7232088937283,
2022-09-08 20:00:00,-947.7232088937283,
2022-09-08 23:00:00,-779.1144739942808,
2022-09-08 23:59:59,-813.9264480404092,c
2022-09-09 00:00:00,-849.3246780151619,
2022-09-09 01:00:00,-829.5151339271224,
2022-09-09 02:30:00,-826.042422404123,
2022-09-09 03:00:00,-825.7804085857047,
2022-09-09 18:30:00,-825.7804085857047,
2022-09-09 20:00:00,-825.7804085857047,
2022-09-09 23:00:00,-825.7804085857047,
2022-09-09 23:59:59,-876.6782076851803,w
2022-09-12 00:00:00,-686.2699061546846,
2022-09-12 01:00:00,-665.5525671679563,
2022-09-12 02:30:00,-717.3910057147384,
2022-09-12 03:00:00,-740.6826239989814,
2022-09-12 18:30:00,-740.6826239989814,
2022-09-12 20:00:00,-740.6826239989814,
2022-09-12 23:00:00,-845.1650165293611,
2022-09-12 23:59:59,-799.3228793173098,c
2022-09-13 00:00:00,-794.8818105650839,
2022-09-13 01:00:00,-797.9730925980386,
2022-09-13 02:30:00,-842.8400082429023,
2022-09-13 03:00:00,-820.0612552731998,
2022-09-13 18:30:00,-820.0612552731998,
2022-09-13 20:00:00,-820.0612552731998,
2022-09-13 23:00:00,-766.096241264006,
2022-09-13 23:59:59,-737.6689266068572,c
2022-09-14 00:00:00,-838.014841502523,
2022-09-14 01:00:00,-827.7038429421339,
2022-09-14 02:30:00,-827.1073850114758,
2022-09-14 03:00:00,-805.1775522209552,
2022-09-14 18:30:00,-805.1775522209552,
2022-09-14 20:00:00,-805.1775522209552,
2022-09-14 23:00:00,-894.9162968032429,
2022-09-14 23:59:59,-950.1532868051261,c
2022-09-15 00:00:00,-944.5110766114808,
2022-09-15 01:00:00,-966.4029032019371,
2022-09-15 02:30:00,-927.6369499945404,
2022-09-15 03:00:00,-927.7625361004402,
2022-09-15 18:30:00,-927.7625361004402,
2022-09-15 20:00:00,-927.7625361004402,
2022-09-15 23:00:00,-906.0840901897675,
2022-09-15 23:59:59,-948.7950949441683,c
2022-09-16 00:00:00,-947.2048234830131,
2022-09-16 01:00:00,-970.7242772331476,
2022-09-16 02:30:00,-1067.6428914719222,
2022-09-16 03:00:00,-1042.5858648611495,
2022-09-16 18:30:00,-1042.5858648611495,
2022-09-16 20:00:00,-1042.5858648611495,
2022-09-16 23:00:00,-1042.5858648611495,
2022-09-16 23:59:59,-1126.2706767403047,e
2022-09-19 00:00:00,-1057.5045237995284,
2022-09-19 01:00:00,-1057.5045237995284,
2022-09-19 02:30:00,-1054.3577705116286,
2022-09-19 03:00:00,-1076.259634330791,
2022-09-19 18:30:00,-1076.259634330791,
2022-09-19 20:00:00,-1076.259634330791,
2022-09-19 23:00:00,-1097.693682568997,
2022-09-19 23:59:59,-1089.37552099431,c
2022-09-20 00:00:00,-1077.553889048493,
2022-09-20 01:00:00,-1034.2767826026004,
2022-09-20 02:30:00,-1074.7937453637035,
2022-09-20 03:00:00,-1074.2912260747532,
2022-09-20 18:30:00,-1074.2912260747532,
2022-09-20 20:00:00,-1074.2912260747532,
2022-09-20 23:00:00,-1202.1474485637261,
2022-09-20 23:59:59,-1243.6743262447176,c
2022-09-21 00:00:00,-1246.75365496916,
2022-09-21 01:00:00,-1187.2489217240857,
2022-09-21 02:30:00,-1134.3045903510501,
2022-09-21 03:00:00,-1132.0375653813123,
2022-09-21 18:30:00,-1132.0375653813123,
2022-09-21 20:00:00,-1132.0375653813123,
2022-09-21 23:00:00,-1182.8224291982244,
2022-09-21 23:59:59,-1187.2908345375045,c
2022-09-22 00:00:00,-1227.0611943975757,
2022-09-22 01:00:00,-1207.5160844324216,
2022-09-22 02:30:00,-1226.7898897312753,
2022-09-22 03:00:00,-1224.794544188202,
2022-09-22 18:30:00,-1224.794544188202,
2022-09-22 20:00:00,-1224.794544188202,
2022-09-22 23:00:00,-1229.6632717805646,
2022-09-22 23:59:59,-1199.0154939976856,c
2022-09-23 00:00:00,-1199.0778703977585,
2022-09-23 01:00:00,-1199.0778703977585,
2022-09-23 02:30:00,-1200.8240103280289,
2022-09-23 03:00:00,-1177.1568368494602,
2022-09-23 18:30:00,-1177.1568368494602,
2022-09-23 20:00:00,-1177.1568368494602,
2022-09-23 23:00:00,-1177.1568368494602,
2022-09-23 23:59:59,-1182.6180472007584,w
2022-09-26 00:00:00,-1214.9307613617689,
2022-09-26 01:00:00,-1256.2852777701498,
2022-09-26 02:30:00,-1207.1236095821016,
2022-09-26 03:00:00,-1229.772246259519,
2022-09-26 18:30:00,-1229.772246259519,
2022-09-26 20:00:00,-1229.772246259519,
2022-09-26 23:00:00,-1279.2910155179147,
2022-09-26 23:59:59,-1225.33791850658,c
2022-09-27 00:00:00,-1208.6884105278348,
2022-09-27 01:00:00,-1192.8208221721318,
2022-09-27 02:30:00,-1184.3932967309731,
2022-09-27 03:00:00,-1204.8643985407193,
2022-09-27 18:30:00,-1204.8643985407193,
2022-09-27 20:00:00,-1204.8643985407193,
2022-09-27 23:00:00,-1365.260527508795,
2022-09-27 23:59:59,-1408.3933144969678,c
2022-09-28 00:00:00,-1374.2830910392465,
2022-09-28 01:00:00,-1359.965780248234,
2022-09-28 02:30:00,-1289.1701638756274,
2022-09-28 03:00:00,-1265.3768739463019,
2022-09-28 18:30:00,-1265.3768739463019,
2022-09-28 20:00:00,-1265.3768739463019,
2022-09-28 23:00:00,-1464.2378314946648,
2022-09-28 23:59:59,-1458.0211441998617,c
2022-09-29 00:00:00,-1392.8177412730313,
2022-09-29 01:00:00,-1387.671775755075,
2022-09-29 02:30:00,-1391.2748837741015,
2022-09-29 03:00:00,-1390.802581061117,
2022-09-29 18:30:00,-1390.802581061117,
2022-09-29 20:00:00,-1390.802581061117,
2022-09-29 23:00:00,-1492.6803794839584,
2022-09-29 23:59:59,-1447.7523302666762,c
2022-09-30 00:00:00,-1443.4649931136228,
2022-09-30 01:00:00,-1463.4961456365143,
2022-09-30 02:30:00,-1498.4654088088541,
2022-09-30 03:00:00,-1454.092704413756,
2022-09-30 18:30:00,-1454.092704413756,
2022-09-30 20:00:00,-1454.092704413756,
2022-09-30 23:00:00,-1454.092704413756,
2022-09-30 23:59:59,-1540.8712769464369,w
2022-10-03 00:00:00,-1490.3037284200798,
2022-10-03 01:00:00,-1544.767521828991,
2022-10-03 02:30:00,-1538.5463682179313,
2022-10-03 03:00:00,-1535.1783579045964,
2022-10-03 18:30:00,-1535.1783579045964,
2022-10-03 20:00:00,-1535.1783579045964,
2022-10-03 23:00:00,-1552.871734910465,
2022-10-03 23:59:59,-1557.81989114009,c
2022-10-04 00:00:00,-1437.662223852048,
2022-10-04 01:00:00,-1441.076208900682,
2022-10-04 02:30:00,-1409.55994695682,
2022-10-04 03:00:00,-1410.2913836480172,
2022-10-04 18:30:00,-1410.2913836480172,
2022-10-04 20:00:00,-1410.2913836480172,
2022-10-04 23:00:00,-1471.6166192011294,
2022-10-04 23:59:59,-1451.5109745743034,c
2022-10-05 00:00:00,-1420.286913573678,
2022-10-05 01:00:00,-1430.336050032996,
2022-10-05 02:30:00,-1457.9004822507723,
2022-10-05 03:00:00,-1480.636380022255,
2022-10-05 18:30:00,-1480.636380022255,
2022-10-05 20:00:00,-1480.636380022255,
2022-10-05 23:00:00,-1332.6873792208141,
2022-10-05 23:59:59,-1305.991149637651,c
2022-10-06 00:00:00,-1312.2968022016594,
2022-10-06 01:00:00,-1310.9601600031356,
2022-10-06 02:30:00,-1350.2106723149095,
2022-10-06 03:00:00,-1326.3744631433706,
2022-10-06 18:30:00,-1326.3744631433706,
2022-10-06 20:00:00,-1326.3744631433706,
2022-10-06 23:00:00,-1292.5034970046527,
2022-10-06 23:59:59,-1299.059541580033,c
2022-10-07 00:00:00,-1334.1463270428842,
2022-10-07 01:00:00,-1354.1133717126731,
2022-10-07 02:30:00,-1339.8561494525825,
2022-10-07 03:00:00,-1337.6612909171477,
2022-10-07 18:30:00,-1337.6612909171477,
2022-10-07 20:00:00,-1337.6612909171477,
2022-10-07 23:00:00,-1337.6612909171477,
2022-10-07 23:59:59,-1390.8497978745213,w
