date,PHO_PIO_2022_Q3,meta
2022-08-05 00:00:00,259.21018656792336,
2022-08-05 10:00:00,304.4344934768112,
2022-08-05 10:30:00,306.73192101990963,
2022-08-05 12:00:00,322.4093643163323,
2022-08-05 13:30:00,286.8760787854279,
2022-08-05 15:00:00,286.06096407246037,
2022-08-05 15:30:30,286.06096407246037,
2022-08-05 23:59:59,302.68965342112807,w
2022-08-08 00:00:00,280.5122245123313,
2022-08-08 10:00:00,243.88671685738515,
2022-08-08 10:30:00,200.47112759314217,
2022-08-08 12:00:00,180.35923874173972,
2022-08-08 13:30:00,174.41019501651562,
2022-08-08 15:00:00,162.9717227826608,
2022-08-08 15:30:30,162.9717227826608,
2022-08-08 23:59:59,165.6816024668205,c
2022-08-09 00:00:00,157.66343769028697,
2022-08-09 10:00:00,172.31257743892405,
2022-08-09 10:30:00,165.87350366858217,
2022-08-09 12:00:00,157.0818473268287,
2022-08-09 13:30:00,151.6268028650993,
2022-08-09 15:00:00,125.70183403458094,
2022-08-09 15:30:30,125.70183403458094,
2022-08-09 23:59:59,125.60535923513014,c
2022-08-10 00:00:00,134.50208042644064,
2022-08-10 10:00:00,155.2117617234957,
2022-08-10 10:30:00,123.94332145381571,
2022-08-10 12:00:00,143.1176046246813,
2022-08-10 13:30:00,125.11896541437356,
2022-08-10 15:00:00,138.96444457918665,
2022-08-10 15:30:30,138.96444457918665,
2022-08-10 23:59:59,125.75065787483047,c
2022-08-11 00:00:00,112.15674331905794,
2022-08-11 10:00:00,146.18597769462514,
2022-08-11 10:30:00,143.42559349841468,
2022-08-11 12:00:00,154.58239934899854,
2022-08-11 13:30:00,130.51768322391612,
2022-08-11 15:00:00,115.08546459323198,
2022-08-11 15:30:30,115.08546459323198,
2022-08-11 23:59:59,92.8339431160357,c
2022-08-12 00:00:00,108.22015015544459,
2022-08-12 10:00:00,99.65126384942609,
2022-08-12 10:30:00,85.61595706578481,
2022-08-12 12:00:00,64.9899346114801,
2022-08-12 13:30:00,52.44077097580997,
2022-08-12 15:00:00,51.51804559859467,
2022-08-12 15:30:30,51.51804559859467,
2022-08-12 23:59:59,47.1063865260988,w
2022-08-15 00:00:00,56.87605359327499,
2022-08-15 10:00:00,16.593292399418942,
2022-08-15 10:30:00,24.97052420874782,
2022-08-15 12:00:00,4.0878328834413935,
2022-08-15 13:30:00,-3.0585112319918295,
2022-08-15 15:00:00,2.8909685651362764,
2022-08-15 15:30:30,2.8909685651362764,
2022-08-15 23:59:59,-3.3514929605485264,c
2022-08-16 00:00:00,-1.3626295444931031,
2022-08-16 10:00:00,-39.413396106312945,
2022-08-16 10:30:00,-52.82907600041881,
2022-08-16 12:00:00,-38.18186634162495,
2022-08-16 13:30:00,-38.7554216478585,
2022-08-16 15:00:00,-10.316160306544901,
2022-08-16 15:30:30,-10.316160306544901,
2022-08-16 23:59:59,-27.859400837839587,c
2022-08-17 00:00:00,-9.436710216378287,
2022-08-17 10:00:00,32.12719933919493,
2022-08-17 10:30:00,24.915697756932104,
2022-08-17 12:00:00,38.59172147316174,
2022-08-17 13:30:00,59.41923113567192,
2022-08-17 15:00:00,65.37377331484842,
2022-08-17 15:30:30,65.37377331484842,
2022-08-17 23:59:59,75.99801835321449,c
2022-08-18 00:00:00,42.07773477362399,
2022-08-18 10:00:00,42.500056263592484,
2022-08-18 10:30:00,27.835480424948727,
2022-08-18 12:00:00,47.62693553135291,
2022-08-18 13:30:00,42.458945883773765,
2022-08-18 15:00:00,37.47080077473305,
2022-08-18 15:30:30,37.47080077473305,
2022-08-18 23:59:59,14.322001840255282,c
2022-08-19 00:00:00,17.74812088021875,
2022-08-19 10:00:00,31.100116432224084,
2022-08-19 10:30:00,44.75464239482581,
2022-08-19 12:00:00,62.817625396186976,
2022-08-19 13:30:00,64.46787888358975,
2022-08-19 15:00:00,63.295292095389875,
2022-08-19 15:30:30,63.295292095389875,
2022-08-19 23:59:59,65.32024402738278,w
2022-08-22 00:00:00,60.992066206144884,
2022-08-22 10:00:00,87.21538896018774,
2022-08-22 10:30:00,94.63459383947473,
2022-08-22 12:00:00,95.64880333286304,
2022-08-22 13:30:00,71.61920507768609,
2022-08-22 15:00:00,58.98098310146764,
2022-08-22 15:30:30,58.98098310146764,
2022-08-22 23:59:59,49.536990498527885,c
2022-08-23 00:00:00,31.873421269493264,
2022-08-23 10:00:00,2.139818866223038,
2022-08-23 10:30:00,-2.350721432153108,
2022-08-23 12:00:00,17.96880117019991,
2022-08-23 13:30:00,33.47530759715629,
2022-08-23 15:00:00,48.45399801982799,
2022-08-23 15:30:30,48.45399801982799,
2022-08-23 23:59:59,43.68596665545034,c
2022-08-24 00:00:00,68.10182932734992,
2022-08-24 10:00:00,77.38925632256328,
2022-08-24 10:30:00,66.45223404064637,
2022-08-24 12:00:00,53.43790720298989,
2022-08-24 13:30:00,61.52424582486876,
2022-08-24 15:00:00,62.5329153077634,
2022-08-24 15:30:30,62.5329153077634,
2022-08-24 23:59:59,64.54066328525336,c
2022-08-25 00:00:00,97.57423729203984,
2022-08-25 10:00:00,42.79357719003643,
2022-08-25 10:30:00,52.60908825141992,
2022-08-25 12:00:00,46.38422329896676,
2022-08-25 13:30:00,40.389817467153264,
2022-08-25 15:00:00,64.94385651655679,
2022-08-25 15:30:30,64.94385651655679,
2022-08-25 23:59:59,61.13914123428748,c
2022-08-26 00:00:00,50.16541200773388,
2022-08-26 10:00:00,73.11082741737872,
2022-08-26 10:30:00,59.33113498441679,
2022-08-26 12:00:00,46.991284955115134,
2022-08-26 13:30:00,62.870028742855496,
2022-08-26 15:00:00,52.54145525748987,
2022-08-26 15:30:30,52.54145525748987,
2022-08-26 23:59:59,32.703990165554075,w
2022-08-29 00:00:00,18.18410405390155,
2022-08-29 10:00:00,25.21756336980424,
2022-08-29 10:30:00,47.99976939935699,
2022-08-29 12:00:00,48.800829143750775,
2022-08-29 13:30:00,49.66132794925993,
2022-08-29 15:00:00,52.453385945594704,
2022-08-29 15:30:30,52.453385945594704,
2022-08-29 23:59:59,65.65135853375097,c
2022-08-30 00:00:00,70.14498563919284,
2022-08-30 10:00:00,78.79797933197631,
2022-08-30 10:30:00,63.685727191572596,
2022-08-30 12:00:00,58.22860166072267,
2022-08-30 13:30:00,63.22661750357798,
2022-08-30 15:00:00,64.46847042183686,
2022-08-30 15:30:30,64.46847042183686,
2022-08-30 23:59:59,68.42850319584772,c
2022-08-31 00:00:00,88.4540363042446,
2022-08-31 10:00:00,65.845783429331,
2022-08-31 10:30:00,49.421771160866456,
2022-08-31 12:00:00,37.71010226281619,
2022-08-31 13:30:00,41.04936308921883,
2022-08-31 15:00:00,47.27119273722637,
2022-08-31 15:30:30,47.27119273722637,s
2022-08-31 23:59:59,52.10542169587029,c
2022-09-01 00:00:00,48.51030314046882,
2022-09-01 10:00:00,35.737967343878736,
2022-09-01 10:30:00,45.66521758924051,
2022-09-01 12:00:00,50.01007844997706,
2022-09-01 13:30:00,28.591345324439914,
2022-09-01 15:00:00,47.005656716931355,
2022-09-01 15:30:30,47.005656716931355,
2022-09-01 23:59:59,43.58256039944001,c
2022-09-02 00:00:00,39.707246775424764,
2022-09-02 10:00:00,71.25828265257532,
2022-09-02 10:30:00,47.03435730448071,
2022-09-02 12:00:00,22.172271539119095,
