date,QDF_2022_Q3,meta
2022-08-10 00:00:00,-43.489664781860654,
2022-08-10 10:00:00,-65.01599373206355,
2022-08-10 10:30:00,-66.36370429180684,
2022-08-10 12:00:00,-48.93428307731975,
2022-08-10 13:30:00,-68.53831910392148,
2022-08-10 15:00:00,-72.12180894247294,
2022-08-10 15:30:30,-72.12180894247294,
2022-08-10 23:59:59,-68.76149831643423,c
2022-08-11 00:00:00,-50.001505654008554,
2022-08-11 10:00:00,-64.0859984319988,
2022-08-11 10:30:00,-60.302081802412886,
2022-08-11 12:00:00,-70.41973518802206,
2022-08-11 13:30:00,-54.85511584008768,
2022-08-11 15:00:00,-60.69023143908703,
2022-08-11 15:30:30,-60.69023143908703,
2022-08-11 23:59:59,-61.347249528833856,c
2022-08-12 00:00:00,-71.06464676449028,
2022-08-12 10:00:00,-47.97667017997918,
2022-08-12 10:30:00,-55.33445765193571,
2022-08-12 12:00:00,-47.25220739259717,
2022-08-12 13:30:00,-24.79949616961153,
2022-08-12 15:00:00,-15.258633596086383,
2022-08-12 15:30:30,-15.258633596086383,
2022-08-12 23:59:59,-30.922318158912503,w
2022-08-15 00:00:00,-49.47521542047423,
2022-08-15 10:00:00,-19.61557713258958,
2022-08-15 10:30:00,-43.19674982577868,
2022-08-15 12:00:00,-21.55417804115848,
2022-08-15 13:30:00,-29.83054727480868,
2022-08-15 15:00:00,-31.335823769582305,
2022-08-15 15:30:30,-31.335823769582305,
2022-08-15 23:59:59,-26.59021642264935,c
2022-08-16 00:00:00,-53.52570549370358,
2022-08-16 10:00:00,-58.386428718662444,
2022-08-16 10:30:00,-75.79342968727846,
2022-08-16 12:00:00,-74.35677206100965,
2022-08-16 13:30:00,-71.6013102305563,
2022-08-16 15:00:00,-68.44206503292952,
2022-08-16 15:30:30,-68.44206503292952,
2022-08-16 23:59:59,-50.59809920785932,c
2022-08-17 00:00:00,-57.908155486459805,
2022-08-17 10:00:00,-64.3612982206723,
2022-08-17 10:30:00,-57.12642496747381,
2022-08-17 12:00:00,-52.44672558369848,
2022-08-17 13:30:00,-52.005901171118694,
2022-08-17 15:00:00,-44.625796771805824,
2022-08-17 15:30:30,-44.625796771805824,
2022-08-17 23:59:59,-40.67975518352773,c
2022-08-18 00:00:00,-32.79913434201944,
2022-08-18 10:00:00,-22.683147192874856,
2022-08-18 10:30:00,-15.949800303518089,
2022-08-18 12:00:00,8.651955267894948,
2022-08-18 13:30:00,22.019582527245177,
2022-08-18 15:00:00,20.059303357006,
2022-08-18 15:30:30,20.059303357006,
2022-08-18 23:59:59,14.748086564522112,c
2022-08-19 00:00:00,0.7476218530950405,
2022-08-19 10:00:00,-15.341978879577994,
2022-08-19 10:30:00,-14.321594947758399,
2022-08-19 12:00:00,-23.569933705812502,
2022-08-19 13:30:00,-14.062592561757697,
2022-08-19 15:00:00,-19.3951046034382,
2022-08-19 15:30:30,-19.3951046034382,s
2022-08-19 23:59:59,-18.135584877303984,w
2022-08-22 00:00:00,-36.15243852769356,
2022-08-22 10:00:00,-28.054079265549035,
2022-08-22 10:30:00,-33.23389087780396,
2022-08-22 12:00:00,-18.459562415747712,
2022-08-22 13:30:00,-27.389482690742113,
2022-08-22 15:00:00,-30.474128458649943,
2022-08-22 15:30:30,-30.474128458649943,
2022-08-22 23:59:59,-20.75532048348839,c
2022-08-23 00:00:00,-9.580797089193595,
2022-08-23 10:00:00,8.612186802624024,
2022-08-23 10:30:00,5.646207866630391,
2022-08-23 12:00:00,-0.05679979795439749,
2022-08-23 13:30:00,-4.95215666282553,
2022-08-23 15:00:00,-5.119833830933885,
2022-08-23 15:30:30,-5.119833830933885,
2022-08-23 23:59:59,-3.8182542084498436,c
2022-08-24 00:00:00,-0.8915516410991131,
2022-08-24 10:00:00,11.311014132207163,
2022-08-24 10:30:00,4.521441285459787,
2022-08-24 12:00:00,5.975856256903228,
2022-08-24 13:30:00,-2.304311287210396,
2022-08-24 15:00:00,-0.08919845145857153,
2022-08-24 15:30:30,-0.08919845145857153,
2022-08-24 23:59:59,0.0,a
2022-08-25 00:00:00,2.5209383027524837,
2022-08-25 10:00:00,6.0844647823206515,
2022-08-25 10:30:00,9.913004365458562,
2022-08-25 12:00:00,3.437570530441917,
2022-08-25 13:30:00,4.622203577599407,
2022-08-25 15:00:00,8.769056768518624,
2022-08-25 15:30:30,8.769056768518624,
2022-08-25 23:59:59,12.15541879377713,c
2022-08-26 00:00:00,5.984851048447808,
2022-08-26 10:00:00,17.05628095351102,
2022-08-26 10:30:00,-2.6115279440052745,
2022-08-26 12:00:00,-17.433488032752336,
2022-08-26 13:30:00,-16.120880616726254,
2022-08-26 15:00:00,-19.642742999348854,
2022-08-26 15:30:30,-19.642742999348854,
2022-08-26 23:59:59,-22.551382328124078,w
0,-22.551382328124078,
0,-22.551382328124078,
0,-22.551382328124078,
0,-22.551382328124078,
0,-22.551382328124078,
0,-22.551382328124078,
0,-22.551382328124078,
0,-22.551382328124078,
2022-08-29 00:00:00,-47.77510967286608,
2022-08-29 10:00:00,-15.784710691261353,
2022-08-29 10:30:00,-12.124477209061354,
2022-08-29 12:00:00,-20.401319097001988,
2022-08-29 13:30:00,-23.608646292271544,
2022-08-29 15:00:00,-13.450971323986153,
2022-08-29 15:30:30,-13.450971323986153,
2022-08-29 23:59:59,-28.92091001053359,c
2022-08-30 00:00:00,-15.113860185182546,
2022-08-30 10:00:00,-41.35501421134194,
2022-08-30 10:30:00,-53.02138740297977,
2022-08-30 12:00:00,-67.21549200102373,
2022-08-30 13:30:00,-80.00506746621721,
2022-08-30 15:00:00,-75.68676537867742,
2022-08-30 15:30:30,-75.68676537867742,
2022-08-30 23:59:59,-75.80214833562144,c
2022-08-31 00:00:00,-85.16787038742407,
2022-08-31 10:00:00,-89.69148009560192,
2022-08-31 10:30:00,-97.04128001130456,
2022-08-31 12:00:00,-78.64419091697107,
2022-08-31 13:30:00,-81.5699398163222,
2022-08-31 15:00:00,-94.20194903999325,
2022-08-31 15:30:30,-94.20194903999325,
2022-08-31 23:59:59,-95.59393429234856,e
2022-09-01 00:00:00,-117.71170410534208,
2022-09-01 10:00:00,-133.6632226634132,
2022-09-01 10:30:00,-129.82659461154444,
2022-09-01 12:00:00,-148.020541106014,
2022-09-01 13:30:00,-136.18059586902538,
2022-09-01 15:00:00,-142.02980305727385,
2022-09-01 15:30:30,-142.02980305727385,
2022-09-01 23:59:59,-140.6216630604942,c
2022-09-02 00:00:00,-114.84571431977511,
2022-09-02 10:00:00,-154.94392299169354,
2022-09-02 10:30:00,-133.75842234664248,
2022-09-02 12:00:00,-136.96380601056296,
2022-09-02 13:30:00,-136.4501046607973,
2022-09-02 15:00:00,-133.17042439588812,
2022-09-02 15:30:30,-133.17042439588812,
2022-09-02 23:59:59,-127.64356970458226,w
2022-09-05 00:00:00,-127.64356970458226,
2022-09-05 10:00:00,-127.64356970458226,
2022-09-05 10:30:00,-127.64356970458226,
2022-09-05 12:00:00,-127.64356970458226,
2022-09-05 13:30:00,-127.64356970458226,
2022-09-05 15:00:00,-127.64356970458226,
2022-09-05 15:30:30,-127.64356970458226,
2022-09-05 23:59:59,-127.64356970458226,c
2022-09-06 00:00:00,-140.98038861766724,
2022-09-06 10:00:00,-135.30907793497374,
2022-09-06 10:30:00,-148.11097075978466,
2022-09-06 12:00:00,-131.26904130623433,
2022-09-06 13:30:00,-140.67264353182213,
2022-09-06 15:00:00,-144.14892222982536,
2022-09-06 15:30:30,-144.14892222982536,
2022-09-06 23:59:59,-147.08630916452762,c
2022-09-07 00:00:00,-154.11582088979137,
2022-09-07 10:00:00,-164.64911779922167,
2022-09-07 10:30:00,-164.37743966593982,
2022-09-07 12:00:00,-168.96445379366028,
2022-09-07 13:30:00,-154.9170312256263,
2022-09-07 15:00:00,-149.00106829810701,
2022-09-07 15:30:30,-149.00106829810701,
2022-09-07 23:59:59,-144.0406328223023,c
