date,AS_JETS_2022_Q2,meta
2022-05-17 01:00:00,68.04183644902605,
2022-05-17 02:30:00,45.21980973818518,
2022-05-17 03:00:00,67.76981277844516,
2022-05-17 18:30:00,67.76981277844516,
2022-05-17 20:00:00,67.76981277844516,
2022-05-17 23:00:00,82.02923587689293,
2022-05-17 23:59:59,70.99913149772601,c
2022-05-18 00:00:00,51.83272701702663,
2022-05-18 01:00:00,61.21890849565989,
2022-05-18 02:30:00,104.89681156853294,
2022-05-18 03:00:00,83.84023356490934,
2022-05-18 18:30:00,83.84023356490934,
2022-05-18 20:00:00,83.84023356490934,
2022-05-18 23:00:00,54.45701434417833,
2022-05-18 23:59:59,-2.9353477675690556,c
2022-05-19 00:00:00,-51.53061195301598,
2022-05-19 01:00:00,-58.06355065386015,
2022-05-19 02:30:00,-96.46221264400401,
2022-05-19 03:00:00,-96.01456012956123,
2022-05-19 18:30:00,-96.01456012956123,
2022-05-19 20:00:00,-96.01456012956123,
2022-05-19 23:00:00,-212.30059031082828,
2022-05-19 23:59:59,-260.54437401162977,c
2022-05-20 00:00:00,-238.22726018855928,
2022-05-20 01:00:00,-246.75340894795363,
2022-05-20 02:30:00,-215.59379645478793,
2022-05-20 03:00:00,-208.69978233537358,
2022-05-20 18:30:00,-208.69978233537358,
2022-05-20 20:00:00,-208.69978233537358,
2022-05-20 23:00:00,-208.69978233537358,
2022-05-20 23:59:59,-197.44483293007488,w
2022-05-23 00:00:00,-252.2648982734231,
2022-05-23 01:00:00,-252.87340273372,
2022-05-23 02:30:00,-226.09737145030203,
2022-05-23 03:00:00,-246.39333673374267,
2022-05-23 18:30:00,-246.39333673374267,
2022-05-23 20:00:00,-246.39333673374267,
2022-05-23 23:00:00,-243.05914377993622,
2022-05-23 23:59:59,-245.35904193866781,c
2022-05-24 00:00:00,-273.94088545909244,
2022-05-24 01:00:00,-264.3870989138304,
2022-05-24 02:30:00,-282.0674313721661,
2022-05-24 03:00:00,-319.4433220737583,
2022-05-24 18:30:00,-319.4433220737583,
2022-05-24 20:00:00,-319.4433220737583,
2022-05-24 23:00:00,-421.96008097983986,
2022-05-24 23:59:59,-355.8357801203697,c
2022-05-25 00:00:00,-345.9667790574481,
2022-05-25 01:00:00,-338.61537265298057,
2022-05-25 02:30:00,-443.5579960930777,
2022-05-25 03:00:00,-384.33493840931305,
2022-05-25 18:30:00,-384.33493840931305,
2022-05-25 20:00:00,-384.33493840931305,
2022-05-25 23:00:00,-449.55087110806835,
2022-05-25 23:59:59,-357.56101865198207,c
2022-05-26 00:00:00,-350.26988843263416,
2022-05-26 01:00:00,-337.85901772406123,
2022-05-26 02:30:00,-343.63686671328605,
2022-05-26 03:00:00,-317.18258013591185,
2022-05-26 18:30:00,-317.18258013591185,
2022-05-26 20:00:00,-317.18258013591185,
2022-05-26 23:00:00,-82.85321304494255,
2022-05-26 23:59:59,-84.09384654287624,c
2022-05-27 00:00:00,-49.99729014136528,
2022-05-27 01:00:00,-68.35115445603697,
2022-05-27 02:30:00,-67.20325906259723,
2022-05-27 03:00:00,-74.4628800891187,
2022-05-27 18:30:00,-74.4628800891187,
2022-05-27 20:00:00,-74.4628800891187,
2022-05-27 23:00:00,-74.4628800891187,
2022-05-27 23:59:59,0.0,a
2022-05-30 00:00:00,92.58127184464684,
2022-05-30 01:00:00,99.33255438485139,
2022-05-30 02:30:00,96.85251896098589,
2022-05-30 03:00:00,114.72458060952931,
2022-05-30 18:30:00,114.72458060952931,
2022-05-30 20:00:00,114.72458060952931,
2022-05-30 23:00:00,333.3466801192053,
2022-05-30 23:59:59,384.45121989388736,c
2022-05-31 00:00:00,364.5230595897501,
2022-05-31 01:00:00,381.83815246276436,
2022-05-31 02:30:00,340.914469237317,
2022-05-31 03:00:00,316.62973262597006,
2022-05-31 18:30:00,316.62973262597006,
2022-05-31 20:00:00,316.62973262597006,
2022-05-31 23:00:00,152.46082563933487,
2022-05-31 23:59:59,154.8015887298693,c
2022-06-01 00:00:00,129.60537000196473,
2022-06-01 01:00:00,125.03964385060635,
2022-06-01 02:30:00,89.68029195799363,
2022-06-01 03:00:00,95.78782167546842,
2022-06-01 18:30:00,95.78782167546842,
2022-06-01 20:00:00,95.78782167546842,
2022-06-01 23:00:00,5.630587905357515,
2022-06-01 23:59:59,99.53139498043402,c
0,99.53139498043402,
0,99.53139498043402,
0,99.53139498043402,
0,99.53139498043402,
0,99.53139498043402,
0,99.53139498043402,
0,99.53139498043402,
0,99.53139498043402,
0,99.53139498043402,
0,99.53139498043402,
0,99.53139498043402,
0,99.53139498043402,
0,99.53139498043402,
0,99.53139498043402,
0,99.53139498043402,
0,99.53139498043402,
2022-06-02 00:00:00,71.8199818148646,
2022-06-02 01:00:00,76.14794640062428,
2022-06-02 02:30:00,65.717838736256,
2022-06-02 03:00:00,62.09192364468845,
2022-06-02 18:30:00,62.09192364468845,
2022-06-02 20:00:00,62.09192364468845,
2022-06-02 23:00:00,62.09192364468845,
2022-06-02 23:59:59,60.988723370864136,c
2022-06-03 00:00:00,60.988723370864136,
2022-06-03 01:00:00,60.988723370864136,
2022-06-03 02:30:00,60.988723370864136,
2022-06-03 03:00:00,60.988723370864136,
2022-06-03 18:30:00,60.988723370864136,
2022-06-03 20:00:00,60.988723370864136,
2022-06-03 23:00:00,60.988723370864136,
2022-06-03 23:59:59,60.988723370864136,w
2022-06-06 00:00:00,102.00673386069639,
2022-06-06 01:00:00,104.01355956418683,
2022-06-06 02:30:00,137.57413953606147,
2022-06-06 03:00:00,123.9163491018594,
2022-06-06 18:30:00,123.9163491018594,
2022-06-06 20:00:00,123.9163491018594,
2022-06-06 23:00:00,62.86703679189122,
2022-06-06 23:59:59,33.216398993999974,c
2022-06-07 00:00:00,28.306117783055925,
2022-06-07 01:00:00,27.022461613400992,
2022-06-07 02:30:00,28.601896080986535,
2022-06-07 03:00:00,37.2187388358966,
2022-06-07 18:30:00,37.2187388358966,
2022-06-07 20:00:00,37.2187388358966,
2022-06-07 23:00:00,119.63634404598724,
2022-06-07 23:59:59,101.52611674409627,c
2022-06-08 00:00:00,107.87045322006452,
2022-06-08 01:00:00,116.55874529883567,
2022-06-08 02:30:00,209.9173595163238,
2022-06-08 03:00:00,240.93685658944287,
2022-06-08 18:30:00,240.93685658944287,
2022-06-08 20:00:00,240.93685658944287,
2022-06-08 23:00:00,123.95703818320908,
2022-06-08 23:59:59,109.9008827284465,c
2022-06-09 00:00:00,141.4454952790852,
2022-06-09 01:00:00,136.0980857036493,
2022-06-09 02:30:00,182.49505433667855,
2022-06-09 03:00:00,180.1331990578833,
2022-06-09 18:30:00,180.1331990578833,
2022-06-09 20:00:00,180.1331990578833,
2022-06-09 23:00:00,281.7919002737881,
2022-06-09 23:59:59,229.21732021593607,c
2022-06-10 00:00:00,206.3806768333052,
2022-06-10 01:00:00,226.38086606354818,
2022-06-10 02:30:00,175.72448444014162,
2022-06-10 03:00:00,156.9281144440347,
2022-06-10 18:30:00,156.9281144440347,
2022-06-10 20:00:00,156.9281144440347,
2022-06-10 23:00:00,156.9281144440347,
2022-06-10 23:59:59,265.23405957732257,e
2022-06-13 00:00:00,206.74879074575392,
2022-06-13 01:00:00,210.54289177952796,
2022-06-13 02:30:00,172.3128926683662,
2022-06-13 03:00:00,219.4352049507961,
2022-06-13 18:30:00,219.4352049507961,
2022-06-13 20:00:00,219.4352049507961,
2022-06-13 23:00:00,219.38841779117865,
2022-06-13 23:59:59,181.49933107731613,c
2022-06-14 00:00:00,213.58791886798917,
2022-06-14 01:00:00,221.2163344330229,
2022-06-14 02:30:00,263.62909521225674,
2022-06-14 03:00:00,261.314665348616,
2022-06-14 18:30:00,261.314665348616,
2022-06-14 20:00:00,261.314665348616,
2022-06-14 23:00:00,315.7946758005537,
2022-06-14 23:59:59,301.97927833918584,c
2022-06-15 00:00:00,318.8114693431012,
2022-06-15 01:00:00,331.5011005074598,
2022-06-15 02:30:00,275.60047573268275,
2022-06-15 03:00:00,245.23296856832985,
2022-06-15 18:30:00,245.23296856832985,
2022-06-15 20:00:00,245.23296856832985,
2022-06-15 23:00:00,290.4119680432036,
2022-06-15 23:59:59,284.43311678216287,c
2022-06-16 00:00:00,294.86721014792556,
2022-06-16 01:00:00,294.3015644855709,
2022-06-16 02:30:00,285.3542778646406,
2022-06-16 03:00:00,275.59909667607826,
2022-06-16 18:30:00,275.59909667607826,
2022-06-16 20:00:00,275.59909667607826,
2022-06-16 23:00:00,263.92707481758816,
2022-06-16 23:59:59,292.6716917780345,c
2022-06-17 00:00:00,295.636782028801,
2022-06-17 01:00:00,272.91659315557035,
2022-06-17 02:30:00,307.9367673025563,
2022-06-17 03:00:00,356.5980110388018,
2022-06-17 18:30:00,356.5980110388018,
2022-06-17 20:00:00,356.5980110388018,
2022-06-17 23:00:00,356.5980110388018,
2022-06-17 23:59:59,321.65016301713376,w
2022-06-20 00:00:00,273.6002917053729,
2022-06-20 01:00:00,283.5699668200309,
2022-06-20 02:30:00,310.6936222666004,
2022-06-20 03:00:00,304.5946448833256,
2022-06-20 18:30:00,304.5946448833256,
2022-06-20 20:00:00,304.5946448833256,
2022-06-20 23:00:00,438.74572434228503,
2022-06-20 23:59:59,462.1218402924196,c
2022-06-21 00:00:00,408.5158680974205,
2022-06-21 01:00:00,408.12504021898803,
2022-06-21 02:30:00,409.9563525764447,
2022-06-21 03:00:00,418.3969057784989,
2022-06-21 18:30:00,418.3969057784989,
2022-06-21 20:00:00,418.3969057784989,
2022-06-21 23:00:00,408.7680839658483,
2022-06-21 23:59:59,420.1833535372275,c
2022-06-22 00:00:00,415.42045747077964,
2022-06-22 01:00:00,411.38872691374763,
2022-06-22 02:30:00,421.5484212505062,
2022-06-22 03:00:00,421.5484233906459,
2022-06-22 18:30:00,421.5484233906459,
2022-06-22 20:00:00,421.5484233906459,
2022-06-22 23:00:00,284.54829625100956,
2022-06-22 23:59:59,267.47458181995216,c
2022-06-23 00:00:00,267.4834456195372,
2022-06-23 01:00:00,275.1736195399526,
2022-06-23 02:30:00,336.55096966685596,
2022-06-23 03:00:00,346.7381540242054,
2022-06-23 18:30:00,346.7381540242054,
2022-06-23 20:00:00,346.7381540242054,
2022-06-23 23:00:00,362.57381810335073,
2022-06-23 23:59:59,377.58938736965047,c
2022-06-24 00:00:00,350.53082590092845,
2022-06-24 01:00:00,344.0063038074577,
2022-06-24 02:30:00,461.9565420450476,
2022-06-24 03:00:00,443.4330828477546,
2022-06-24 18:30:00,443.4330828477546,
2022-06-24 20:00:00,443.4330828477546,
2022-06-24 23:00:00,443.4330828477546,
2022-06-24 23:59:59,460.7286851584786,w
