date,EU_MSCI_DM_MIG_2021_Q4,meta
2021-09-30 00:00:00,-1252.5910132574922,
2021-09-30 03:30:00,-1183.9560673015985,
2021-09-30 04:00:00,-1158.1188704083088,
2021-09-30 06:00:00,-1210.6729747978115,
2021-09-30 08:00:00,-1211.6269055710163,
2021-09-30 10:30:00,-1214.165939619255,
2021-09-30 11:00:00,-1220.4306820040583,
2021-09-30 23:59:59,-1243.2573353876314,c
2021-10-01 00:00:00,-1307.2208538246628,
2021-10-01 03:30:00,-1257.3699250279974,
2021-10-01 04:00:00,-1257.3751942350968,
2021-10-01 06:00:00,-1237.9014848471097,
2021-10-01 08:00:00,-1232.1059257512152,
2021-10-01 10:30:00,-1239.0421568803322,
2021-10-01 11:00:00,-1230.9321843944822,
2021-10-01 23:59:59,-1231.2907147748128,w
2021-10-04 00:00:00,-1232.5211950519315,
2021-10-04 03:30:00,-1279.376323124457,
2021-10-04 04:00:00,-1272.052900687523,
2021-10-04 06:00:00,-1209.766432802976,
2021-10-04 08:00:00,-1229.6526253186662,
2021-10-04 10:30:00,-1276.8540764138243,
2021-10-04 11:00:00,-1312.59262215036,
2021-10-04 23:59:59,-1300.8834302949035,c
2021-10-05 00:00:00,-1303.8537953066775,
2021-10-05 03:30:00,-1245.4122586779936,
2021-10-05 04:00:00,-1285.6594552787747,
2021-10-05 06:00:00,-1200.3318277094131,
2021-10-05 08:00:00,-1185.8600754742315,
2021-10-05 10:30:00,-1163.8525124311882,
2021-10-05 11:00:00,-1134.5351641365087,
2021-10-05 23:59:59,-1104.1446505255435,c
2021-10-06 00:00:00,-1114.728212185697,
2021-10-06 03:30:00,-1206.277772396027,
2021-10-06 04:00:00,-1221.9484572350862,
2021-10-06 06:00:00,-1225.9329649164806,
2021-10-06 08:00:00,-1194.5069709136878,
2021-10-06 10:30:00,-1013.5506217511206,
2021-10-06 11:00:00,-991.6426667376313,
2021-10-06 23:59:59,-994.0762172693694,c
2021-10-07 00:00:00,-946.042528038467,
2021-10-07 03:30:00,-969.0297885427335,
2021-10-07 04:00:00,-953.9338992521662,
2021-10-07 06:00:00,-1005.805870558112,
2021-10-07 08:00:00,-961.5085460270857,
2021-10-07 10:30:00,-918.7300070739839,
2021-10-07 11:00:00,-905.7680406774502,
2021-10-07 23:59:59,-882.841330407005,c
2021-10-08 00:00:00,-891.4870218912915,
2021-10-08 03:30:00,-940.3513978126703,
2021-10-08 04:00:00,-930.5822065230086,
2021-10-08 06:00:00,-876.2678588782105,
2021-10-08 08:00:00,-886.9689216056208,
2021-10-08 10:30:00,-925.245366210996,
2021-10-08 11:00:00,-927.9774297689087,
2021-10-08 23:59:59,-931.0487758248846,w
2021-10-11 00:00:00,-938.9414033127755,
2021-10-11 03:30:00,-998.3431417564343,
2021-10-11 04:00:00,-1026.423542735702,
2021-10-11 06:00:00,-993.7352457357415,
2021-10-11 08:00:00,-1015.8906347014981,
2021-10-11 10:30:00,-944.3703010939284,
2021-10-11 11:00:00,-935.8744643890336,
2021-10-11 23:59:59,-915.9445974348082,c
2021-10-12 00:00:00,-964.8966044994454,
2021-10-12 03:30:00,-921.595548945676,
2021-10-12 04:00:00,-867.6268329306163,
2021-10-12 06:00:00,-805.308025350414,
2021-10-12 08:00:00,-809.5851257925005,
2021-10-12 10:30:00,-787.6453903603665,
2021-10-12 11:00:00,-822.5966105491943,
2021-10-12 23:59:59,-787.1271596427396,c
2021-10-13 00:00:00,-775.9560687170433,
2021-10-13 03:30:00,-718.6963049801252,
2021-10-13 04:00:00,-724.3078370472513,
2021-10-13 06:00:00,-608.9479014049466,
2021-10-13 08:00:00,-627.0608442998791,
2021-10-13 10:30:00,-601.6909041798481,
2021-10-13 11:00:00,-612.1418032377014,
2021-10-13 23:59:59,-609.4382653563398,c
2021-10-14 00:00:00,-576.3227950309865,
2021-10-14 03:30:00,-543.3687270505188,
2021-10-14 04:00:00,-494.1127865230319,
2021-10-14 06:00:00,-539.8349746076756,
2021-10-14 08:00:00,-514.7316034606829,
2021-10-14 10:30:00,-511.41737970344093,
2021-10-14 11:00:00,-494.9888295004448,
2021-10-14 23:59:59,-478.6471641658627,c
2021-10-15 00:00:00,-427.9247883904909,
2021-10-15 03:30:00,-465.9139925706886,
2021-10-15 04:00:00,-486.23227447753925,
2021-10-15 06:00:00,-395.48072477919413,
2021-10-15 08:00:00,-415.61554499191516,
2021-10-15 10:30:00,-400.0288370313565,
2021-10-15 11:00:00,-370.59182392093953,
2021-10-15 23:59:59,-366.591172925876,w
2021-10-18 00:00:00,-382.2226374538159,
2021-10-18 03:30:00,-448.9767612524738,
2021-10-18 04:00:00,-428.6375220152331,
2021-10-18 06:00:00,-387.523489533326,
2021-10-18 08:00:00,-401.03657612902316,
2021-10-18 10:30:00,-373.5963867208329,
2021-10-18 11:00:00,-368.2632099172115,
2021-10-18 23:59:59,-359.8468018834137,c
2021-10-19 00:00:00,-383.50155319010264,
2021-10-19 03:30:00,-380.05178176949903,
2021-10-19 04:00:00,-371.2421633407512,
2021-10-19 06:00:00,-409.98198533655795,
2021-10-19 08:00:00,-432.9118249351668,
2021-10-19 10:30:00,-461.4642928773119,
2021-10-19 11:00:00,-467.85589104873,
2021-10-19 23:59:59,-440.31461160445815,c
2021-10-20 00:00:00,-452.2258802197666,
2021-10-20 03:30:00,-431.91435112891577,
2021-10-20 04:00:00,-374.75029201919006,
2021-10-20 06:00:00,-337.2420691334846,
2021-10-20 08:00:00,-364.6280154798942,
2021-10-20 10:30:00,-352.93605762928655,
2021-10-20 11:00:00,-362.8820219954814,
2021-10-20 23:59:59,-351.87230151998847,c
2021-10-21 00:00:00,-372.8405112336304,
2021-10-21 03:30:00,-300.39287179586427,
2021-10-21 04:00:00,-295.5468862524749,
2021-10-21 06:00:00,-282.6704535731642,
2021-10-21 08:00:00,-321.533764953685,
2021-10-21 10:30:00,-292.1208125852163,
2021-10-21 11:00:00,-262.3258152168564,
2021-10-21 23:59:59,-253.76867017057248,c
2021-10-22 00:00:00,-270.44426361004025,
2021-10-22 03:30:00,-215.36610819479665,
2021-10-22 04:00:00,-219.32617151780778,
2021-10-22 06:00:00,-183.67430398644865,
2021-10-22 08:00:00,-194.52360980887624,
2021-10-22 10:30:00,-182.15843723083253,
2021-10-22 11:00:00,-146.56107178351976,
2021-10-22 23:59:59,-180.05229637630327,w
2021-10-25 00:00:00,-179.74663162740944,
2021-10-25 03:30:00,-267.09060149649304,
2021-10-25 04:00:00,-215.27084686745002,
2021-10-25 06:00:00,-253.26112775751244,
2021-10-25 08:00:00,-245.2964854762904,
2021-10-25 10:30:00,-261.5553899571769,
2021-10-25 11:00:00,-251.49961195226842,
2021-10-25 23:59:59,-229.5045224753012,c
2021-10-26 00:00:00,-237.72384474742375,
2021-10-26 03:30:00,-223.6501797258652,
2021-10-26 04:00:00,-221.5114764793816,
2021-10-26 06:00:00,-197.86413396362968,
2021-10-26 08:00:00,-261.59791305636463,
2021-10-26 10:30:00,-230.94357373470848,
2021-10-26 11:00:00,-230.32654681048916,
2021-10-26 23:59:59,-225.68546032286213,c
2021-10-27 00:00:00,-278.76804944556625,
2021-10-27 03:30:00,-194.29884297440276,
2021-10-27 04:00:00,-185.39932258445788,
2021-10-27 06:00:00,-213.7993777313377,
2021-10-27 08:00:00,-225.27714476836536,
2021-10-27 10:30:00,-251.87535485488934,
2021-10-27 11:00:00,-258.93385797722294,
2021-10-27 23:59:59,-255.59865798600003,c
2021-10-28 00:00:00,-307.60137018909154,
2021-10-28 03:30:00,-262.10705955998037,
2021-10-28 04:00:00,-231.8802033045813,
2021-10-28 06:00:00,-270.0751081082135,
2021-10-28 08:00:00,-285.3403308795014,
2021-10-28 10:30:00,-331.5227373262396,
2021-10-28 11:00:00,-327.808774054286,
2021-10-28 23:59:59,-335.8202593186852,c
2021-10-29 00:00:00,-335.8202593186852,
2021-10-29 03:30:00,-317.52265907753736,
2021-10-29 04:00:00,-354.42041492639055,
2021-10-29 06:00:00,-378.98151813606546,
2021-10-29 08:00:00,-372.22341503360894,
2021-10-29 10:30:00,-343.42352795707575,
2021-10-29 11:00:00,-343.2688342773281,
2021-10-29 23:59:59,-323.26646128702214,w
2021-11-01 00:00:00,-303.92754711531234,
2021-11-01 03:30:00,-303.92754711531234,
2021-11-01 04:00:00,-303.92754711531234,
2021-11-01 06:00:00,-265.1518734564288,
2021-11-01 08:00:00,-209.99914733849528,
2021-11-01 10:30:00,-207.7090400545203,
2021-11-01 11:00:00,-205.99893640449136,
2021-11-01 23:59:59,-215.79405325677726,c
2021-11-02 00:00:00,-217.9626790385728,
2021-11-02 03:30:00,-217.9626790385728,
2021-11-02 04:00:00,-217.9626790385728,
2021-11-02 06:00:00,-165.1840178868133,
2021-11-02 08:00:00,-165.9429896466936,
2021-11-02 10:30:00,-127.9597059348298,
2021-11-02 11:00:00,-138.6380763591451,
2021-11-02 23:59:59,-132.92172134653902,c
2021-11-03 00:00:00,-163.19514538489148,
2021-11-03 03:30:00,-163.19514538489148,
2021-11-03 04:00:00,-163.19514538489148,
2021-11-03 06:00:00,-88.48089771040395,
2021-11-03 08:00:00,-137.85913383273783,
2021-11-03 10:30:00,-198.09652165382613,
2021-11-03 11:00:00,-184.28304259725337,
2021-11-03 23:59:59,-181.6238331367822,c
2021-11-04 00:00:00,-149.3144604500003,
2021-11-04 03:30:00,-149.3144604500003,
2021-11-04 04:00:00,-149.3144604500003,
2021-11-04 06:00:00,-130.20182987316184,
2021-11-04 08:00:00,-153.99861439403594,
2021-11-04 10:30:00,-81.82019714643229,
2021-11-04 11:00:00,-71.88147420315545,
2021-11-04 23:59:59,-33.64167276050466,c
2021-11-05 00:00:00,-72.65504983133087,
2021-11-05 03:30:00,-72.65504983133087,
2021-11-05 04:00:00,-72.65504983133087,
2021-11-05 06:00:00,-5.562453218054543,
2021-11-05 08:00:00,-180.44984468751227,
2021-11-05 10:30:00,-186.6896446653618,
2021-11-05 11:00:00,-197.56790921225638,
2021-11-05 23:59:59,-195.32519784018405,w
2021-11-08 00:00:00,-193.27702960305578,
2021-11-08 03:30:00,-149.02622817981228,
2021-11-08 04:00:00,-103.38567053708539,
2021-11-08 06:00:00,-145.0941815735814,
2021-11-08 08:00:00,-121.13285524402181,
2021-11-08 10:30:00,-74.99579275268115,
2021-11-08 11:00:00,-83.86527851729352,
2021-11-08 23:59:59,-76.29099712902735,c
2021-11-09 00:00:00,-47.59522934168763,
2021-11-09 03:30:00,38.19250716087117,
2021-11-09 04:00:00,-13.285068222801783,
2021-11-09 06:00:00,6.385863081995012,
2021-11-09 08:00:00,-14.436317059560679,
2021-11-09 10:30:00,-39.82968858733966,
2021-11-09 11:00:00,-27.375178158390554,
2021-11-09 23:59:59,-3.723755483806599,c
2021-11-10 00:00:00,15.523198325319754,
2021-11-10 03:30:00,10.430154461977509,
2021-11-10 04:00:00,-4.45209889126636,
2021-11-10 06:00:00,-130.49750913885418,
2021-11-10 08:00:00,-137.23538404548162,
2021-11-10 10:30:00,-75.4822025978292,
2021-11-10 11:00:00,-98.64941900226222,
2021-11-10 23:59:59,-63.917736010054796,c
2021-11-11 00:00:00,-66.67919958461061,
2021-11-11 03:30:00,-94.76636060522742,
2021-11-11 04:00:00,-76.03420423239277,
2021-11-11 06:00:00,-11.867874931023835,
2021-11-11 08:00:00,4.451258180530203,
2021-11-11 10:30:00,-0.5280182535980202,
2021-11-11 11:00:00,8.877504656714336,
2021-11-11 23:59:59,0.0,a
2021-11-12 00:00:00,16.470202325001082,
2021-11-12 03:30:00,37.354195953299495,
2021-11-12 04:00:00,17.83298582440966,
2021-11-12 06:00:00,10.176670141754585,
2021-11-12 08:00:00,38.81502855576218,
2021-11-12 10:30:00,70.40833834884779,
2021-11-12 11:00:00,85.97992953225184,
2021-11-12 23:59:59,81.13091738340427,w
2021-11-15 00:00:00,102.01267949584417,
2021-11-15 03:30:00,147.41384574330914,
2021-11-15 04:00:00,122.76051385301798,
2021-11-15 06:00:00,163.2377804368034,
2021-11-15 08:00:00,164.12084212993614,
2021-11-15 10:30:00,183.75618755998312,
2021-11-15 11:00:00,184.72014542188208,
2021-11-15 23:59:59,207.36326081154766,c
2021-11-16 00:00:00,218.11209057715678,
2021-11-16 03:30:00,139.74364391863037,
2021-11-16 04:00:00,146.77080824698078,
2021-11-16 06:00:00,110.68962769544032,
2021-11-16 08:00:00,89.04770723658021,
2021-11-16 10:30:00,126.26233536976906,
2021-11-16 11:00:00,144.33743383269302,
2021-11-16 23:59:59,176.87632215569738,c
0,176.87632215569738,
0,176.87632215569738,
0,176.87632215569738,
0,176.87632215569738,
0,176.87632215569738,
0,176.87632215569738,
0,176.87632215569738,
0,176.87632215569738,
0,176.87632215569738,
0,176.87632215569738,
0,176.87632215569738,
0,176.87632215569738,
0,176.87632215569738,
0,176.87632215569738,
0,176.87632215569738,
0,176.87632215569738,
0,176.87632215569738,
0,176.87632215569738,
0,176.87632215569738,
0,176.87632215569738,
0,176.87632215569738,
0,176.87632215569738,
0,176.87632215569738,
0,176.87632215569738,
2021-11-17 00:00:00,169.69662800852257,
2021-11-17 03:30:00,218.8341740331207,
2021-11-17 04:00:00,191.00445712894089,
2021-11-17 06:00:00,198.32178492740695,
2021-11-17 08:00:00,178.42367812100292,
2021-11-17 10:30:00,202.73409188584083,
2021-11-17 11:00:00,197.51439459876474,
2021-11-17 23:59:59,180.27604689947748,c
2021-11-18 00:00:00,201.26123269481923,
2021-11-18 03:30:00,195.00332926213923,
2021-11-18 04:00:00,166.50154734717125,
2021-11-18 06:00:00,164.50181314238307,
2021-11-18 08:00:00,181.00864427643955,
2021-11-18 10:30:00,118.16007146774155,
2021-11-18 11:00:00,135.85023472720331,
2021-11-18 23:59:59,160.8871677956713,c
2021-11-19 00:00:00,166.67324966813612,
2021-11-19 03:30:00,184.29506815030618,
2021-11-19 04:00:00,238.24926169204082,
2021-11-19 06:00:00,262.5276775527291,
2021-11-19 08:00:00,257.5376329954688,
2021-11-19 10:30:00,213.31210817825468,
2021-11-19 11:00:00,203.20570143330315,
2021-11-19 23:59:59,212.28811019668865,w
2021-11-22 00:00:00,235.0285778006055,
2021-11-22 03:30:00,301.65349811719625,
2021-11-22 04:00:00,298.0230199938387,
2021-11-22 06:00:00,326.1790411772645,
2021-11-22 08:00:00,299.637451803299,
2021-11-22 10:30:00,297.06493644174407,
2021-11-22 11:00:00,255.99304621358806,
2021-11-22 23:59:59,182.17539619601212,c
2021-11-23 00:00:00,133.01278663869743,
2021-11-23 03:30:00,7.917758949410199,
2021-11-23 04:00:00,34.743869906546934,
2021-11-23 06:00:00,64.36964914490272,
2021-11-23 08:00:00,5.733199162135861,
2021-11-23 10:30:00,-83.9096514207422,
2021-11-23 11:00:00,-118.59409433649307,
2021-11-23 23:59:59,-108.26211787228658,c
2021-11-24 00:00:00,-53.13756276366348,
2021-11-24 03:30:00,-4.8986852376692696,
2021-11-24 04:00:00,-47.47316178782421,
2021-11-24 06:00:00,-154.17974322028022,
2021-11-24 08:00:00,-142.68124454872304,
2021-11-24 10:30:00,-154.96114756378392,
2021-11-24 11:00:00,-128.6010572240757,
2021-11-24 23:59:59,-124.6472186000301,c
2021-11-25 00:00:00,-77.37034579941428,
2021-11-25 03:30:00,21.492346582568643,
2021-11-25 04:00:00,52.29485079875212,
2021-11-25 06:00:00,-48.833555208908365,
2021-11-25 08:00:00,-38.95509119606504,
2021-11-25 10:30:00,-25.29152064651953,
2021-11-25 11:00:00,-43.821659599328086,
2021-11-25 23:59:59,-52.88399279014175,c
2021-11-26 00:00:00,-181.0690937162899,
2021-11-26 03:30:00,-41.84935745242001,
2021-11-26 04:00:00,-50.630525540378585,
2021-11-26 06:00:00,58.83053646159624,
2021-11-26 08:00:00,70.57970748429125,
2021-11-26 10:30:00,39.019790210718384,
2021-11-26 11:00:00,56.33739681720817,
2021-11-26 23:59:59,-25.257563642430796,w
2021-11-29 00:00:00,64.5029544749932,
2021-11-29 03:30:00,106.50369999420127,
2021-11-29 04:00:00,58.17074204687651,
2021-11-29 06:00:00,81.87849018401175,
2021-11-29 08:00:00,70.45506355381895,
2021-11-29 10:30:00,83.2759262261261,
2021-11-29 11:00:00,62.908927936276996,
2021-11-29 23:59:59,27.97174299339258,c
2021-11-30 00:00:00,-17.405523474264555,
2021-11-30 03:30:00,-21.13811629934662,
2021-11-30 04:00:00,-42.240686508351246,
2021-11-30 06:00:00,-97.96555023410656,
2021-11-30 08:00:00,-104.81324485627374,
2021-11-30 10:30:00,-65.23207060261029,
2021-11-30 11:00:00,-187.05369094377966,
2021-11-30 23:59:59,-254.58122058166737,e
2021-12-01 00:00:00,-218.98850197650336,
2021-12-01 03:30:00,-422.8725418395734,
2021-12-01 04:00:00,-391.96260868997706,
2021-12-01 06:00:00,-321.96544499172614,
2021-12-01 08:00:00,-300.5480914499776,
2021-12-01 10:30:00,-267.1555576695164,
2021-12-01 11:00:00,-264.98859232416635,
2021-12-01 23:59:59,-258.8719202887132,c
2021-12-02 00:00:00,-315.84632326059545,
2021-12-02 03:30:00,-283.1945309303319,
2021-12-02 04:00:00,-250.9799953816464,
2021-12-02 06:00:00,-268.3935519859988,
2021-12-02 08:00:00,-302.2528661474207,
2021-12-02 10:30:00,-322.08410078965153,
2021-12-02 11:00:00,-303.7440300496446,
2021-12-02 23:59:59,-299.97752405946903,c
2021-12-03 00:00:00,-259.47204019920355,
2021-12-03 03:30:00,-229.80498201150203,
2021-12-03 04:00:00,-293.23113325976374,
2021-12-03 06:00:00,-264.4014298485845,
2021-12-03 08:00:00,-220.3542919796455,
2021-12-03 10:30:00,-325.88221984501615,
2021-12-03 11:00:00,-354.7729414262576,
2021-12-03 23:59:59,-354.5967275234434,w
2021-12-06 00:00:00,-298.05707854589855,
2021-12-06 03:30:00,-319.4109676456883,
2021-12-06 04:00:00,-299.73170547733116,
2021-12-06 06:00:00,-371.57198707727457,
2021-12-06 08:00:00,-358.3157211721973,
2021-12-06 10:30:00,-335.6283537203308,
2021-12-06 11:00:00,-370.26759697939997,
2021-12-06 23:59:59,-380.8387138786193,c
2021-12-07 00:00:00,-380.8387138786193,
2021-12-07 03:30:00,-248.16442487206405,
2021-12-07 04:00:00,-263.45993063020524,
2021-12-07 06:00:00,-236.18822430799082,
2021-12-07 08:00:00,-201.8957906120031,
2021-12-07 10:30:00,-152.56962232300975,
2021-12-07 11:00:00,-123.28326930126877,
2021-12-07 23:59:59,-64.29047031801383,c
2021-12-08 00:00:00,-63.65569572697768,
2021-12-08 03:30:00,-3.3205817416574064,
2021-12-08 04:00:00,16.822954052965542,
2021-12-08 06:00:00,49.113520691881604,
2021-12-08 08:00:00,1.9001258231019165,
2021-12-08 10:30:00,-57.261190869854545,
2021-12-08 11:00:00,-69.46312425022097,
2021-12-08 23:59:59,-84.6626234049154,c
2021-12-09 00:00:00,-99.16529034271844,
2021-12-09 03:30:00,-97.4122707910683,
2021-12-09 04:00:00,-59.65838996916045,
2021-12-09 06:00:00,-80.52666877190677,
2021-12-09 08:00:00,-80.51047968291005,
2021-12-09 10:30:00,-115.72626880864755,
2021-12-09 11:00:00,-124.22838242259786,
2021-12-09 23:59:59,-90.07337692688816,c
2021-12-10 00:00:00,-172.57399468307722,
2021-12-10 03:30:00,-188.94716590318785,
2021-12-10 04:00:00,-224.35854725089757,
2021-12-10 06:00:00,-231.42957263514836,
2021-12-10 08:00:00,-238.35975909363606,
2021-12-10 10:30:00,-194.51308091401643,
2021-12-10 11:00:00,-215.98638471215236,
2021-12-10 23:59:59,-233.3509030627556,w
2021-12-13 00:00:00,-212.0554573390873,
2021-12-13 03:30:00,-229.490734508915,
2021-12-13 04:00:00,-164.99825213859822,
2021-12-13 06:00:00,-135.01073538982655,
2021-12-13 08:00:00,-130.36609104775653,
2021-12-13 10:30:00,-201.60104514935028,
2021-12-13 11:00:00,-198.46671521548615,
2021-12-13 23:59:59,-200.16145939222133,c
2021-12-14 00:00:00,-189.25080260696177,
2021-12-14 03:30:00,-176.14725834934143,
2021-12-14 04:00:00,-189.23404504128666,
2021-12-14 06:00:00,-228.61181564229355,
2021-12-14 08:00:00,-263.669218982267,
