date,AR1_AD_HEDGED_2022_Q2,meta
2022-05-13 00:00:00,-61.71514515993155,
2022-05-13 10:00:00,-40.73935521189212,
2022-05-13 10:30:00,-40.37804056747548,
2022-05-13 12:00:00,-44.55760501875132,
2022-05-13 13:30:00,-50.93485484478033,
2022-05-13 15:00:00,-73.50619341778459,
2022-05-13 15:30:30,-73.50619341778459,
2022-05-13 23:59:59,-78.54038397320497,w
2022-05-16 00:00:00,-70.217540113296,
2022-05-16 10:00:00,-93.96867183730713,
2022-05-16 10:30:00,-71.66604539075169,
2022-05-16 12:00:00,-91.27198405580074,
2022-05-16 13:30:00,-79.52954157787548,
2022-05-16 15:00:00,-62.02361807333702,
2022-05-16 15:30:30,-62.02361807333702,
2022-05-16 23:59:59,-80.41373783199779,c
2022-05-17 00:00:00,-78.68590759500155,
2022-05-17 10:00:00,-102.15827830265201,
2022-05-17 10:30:00,-127.3154322919977,
2022-05-17 12:00:00,-114.73434188939171,
2022-05-17 13:30:00,-113.06642152536325,
2022-05-17 15:00:00,-101.36962431403487,
2022-05-17 15:30:30,-101.36962431403487,
2022-05-17 23:59:59,-103.20506610822338,c
2022-05-18 00:00:00,-107.25970448694382,
2022-05-18 10:00:00,-101.81011915821247,
2022-05-18 10:30:00,-90.31217028439328,
2022-05-18 12:00:00,-87.60823204584737,
2022-05-18 13:30:00,-88.60349080794795,
2022-05-18 15:00:00,-84.43484549701779,
2022-05-18 15:30:30,-84.43484549701779,
2022-05-18 23:59:59,-97.7587319059451,c
2022-05-19 00:00:00,-82.70419722759186,
2022-05-19 10:00:00,-56.401076117556244,
2022-05-19 10:30:00,-43.95122718791967,
2022-05-19 12:00:00,-26.84864162918022,
2022-05-19 13:30:00,-23.905305064153183,
2022-05-19 15:00:00,-29.213539173956875,
2022-05-19 15:30:30,-29.213539173956875,
2022-05-19 23:59:59,-19.630531901785687,c
2022-05-20 00:00:00,-21.33616171298786,
2022-05-20 10:00:00,-15.713768362900097,
2022-05-20 10:30:00,-19.35812122736921,
2022-05-20 12:00:00,-36.17974883392736,
2022-05-20 13:30:00,-47.83711185455252,
2022-05-20 15:00:00,-19.98057428229194,
2022-05-20 15:30:30,-19.98057428229194,
2022-05-20 23:59:59,-28.940252064176207,w
2022-05-23 00:00:00,-27.779607463053893,
2022-05-23 10:00:00,-6.093174930609663,
2022-05-23 10:30:00,-10.41557203302169,
2022-05-23 12:00:00,-18.705711196996447,
2022-05-23 13:30:00,-36.612442575460776,
2022-05-23 15:00:00,-59.680600432772636,
2022-05-23 15:30:30,-59.680600432772636,
2022-05-23 23:59:59,-58.872796016592545,c
2022-05-24 00:00:00,-61.84690868175497,
2022-05-24 10:00:00,-88.6628652888141,
2022-05-24 10:30:00,-82.17364943727074,
2022-05-24 12:00:00,-92.30840157986677,
2022-05-24 13:30:00,-97.24313979104937,
2022-05-24 15:00:00,-106.59924223666648,
2022-05-24 15:30:30,-106.59924223666648,
2022-05-24 23:59:59,-94.22235528098958,c
2022-05-25 00:00:00,-94.45348389126465,
2022-05-25 10:00:00,-85.7335354246764,
2022-05-25 10:30:00,-77.17877533504608,
2022-05-25 12:00:00,-88.86530252034771,
2022-05-25 13:30:00,-81.10208133309445,
2022-05-25 15:00:00,-80.28048731458271,
2022-05-25 15:30:30,-80.28048731458271,
2022-05-25 23:59:59,-87.05505037206397,c
2022-05-26 00:00:00,-96.81444021587689,
2022-05-26 10:00:00,-93.05049594144404,
2022-05-26 10:30:00,-84.04827350913067,
2022-05-26 12:00:00,-108.63457504084396,
2022-05-26 13:30:00,-120.79015929384184,
2022-05-26 15:00:00,-121.45622524552083,
2022-05-26 15:30:30,-121.45622524552083,
2022-05-26 23:59:59,-121.68695379950707,c
2022-05-27 00:00:00,-110.2316506431107,
2022-05-27 10:00:00,-79.129252973552,
2022-05-27 10:30:00,-65.00617997196402,
2022-05-27 12:00:00,-77.8481065856923,
2022-05-27 13:30:00,-83.01422986541667,
2022-05-27 15:00:00,-74.05994639302247,
2022-05-27 15:30:30,-74.05994639302247,
2022-05-27 23:59:59,-68.45368481474112,w
2022-05-30 00:00:00,-68.45368481474112,
2022-05-30 10:00:00,-68.45368481474112,
2022-05-30 10:30:00,-68.45368481474112,
2022-05-30 12:00:00,-68.45368481474112,
2022-05-30 13:30:00,-68.45368481474112,
2022-05-30 15:00:00,-68.45368481474112,
2022-05-30 15:30:30,-68.45368481474112,
2022-05-30 23:59:59,-68.45368481474112,c
2022-05-31 00:00:00,-94.02680913880185,
2022-05-31 10:00:00,-102.1565708823714,
2022-05-31 10:30:00,-82.33738236502731,
2022-05-31 12:00:00,-70.14906299595161,
2022-05-31 13:30:00,-85.31717915104605,
2022-05-31 15:00:00,-99.46874069654193,
2022-05-31 15:30:30,-99.46874069654193,m
2022-05-31 23:59:59,-85.9304991509776,c
2022-06-01 00:00:00,-129.2474175582,
2022-06-01 10:00:00,-102.86664204031582,
2022-06-01 10:30:00,-97.90199924695266,
2022-06-01 12:00:00,-115.58792301365408,
2022-06-01 13:30:00,-121.59241174033326,
2022-06-01 15:00:00,-120.28576636449633,
2022-06-01 15:30:30,-120.28576636449633,
2022-06-01 23:59:59,-108.92325966436434,c
2022-06-02 00:00:00,-96.20298902457783,
2022-06-02 10:00:00,-49.8917413920842,
2022-06-02 10:30:00,-35.86773958961474,
2022-06-02 12:00:00,-21.750827355870697,
2022-06-02 13:30:00,-20.816631226176625,
2022-06-02 15:00:00,-22.071697330945895,
2022-06-02 15:30:30,-22.071697330945895,
2022-06-02 23:59:59,-25.073314211682117,c
2022-06-03 00:00:00,-35.221766440350734,
2022-06-03 10:00:00,-15.076564222397678,
2022-06-03 10:30:00,-23.245657388974706,
2022-06-03 12:00:00,-9.293894548902713,
2022-06-03 13:30:00,-17.458018409099893,
2022-06-03 15:00:00,-1.3676982382476695,
2022-06-03 15:30:30,-1.3676982382476695,
2022-06-03 23:59:59,0.0,a
2022-06-06 00:00:00,0.45505588782978634,
2022-06-06 10:00:00,26.129994866011145,
2022-06-06 10:30:00,18.5616334406283,
2022-06-06 12:00:00,-3.3517368214100713,
2022-06-06 13:30:00,0.25501666934499667,
2022-06-06 15:00:00,24.285884359249422,
2022-06-06 15:30:30,24.285884359249422,
2022-06-06 23:59:59,8.530355450239085,c
2022-06-07 00:00:00,-29.004112240184114,
2022-06-07 10:00:00,4.907783374567458,
2022-06-07 10:30:00,-9.284561721112624,
2022-06-07 12:00:00,-40.523089278054314,
2022-06-07 13:30:00,-70.86932685672814,
2022-06-07 15:00:00,-57.937775071987886,
2022-06-07 15:30:30,-57.937775071987886,u
2022-06-07 23:59:59,-49.64748837343042,c
2022-06-08 00:00:00,-71.05322620138526,
2022-06-08 10:00:00,-38.602582127329015,
2022-06-08 10:30:00,-47.29064162775097,
2022-06-08 12:00:00,-41.19724216272762,
2022-06-08 13:30:00,-36.81276948634553,
2022-06-08 15:00:00,-46.625332180317415,
2022-06-08 15:30:30,-46.625332180317415,
2022-06-08 23:59:59,-53.20194322492134,c
2022-06-09 00:00:00,-27.347725585814203,
2022-06-09 10:00:00,-71.58930012871798,
2022-06-09 10:30:00,-76.10961965569388,
2022-06-09 12:00:00,-110.58682331477014,
2022-06-09 13:30:00,-120.89366974405839,
2022-06-09 15:00:00,-124.53029235218514,
2022-06-09 15:30:30,-124.53029235218514,
2022-06-09 23:59:59,-126.92340707037899,c
2022-06-10 00:00:00,-140.31123143844977,
2022-06-10 10:00:00,-146.01751160487814,
2022-06-10 10:30:00,-161.1931596145408,
2022-06-10 12:00:00,-156.15712799874316,
2022-06-10 13:30:00,-151.13487549403126,
2022-06-10 15:00:00,-139.99166242210785,
2022-06-10 15:30:30,-139.99166242210785,
2022-06-10 23:59:59,-143.867384893474,w
2022-06-13 00:00:00,-177.77449685636785,
2022-06-13 10:00:00,-181.13417260057906,
2022-06-13 10:30:00,-168.20333064202308,
2022-06-13 12:00:00,-163.92979869081864,
2022-06-13 13:30:00,-154.53532880245862,
2022-06-13 15:00:00,-145.6099132059444,
2022-06-13 15:30:30,-145.6099132059444,
2022-06-13 23:59:59,-133.2600747916752,c
2022-06-14 00:00:00,-169.5757532133134,
2022-06-14 10:00:00,-177.3449593648922,
2022-06-14 10:30:00,-177.26769041426587,
2022-06-14 12:00:00,-177.18216602475368,
2022-06-14 13:30:00,-171.08374097120634,
2022-06-14 15:00:00,-171.31895916971268,
2022-06-14 15:30:30,-171.31895916971268,
2022-06-14 23:59:59,-176.57232214795823,c
2022-06-15 00:00:00,-185.2842312138404,
2022-06-15 10:00:00,-144.49259630825142,
2022-06-15 10:30:00,-145.61346534131474,
2022-06-15 12:00:00,-153.0081897628823,
2022-06-15 13:30:00,-155.72049826828226,
2022-06-15 15:00:00,-148.5730783938846,
2022-06-15 15:30:30,-148.5730783938846,
2022-06-15 23:59:59,-145.33308024178115,c
2022-06-16 00:00:00,-163.79223867170197,
2022-06-16 10:00:00,-178.14557197478993,
2022-06-16 10:30:00,-184.19893295846774,
2022-06-16 12:00:00,-165.9346601735091,
2022-06-16 13:30:00,-165.44801537462743,
2022-06-16 15:00:00,-166.19002131684132,
2022-06-16 15:30:30,-166.19002131684132,
2022-06-16 23:59:59,-178.3741616779806,c
2022-06-17 00:00:00,-209.17594495826987,
2022-06-17 10:00:00,-187.09076944286508,
2022-06-17 10:30:00,-184.18652948789546,
2022-06-17 12:00:00,-159.35939687131423,
2022-06-17 13:30:00,-142.19984781291743,
2022-06-17 15:00:00,-132.36419989115112,
2022-06-17 15:30:30,-132.36419989115112,q
2022-06-17 23:59:59,-125.57512807081308,w
2022-06-20 00:00:00,-125.57512807081308,
2022-06-20 10:00:00,-125.57512807081308,
2022-06-20 10:30:00,-125.57512807081308,
2022-06-20 12:00:00,-125.57512807081308,
2022-06-20 13:30:00,-125.57512807081308,
2022-06-20 15:00:00,-125.57512807081308,
2022-06-20 15:30:30,-125.57512807081308,
2022-06-20 23:59:59,-125.57512807081308,c
2022-06-21 00:00:00,-127.11575800508967,
2022-06-21 10:00:00,-63.42113134824622,
2022-06-21 10:30:00,-64.71643978448134,
2022-06-21 12:00:00,-46.90195163010985,
2022-06-21 13:30:00,-59.65067573056332,
2022-06-21 15:00:00,-62.31810274417931,
2022-06-21 15:30:30,-62.31810274417931,
2022-06-21 23:59:59,-71.22802356280138,c
2022-06-22 00:00:00,-84.76041878552657,
2022-06-22 10:00:00,-39.81934469921329,
2022-06-22 10:30:00,-88.90215894127414,
2022-06-22 12:00:00,-68.50554141589956,
2022-06-22 13:30:00,-64.01738643725407,
2022-06-22 15:00:00,-70.27626400350253,
2022-06-22 15:30:30,-70.27626400350253,
2022-06-22 23:59:59,-74.42988905434078,c
2022-06-23 00:00:00,-83.20918422393041,
2022-06-23 10:00:00,-54.24992972341265,
2022-06-23 10:30:00,-31.839928030564465,
2022-06-23 12:00:00,-36.44079350185197,
2022-06-23 13:30:00,-65.79743150327654,
2022-06-23 15:00:00,-51.04920422787491,
2022-06-23 15:30:30,-51.04920422787491,
2022-06-23 23:59:59,-53.302811511637756,c
2022-06-24 00:00:00,-63.6711738190853,
2022-06-24 10:00:00,-81.10800035913691,
2022-06-24 10:30:00,-104.38936953111919,
2022-06-24 12:00:00,-114.10598492080848,
2022-06-24 13:30:00,-77.6710819159328,
2022-06-24 15:00:00,-43.12688790633497,
2022-06-24 15:30:30,-43.12688790633497,
2022-06-24 23:59:59,-74.65749473680887,e
2022-06-27 00:00:00,-139.48478605548777,
2022-06-27 10:00:00,-151.41508838279623,
2022-06-27 10:30:00,-166.83093362203425,
2022-06-27 12:00:00,-158.63716715221156,
2022-06-27 13:30:00,-156.09913810646083,
2022-06-27 15:00:00,-132.91463074303917,
2022-06-27 15:30:30,-132.91463074303917,
2022-06-27 23:59:59,-129.2351498957028,c
2022-06-28 00:00:00,-160.9756932417547,
2022-06-28 10:00:00,-171.27588754076953,
2022-06-28 10:30:00,-174.9191637785662,
2022-06-28 12:00:00,-160.400251716595,
2022-06-28 13:30:00,-165.21265330853691,
2022-06-28 15:00:00,-173.30782858304573,
2022-06-28 15:30:30,-173.30782858304573,
2022-06-28 23:59:59,-161.2663643491819,c
2022-06-29 00:00:00,-175.69689308290444,
2022-06-29 10:00:00,-174.52378385728215,
2022-06-29 10:30:00,-181.10249665354382,
2022-06-29 12:00:00,-180.8322708818472,
2022-06-29 13:30:00,-180.6412751476149,
2022-06-29 15:00:00,-189.51835054963757,
2022-06-29 15:30:30,-189.51835054963757,
2022-06-29 23:59:59,-188.47003052191076,c
2022-06-30 00:00:00,-195.22079303288558,
2022-06-30 10:00:00,-229.01067287764704,
2022-06-30 10:30:00,-235.03583346707703,
2022-06-30 12:00:00,-220.22664908655165,
2022-06-30 13:30:00,-233.70633861854603,
2022-06-30 15:00:00,-234.20800430362047,
2022-06-30 15:30:30,-234.20800430362047,
2022-06-30 23:59:59,-233.6659268514925,c
2022-07-01 00:00:00,-239.66433038814301,
2022-07-01 10:00:00,-212.98131746122056,
2022-07-01 10:30:00,-216.20242417885228,
2022-07-01 12:00:00,-236.34253361508672,
2022-07-01 13:30:00,-239.2126881785465,
2022-07-01 15:00:00,-246.93923674827153,
2022-07-01 15:30:30,-246.93923674827153,
2022-07-01 23:59:59,-248.08924838400281,w
2022-07-04 00:00:00,-248.08924838400281,
2022-07-04 10:00:00,-248.08924838400281,
2022-07-04 10:30:00,-248.08924838400281,
2022-07-04 12:00:00,-248.08924838400281,
2022-07-04 13:30:00,-248.08924838400281,
2022-07-04 15:00:00,-248.08924838400281,
2022-07-04 15:30:30,-248.08924838400281,
2022-07-04 23:59:59,-248.08924838400281,c
2022-07-05 00:00:00,-272.2199833225392,
2022-07-05 10:00:00,-262.6776294696324,
2022-07-05 10:30:00,-231.03014284146764,
2022-07-05 12:00:00,-233.7945587202264,
2022-07-05 13:30:00,-225.00991448923946,
2022-07-05 15:00:00,-241.4921305852726,
2022-07-05 15:30:30,-241.4921305852726,
2022-07-05 23:59:59,-231.63787407456698,c
2022-07-06 00:00:00,-234.51832820675173,
2022-07-06 10:00:00,-205.00564134308937,
2022-07-06 10:30:00,-219.66403642144462,
2022-07-06 12:00:00,-215.28687234641393,
2022-07-06 13:30:00,-199.09839616803833,
2022-07-06 15:00:00,-219.0850385326147,
2022-07-06 15:30:30,-219.0850385326147,
2022-07-06 23:59:59,-226.3187055515226,c
2022-07-07 00:00:00,-235.83819896014734,
2022-07-07 10:00:00,-233.21418305453037,
2022-07-07 10:30:00,-250.47609270921464,
2022-07-07 12:00:00,-237.46881623570954,
2022-07-07 13:30:00,-242.58040229091995,
2022-07-07 15:00:00,-226.69359264124768,
2022-07-07 15:30:30,-226.69359264124768,
2022-07-07 23:59:59,-212.10892166497936,c
2022-07-08 00:00:00,-214.4377093492646,
2022-07-08 10:00:00,-215.57240558060568,
2022-07-08 10:30:00,-192.10443704852207,
2022-07-08 12:00:00,-174.2702992720895,
2022-07-08 13:30:00,-179.22502449066437,
2022-07-08 15:00:00,-176.58404321374698,
2022-07-08 15:30:30,-176.58404321374698,
2022-07-08 23:59:59,-188.2644546495378,w
2022-07-11 00:00:00,-195.59168486214855,
2022-07-11 10:00:00,-194.12353817069558,
2022-07-11 10:30:00,-169.24945644428803,
2022-07-11 12:00:00,-170.34248848452035,
2022-07-11 13:30:00,-166.29111903416955,
2022-07-11 15:00:00,-161.70492162979752,
2022-07-11 15:30:30,-161.70492162979752,
2022-07-11 23:59:59,-141.29962840881745,c
2022-07-12 00:00:00,-142.0050768869529,
2022-07-12 10:00:00,-165.83638747753267,
2022-07-12 10:30:00,-174.04622735317145,
2022-07-12 12:00:00,-167.8882255638373,
2022-07-12 13:30:00,-161.2992562417481,
2022-07-12 15:00:00,-157.68243658450896,
2022-07-12 15:30:30,-157.68243658450896,
2022-07-12 23:59:59,-162.54422635570663,c
2022-07-13 00:00:00,-162.36510610023947,
2022-07-13 10:00:00,-193.18992714429282,
2022-07-13 10:30:00,-195.01870137385072,
2022-07-13 12:00:00,-191.14231454681092,
2022-07-13 13:30:00,-184.10459410234014,
2022-07-13 15:00:00,-184.25552150504637,
2022-07-13 15:30:30,-184.25552150504637,
2022-07-13 23:59:59,-185.8962891714748,c
2022-07-14 00:00:00,-196.70833565273205,
2022-07-14 10:00:00,-200.1928249472316,
2022-07-14 10:30:00,-205.6932017175027,
2022-07-14 12:00:00,-193.5928477933346,
2022-07-14 13:30:00,-206.50077301427157,
2022-07-14 15:00:00,-225.2028702311564,
2022-07-14 15:30:30,-225.2028702311564,
2022-07-14 23:59:59,-218.18833960691688,c
2022-07-15 00:00:00,-195.41594622058327,
2022-07-15 10:00:00,-181.12184880911315,
2022-07-15 10:30:00,-182.96953600023454,
2022-07-15 12:00:00,-185.66155004865539,
2022-07-15 13:30:00,-168.78446762053252,
2022-07-15 15:00:00,-165.11575764535868,
2022-07-15 15:30:30,-165.11575764535868,
2022-07-15 23:59:59,-173.21642830623128,w
2022-07-18 00:00:00,-171.31031912693763,
2022-07-18 10:00:00,-122.55899639729428,
2022-07-18 10:30:00,-133.1290731418295,
2022-07-18 12:00:00,-112.67726181179921,
2022-07-18 13:30:00,-116.24222329148395,
2022-07-18 15:00:00,-121.55902663809852,
2022-07-18 15:30:30,-121.55902663809852,
2022-07-18 23:59:59,-119.67075993842988,c
2022-07-19 00:00:00,-113.32116290468316,
2022-07-19 10:00:00,-121.78063736977735,
2022-07-19 10:30:00,-120.0336709565807,
2022-07-19 12:00:00,-120.30924804859181,
2022-07-19 13:30:00,-125.320137750791,
2022-07-19 15:00:00,-125.34454216969027,
2022-07-19 15:30:30,-125.34454216969027,
2022-07-19 23:59:59,-122.07748185294217,c
2022-07-20 00:00:00,-121.35554553629026,
2022-07-20 10:00:00,-125.23558010585147,
2022-07-20 10:30:00,-107.82626701856042,
2022-07-20 12:00:00,-90.58268536210696,
2022-07-20 13:30:00,-101.37868942426633,
2022-07-20 15:00:00,-98.86908468580147,
2022-07-20 15:30:30,-98.86908468580147,
2022-07-20 23:59:59,-102.06203370357505,c
2022-07-21 00:00:00,-122.0248374960575,
2022-07-21 10:00:00,-104.3811196231263,
2022-07-21 10:30:00,-109.25646412364891,
2022-07-21 12:00:00,-107.63854515193692,
2022-07-21 13:30:00,-117.32076649288642,
2022-07-21 15:00:00,-119.70806418075664,
2022-07-21 15:30:30,-119.70806418075664,
2022-07-21 23:59:59,-120.46869837611067,c
2022-07-22 00:00:00,-122.16071013501681,
2022-07-22 10:00:00,-127.9844546699637,
2022-07-22 10:30:00,-132.06986568156293,
2022-07-22 12:00:00,-141.89610451859602,
2022-07-22 13:30:00,-146.15228058749113,
2022-07-22 15:00:00,-140.11239456940248,
2022-07-22 15:30:30,-140.11239456940248,
2022-07-22 23:59:59,-147.45776497915176,w
2022-07-25 00:00:00,-154.44497294503083,
2022-07-25 10:00:00,-155.49918916749306,
2022-07-25 10:30:00,-156.26181769656625,
2022-07-25 12:00:00,-166.60591262917382,
2022-07-25 13:30:00,-155.2695320898796,
2022-07-25 15:00:00,-159.76471479101627,
2022-07-25 15:30:30,-159.76471479101627,
2022-07-25 23:59:59,-154.8372615883637,c
2022-07-26 00:00:00,-198.09588856483663,
2022-07-26 10:00:00,-203.76749153529158,
2022-07-26 10:30:00,-197.4122368713006,
2022-07-26 12:00:00,-204.78345453342556,
2022-07-26 13:30:00,-202.43527733508375,
2022-07-26 15:00:00,-201.17371010747144,
2022-07-26 15:30:30,-201.17371010747144,
2022-07-26 23:59:59,-192.29481920917948,c
2022-07-27 00:00:00,-178.92289539761947,
2022-07-27 10:00:00,-196.06895189480122,
2022-07-27 10:30:00,-189.53475702430188,
2022-07-27 12:00:00,-193.70175425390778,
2022-07-27 13:30:00,-202.1258744895988,
2022-07-27 15:00:00,-191.73061228507643,
2022-07-27 15:30:30,-191.73061228507643,
2022-07-27 23:59:59,-190.23383946621163,c
2022-07-28 00:00:00,-207.67841649465933,
2022-07-28 10:00:00,-180.56811799873816,
2022-07-28 10:30:00,-185.6867678071043,
2022-07-28 12:00:00,-162.05391990615718,
2022-07-28 13:30:00,-160.9376694689705,
2022-07-28 15:00:00,-165.82912123281386,
2022-07-28 15:30:30,-165.82912123281386,
2022-07-28 23:59:59,-163.55020528508518,c
2022-07-29 00:00:00,-163.55020528508518,
2022-07-29 10:00:00,-163.55020528508518,
2022-07-29 10:30:00,-163.55020528508518,
2022-07-29 12:00:00,-163.55020528508518,
2022-07-29 13:30:00,-163.55020528508518,
2022-07-29 15:00:00,-163.55020528508518,
2022-07-29 15:30:30,-163.55020528508518,
2022-07-29 23:59:59,-163.55020528508518,w
