date,SPX500_HEDGED_2021_Q1,meta
2021-01-22 00:00:00,187.63512203866193,
2021-01-22 10:00:00,179.19320494084522,
2021-01-22 10:30:00,190.5345610689505,
2021-01-22 12:00:00,191.53345950434857,
2021-01-22 13:30:00,184.96156838534816,
2021-01-22 15:00:00,177.2061875598326,
2021-01-22 15:30:30,177.2061875598326,
2021-01-22 23:59:59,183.89199901739147,w
2021-01-25 00:00:00,180.29910387288788,
2021-01-25 10:00:00,182.90670377337133,
2021-01-25 10:30:00,186.73419009213578,
2021-01-25 12:00:00,183.02150967311013,
2021-01-25 13:30:00,184.40265627958973,
2021-01-25 15:00:00,190.35541105425938,
2021-01-25 15:30:30,190.35541105425938,
2021-01-25 23:59:59,192.78671356814863,c
2021-01-26 00:00:00,187.83443247250705,
2021-01-26 10:00:00,182.35940344610913,
2021-01-26 10:30:00,184.2032224430635,
2021-01-26 12:00:00,187.55624996507146,
2021-01-26 13:30:00,186.65128995210296,
2021-01-26 15:00:00,182.46205253992875,
2021-01-26 15:30:30,182.46205253992875,
2021-01-26 23:59:59,176.52947714594845,c
2021-01-27 00:00:00,148.99949068036233,
2021-01-27 10:00:00,152.25083770181286,
2021-01-27 10:30:00,154.35936792953842,
2021-01-27 12:00:00,146.7228481634263,
2021-01-27 13:30:00,149.2211775311747,
2021-01-27 15:00:00,152.2539310409297,
2021-01-27 15:30:30,152.2539310409297,
2021-01-27 23:59:59,144.8683286806287,c
2021-01-28 00:00:00,157.2718858510534,
2021-01-28 10:00:00,143.82720466124022,
2021-01-28 10:30:00,143.42853836774492,
2021-01-28 12:00:00,155.09119839986167,
2021-01-28 13:30:00,152.9637036161463,
2021-01-28 15:00:00,157.01789927450383,
2021-01-28 15:30:30,157.01789927450383,
2021-01-28 23:59:59,159.9481300665768,c
2021-01-29 00:00:00,175.72094182050307,
2021-01-29 10:00:00,197.59830617813617,
2021-01-29 10:30:00,191.3534754922154,
2021-01-29 12:00:00,193.5894537563963,
2021-01-29 13:30:00,190.00483271225772,
2021-01-29 15:00:00,174.61871635935333,
2021-01-29 15:30:30,174.61871635935333,
2021-01-29 23:59:59,177.50326822693108,w
2021-02-01 00:00:00,192.12483682359078,
2021-02-01 10:00:00,203.6377122372862,
2021-02-01 10:30:00,205.5075774108028,
2021-02-01 12:00:00,198.7853473561891,
2021-02-01 13:30:00,190.47254436214598,
2021-02-01 15:00:00,202.14042569594392,
2021-02-01 15:30:30,202.14042569594392,
2021-02-01 23:59:59,208.9382952729193,c
2021-02-02 00:00:00,227.50675469391766,
2021-02-02 10:00:00,216.59881807665587,
2021-02-02 10:30:00,216.18976306477126,
2021-02-02 12:00:00,216.4889827525922,
2021-02-02 13:30:00,215.84270399482088,
2021-02-02 15:00:00,213.194356787178,
2021-02-02 15:30:30,213.194356787178,
2021-02-02 23:59:59,223.61099774027463,c
2021-02-03 00:00:00,215.261041545524,
2021-02-03 10:00:00,190.0120947061489,
2021-02-03 10:30:00,193.094685649593,
2021-02-03 12:00:00,185.63563990984144,
2021-02-03 13:30:00,178.6967183015872,
2021-02-03 15:00:00,177.40447708308085,
2021-02-03 15:30:30,177.40447708308085,
2021-02-03 23:59:59,181.55276994787957,c
2021-02-04 00:00:00,175.91959133622137,
2021-02-04 10:00:00,175.56088746614708,
2021-02-04 10:30:00,183.02081605364017,
2021-02-04 12:00:00,187.62066004089615,
2021-02-04 13:30:00,185.62186688548155,
2021-02-04 15:00:00,185.66186870837413,
2021-02-04 15:30:30,185.66186870837413,
2021-02-04 23:59:59,194.15769659207373,c
2021-02-05 00:00:00,201.00541848031523,
2021-02-05 10:00:00,201.39242189075435,
2021-02-05 10:30:00,194.35365325097501,
2021-02-05 12:00:00,206.17778699777597,
2021-02-05 13:30:00,204.6194210746336,
2021-02-05 15:00:00,205.52340360357593,
2021-02-05 15:30:30,205.52340360357593,
2021-02-05 23:59:59,196.7505498574723,w
2021-02-08 00:00:00,209.49253205170152,
2021-02-08 10:00:00,208.83920614585824,
2021-02-08 10:30:00,208.01859567775782,
2021-02-08 12:00:00,197.67991875626686,
2021-02-08 13:30:00,192.89985247204842,
2021-02-08 15:00:00,193.5194835882372,
2021-02-08 15:30:30,193.5194835882372,
2021-02-08 23:59:59,196.47580988703822,c
2021-02-09 00:00:00,194.61821389435167,
2021-02-09 10:00:00,180.03318303871444,
2021-02-09 10:30:00,175.335826982705,
2021-02-09 12:00:00,182.31051260718556,
2021-02-09 13:30:00,173.6929709998344,
2021-02-09 15:00:00,178.639084307331,
2021-02-09 15:30:30,178.639084307331,
2021-02-09 23:59:59,185.19506963841278,c
2021-02-10 00:00:00,186.76467162604314,
2021-02-10 10:00:00,179.02773733102197,
2021-02-10 10:30:00,182.42594492611877,
2021-02-10 12:00:00,173.19254661825303,
2021-02-10 13:30:00,180.9860326438046,
2021-02-10 15:00:00,184.4252563488862,
2021-02-10 15:30:30,184.4252563488862,
2021-02-10 23:59:59,183.15584195306323,c
2021-02-11 00:00:00,179.15416314303042,
2021-02-11 10:00:00,192.01113456728078,
2021-02-11 10:30:00,198.04100273679063,
2021-02-11 12:00:00,198.19580765000134,
2021-02-11 13:30:00,194.25866754289657,
2021-02-11 15:00:00,197.81623713359002,
2021-02-11 15:30:30,197.81623713359002,
2021-02-11 23:59:59,192.00692138048726,c
2021-02-12 00:00:00,194.34863853420754,
2021-02-12 10:00:00,187.39772074657773,
2021-02-12 10:30:00,187.19631181013239,
2021-02-12 12:00:00,190.1196156357194,
2021-02-12 13:30:00,187.99435273241264,
2021-02-12 15:00:00,185.0365129571413,
2021-02-12 15:30:30,185.0365129571413,s
2021-02-12 23:59:59,191.3533014438789,w
2021-02-15 00:00:00,191.3533014438789,
2021-02-15 10:00:00,191.3533014438789,
2021-02-15 10:30:00,191.3533014438789,
2021-02-15 12:00:00,191.3533014438789,
2021-02-15 13:30:00,191.3533014438789,
2021-02-15 15:00:00,191.3533014438789,
2021-02-15 15:30:30,191.3533014438789,
2021-02-15 23:59:59,191.3533014438789,c
2021-02-16 00:00:00,208.85897158060868,
2021-02-16 10:00:00,190.99661453693187,
2021-02-16 10:30:00,194.9154603920308,
2021-02-16 12:00:00,188.57194078153813,
2021-02-16 13:30:00,188.55491505081804,
2021-02-16 15:00:00,186.77396305403346,
2021-02-16 15:30:30,186.77396305403346,
2021-02-16 23:59:59,189.56176335956536,c
2021-02-17 00:00:00,195.58551607297585,
2021-02-17 10:00:00,186.5361467694802,
2021-02-17 10:30:00,189.2455152991929,
2021-02-17 12:00:00,184.44093261969135,
2021-02-17 13:30:00,187.22297516078177,
2021-02-17 15:00:00,187.9392173394736,
2021-02-17 15:30:30,187.9392173394736,
2021-02-17 23:59:59,186.42073572827377,c
2021-02-18 00:00:00,184.16432690006678,
2021-02-18 10:00:00,167.68245897719453,
2021-02-18 10:30:00,174.17472015353812,
2021-02-18 12:00:00,178.96873769607808,
2021-02-18 13:30:00,178.37293785123933,
2021-02-18 15:00:00,176.08604680974946,
2021-02-18 15:30:30,176.08604680974946,
2021-02-18 23:59:59,168.1347852345764,c
2021-02-19 00:00:00,176.7228449887978,
2021-02-19 10:00:00,172.90153302928871,
2021-02-19 10:30:00,179.4239427442043,
2021-02-19 12:00:00,176.21432073509882,
2021-02-19 13:30:00,170.9136423160794,
2021-02-19 15:00:00,165.77750600297801,
2021-02-19 15:30:30,165.77750600297801,
2021-02-19 23:59:59,168.80778282605525,w
2021-02-22 00:00:00,170.7940611423498,
2021-02-22 10:00:00,152.46500775077652,
2021-02-22 10:30:00,155.10175007772713,
2021-02-22 12:00:00,144.01726551775783,
2021-02-22 13:30:00,138.46310562272143,
2021-02-22 15:00:00,126.52828793743524,
2021-02-22 15:30:30,126.52828793743524,
2021-02-22 23:59:59,120.35580158575019,c
2021-02-23 00:00:00,114.67435122187788,
2021-02-23 10:00:00,93.40628209630871,
2021-02-23 10:30:00,112.52412288491132,
2021-02-23 12:00:00,103.97785476903957,
2021-02-23 13:30:00,102.12225561916327,
2021-02-23 15:00:00,96.44676262817018,
2021-02-23 15:30:30,96.44676262817018,
2021-02-23 23:59:59,100.94385878737401,c
2021-02-24 00:00:00,99.77924106427267,
2021-02-24 10:00:00,102.23676896045745,
2021-02-24 10:30:00,103.22672064871571,
2021-02-24 12:00:00,119.58206355117059,
2021-02-24 13:30:00,127.61717544965049,
2021-02-24 15:00:00,130.95897162268363,
2021-02-24 15:30:30,130.95897162268363,
2021-02-24 23:59:59,135.63639282359463,c
2021-02-25 00:00:00,142.73866863671805,
2021-02-25 10:00:00,124.88902117266707,
2021-02-25 10:30:00,126.96786074077716,
2021-02-25 12:00:00,119.95862464228543,
2021-02-25 13:30:00,126.03969470825348,
2021-02-25 15:00:00,112.60209899290825,
2021-02-25 15:30:30,112.60209899290825,
2021-02-25 23:59:59,111.82532830437691,c
2021-02-26 00:00:00,115.01510874763812,
2021-02-26 10:00:00,101.10890013046179,
2021-02-26 10:30:00,85.40714139746797,
2021-02-26 12:00:00,88.36248878524808,
2021-02-26 13:30:00,88.75465171139336,
2021-02-26 15:00:00,92.66544560456421,
2021-02-26 15:30:30,92.66544560456421,m
2021-02-26 23:59:59,98.09232312191378,w
2021-03-01 00:00:00,85.14310008484999,
2021-03-01 10:00:00,90.58664667648205,
2021-03-01 10:30:00,93.0143326107405,
2021-03-01 12:00:00,93.1763564623582,
2021-03-01 13:30:00,93.27426550335689,
2021-03-01 15:00:00,89.8102946124591,
2021-03-01 15:30:30,89.8102946124591,
2021-03-01 23:59:59,96.65746976696255,c
2021-03-02 00:00:00,95.8428152044347,
2021-03-02 10:00:00,83.1759372409719,
2021-03-02 10:30:00,83.33095986686946,
2021-03-02 12:00:00,76.30907893144561,
2021-03-02 13:30:00,72.04957978328403,
2021-03-02 15:00:00,74.56835303166,
2021-03-02 15:30:30,74.56835303166,
2021-03-02 23:59:59,74.73555353875531,c
2021-03-03 00:00:00,82.08461262335518,
2021-03-03 10:00:00,74.60624624551289,
2021-03-03 10:30:00,67.54101697764477,
2021-03-03 12:00:00,66.6441683448986,
2021-03-03 13:30:00,67.61351449361035,
2021-03-03 15:00:00,64.03596126319202,
2021-03-03 15:30:30,64.03596126319202,
2021-03-03 23:59:59,55.95633558397367,c
2021-03-04 00:00:00,64.76774015792333,
2021-03-04 10:00:00,54.72727228796337,
2021-03-04 10:30:00,52.61747894064774,
2021-03-04 12:00:00,43.26784799408122,
2021-03-04 13:30:00,27.982229668667784,
2021-03-04 15:00:00,27.198278639818554,
2021-03-04 15:30:30,27.198278639818554,
2021-03-04 23:59:59,22.342624102465244,c
2021-03-05 00:00:00,38.211707743849296,
2021-03-05 10:00:00,-7.353622388137936,
2021-03-05 10:30:00,-22.517492566693058,
2021-03-05 12:00:00,-20.633043789319856,
2021-03-05 13:30:00,4.848052354202331,
2021-03-05 15:00:00,0.10655034741211011,
2021-03-05 15:30:30,0.10655034741211011,
2021-03-05 23:59:59,0.0,a
2021-03-08 00:00:00,-5.467720489462998,
2021-03-08 10:00:00,-5.246941049253131,
2021-03-08 10:30:00,1.70918254896484,
2021-03-08 12:00:00,-17.018828468016103,
2021-03-08 13:30:00,-19.396393855280344,
2021-03-08 15:00:00,-23.428198139917946,
2021-03-08 15:30:30,-23.428198139917946,
2021-03-08 23:59:59,-31.8529038281985,c
2021-03-09 00:00:00,-19.595016887497387,
2021-03-09 10:00:00,-15.419476553068101,
2021-03-09 10:30:00,-14.531010285970993,
2021-03-09 12:00:00,2.2655560561021204,
2021-03-09 13:30:00,18.15182469953231,
2021-03-09 15:00:00,19.468788527948185,
2021-03-09 15:30:30,19.468788527948185,
2021-03-09 23:59:59,25.742646037463714,c
2021-03-10 00:00:00,41.40587728656863,
2021-03-10 10:00:00,46.74171402216514,
2021-03-10 10:30:00,40.31265969450957,
2021-03-10 12:00:00,40.28358730532765,
2021-03-10 13:30:00,26.460618566651974,
2021-03-10 15:00:00,30.227278399055635,
2021-03-10 15:30:30,30.227278399055635,
2021-03-10 23:59:59,30.446505652797434,c
2021-03-11 00:00:00,60.71661771494023,
2021-03-11 10:00:00,82.81951658362101,
2021-03-11 10:30:00,70.48865513040573,
2021-03-11 12:00:00,82.79376292282126,
2021-03-11 13:30:00,81.47647900358635,
2021-03-11 15:00:00,74.03315320404526,
