date,XMLV_2022_Q3,meta
2022-07-15 00:00:00,169.37685190621232,
2022-07-15 10:00:00,156.85866445726876,
2022-07-15 10:30:00,171.71583899606148,
2022-07-15 12:00:00,164.73578655163735,
2022-07-15 13:30:00,180.4762665968276,
2022-07-15 15:00:00,190.62466192193395,
2022-07-15 15:30:30,190.62466192193395,
2022-07-15 23:59:59,179.8358682890784,w
2022-07-18 00:00:00,173.44071027470437,
2022-07-18 10:00:00,164.70287421639443,
2022-07-18 10:30:00,189.76245126586602,
2022-07-18 12:00:00,185.3776756252206,
2022-07-18 13:30:00,179.64359503999526,
2022-07-18 15:00:00,184.0973327440609,
2022-07-18 15:30:30,184.0973327440609,
2022-07-18 23:59:59,178.7507131732237,c
2022-07-19 00:00:00,157.9389051825088,
2022-07-19 10:00:00,168.45611806816837,
2022-07-19 10:30:00,180.47440116423297,
2022-07-19 12:00:00,164.86906100986045,
2022-07-19 13:30:00,160.75669243361037,
2022-07-19 15:00:00,149.30818619233565,
2022-07-19 15:30:30,149.30818619233565,
2022-07-19 23:59:59,147.12547412983534,c
2022-07-20 00:00:00,136.88420625661666,
2022-07-20 10:00:00,133.15611033452805,
2022-07-20 10:30:00,118.53711384255071,
2022-07-20 12:00:00,124.12797251761796,
2022-07-20 13:30:00,124.46454359995953,
2022-07-20 15:00:00,126.58605712466787,
2022-07-20 15:30:30,126.58605712466787,
2022-07-20 23:59:59,127.01973265879687,c
2022-07-21 00:00:00,94.29625370390549,
2022-07-21 10:00:00,102.55065543183773,
2022-07-21 10:30:00,80.63293767272597,
2022-07-21 12:00:00,98.84763360747465,
2022-07-21 13:30:00,98.49421933756452,
2022-07-21 15:00:00,98.37857173545218,
2022-07-21 15:30:30,98.37857173545218,
2022-07-21 23:59:59,104.46629383879004,c
2022-07-22 00:00:00,101.1465244743889,
2022-07-22 10:00:00,118.91777402699996,
2022-07-22 10:30:00,130.12452927098332,
2022-07-22 12:00:00,157.04774221468026,
2022-07-22 13:30:00,146.1077493687036,
