date,R1_STAY_2020_Q4,meta
2020-10-21 13:30:00,461.83918553582635,
2020-10-21 15:00:00,442.93482423559715,
2020-10-21 15:30:30,442.93482423559715,
2020-10-21 23:59:59,414.1172882164525,c
2020-10-22 00:00:00,347.22737984069624,
2020-10-22 10:00:00,432.9514399573384,
2020-10-22 10:30:00,412.56288180327306,
2020-10-22 12:00:00,352.95330252393126,
2020-10-22 13:30:00,325.35661159091956,
2020-10-22 15:00:00,335.778619911467,
2020-10-22 15:30:30,335.778619911467,
2020-10-22 23:59:59,304.55664746189575,c
2020-10-23 00:00:00,333.2170564823298,
2020-10-23 10:00:00,284.27964555593405,
2020-10-23 10:30:00,319.45587528535077,
2020-10-23 12:00:00,321.8638719601055,
2020-10-23 13:30:00,359.53137669008345,
2020-10-23 15:00:00,348.80116667136895,
2020-10-23 15:30:30,348.80116667136895,
2020-10-23 23:59:59,353.56148498219545,w
2020-10-26 00:00:00,399.2733669743187,
2020-10-26 10:00:00,400.1490904890089,
2020-10-26 10:30:00,350.71945575884445,
2020-10-26 12:00:00,360.9849545231492,
2020-10-26 13:30:00,317.3481653092051,
2020-10-26 15:00:00,337.0244869379527,
2020-10-26 15:30:30,337.0244869379527,
2020-10-26 23:59:59,332.54544510297353,c
2020-10-27 00:00:00,388.6663335618168,
2020-10-27 10:00:00,406.80552150867175,
2020-10-27 10:30:00,385.4124052575877,
2020-10-27 12:00:00,405.8901174241049,
2020-10-27 13:30:00,388.91541644733616,
2020-10-27 15:00:00,386.8889331939224,
2020-10-27 15:30:30,386.8889331939224,
2020-10-27 23:59:59,405.65872945979277,c
2020-10-28 00:00:00,463.5800666104856,
2020-10-28 10:00:00,441.64873093743097,
2020-10-28 10:30:00,446.10212072096726,
2020-10-28 12:00:00,480.8662169887052,
2020-10-28 13:30:00,468.0818711150607,
2020-10-28 15:00:00,479.77582231061774,
2020-10-28 15:30:30,479.77582231061774,
2020-10-28 23:59:59,500.9954599479082,c
2020-10-29 00:00:00,543.4428950069748,
2020-10-29 10:00:00,449.93747498868925,
2020-10-29 10:30:00,418.0350415115215,
2020-10-29 12:00:00,374.7464283086598,
2020-10-29 13:30:00,363.36247326537307,
2020-10-29 15:00:00,305.2702019303681,
2020-10-29 15:30:30,305.2702019303681,
2020-10-29 23:59:59,339.31634952513025,c
2020-10-30 00:00:00,242.62436333223937,
2020-10-30 10:00:00,240.3778836624327,
2020-10-30 10:30:00,206.2282200557601,
2020-10-30 12:00:00,156.75567544109165,
2020-10-30 13:30:00,171.42782452113929,
2020-10-30 15:00:00,171.84707326604203,
2020-10-30 15:30:30,171.84707326604203,
2020-10-30 23:59:59,148.0939469168455,w
2020-11-02 00:00:00,155.9171581052291,
2020-11-02 10:00:00,205.37696118421812,
2020-11-02 10:30:00,169.59064477646686,
2020-11-02 12:00:00,159.65578118874927,
2020-11-02 13:30:00,157.1918051618002,
2020-11-02 15:00:00,139.1872391846719,
2020-11-02 15:30:30,139.1872391846719,
2020-11-02 23:59:59,158.8995031274795,c
2020-11-03 00:00:00,132.92653178862656,
2020-11-03 10:00:00,105.74896107116359,
2020-11-03 10:30:00,91.65782265286441,
2020-11-03 12:00:00,60.26195677598477,
2020-11-03 13:30:00,103.71510416642681,
2020-11-03 15:00:00,102.84690460323932,
2020-11-03 15:30:30,102.84690460323932,
2020-11-03 23:59:59,102.26583669595738,c
2020-11-04 00:00:00,135.1259599512441,
2020-11-04 10:00:00,138.52770997721782,
2020-11-04 10:30:00,151.8451642547253,
2020-11-04 12:00:00,159.00351415220499,
2020-11-04 13:30:00,179.00939591538295,
2020-11-04 15:00:00,188.83276716657352,
2020-11-04 15:30:30,188.83276716657352,
2020-11-04 23:59:59,236.0664448565992,c
2020-11-05 00:00:00,301.2965648268855,
2020-11-05 10:00:00,231.7549151459621,
2020-11-05 10:30:00,209.97620938830855,
2020-11-05 12:00:00,265.71173912357244,
2020-11-05 13:30:00,261.4386970333677,
2020-11-05 15:00:00,320.80754350873485,
2020-11-05 15:30:30,320.80754350873485,
2020-11-05 23:59:59,351.3336055673009,c
2020-11-06 00:00:00,286.0245582762175,
2020-11-06 10:00:00,393.54625922204866,
2020-11-06 10:30:00,446.6320525957368,
2020-11-06 12:00:00,398.6748506224467,
2020-11-06 13:30:00,345.53231754370825,
2020-11-06 15:00:00,391.3559808579806,
2020-11-06 15:30:30,391.3559808579806,
2020-11-06 23:59:59,353.85036883089924,w
2020-11-09 00:00:00,-119.96372342334087,
2020-11-09 10:00:00,-315.6345736085525,
2020-11-09 10:30:00,-220.81982217004006,
2020-11-09 12:00:00,-194.16989630482544,
2020-11-09 13:30:00,-207.0336554880262,
2020-11-09 15:00:00,-253.05945688966474,
2020-11-09 15:30:30,-253.05945688966474,f
2020-11-09 23:59:59,-277.3154232762177,c
2020-11-10 00:00:00,-223.2375254558668,
2020-11-10 10:00:00,-356.83039677628085,
2020-11-10 10:30:00,-447.40846897063136,
2020-11-10 12:00:00,-254.9655540082004,
2020-11-10 13:30:00,-240.4058742733025,
2020-11-10 15:00:00,-237.66423782997524,
2020-11-10 15:30:30,-237.66423782997524,
2020-11-10 23:59:59,-242.04434537221047,c
2020-11-11 00:00:00,-290.5138016128949,
2020-11-11 10:00:00,-290.69818092846657,
2020-11-11 10:30:00,-283.36753073250435,
2020-11-11 12:00:00,-236.9034533520802,
2020-11-11 13:30:00,-219.6919046139178,
2020-11-11 15:00:00,-207.56746024808857,
2020-11-11 15:30:30,-207.56746024808857,
2020-11-11 23:59:59,-184.86992844903358,c
2020-11-12 00:00:00,-140.82657675057152,
2020-11-12 10:00:00,-88.07965248150512,
2020-11-12 10:30:00,-77.66777053570462,
2020-11-12 12:00:00,-102.9099130886315,
2020-11-12 13:30:00,-128.50593884892635,
2020-11-12 15:00:00,-88.3202453211762,
2020-11-12 15:30:30,-88.3202453211762,
2020-11-12 23:59:59,-104.92671160333533,c
2020-11-13 00:00:00,-94.31854239907233,
2020-11-13 10:00:00,-130.14626138814953,
2020-11-13 10:30:00,-184.4550562788378,
2020-11-13 12:00:00,-220.55635720668263,
2020-11-13 13:30:00,-271.9543370957449,
2020-11-13 15:00:00,-293.89805434032286,
2020-11-13 15:30:30,-293.89805434032286,s
2020-11-13 23:59:59,-292.50975010826767,w
2020-11-16 00:00:00,-388.05270941946753,
2020-11-16 10:00:00,-364.3322647870175,
2020-11-16 10:30:00,-359.77987877195085,
2020-11-16 12:00:00,-378.5832857542067,
2020-11-16 13:30:00,-341.63285062241584,
2020-11-16 15:00:00,-337.8898534525437,
2020-11-16 15:30:30,-337.8898534525437,
2020-11-16 23:59:59,-321.5362286443056,c
2020-11-17 00:00:00,-283.4271457726853,
2020-11-17 10:00:00,-309.8652730062686,
2020-11-17 10:30:00,-302.72740670168116,
2020-11-17 12:00:00,-331.9511181990408,
2020-11-17 13:30:00,-315.73112475820216,
2020-11-17 15:00:00,-289.85512394699526,
2020-11-17 15:30:30,-289.85512394699526,
2020-11-17 23:59:59,-284.1414472002732,c
2020-11-18 00:00:00,-298.15279188141426,
2020-11-18 10:00:00,-301.69171673266095,
2020-11-18 10:30:00,-305.0868495562406,
2020-11-18 12:00:00,-304.5810608108875,
2020-11-18 13:30:00,-270.65719682960594,
2020-11-18 15:00:00,-227.37390867334207,
2020-11-18 15:30:30,-227.37390867334207,
2020-11-18 23:59:59,-205.7526768616117,c
2020-11-19 00:00:00,-191.73891729336935,
2020-11-19 10:00:00,-147.85910538841028,
2020-11-19 10:30:00,-158.33535397391637,
2020-11-19 12:00:00,-140.3832530267372,
2020-11-19 13:30:00,-111.98407513653372,
2020-11-19 15:00:00,-144.013594639362,
2020-11-19 15:30:30,-144.013594639362,
2020-11-19 23:59:59,-139.936976301375,c
2020-11-20 00:00:00,-125.12400720324203,
2020-11-20 10:00:00,-130.67661615599985,
2020-11-20 10:30:00,-104.7180449879398,
2020-11-20 12:00:00,-18.16506856760664,
2020-11-20 13:30:00,-9.196066576096484,
2020-11-20 15:00:00,-18.18153707169182,
2020-11-20 15:30:30,-18.18153707169182,
2020-11-20 23:59:59,0.0,a
2020-11-23 00:00:00,-21.63136081153462,
2020-11-23 10:00:00,-78.81870181030689,
2020-11-23 10:30:00,-77.33764368875254,
2020-11-23 12:00:00,23.91446513502322,
2020-11-23 13:30:00,31.315922917914463,
2020-11-23 15:00:00,47.2778516445556,
2020-11-23 15:30:30,47.2778516445556,
2020-11-23 23:59:59,22.804810604404793,c
2020-11-24 00:00:00,-49.739353589164644,
2020-11-24 10:00:00,-83.35332565098871,
2020-11-24 10:30:00,-97.85913682108253,
2020-11-24 12:00:00,-163.77615326724617,
2020-11-24 13:30:00,-181.0983738455668,
2020-11-24 15:00:00,-202.27534329344195,
2020-11-24 15:30:30,-202.27534329344195,
2020-11-24 23:59:59,-211.94806077204333,c
2020-11-25 00:00:00,-191.95531904275214,
2020-11-25 10:00:00,-148.09395042218455,
2020-11-25 10:30:00,-134.5481281348047,
2020-11-25 12:00:00,-135.586745144509,
2020-11-25 13:30:00,-159.29947445164686,
2020-11-25 15:00:00,-135.88613854992968,
2020-11-25 15:30:30,-135.88613854992968,
2020-11-25 23:59:59,-144.5300528220621,c
2020-11-26 00:00:00,-144.5300528220621,
2020-11-26 10:00:00,-144.5300528220621,
2020-11-26 10:30:00,-144.5300528220621,
2020-11-26 12:00:00,-144.5300528220621,
2020-11-26 13:30:00,-144.5300528220621,
2020-11-26 15:00:00,-144.5300528220621,
2020-11-26 15:30:30,-144.5300528220621,
2020-11-26 23:59:59,-144.5300528220621,c
2020-11-27 00:00:00,-127.35344874951099,
2020-11-27 10:00:00,-128.66283017613287,
2020-11-27 10:30:00,-107.29095373042553,
2020-11-27 12:00:00,-89.19652688107095,
2020-11-27 13:30:00,-89.19652688107095,
2020-11-27 15:00:00,-89.19652688107095,
2020-11-27 15:30:30,-89.19652688107095,
2020-11-27 23:59:59,-77.56778282892405,w
2020-11-30 00:00:00,-33.74723392422436,
2020-11-30 10:00:00,-17.542516503098952,
2020-11-30 10:30:00,-65.58907972343982,
2020-11-30 12:00:00,1.9097178516774846,
2020-11-30 13:30:00,40.02913889302752,
2020-11-30 15:00:00,86.63294912603024,
2020-11-30 15:30:30,86.63294912603024,m
2020-11-30 23:59:59,130.57971007092956,c
2020-12-01 00:00:00,37.660989740950896,
2020-12-01 10:00:00,40.51164936966006,
2020-12-01 10:30:00,-13.376136484019,
2020-12-01 12:00:00,-10.793881838793538,
2020-12-01 13:30:00,-27.267380588974945,
2020-12-01 15:00:00,-31.35453070666439,
2020-12-01 15:30:30,-31.35453070666439,
2020-12-01 23:59:59,-7.4612474253998755,c
2020-12-02 00:00:00,-42.424932667991044,
2020-12-02 10:00:00,-12.609354176049038,
2020-12-02 10:30:00,-14.568800324153415,
2020-12-02 12:00:00,-25.088703873448594,
2020-12-02 13:30:00,-55.57658352405088,
2020-12-02 15:00:00,-73.82320013139419,
2020-12-02 15:30:30,-73.82320013139419,
2020-12-02 23:59:59,-70.2627101781954,c
2020-12-03 00:00:00,-61.79521989901271,
2020-12-03 10:00:00,-5.8504924920158174,
2020-12-03 10:30:00,-25.475947722279116,
2020-12-03 12:00:00,-16.248091798830686,
2020-12-03 13:30:00,-18.718835607788662,
2020-12-03 15:00:00,-26.49377318224282,
2020-12-03 15:30:30,-26.49377318224282,
2020-12-03 23:59:59,-14.357710117297984,c
2020-12-04 00:00:00,-7.4825869714388915,
2020-12-04 10:00:00,-50.56737098780362,
2020-12-04 10:30:00,-74.40996850336782,
2020-12-04 12:00:00,-27.404760238859453,
2020-12-04 13:30:00,-20.16126039649413,
2020-12-04 15:00:00,-18.303929934715256,
2020-12-04 15:30:30,-18.303929934715256,
2020-12-04 23:59:59,-20.899909834848216,w
2020-12-07 00:00:00,5.456869351243128,
2020-12-07 10:00:00,11.383542049329535,
2020-12-07 10:30:00,15.604363338684365,
2020-12-07 12:00:00,41.804605631342866,
2020-12-07 13:30:00,46.520120758763795,
2020-12-07 15:00:00,74.2305747740985,
2020-12-07 15:30:30,74.2305747740985,
2020-12-07 23:59:59,66.76325060546111,c
2020-12-08 00:00:00,87.78915750729035,
2020-12-08 10:00:00,70.88957239476332,
2020-12-08 10:30:00,67.28563170370924,
2020-12-08 12:00:00,100.5445479700847,
2020-12-08 13:30:00,124.7309188343807,
2020-12-08 15:00:00,120.91946784470645,
2020-12-08 15:30:30,120.91946784470645,
2020-12-08 23:59:59,124.18949195431838,c
2020-12-09 00:00:00,117.71543763223232,
2020-12-09 10:00:00,132.88401902554858,
2020-12-09 10:30:00,101.64447973257396,
2020-12-09 12:00:00,171.16418436311434,
2020-12-09 13:30:00,76.59468422358484,
2020-12-09 15:00:00,27.778155484750386,
2020-12-09 15:30:30,27.778155484750386,
2020-12-09 23:59:59,-7.867508801370718,c
2020-12-10 00:00:00,-17.410068202772493,
2020-12-10 10:00:00,68.34799052090048,
2020-12-10 10:30:00,99.8703855228261,
2020-12-10 12:00:00,114.3725676410215,
2020-12-10 13:30:00,142.69188277758514,
2020-12-10 15:00:00,151.93285138869453,
2020-12-10 15:30:30,151.93285138869453,
2020-12-10 23:59:59,164.58034548625741,c
2020-12-11 00:00:00,185.06985279598106,
2020-12-11 10:00:00,175.8022364517524,
2020-12-11 10:30:00,223.71814329586394,
2020-12-11 12:00:00,159.45938328295452,
2020-12-11 13:30:00,154.76551805240567,
2020-12-11 15:00:00,180.52416561127032,
2020-12-11 15:30:30,180.52416561127032,
2020-12-11 23:59:59,181.8593946641915,w
2020-12-14 00:00:00,216.5265128313401,
2020-12-14 10:00:00,284.77536426782046,
2020-12-14 10:30:00,260.80122258842493,
2020-12-14 12:00:00,313.42197902287717,
2020-12-14 13:30:00,308.6402049451499,
2020-12-14 15:00:00,349.81635569444165,
2020-12-14 15:30:30,349.81635569444165,
2020-12-14 23:59:59,320.6123223481111,c
2020-12-15 00:00:00,302.76385964272754,
2020-12-15 10:00:00,370.62199662812054,
2020-12-15 10:30:00,405.80278013001,
2020-12-15 12:00:00,397.50913608065116,
2020-12-15 13:30:00,362.4043511222211,
2020-12-15 15:00:00,366.3366457218709,
2020-12-15 15:30:30,366.3366457218709,
2020-12-15 23:59:59,395.25537653219226,c
2020-12-16 00:00:00,402.7497843555126,
2020-12-16 10:00:00,482.14929972163077,
2020-12-16 10:30:00,472.47190398859163,
2020-12-16 12:00:00,485.63737882193084,
2020-12-16 13:30:00,485.782533013523,
2020-12-16 15:00:00,508.92352315384346,
2020-12-16 15:30:30,508.92352315384346,
2020-12-16 23:59:59,533.1178875220645,c
2020-12-17 00:00:00,541.3879517991204,
2020-12-17 10:00:00,576.1221423651318,
2020-12-17 10:30:00,600.655560149076,
2020-12-17 12:00:00,613.6430578185871,
2020-12-17 13:30:00,615.4584700665708,
2020-12-17 15:00:00,617.5152617709016,
2020-12-17 15:30:30,617.5152617709016,
2020-12-17 23:59:59,616.9937113901774,c
2020-12-18 00:00:00,652.3084011700106,
2020-12-18 10:00:00,667.8843690638435,
2020-12-18 10:30:00,697.6388515406636,
2020-12-18 12:00:00,692.6050694936064,
2020-12-18 13:30:00,729.7431351609105,
2020-12-18 15:00:00,743.6763882077714,
2020-12-18 15:30:30,743.6763882077714,
2020-12-18 23:59:59,717.2190248121483,e
2020-12-21 00:00:00,758.4066401719593,
2020-12-21 10:00:00,759.2705156934783,
2020-12-21 10:30:00,737.8604098817093,
2020-12-21 12:00:00,776.6191769645646,
2020-12-21 13:30:00,769.4645322598949,
2020-12-21 15:00:00,780.7353728065136,
2020-12-21 15:30:30,780.7353728065136,
2020-12-21 23:59:59,797.6299158920131,c
2020-12-22 00:00:00,1057.0240384695403,
2020-12-22 10:00:00,1170.6551956789021,
2020-12-22 10:30:00,1145.4384611135063,
2020-12-22 12:00:00,1146.0232685291148,
2020-12-22 13:30:00,1095.292084129293,
2020-12-22 15:00:00,1140.103545919388,
2020-12-22 15:30:30,1140.103545919388,
2020-12-22 23:59:59,1151.6961164901647,c
2020-12-23 00:00:00,1139.248230857617,
2020-12-23 10:00:00,1035.4332917349657,
2020-12-23 10:30:00,1046.1102476513618,
2020-12-23 12:00:00,1065.5944591968944,
2020-12-23 13:30:00,1089.7682599360633,
2020-12-23 15:00:00,1102.097664280361,
2020-12-23 15:30:30,1102.097664280361,
2020-12-23 23:59:59,1102.6173939277069,c
2020-12-24 00:00:00,1090.1535828696703,
2020-12-24 10:00:00,1144.9479765049477,
2020-12-24 10:30:00,1115.8731257014376,
2020-12-24 12:00:00,1127.029174377629,
2020-12-24 13:30:00,1127.029174377629,
2020-12-24 15:00:00,1127.029174377629,
2020-12-24 15:30:30,1127.029174377629,
2020-12-24 23:59:59,1084.9763043696596,c
2020-12-25 00:00:00,1084.9763043696596,
2020-12-25 10:00:00,1084.9763043696596,
2020-12-25 10:30:00,1084.9763043696596,
2020-12-25 12:00:00,1084.9763043696596,
2020-12-25 13:30:00,1084.9763043696596,
2020-12-25 15:00:00,1084.9763043696596,
2020-12-25 15:30:30,1084.9763043696596,
2020-12-25 23:59:59,1084.9763043696596,w
2020-12-28 00:00:00,1098.8234581007262,
2020-12-28 10:00:00,941.53284433021,
2020-12-28 10:30:00,821.3150494086058,
2020-12-28 12:00:00,815.327748937546,
2020-12-28 13:30:00,830.4069894358877,
2020-12-28 15:00:00,806.7349506878585,
2020-12-28 15:30:30,806.7349506878585,
2020-12-28 23:59:59,788.2145002353406,c
2020-12-29 00:00:00,749.7254177297937,
2020-12-29 10:00:00,699.7896937012584,
2020-12-29 10:30:00,699.1489191002821,
2020-12-29 12:00:00,697.3857017102351,
2020-12-29 13:30:00,681.318289495578,
2020-12-29 15:00:00,682.4674608143162,
2020-12-29 15:30:30,682.4674608143162,
2020-12-29 23:59:59,730.1747934379052,c
2020-12-30 00:00:00,735.4623229032933,
2020-12-30 10:00:00,756.4440219372102,
2020-12-30 10:30:00,777.3320385974041,
2020-12-30 12:00:00,774.8846434825613,
2020-12-30 13:30:00,823.2220881098118,
2020-12-30 15:00:00,816.8892878092846,
2020-12-30 15:30:30,816.8892878092846,
2020-12-30 23:59:59,831.702200641264,c
2020-12-31 00:00:00,832.139768158321,
2020-12-31 10:00:00,779.9765545464767,
2020-12-31 10:30:00,785.6027418196323,
2020-12-31 12:00:00,738.6756786245261,
2020-12-31 13:30:00,749.0371516660251,
2020-12-31 15:00:00,740.9052669295028,
2020-12-31 15:30:30,740.9052669295028,
2020-12-31 23:59:59,730.9265757341939,c
2021-01-01 00:00:00,730.9265757341939,
2021-01-01 10:00:00,730.9265757341939,
2021-01-01 10:30:00,730.9265757341939,
2021-01-01 12:00:00,730.9265757341939,
2021-01-01 13:30:00,730.9265757341939,
2021-01-01 15:00:00,730.9265757341939,
2021-01-01 15:30:30,730.9265757341939,
2021-01-01 23:59:59,730.9265757341939,w
2021-01-04 00:00:00,747.364592530794,
2021-01-04 10:00:00,659.5933295117293,
2021-01-04 10:30:00,728.161384879522,
2021-01-04 12:00:00,680.8799667889161,
2021-01-04 13:30:00,646.2224013072306,
2021-01-04 15:00:00,621.3056885894778,
2021-01-04 15:30:30,621.3056885894778,
2021-01-04 23:59:59,650.3919108478649,c
2021-01-05 00:00:00,640.9185209029912,
2021-01-05 10:00:00,709.2942912351733,
2021-01-05 10:30:00,688.4740724636484,
2021-01-05 12:00:00,684.9578579115869,
2021-01-05 13:30:00,672.1230953408376,
2021-01-05 15:00:00,651.1706936919849,
2021-01-05 15:30:30,651.1706936919849,
2021-01-05 23:59:59,700.2989980248886,c
2021-01-06 00:00:00,614.9448900300009,
2021-01-06 10:00:00,505.13206668127395,
2021-01-06 10:30:00,510.8597621608734,
2021-01-06 12:00:00,470.6159029472243,
2021-01-06 13:30:00,472.74410122942686,
2021-01-06 15:00:00,485.03155533079416,
2021-01-06 15:30:30,485.03155533079416,
2021-01-06 23:59:59,486.29468366560013,c
2021-01-07 00:00:00,516.3046779962143,
2021-01-07 10:00:00,548.3300740672963,
2021-01-07 10:30:00,561.334335186829,
2021-01-07 12:00:00,592.9494213967369,
2021-01-07 13:30:00,635.9216752852217,
2021-01-07 15:00:00,637.5401322565735,
2021-01-07 15:30:30,637.5401322565735,
2021-01-07 23:59:59,671.9755817568523,c
2021-01-08 00:00:00,709.3203000172296,
2021-01-08 10:00:00,734.3072098915552,
2021-01-08 10:30:00,718.9421635598953,
2021-01-08 12:00:00,772.1931483421148,
2021-01-08 13:30:00,752.0705219824516,
2021-01-08 15:00:00,760.2941553979014,
2021-01-08 15:30:30,760.2941553979014,
2021-01-08 23:59:59,772.5508196590889,w
