date,MSCI_BRL_2021_Q2,meta
2021-04-06 00:00:00,-272.856797413819,
2021-04-06 10:00:00,-279.97832040156317,
2021-04-06 10:30:00,-276.3481038581592,
2021-04-06 12:00:00,-270.34406509647795,
2021-04-06 13:30:00,-287.581244846735,
2021-04-06 15:00:00,-282.0274242629843,
2021-04-06 15:30:30,-282.0274242629843,
2021-04-06 23:59:59,-293.32570590891675,c
2021-04-07 00:00:00,-271.3335577492198,
2021-04-07 10:00:00,-248.73342803124143,
2021-04-07 10:30:00,-225.6132876841971,
2021-04-07 12:00:00,-231.37313325539287,
2021-04-07 13:30:00,-227.88363821500027,
2021-04-07 15:00:00,-209.0143535929126,
2021-04-07 15:30:30,-209.0143535929126,
2021-04-07 23:59:59,-219.99776878357088,c
2021-04-08 00:00:00,-204.1264550118561,
2021-04-08 10:00:00,-217.6652280787472,
2021-04-08 10:30:00,-233.41862126236208,
2021-04-08 12:00:00,-239.77412993900884,
2021-04-08 13:30:00,-237.67400951499175,
2021-04-08 15:00:00,-230.7797872317928,
2021-04-08 15:30:30,-230.7797872317928,
2021-04-08 23:59:59,-236.61082155838295,c
2021-04-09 00:00:00,-231.5425485375237,
2021-04-09 10:00:00,-276.6180137327521,
2021-04-09 10:30:00,-283.7540718433408,
2021-04-09 12:00:00,-265.1301891675569,
2021-04-09 13:30:00,-263.18177280154237,
2021-04-09 15:00:00,-257.7797138063222,
2021-04-09 15:30:30,-257.7797138063222,
2021-04-09 23:59:59,-252.39589880100593,w
2021-04-12 00:00:00,-252.26618932902113,
2021-04-12 10:00:00,-244.85443162161417,
2021-04-12 10:30:00,-240.38042672357065,
2021-04-12 12:00:00,-217.44909672509084,
2021-04-12 13:30:00,-200.27233625986827,
2021-04-12 15:00:00,-181.76621410526673,
2021-04-12 15:30:30,-181.76621410526673,
2021-04-12 23:59:59,-173.3194773277088,c
2021-04-13 00:00:00,-168.06957429562104,
2021-04-13 10:00:00,-162.04278779413036,
2021-04-13 10:30:00,-165.1480703106539,
2021-04-13 12:00:00,-178.71710353459767,
2021-04-13 13:30:00,-185.21186220992,
2021-04-13 15:00:00,-196.02173259098078,
2021-04-13 15:30:30,-196.02173259098078,
2021-04-13 23:59:59,-190.14929509953282,c
2021-04-14 00:00:00,-187.6328088354277,
2021-04-14 10:00:00,-164.3660850068116,
2021-04-14 10:30:00,-157.1399423719454,
2021-04-14 12:00:00,-159.79027753321492,
2021-04-14 13:30:00,-173.97450916956353,
2021-04-14 15:00:00,-162.9004097727535,
2021-04-14 15:30:30,-162.9004097727535,
2021-04-14 23:59:59,-170.92822670302328,c
2021-04-15 00:00:00,-170.9954385489248,
2021-04-15 10:00:00,-157.99476678639644,
2021-04-15 10:30:00,-150.48546990454517,
2021-04-15 12:00:00,-149.95315489395676,
2021-04-15 13:30:00,-145.35526238373913,
2021-04-15 15:00:00,-131.55927800403947,
2021-04-15 15:30:30,-131.55927800403947,
2021-04-15 23:59:59,-141.8997787699408,c
2021-04-16 00:00:00,-128.4505326815347,
2021-04-16 10:00:00,-120.11300827133675,
2021-04-16 10:30:00,-113.98094131486278,
2021-04-16 12:00:00,-130.8368208093895,
2021-04-16 13:30:00,-133.27041139791908,
2021-04-16 15:00:00,-113.51048052632348,
2021-04-16 15:30:30,-113.51048052632348,
2021-04-16 23:59:59,-120.30358218988624,w
2021-04-19 00:00:00,-98.97775415792398,
2021-04-19 10:00:00,-122.7679572126844,
2021-04-19 10:30:00,-120.45797175733117,
2021-04-19 12:00:00,-137.89444505006492,
2021-04-19 13:30:00,-133.69582345750672,
2021-04-19 15:00:00,-126.97775858979287,
2021-04-19 15:30:30,-126.97775858979287,s
2021-04-19 23:59:59,-115.86257876195594,c
2021-04-20 00:00:00,-109.37723572057399,
2021-04-20 10:00:00,-125.33903927205654,
2021-04-20 10:30:00,-124.82600081402416,
2021-04-20 12:00:00,-129.99028018606515,
2021-04-20 13:30:00,-136.39359862340103,
2021-04-20 15:00:00,-145.2742428138427,
2021-04-20 15:30:30,-145.2742428138427,
2021-04-20 23:59:59,-135.87515255788583,c
2021-04-21 00:00:00,-135.87515255788583,
2021-04-21 10:00:00,-135.87515255788583,
2021-04-21 10:30:00,-135.87515255788583,
2021-04-21 12:00:00,-135.87515255788583,
2021-04-21 13:30:00,-135.87515255788583,
2021-04-21 15:00:00,-135.87515255788583,
2021-04-21 15:30:30,-135.87515255788583,
2021-04-21 23:59:59,-135.87515255788583,c
2021-04-22 00:00:00,-148.56368550150265,
2021-04-22 10:00:00,-175.86457932655085,
2021-04-22 10:30:00,-194.97073155088813,
2021-04-22 12:00:00,-149.16899541283215,
2021-04-22 13:30:00,-143.99115885042806,
2021-04-22 15:00:00,-143.48102319742574,
2021-04-22 15:30:30,-143.48102319742574,
2021-04-22 23:59:59,-157.95658349615348,c
2021-04-23 00:00:00,-153.65440157804068,
2021-04-23 10:00:00,-154.16321157252048,
2021-04-23 10:30:00,-145.8088670331607,
2021-04-23 12:00:00,-148.77972600488872,
2021-04-23 13:30:00,-147.00393229427257,
2021-04-23 15:00:00,-138.80921831700016,
2021-04-23 15:30:30,-138.80921831700016,
2021-04-23 23:59:59,-120.43495178195855,w
2021-04-26 00:00:00,-119.26846143073914,
2021-04-26 10:00:00,-119.56481376771723,
2021-04-26 10:30:00,-106.0207534820754,
2021-04-26 12:00:00,-116.50218836413057,
2021-04-26 13:30:00,-118.95416860293807,
2021-04-26 15:00:00,-109.61255979100736,
2021-04-26 15:30:30,-109.61255979100736,
2021-04-26 23:59:59,-103.00396811857564,c
2021-04-27 00:00:00,-92.73458608939052,
2021-04-27 10:00:00,-87.92184465402079,
2021-04-27 10:30:00,-49.83686367914157,
2021-04-27 12:00:00,-36.94732085712292,
2021-04-27 13:30:00,-21.10507949089981,
2021-04-27 15:00:00,-10.143994095041649,
2021-04-27 15:30:30,-10.143994095041649,
2021-04-27 23:59:59,5.807124646346267,c
2021-04-28 00:00:00,5.807124646346267,
2021-04-28 10:00:00,-2.22100205725377,
2021-04-28 10:30:00,6.9298026608079795,
2021-04-28 12:00:00,0.24251972049165715,
2021-04-28 13:30:00,-16.7156556807073,
2021-04-28 15:00:00,0.9312908798312947,
2021-04-28 15:30:30,0.9312908798312947,
2021-04-28 23:59:59,-5.1025463362172445,c
2021-04-29 00:00:00,-2.560697009331591,
2021-04-29 10:00:00,26.667310042108113,
2021-04-29 10:30:00,35.25843045553228,
2021-04-29 12:00:00,36.07223894181692,
2021-04-29 13:30:00,31.69725295219564,
2021-04-29 15:00:00,47.06359835706081,
2021-04-29 15:30:30,47.06359835706081,
2021-04-29 23:59:59,54.28977027587439,c
2021-04-30 00:00:00,61.37972665301015,
2021-04-30 10:00:00,52.563475437348416,
2021-04-30 10:30:00,48.29948278590933,
2021-04-30 12:00:00,33.56309887105101,
2021-04-30 13:30:00,16.101473847170325,
2021-04-30 15:00:00,-0.9080270480051809,
2021-04-30 15:30:30,-0.9080270480051809,
2021-04-30 23:59:59,31.642419152411435,w
2021-05-03 00:00:00,34.56857323696369,
2021-05-03 10:00:00,-1.5071223645802547,
2021-05-03 10:30:00,-14.661693096761894,
2021-05-03 12:00:00,-22.783551341327893,
2021-05-03 13:30:00,-33.16377059400355,
2021-05-03 15:00:00,-49.021981102232246,
2021-05-03 15:30:30,-49.021981102232246,
2021-05-03 23:59:59,-57.95168774633311,c
2021-05-04 00:00:00,-65.56383556880138,
2021-05-04 10:00:00,-40.50155246211244,
2021-05-04 10:30:00,-53.37749005471585,
2021-05-04 12:00:00,-47.531635282206935,
2021-05-04 13:30:00,-41.37111444083723,
2021-05-04 15:00:00,-27.39926358174057,
2021-05-04 15:30:30,-27.39926358174057,
