date,XBI_2022_Q3,meta
2022-08-12 00:00:00,-328.3196667567321,
2022-08-12 10:00:00,-300.5849338302249,
2022-08-12 10:30:00,-273.98253506659256,
2022-08-12 12:00:00,-259.58223212352306,
2022-08-12 13:30:00,-314.9465807016933,
2022-08-12 15:00:00,-319.7784731006296,
2022-08-12 15:30:30,-319.7784731006296,
2022-08-12 23:59:59,-298.5470787999532,w
2022-08-15 00:00:00,-257.59871795724155,
2022-08-15 10:00:00,-263.4516535596887,
2022-08-15 10:30:00,-241.62507916974843,
2022-08-15 12:00:00,-210.62143980300183,
2022-08-15 13:30:00,-228.1986613440011,
2022-08-15 15:00:00,-217.59606202274003,
2022-08-15 15:30:30,-217.59606202274003,
2022-08-15 23:59:59,-213.36309146901985,c
2022-08-16 00:00:00,-188.06830189858664,
2022-08-16 10:00:00,-180.8891211256921,
2022-08-16 10:30:00,-176.82865264317363,
2022-08-16 12:00:00,-161.96122530780622,
2022-08-16 13:30:00,-165.32663269050795,
2022-08-16 15:00:00,-181.08045573630767,
2022-08-16 15:30:30,-181.08045573630767,
2022-08-16 23:59:59,-145.8841700931072,c
2022-08-17 00:00:00,-95.87475680128496,
2022-08-17 10:00:00,-118.52670366245088,
2022-08-17 10:30:00,-144.62841158579988,
2022-08-17 12:00:00,-130.40522143076953,
2022-08-17 13:30:00,-135.31900458482127,
2022-08-17 15:00:00,-85.95562479597541,
2022-08-17 15:30:30,-85.95562479597541,
2022-08-17 23:59:59,-79.7316672646467,c
2022-08-18 00:00:00,-75.81809190003283,
2022-08-18 10:00:00,-146.81269149840745,
2022-08-18 10:30:00,-177.91947005507373,
2022-08-18 12:00:00,-158.61506895794452,
2022-08-18 13:30:00,-139.16534490807192,
2022-08-18 15:00:00,-137.79778942162687,
2022-08-18 15:30:30,-137.79778942162687,
2022-08-18 23:59:59,-119.06256632284044,c
2022-08-19 00:00:00,-135.63326285340364,
2022-08-19 10:00:00,-176.87900856459183,
2022-08-19 10:30:00,-143.30097068199512,
2022-08-19 12:00:00,-120.75103985355267,
2022-08-19 13:30:00,-81.0578491611834,
2022-08-19 15:00:00,-98.94530762982612,
2022-08-19 15:30:30,-98.94530762982612,
2022-08-19 23:59:59,-93.25199455400119,w
2022-08-22 00:00:00,-105.69826306057536,
2022-08-22 10:00:00,-90.59872357752091,
2022-08-22 10:30:00,-76.45825363640917,
2022-08-22 12:00:00,-95.33224014665338,
2022-08-22 13:30:00,-88.46879278294874,
2022-08-22 15:00:00,-114.73792368847617,
2022-08-22 15:30:30,-114.73792368847617,
2022-08-22 23:59:59,-98.20202075519052,c
2022-08-23 00:00:00,-115.66228685995681,
2022-08-23 10:00:00,-139.27942549616256,
2022-08-23 10:30:00,-100.34477374374227,
2022-08-23 12:00:00,-103.31552033576806,
2022-08-23 13:30:00,-93.20418571627667,
2022-08-23 15:00:00,-86.36681090806192,
2022-08-23 15:30:30,-86.36681090806192,
2022-08-23 23:59:59,-91.16398009063646,c
2022-08-24 00:00:00,-105.18812968106742,
2022-08-24 10:00:00,-102.92879225507457,
2022-08-24 10:30:00,-101.56643102136697,
2022-08-24 12:00:00,-117.74949484984907,
2022-08-24 13:30:00,-79.57598806728724,
2022-08-24 15:00:00,-73.06932317920777,
2022-08-24 15:30:30,-73.06932317920777,
2022-08-24 23:59:59,-65.25839837779088,c
2022-08-25 00:00:00,-44.34670356335275,
2022-08-25 10:00:00,-95.64216239055696,
2022-08-25 10:30:00,-112.37625592050946,
2022-08-25 12:00:00,-60.432041444979504,
2022-08-25 13:30:00,-62.35509828234984,
2022-08-25 15:00:00,-49.355928538019924,
2022-08-25 15:30:30,-49.355928538019924,
2022-08-25 23:59:59,-64.65963307629927,c
2022-08-26 00:00:00,-97.41544126285235,
2022-08-26 10:00:00,-80.37168038554775,
2022-08-26 10:30:00,-53.94261541171201,
2022-08-26 12:00:00,-62.92033343576746,
2022-08-26 13:30:00,-38.0092740929573,
2022-08-26 15:00:00,-21.017685951726634,
2022-08-26 15:30:30,-21.017685951726634,
2022-08-26 23:59:59,-2.2555713923973713,w
2022-08-29 00:00:00,-8.451888990237364,
2022-08-29 10:00:00,14.838922067622747,
2022-08-29 10:30:00,-10.515087218338806,
2022-08-29 12:00:00,-35.029608632644056,
2022-08-29 13:30:00,-21.11467889883164,
2022-08-29 15:00:00,8.097451781190017,
2022-08-29 15:30:30,8.097451781190017,
2022-08-29 23:59:59,26.932239493637695,c
2022-08-30 00:00:00,1.6406529530461569,
2022-08-30 10:00:00,23.93021120936575,
2022-08-30 10:30:00,36.07344475895658,
2022-08-30 12:00:00,37.833118061785626,
2022-08-30 13:30:00,22.46346642851458,
2022-08-30 15:00:00,26.1808660317339,
2022-08-30 15:30:30,26.1808660317339,
2022-08-30 23:59:59,15.349455733432563,c
2022-08-31 00:00:00,11.654314709297637,
2022-08-31 10:00:00,33.64888052088588,
2022-08-31 10:30:00,25.688197451373355,
2022-08-31 12:00:00,72.19248424516476,
2022-08-31 13:30:00,76.86928954889837,
2022-08-31 15:00:00,73.69045795286246,
2022-08-31 15:30:30,73.69045795286246,s
2022-08-31 23:59:59,100.48444304557117,c
2022-09-01 00:00:00,115.85568088850309,
2022-09-01 10:00:00,120.59572008023028,
2022-09-01 10:30:00,140.3317690595102,
2022-09-01 12:00:00,158.83238358887186,
2022-09-01 13:30:00,166.65538783046523,
2022-09-01 15:00:00,162.9410190756582,
2022-09-01 15:30:30,162.9410190756582,
2022-09-01 23:59:59,148.13438056977074,c
2022-09-02 00:00:00,126.89739262246948,
2022-09-02 10:00:00,165.59429388211927,
2022-09-02 10:30:00,174.80128801482434,
2022-09-02 12:00:00,186.61842715802723,
2022-09-02 13:30:00,190.51124742955463,
2022-09-02 15:00:00,191.84380649899114,
2022-09-02 15:30:30,191.84380649899114,
2022-09-02 23:59:59,198.71487584242053,w
2022-09-05 00:00:00,198.71487584242053,
2022-09-05 10:00:00,198.71487584242053,
2022-09-05 10:30:00,198.71487584242053,
2022-09-05 12:00:00,198.71487584242053,
2022-09-05 13:30:00,198.71487584242053,
2022-09-05 15:00:00,198.71487584242053,
2022-09-05 15:30:30,198.71487584242053,
2022-09-05 23:59:59,198.71487584242053,c
2022-09-06 00:00:00,180.28630525948708,
2022-09-06 10:00:00,215.05847941715936,
2022-09-06 10:30:00,190.23037092539565,
2022-09-06 12:00:00,157.87063281052005,
2022-09-06 13:30:00,126.24051591348766,
2022-09-06 15:00:00,113.81304061692143,
2022-09-06 15:30:30,113.81304061692143,
2022-09-06 23:59:59,112.84236753250306,c
2022-09-07 00:00:00,116.59704508963952,
2022-09-07 10:00:00,188.51268293706326,
2022-09-07 10:30:00,175.4417405032069,
2022-09-07 12:00:00,165.67680012870144,
2022-09-07 13:30:00,125.94343744106308,
2022-09-07 15:00:00,118.93558814306337,
2022-09-07 15:30:30,118.93558814306337,
2022-09-07 23:59:59,115.70575162910663,c
2022-09-08 00:00:00,102.11589770861863,
2022-09-08 10:00:00,90.6359532755794,
2022-09-08 10:30:00,79.79462915024939,
2022-09-08 12:00:00,68.14055176831474,
2022-09-08 13:30:00,79.64360704100307,
2022-09-08 15:00:00,84.75553977265426,
2022-09-08 15:30:30,84.75553977265426,
2022-09-08 23:59:59,49.4363151744179,c
2022-09-09 00:00:00,53.57638142387475,
2022-09-09 10:00:00,57.5995902909105,
2022-09-09 10:30:00,22.134032259398538,
2022-09-09 12:00:00,49.45000534919282,
2022-09-09 13:30:00,35.27554413908075,
2022-09-09 15:00:00,39.25649896409689,
2022-09-09 15:30:30,39.25649896409689,
2022-09-09 23:59:59,0.0,a
2022-09-12 00:00:00,15.769199045935096,
2022-09-12 10:00:00,172.7201621311137,
2022-09-12 10:30:00,134.8468047719397,
2022-09-12 12:00:00,163.45539710101352,
2022-09-12 13:30:00,140.4885086283841,
2022-09-12 15:00:00,144.29762320834683,
2022-09-12 15:30:30,144.29762320834683,
2022-09-12 23:59:59,130.9823491510435,c
2022-09-13 00:00:00,147.15566126545426,
2022-09-13 10:00:00,238.90952532733118,
2022-09-13 10:30:00,261.2449230766264,
2022-09-13 12:00:00,206.7501563412417,
2022-09-13 13:30:00,270.3388088390243,
2022-09-13 15:00:00,248.24709402064857,
2022-09-13 15:30:30,248.24709402064857,
2022-09-13 23:59:59,221.4047651732274,c
2022-09-14 00:00:00,105.39248471484993,
2022-09-14 10:00:00,260.7116904686809,
2022-09-14 10:30:00,284.1197589544165,
2022-09-14 12:00:00,348.96547995616913,
2022-09-14 13:30:00,329.7929498467969,
2022-09-14 15:00:00,334.84760772393497,
2022-09-14 15:30:30,334.84760772393497,
2022-09-14 23:59:59,311.89522377198523,c
2022-09-15 00:00:00,259.45563529741685,
2022-09-15 10:00:00,253.13670802808454,
2022-09-15 10:30:00,169.45891075532765,
2022-09-15 12:00:00,89.53504241088754,
2022-09-15 13:30:00,69.72278698550085,
2022-09-15 15:00:00,84.30997924976063,
2022-09-15 15:30:30,84.30997924976063,
2022-09-15 23:59:59,44.12277157884213,c
2022-09-16 00:00:00,22.28230097344465,
2022-09-16 10:00:00,75.64369994465778,
2022-09-16 10:30:00,-78.25205278272433,
2022-09-16 12:00:00,-81.96268358644367,
2022-09-16 13:30:00,11.24536356755496,
2022-09-16 15:00:00,-76.52574067356194,
2022-09-16 15:30:30,-76.52574067356194,
2022-09-16 23:59:59,-32.09947577582662,e
2022-09-19 00:00:00,-39.11639434846944,
2022-09-19 10:00:00,-146.58815873830753,
2022-09-19 10:30:00,-168.2780117560951,
2022-09-19 12:00:00,-176.40632269324016,
2022-09-19 13:30:00,-221.80324302695433,
2022-09-19 15:00:00,-194.3659784611359,
2022-09-19 15:30:30,-194.3659784611359,
2022-09-19 23:59:59,-198.80761969405867,c
2022-09-20 00:00:00,-215.2618696242441,
2022-09-20 10:00:00,-171.4760963424009,
2022-09-20 10:30:00,-169.00249521038114,
2022-09-20 12:00:00,-127.80400949978872,
2022-09-20 13:30:00,-127.03317661265612,
2022-09-20 15:00:00,-147.9409869438947,
2022-09-20 15:30:30,-147.9409869438947,
2022-09-20 23:59:59,-125.34118582689291,c
2022-09-21 00:00:00,-134.07057711012288,
2022-09-21 10:00:00,-170.7242379606276,
2022-09-21 10:30:00,-163.99486026586078,
2022-09-21 12:00:00,-163.84526755207045,
2022-09-21 13:30:00,-145.8484059803926,
2022-09-21 15:00:00,-160.22874618161575,
2022-09-21 15:30:30,-160.22874618161575,
2022-09-21 23:59:59,-155.04426651520697,c
2022-09-22 00:00:00,-176.80372485172447,
2022-09-22 10:00:00,-148.9655906780362,
2022-09-22 10:30:00,-150.75453527679858,
2022-09-22 12:00:00,-142.43650589046376,
2022-09-22 13:30:00,-141.80520381412538,
2022-09-22 15:00:00,-124.33396382062699,
2022-09-22 15:30:30,-124.33396382062699,
2022-09-22 23:59:59,-119.53875852036154,c
2022-09-23 00:00:00,-122.70803489017067,
2022-09-23 10:00:00,-141.01566690611034,
2022-09-23 10:30:00,-143.7254418213916,
2022-09-23 12:00:00,-119.80013105483533,
2022-09-23 13:30:00,-118.70261767612783,
2022-09-23 15:00:00,-129.53066867299853,
2022-09-23 15:30:30,-129.53066867299853,
2022-09-23 23:59:59,-124.21588483482225,w
2022-09-26 00:00:00,-134.17659354246433,
2022-09-26 10:00:00,-127.26768136635013,
2022-09-26 10:30:00,-105.57943179016081,
2022-09-26 12:00:00,-119.7619780193551,
2022-09-26 13:30:00,-126.74260298089588,
2022-09-26 15:00:00,-121.83188870766014,
2022-09-26 15:30:30,-121.83188870766014,
2022-09-26 23:59:59,-138.24335099134402,c
2022-09-27 00:00:00,-135.31249793725283,
2022-09-27 10:00:00,-155.39987725806282,
2022-09-27 10:30:00,-111.55929685859576,
2022-09-27 12:00:00,-107.52400293841814,
2022-09-27 13:30:00,-116.0286275759434,
2022-09-27 15:00:00,-85.7590553559013,
2022-09-27 15:30:30,-85.7590553559013,
2022-09-27 23:59:59,-83.8313660680278,c
2022-09-28 00:00:00,-144.11669559749606,
2022-09-28 10:00:00,-128.54664893870287,
2022-09-28 10:30:00,-84.5178490260286,
2022-09-28 12:00:00,-82.77027516641495,
2022-09-28 13:30:00,-55.718437563480734,
2022-09-28 15:00:00,-70.30835821739007,
2022-09-28 15:30:30,-70.30835821739007,
2022-09-28 23:59:59,-74.53414861703449,c
2022-09-29 00:00:00,-54.82707935839683,
2022-09-29 10:00:00,-96.47540444985346,
2022-09-29 10:30:00,-90.16079227689764,
2022-09-29 12:00:00,-95.39742017626675,
2022-09-29 13:30:00,-108.46085627514299,
2022-09-29 15:00:00,-107.14689417187603,
2022-09-29 15:30:30,-107.14689417187603,
2022-09-29 23:59:59,-106.08045314428804,c
2022-09-30 00:00:00,-123.89948885734088,
2022-09-30 10:00:00,-65.17053564002066,
2022-09-30 10:30:00,-46.20399972240142,
2022-09-30 12:00:00,-52.548805949813826,
2022-09-30 13:30:00,-47.08126432479267,
2022-09-30 15:00:00,-34.886945199614786,
2022-09-30 15:30:30,-34.886945199614786,
2022-09-30 23:59:59,-10.273257667424673,w
