date,AS_MSCI_FACT_INTL_2022_Q2,meta
2022-05-13 18:30:00,-22.314439256035257,
2022-05-13 20:00:00,-22.314439256035257,
2022-05-13 23:00:00,-22.314439256035257,
2022-05-13 23:59:59,-20.617756138574237,w
2022-05-16 00:00:00,-10.57599441174807,
2022-05-16 01:00:00,-15.853698322989885,
2022-05-16 02:30:00,-18.349198515910757,
2022-05-16 03:00:00,-17.73549399575188,
2022-05-16 18:30:00,-16.46704619422121,
2022-05-16 20:00:00,-16.19218064399115,
2022-05-16 23:00:00,-10.752035891660853,
2022-05-16 23:59:59,-18.958512767544903,c
2022-05-17 00:00:00,-11.393868151792958,
2022-05-17 01:00:00,-13.149279599199872,
2022-05-17 02:30:00,-14.546151580607898,
2022-05-17 03:00:00,-15.841198726351422,
2022-05-17 18:30:00,-12.707745878627065,
2022-05-17 20:00:00,-12.638750357897152,
2022-05-17 23:00:00,-13.492443785847627,
2022-05-17 23:59:59,-6.016491913772256,c
2022-05-18 00:00:00,-0.9533193126304695,
2022-05-18 01:00:00,0.1485467131490168,
2022-05-18 02:30:00,-4.289615406868165,
2022-05-18 03:00:00,-6.338071127814828,
2022-05-18 18:30:00,-6.590991783529944,
2022-05-18 20:00:00,-6.630867545159845,
2022-05-18 23:00:00,-5.155472492332137,
2022-05-18 23:59:59,-2.675719860481422,c
2022-05-19 00:00:00,-2.508966973854399,
2022-05-19 01:00:00,-1.8120465966476331,
2022-05-19 02:30:00,-0.9666392765095679,
2022-05-19 03:00:00,-1.1314230450244622,
2022-05-19 18:30:00,-1.8152715791261471,
2022-05-19 20:00:00,-1.8152715791261471,
2022-05-19 23:00:00,5.956127629398338,
2022-05-19 23:59:59,0.0,a
2022-05-20 00:00:00,9.185178591687873,
2022-05-20 01:00:00,8.604834332562746,
2022-05-20 02:30:00,6.810504101271135,
2022-05-20 03:00:00,7.576186449529473,
2022-05-20 18:30:00,7.576186449529473,
2022-05-20 20:00:00,7.576186449529473,
2022-05-20 23:00:00,7.576186449529473,
2022-05-20 23:59:59,7.969495473837355,w
2022-05-23 00:00:00,8.164750599713557,
2022-05-23 01:00:00,9.632744556906346,
2022-05-23 02:30:00,1.3727881815915453,
2022-05-23 03:00:00,-0.501051966841942,
2022-05-23 18:30:00,1.0962884430390432,
2022-05-23 20:00:00,1.2615304296579097,
2022-05-23 23:00:00,-9.298341594422595,
2022-05-23 23:59:59,-9.685812799344603,c
2022-05-24 00:00:00,-7.998173048652802,
2022-05-24 01:00:00,-7.600551388057852,
2022-05-24 02:30:00,-5.886443638578726,
2022-05-24 03:00:00,-6.345340867080836,
2022-05-24 18:30:00,-6.345340867080836,
2022-05-24 20:00:00,-6.345340867080836,
2022-05-24 23:00:00,-6.345340867080836,
2022-05-24 23:59:59,-3.2319086594086457,c
0,-3.2319086594086457,
0,-3.2319086594086457,
0,-3.2319086594086457,
0,-3.2319086594086457,
0,-3.2319086594086457,
0,-3.2319086594086457,
0,-3.2319086594086457,
0,-3.2319086594086457,
0,-3.2319086594086457,
0,-3.2319086594086457,
0,-3.2319086594086457,
0,-3.2319086594086457,
0,-3.2319086594086457,
0,-3.2319086594086457,
0,-3.2319086594086457,
0,-3.2319086594086457,
0,-3.2319086594086457,
0,-3.2319086594086457,
0,-3.2319086594086457,
0,-3.2319086594086457,
0,-3.2319086594086457,
0,-3.2319086594086457,
0,-3.2319086594086457,
0,-3.2319086594086457,
2022-05-25 00:00:00,-3.2319086594086457,
2022-05-25 01:00:00,-3.2319086594086457,
2022-05-25 02:30:00,-3.2319086594086457,
2022-05-25 03:00:00,-3.2319086594086457,
2022-05-25 18:30:00,-3.2319086594086457,
2022-05-25 20:00:00,-3.2319086594086457,
2022-05-25 23:00:00,-3.2319086594086457,
2022-05-25 23:59:59,-3.2319086594086457,c
2022-05-26 00:00:00,-3.2319086594086457,
2022-05-26 01:00:00,-3.2319086594086457,
2022-05-26 02:30:00,-3.2319086594086457,
2022-05-26 03:00:00,-3.2319086594086457,
2022-05-26 18:30:00,-3.2319086594086457,
2022-05-26 20:00:00,-3.2319086594086457,
2022-05-26 23:00:00,-3.2319086594086457,
2022-05-26 23:59:59,-3.2319086594086457,c
2022-05-27 00:00:00,-3.2319086594086457,
2022-05-27 01:00:00,-3.2319086594086457,
2022-05-27 02:30:00,-3.2319086594086457,
2022-05-27 03:00:00,-3.2319086594086457,
2022-05-27 18:30:00,-3.2319086594086457,
2022-05-27 20:00:00,-3.2319086594086457,
2022-05-27 23:00:00,-3.2319086594086457,
2022-05-27 23:59:59,-3.2319086594086457,w
2022-05-30 00:00:00,-3.2319086594086457,
2022-05-30 01:00:00,-3.2319086594086457,
2022-05-30 02:30:00,-3.2319086594086457,
2022-05-30 03:00:00,-3.2319086594086457,
2022-05-30 18:30:00,-3.2319086594086457,
2022-05-30 20:00:00,-3.2319086594086457,
2022-05-30 23:00:00,-3.2319086594086457,
2022-05-30 23:59:59,-3.2319086594086457,c
2022-05-31 00:00:00,-3.2319086594086457,
2022-05-31 01:00:00,-3.2319086594086457,
2022-05-31 02:30:00,-3.2319086594086457,
2022-05-31 03:00:00,-3.2319086594086457,
2022-05-31 18:30:00,-3.2319086594086457,
2022-05-31 20:00:00,-3.2319086594086457,
2022-05-31 23:00:00,-3.2319086594086457,
2022-05-31 23:59:59,-3.2319086594086457,e
2022-06-01 00:00:00,-3.2319086594086457,
2022-06-01 01:00:00,-3.2319086594086457,
2022-06-01 02:30:00,-3.2319086594086457,
2022-06-01 03:00:00,-3.2319086594086457,
2022-06-01 18:30:00,-3.2319086594086457,
2022-06-01 20:00:00,-3.2319086594086457,
2022-06-01 23:00:00,-3.2319086594086457,
2022-06-01 23:59:59,-3.2319086594086457,c
2022-06-02 00:00:00,-3.2319086594086457,
2022-06-02 01:00:00,-3.2319086594086457,
2022-06-02 02:30:00,-3.2319086594086457,
2022-06-02 03:00:00,-3.2319086594086457,
2022-06-02 18:30:00,-3.2319086594086457,
2022-06-02 20:00:00,-3.2319086594086457,
2022-06-02 23:00:00,-3.2319086594086457,
2022-06-02 23:59:59,-3.2319086594086457,c
2022-06-03 00:00:00,-3.2319086594086457,
2022-06-03 01:00:00,-3.2319086594086457,
2022-06-03 02:30:00,-3.2319086594086457,
2022-06-03 03:00:00,-3.2319086594086457,
2022-06-03 18:30:00,-3.2319086594086457,
2022-06-03 20:00:00,-3.2319086594086457,
2022-06-03 23:00:00,-3.2319086594086457,
2022-06-03 23:59:59,-3.2319086594086457,w
2022-06-06 00:00:00,-3.2319086594086457,
2022-06-06 01:00:00,-3.2319086594086457,
2022-06-06 02:30:00,-3.2319086594086457,
2022-06-06 03:00:00,-3.2319086594086457,
2022-06-06 18:30:00,-3.2319086594086457,
2022-06-06 20:00:00,-3.2319086594086457,
2022-06-06 23:00:00,-3.2319086594086457,
2022-06-06 23:59:59,-3.2319086594086457,c
2022-06-07 00:00:00,-3.2319086594086457,
2022-06-07 01:00:00,-3.2319086594086457,
2022-06-07 02:30:00,-3.2319086594086457,
2022-06-07 03:00:00,-3.2319086594086457,
2022-06-07 18:30:00,-3.2319086594086457,
2022-06-07 20:00:00,-3.2319086594086457,
2022-06-07 23:00:00,-3.2319086594086457,
2022-06-07 23:59:59,-3.2319086594086457,c
2022-06-08 00:00:00,-3.2319086594086457,
2022-06-08 01:00:00,-3.2319086594086457,
2022-06-08 02:30:00,-3.2319086594086457,
2022-06-08 03:00:00,-3.2319086594086457,
2022-06-08 18:30:00,-3.2319086594086457,
2022-06-08 20:00:00,-3.2319086594086457,
2022-06-08 23:00:00,-3.2319086594086457,
2022-06-08 23:59:59,-3.2319086594086457,c
2022-06-09 00:00:00,-3.2319086594086457,
2022-06-09 01:00:00,-3.2319086594086457,
2022-06-09 02:30:00,-3.2319086594086457,
2022-06-09 03:00:00,-3.2319086594086457,
2022-06-09 18:30:00,-3.2319086594086457,
2022-06-09 20:00:00,-3.2319086594086457,
2022-06-09 23:00:00,-3.2319086594086457,
2022-06-09 23:59:59,-3.2319086594086457,c
2022-06-10 00:00:00,-3.2319086594086457,
2022-06-10 01:00:00,-3.2319086594086457,
2022-06-10 02:30:00,-3.2319086594086457,
2022-06-10 03:00:00,-3.2319086594086457,
2022-06-10 18:30:00,-3.2319086594086457,
2022-06-10 20:00:00,-3.2319086594086457,
2022-06-10 23:00:00,-3.2319086594086457,
2022-06-10 23:59:59,-3.2319086594086457,w
2022-06-13 00:00:00,-3.2319086594086457,
2022-06-13 01:00:00,-3.2319086594086457,
2022-06-13 02:30:00,-3.2319086594086457,
2022-06-13 03:00:00,-3.2319086594086457,
2022-06-13 18:30:00,-3.2319086594086457,
2022-06-13 20:00:00,-3.2319086594086457,
2022-06-13 23:00:00,-3.2319086594086457,
2022-06-13 23:59:59,-3.2319086594086457,c
2022-06-14 00:00:00,-3.2319086594086457,
2022-06-14 01:00:00,-3.2319086594086457,
2022-06-14 02:30:00,-3.2319086594086457,
2022-06-14 03:00:00,-3.2319086594086457,
2022-06-14 18:30:00,-3.2319086594086457,
2022-06-14 20:00:00,-3.2319086594086457,
2022-06-14 23:00:00,-3.2319086594086457,
2022-06-14 23:59:59,-3.2319086594086457,c
2022-06-15 00:00:00,-3.2319086594086457,
2022-06-15 01:00:00,-3.2319086594086457,
2022-06-15 02:30:00,-3.2319086594086457,
2022-06-15 03:00:00,-3.2319086594086457,
2022-06-15 18:30:00,-3.2319086594086457,
2022-06-15 20:00:00,-3.2319086594086457,
2022-06-15 23:00:00,-3.2319086594086457,
2022-06-15 23:59:59,-3.2319086594086457,c
2022-06-16 00:00:00,-3.2319086594086457,
2022-06-16 01:00:00,-3.2319086594086457,
2022-06-16 02:30:00,-3.2319086594086457,
2022-06-16 03:00:00,-3.2319086594086457,
2022-06-16 18:30:00,-3.2319086594086457,
2022-06-16 20:00:00,-3.2319086594086457,
2022-06-16 23:00:00,-3.2319086594086457,
2022-06-16 23:59:59,-3.2319086594086457,c
2022-06-17 00:00:00,-3.2319086594086457,
2022-06-17 01:00:00,-3.2319086594086457,
2022-06-17 02:30:00,-3.2319086594086457,
2022-06-17 03:00:00,-3.2319086594086457,
2022-06-17 18:30:00,-3.2319086594086457,
2022-06-17 20:00:00,-3.2319086594086457,
2022-06-17 23:00:00,-3.2319086594086457,
2022-06-17 23:59:59,-3.2319086594086457,w
2022-06-20 00:00:00,-3.2319086594086457,
2022-06-20 01:00:00,-3.2319086594086457,
2022-06-20 02:30:00,-3.2319086594086457,
2022-06-20 03:00:00,-3.2319086594086457,
2022-06-20 18:30:00,-3.2319086594086457,
2022-06-20 20:00:00,-3.2319086594086457,
2022-06-20 23:00:00,-3.2319086594086457,
2022-06-20 23:59:59,-3.2319086594086457,c
2022-06-21 00:00:00,-3.2319086594086457,
2022-06-21 01:00:00,-3.2319086594086457,
2022-06-21 02:30:00,-3.2319086594086457,
2022-06-21 03:00:00,-3.2319086594086457,
2022-06-21 18:30:00,-3.2319086594086457,
2022-06-21 20:00:00,-3.2319086594086457,
2022-06-21 23:00:00,-3.2319086594086457,
2022-06-21 23:59:59,-3.2319086594086457,c
