date,FIW_2022_Q1,meta
2022-03-14 23:59:59,219.3902702668248,c
2022-03-15 00:00:00,216.18248703855033,
2022-03-15 10:00:00,236.85331982177286,
2022-03-15 10:30:00,239.89248385065707,
2022-03-15 12:00:00,207.50853242853043,
2022-03-15 13:30:00,247.96700127693157,
2022-03-15 15:00:00,248.3019320096305,
2022-03-15 15:30:30,248.3019320096305,
2022-03-15 23:59:59,236.08476794807177,c
2022-03-16 00:00:00,305.96138567623325,
2022-03-16 10:00:00,338.8555944422965,
2022-03-16 10:30:00,375.8166571130556,
2022-03-16 12:00:00,389.86719464776,
2022-03-16 13:30:00,344.95793889681806,
2022-03-16 15:00:00,341.1657879236983,
2022-03-16 15:30:30,341.1657879236983,
2022-03-16 23:59:59,352.70855884969376,c
2022-03-17 00:00:00,306.46212450685994,
2022-03-17 10:00:00,379.08036065772615,
2022-03-17 10:30:00,366.9593592030957,
2022-03-17 12:00:00,360.4129911024687,
2022-03-17 13:30:00,354.9993814727658,
2022-03-17 15:00:00,395.09557491031774,
2022-03-17 15:30:30,395.09557491031774,
2022-03-17 23:59:59,384.4470047509935,c
2022-03-18 00:00:00,380.92204090720253,
2022-03-18 10:00:00,427.7373390420143,
2022-03-18 10:30:00,416.87926872500594,
2022-03-18 12:00:00,395.2639477599595,
2022-03-18 13:30:00,430.39749807629806,
2022-03-18 15:00:00,438.0247913848587,
2022-03-18 15:30:30,438.0247913848587,
2022-03-18 23:59:59,386.63052026375357,e
2022-03-21 00:00:00,371.79619273668584,
2022-03-21 10:00:00,305.85204482995516,
2022-03-21 10:30:00,271.2934317131985,
2022-03-21 12:00:00,292.81200104363893,
2022-03-21 13:30:00,290.7187454648588,
2022-03-21 15:00:00,269.8369644889515,
2022-03-21 15:30:30,269.8369644889515,
2022-03-21 23:59:59,278.2685539943301,c
2022-03-22 00:00:00,334.6804741926542,
2022-03-22 10:00:00,345.74792134419704,
2022-03-22 10:30:00,351.5343564432487,
2022-03-22 12:00:00,411.4894827975904,
2022-03-22 13:30:00,386.70727368503,
2022-03-22 15:00:00,382.75832164927647,
2022-03-22 15:30:30,382.75832164927647,
2022-03-22 23:59:59,384.7668393327786,c
2022-03-23 00:00:00,354.1290686741836,
2022-03-23 10:00:00,357.41993959404397,
2022-03-23 10:30:00,351.13000966564834,
2022-03-23 12:00:00,402.8372187138676,
2022-03-23 13:30:00,350.48490065826763,
2022-03-23 15:00:00,364.0646460463829,
2022-03-23 15:30:30,364.0646460463829,
2022-03-23 23:59:59,329.8143339919234,c
2022-03-24 00:00:00,337.5410318614878,
2022-03-24 10:00:00,334.5121363507102,
2022-03-24 10:30:00,301.6822763311004,
2022-03-24 12:00:00,324.54526545111287,
2022-03-24 13:30:00,342.4897508987791,
2022-03-24 15:00:00,316.3414970584296,
2022-03-24 15:30:30,316.3414970584296,
2022-03-24 23:59:59,336.52147108222243,c
2022-03-25 00:00:00,361.33107390138605,
2022-03-25 10:00:00,334.7812404491839,
2022-03-25 10:30:00,320.4373502362565,
2022-03-25 12:00:00,334.2588602189346,
2022-03-25 13:30:00,376.9991333618385,
2022-03-25 15:00:00,366.7425332236768,
2022-03-25 15:30:30,366.7425332236768,
2022-03-25 23:59:59,371.92739899156606,w
2022-03-28 00:00:00,367.07751347653436,
2022-03-28 10:00:00,401.94040585363524,
2022-03-28 10:30:00,372.8045539242787,
2022-03-28 12:00:00,402.5833750910781,
2022-03-28 13:30:00,401.1140051174251,
2022-03-28 15:00:00,413.9335944039612,
2022-03-28 15:30:30,413.9335944039612,
2022-03-28 23:59:59,405.86301894349947,c
2022-03-29 00:00:00,448.3311564151491,
2022-03-29 10:00:00,459.27738694462687,
2022-03-29 10:30:00,422.39129650466947,
2022-03-29 12:00:00,403.0048373216651,
2022-03-29 13:30:00,394.2014623685841,
2022-03-29 15:00:00,404.0053986049748,
2022-03-29 15:30:30,404.0053986049748,
2022-03-29 23:59:59,385.4253397670647,c
2022-03-30 00:00:00,501.77411073134977,
2022-03-30 10:00:00,495.3945065935235,
2022-03-30 10:30:00,522.1528179242229,
2022-03-30 12:00:00,483.34572576474585,
2022-03-30 13:30:00,492.7490767931041,
2022-03-30 15:00:00,423.8092035929506,
2022-03-30 15:30:30,423.8092035929506,
2022-03-30 23:59:59,438.0048110905866,c
2022-03-31 00:00:00,459.14712647693204,
2022-03-31 10:00:00,423.2247924147452,
2022-03-31 10:30:00,427.3469619574405,
2022-03-31 12:00:00,368.1507454881464,
2022-03-31 13:30:00,362.82541410216993,
2022-03-31 15:00:00,407.23960691604566,
2022-03-31 15:30:30,407.23960691604566,
2022-03-31 23:59:59,413.6393147236969,c
2022-04-01 00:00:00,445.6397272440118,
2022-04-01 10:00:00,431.56086251014824,
2022-04-01 10:30:00,434.2287703523712,
2022-04-01 12:00:00,432.00708861994207,
2022-04-01 13:30:00,442.89041628911286,
2022-04-01 15:00:00,456.40926008993375,
2022-04-01 15:30:30,456.40926008993375,
2022-04-01 23:59:59,447.4603213596878,w
