date,KB_FAM_2022_Q4,meta
2022-11-18 00:00:00,-9.198345019441717,
2022-11-18 10:00:00,-37.186745016386226,
2022-11-18 10:30:00,-31.852222446187966,
2022-11-18 12:00:00,-37.01019674293934,
2022-11-18 13:30:00,-35.59407867161178,
2022-11-18 15:00:00,-29.972839575159128,
2022-11-18 15:30:30,-29.972839575159128,
2022-11-18 23:59:59,-30.03996872409141,w
2022-11-21 00:00:00,-12.890736659037657,
2022-11-21 10:00:00,-23.65948608649694,
2022-11-21 10:30:00,-32.90280596675086,
2022-11-21 12:00:00,-58.02675997197741,
2022-11-21 13:30:00,-40.640342637087315,
2022-11-21 15:00:00,-49.82305781148352,
2022-11-21 15:30:30,-49.82305781148352,
2022-11-21 23:59:59,-49.46255410465142,c
2022-11-22 00:00:00,-45.852411828476534,
2022-11-22 10:00:00,-34.70176536004078,
2022-11-22 10:30:00,-13.376137335864655,
2022-11-22 12:00:00,-25.53455519586862,
2022-11-22 13:30:00,-23.531540718034194,
2022-11-22 15:00:00,-28.005592045619665,
2022-11-22 15:30:30,-28.005592045619665,
2022-11-22 23:59:59,-11.762109494307197,c
2022-11-23 00:00:00,-12.019891726760193,
2022-11-23 10:00:00,-10.191174123785459,
2022-11-23 10:30:00,10.86745289054079,
2022-11-23 12:00:00,0.5664064242547511,
2022-11-23 13:30:00,0.1030536482963953,
2022-11-23 15:00:00,5.738043507510156,
2022-11-23 15:30:30,5.738043507510156,
2022-11-23 23:59:59,5.878111440548878,c
2022-11-24 00:00:00,5.878111440548878,
2022-11-24 10:00:00,5.878111440548878,
2022-11-24 10:30:00,5.878111440548878,
2022-11-24 12:00:00,5.878111440548878,
2022-11-24 13:30:00,5.878111440548878,
2022-11-24 15:00:00,5.878111440548878,
2022-11-24 15:30:30,5.878111440548878,
2022-11-24 23:59:59,5.878111440548878,c
2022-11-25 00:00:00,26.515682897611214,
2022-11-25 10:00:00,53.457475979341325,
2022-11-25 10:30:00,60.79644667171215,
2022-11-25 12:00:00,61.94027985667185,
2022-11-25 13:30:00,61.94027985667185,
2022-11-25 15:00:00,61.94027985667185,
2022-11-25 15:30:30,61.94027985667185,
2022-11-25 23:59:59,54.586141057780196,w
2022-11-28 00:00:00,43.76083683222987,
2022-11-28 10:00:00,53.648120802728954,
2022-11-28 10:30:00,44.304203235506975,
2022-11-28 12:00:00,52.5052332052303,
2022-11-28 13:30:00,35.28157916067403,
2022-11-28 15:00:00,31.91710468013821,
2022-11-28 15:30:30,31.91710468013821,
2022-11-28 23:59:59,32.48534141402729,c
2022-11-29 00:00:00,45.6804956403987,
2022-11-29 10:00:00,52.65701903922127,
2022-11-29 10:30:00,57.91679067948803,
2022-11-29 12:00:00,43.453234929564815,
2022-11-29 13:30:00,33.43698365064574,
2022-11-29 15:00:00,44.142923315554754,
2022-11-29 15:30:30,44.142923315554754,
2022-11-29 23:59:59,52.23444039909714,c
2022-11-30 00:00:00,42.054354525060035,
2022-11-30 10:00:00,45.723297195653686,
2022-11-30 10:30:00,45.189352073809914,
2022-11-30 12:00:00,49.22277196811183,
2022-11-30 13:30:00,35.51867452226588,
2022-11-30 15:00:00,60.36926673305629,
2022-11-30 15:30:30,60.36926673305629,s
2022-11-30 23:59:59,85.53575189042658,c
2022-12-01 00:00:00,106.36314553756074,
2022-12-01 10:00:00,136.97584586109792,
2022-12-01 10:30:00,107.03445680168556,
2022-12-01 12:00:00,123.98102011172841,
2022-12-01 13:30:00,104.29550223575097,
2022-12-01 15:00:00,96.35392206773804,
2022-12-01 15:30:30,96.35392206773804,
2022-12-01 23:59:59,93.8571704182907,c
2022-12-02 00:00:00,83.24204836169065,
2022-12-02 10:00:00,71.54675950616752,
2022-12-02 10:30:00,91.65793435521687,
2022-12-02 12:00:00,78.34580994382941,
2022-12-02 13:30:00,74.55606846908972,
2022-12-02 15:00:00,78.68614435838572,
2022-12-02 15:30:30,78.68614435838572,
2022-12-02 23:59:59,74.83107512059382,w
2022-12-05 00:00:00,71.03726107552097,
2022-12-05 10:00:00,71.35621385381273,
2022-12-05 10:30:00,62.96956292818868,
2022-12-05 12:00:00,47.98273828534866,
2022-12-05 13:30:00,49.75035595320969,
2022-12-05 15:00:00,40.9739248398223,
2022-12-05 15:30:30,40.9739248398223,
2022-12-05 23:59:59,38.957472122320496,c
2022-12-06 00:00:00,42.12273940641444,
2022-12-06 10:00:00,28.476069951596628,
2022-12-06 10:30:00,2.313571101096386,
2022-12-06 12:00:00,-13.114161074420508,
2022-12-06 13:30:00,-17.725284381970596,
2022-12-06 15:00:00,-16.722583772681787,
2022-12-06 15:30:30,-16.722583772681787,
2022-12-06 23:59:59,-12.254909756826578,c
2022-12-07 00:00:00,-25.63799653977287,
2022-12-07 10:00:00,-57.74129748332996,
2022-12-07 10:30:00,-46.756394155841576,
2022-12-07 12:00:00,-40.66134458387023,
2022-12-07 13:30:00,-33.42010831908294,
2022-12-07 15:00:00,-54.90573181103264,
2022-12-07 15:30:30,-54.90573181103264,
2022-12-07 23:59:59,-59.61323231173901,c
2022-12-08 00:00:00,-30.172994819420524,
2022-12-08 10:00:00,-20.063378842732845,
2022-12-08 10:30:00,-17.098942968773258,
2022-12-08 12:00:00,-18.0797866868744,
2022-12-08 13:30:00,-5.993409445488965,
2022-12-08 15:00:00,-5.967956558528272,
2022-12-08 15:30:30,-5.967956558528272,
2022-12-08 23:59:59,-5.7352475151337785,c
2022-12-09 00:00:00,-17.145357232106903,
2022-12-09 10:00:00,-0.1442846214514475,
2022-12-09 10:30:00,-1.1727927448793025,
2022-12-09 12:00:00,19.343968963534053,
2022-12-09 13:30:00,12.981690317471703,
2022-12-09 15:00:00,10.821024373704745,
2022-12-09 15:30:30,10.821024373704745,
2022-12-09 23:59:59,0.0,a
2022-12-12 00:00:00,21.04223736171093,
2022-12-12 10:00:00,83.06324557123321,
2022-12-12 10:30:00,70.83742524936201,
2022-12-12 12:00:00,83.61532059799674,
2022-12-12 13:30:00,61.994292318933276,
2022-12-12 15:00:00,78.35721580609015,
2022-12-12 15:30:30,78.35721580609015,
2022-12-12 23:59:59,69.83272977922138,c
2022-12-13 00:00:00,105.09529259757574,
2022-12-13 10:00:00,110.04307413993615,
2022-12-13 10:30:00,72.41842658918654,
2022-12-13 12:00:00,49.59187537358093,
2022-12-13 13:30:00,44.285505504613866,
2022-12-13 15:00:00,33.93253063514271,
2022-12-13 15:30:30,33.93253063514271,
2022-12-13 23:59:59,47.70630822107705,c
2022-12-14 00:00:00,49.65027524288553,
2022-12-14 10:00:00,72.01981380217376,
2022-12-14 10:30:00,81.83167512196428,
2022-12-14 12:00:00,75.72362050144784,
2022-12-14 13:30:00,73.86072257067781,
2022-12-14 15:00:00,60.76515094406841,
2022-12-14 15:30:30,60.76515094406841,
2022-12-14 23:59:59,51.02315517440343,c
2022-12-15 00:00:00,21.871629577415092,
2022-12-15 10:00:00,5.927506700342747,
2022-12-15 10:30:00,7.687648085747583,
2022-12-15 12:00:00,-5.535291071692086,
2022-12-15 13:30:00,-13.333926568664197,
2022-12-15 15:00:00,-7.037503583620037,
2022-12-15 15:30:30,-7.037503583620037,
2022-12-15 23:59:59,-12.910561831095947,c
2022-12-16 00:00:00,-21.69767713734916,
2022-12-16 10:00:00,-11.428733016560727,
2022-12-16 10:30:00,-20.001951706716795,
2022-12-16 12:00:00,-45.20548264184811,
2022-12-16 13:30:00,-13.692892831180757,
2022-12-16 15:00:00,-22.681236669762484,
2022-12-16 15:30:30,-22.681236669762484,
2022-12-16 23:59:59,35.978529308911675,e
2022-12-19 00:00:00,30.351220883041833,
2022-12-19 10:00:00,-22.583597821065155,
2022-12-19 10:30:00,-17.430970423596364,
2022-12-19 12:00:00,-48.65854960003924,
2022-12-19 13:30:00,-26.000524221347746,
2022-12-19 15:00:00,-50.13585812125916,
2022-12-19 15:30:30,-50.13585812125916,
2022-12-19 23:59:59,-43.816436063732,c
2022-12-20 00:00:00,-39.07173968729376,
2022-12-20 10:00:00,-71.24185474690091,
2022-12-20 10:30:00,-64.64409084764895,
2022-12-20 12:00:00,-44.081817574335446,
2022-12-20 13:30:00,-32.337080582562976,
2022-12-20 15:00:00,-55.03367360922573,
2022-12-20 15:30:30,-55.03367360922573,
2022-12-20 23:59:59,-50.38230100886153,c
2022-12-21 00:00:00,-48.253114996496834,
2022-12-21 10:00:00,-54.182054057538494,
2022-12-21 10:30:00,-60.63631596582695,
2022-12-21 12:00:00,-42.75247113922751,
2022-12-21 13:30:00,-56.202484127325306,
2022-12-21 15:00:00,-61.6199464874403,
2022-12-21 15:30:30,-61.6199464874403,
2022-12-21 23:59:59,-63.74770374603156,c
2022-12-22 00:00:00,-75.36828494817678,
2022-12-22 10:00:00,-80.09637548170156,
2022-12-22 10:30:00,-67.61710308518855,
2022-12-22 12:00:00,-69.95816690487516,
2022-12-22 13:30:00,-69.86888824952166,
2022-12-22 15:00:00,-54.7473675457918,
2022-12-22 15:30:30,-54.7473675457918,
2022-12-22 23:59:59,-27.08955548876463,c
2022-12-23 00:00:00,-41.39053358530225,
2022-12-23 10:00:00,-45.5515258454941,
2022-12-23 10:30:00,-44.56076690668067,
2022-12-23 12:00:00,-52.378254940272086,
2022-12-23 13:30:00,-49.444652804707516,
2022-12-23 15:00:00,-42.86275332755872,
2022-12-23 15:30:30,-42.86275332755872,
2022-12-23 23:59:59,-40.13896651116647,w
2022-12-26 00:00:00,-40.13896651116647,
2022-12-26 10:00:00,-40.13896651116647,
2022-12-26 10:30:00,-40.13896651116647,
2022-12-26 12:00:00,-40.13896651116647,
2022-12-26 13:30:00,-40.13896651116647,
2022-12-26 15:00:00,-40.13896651116647,
2022-12-26 15:30:30,-40.13896651116647,
2022-12-26 23:59:59,-40.13896651116647,c
2022-12-27 00:00:00,-50.65897127343783,
2022-12-27 10:00:00,-63.87859768974954,
2022-12-27 10:30:00,-41.15033771473327,
2022-12-27 12:00:00,-37.19352040223191,
2022-12-27 13:30:00,-34.57867955699987,
2022-12-27 15:00:00,-42.57345725681853,
2022-12-27 15:30:30,-42.57345725681853,
2022-12-27 23:59:59,-37.83005499886701,c
2022-12-28 00:00:00,-38.33003468083837,
2022-12-28 10:00:00,-53.792448992267964,
2022-12-28 10:30:00,-65.64295458550839,
2022-12-28 12:00:00,-67.8230741443,
2022-12-28 13:30:00,-72.52541264912077,
2022-12-28 15:00:00,-88.9666167875315,
2022-12-28 15:30:30,-88.9666167875315,
2022-12-28 23:59:59,-95.45752443008519,c
2022-12-29 00:00:00,-94.22821146212823,
2022-12-29 10:00:00,-76.91654162050031,
2022-12-29 10:30:00,-76.34860745807555,
2022-12-29 12:00:00,-54.43761813979381,
2022-12-29 13:30:00,-50.76496415099825,
2022-12-29 15:00:00,-64.21956027869805,
2022-12-29 15:30:30,-64.21956027869805,
2022-12-29 23:59:59,-60.55893532599191,c
2022-12-30 00:00:00,-94.8706719088334,
2022-12-30 10:00:00,-77.7430919822101,
2022-12-30 10:30:00,-74.81141968119982,
2022-12-30 12:00:00,-81.23200946911982,
2022-12-30 13:30:00,-85.04050319769306,
2022-12-30 15:00:00,-109.46006414990381,
2022-12-30 15:30:30,-109.46006414990381,
2022-12-30 23:59:59,-82.17294120228894,w
