date,HDV_HEDGED_2021_Q2,meta
2021-07-02 10:30:00,36.133625225607005,
2021-07-02 12:00:00,35.837533954210556,
2021-07-02 13:30:00,37.315303124015685,
2021-07-02 15:00:00,39.901462443945036,
2021-07-02 15:30:30,39.901462443945036,
2021-07-02 23:59:59,39.119422570922524,w
2021-07-05 00:00:00,39.119422570922524,
2021-07-05 10:00:00,39.119422570922524,
2021-07-05 10:30:00,39.119422570922524,
2021-07-05 12:00:00,39.119422570922524,
2021-07-05 13:30:00,39.119422570922524,
2021-07-05 15:00:00,39.119422570922524,
2021-07-05 15:30:30,39.119422570922524,
2021-07-05 23:59:59,39.119422570922524,c
2021-07-06 00:00:00,34.20743643503192,
2021-07-06 10:00:00,42.41225594970385,
2021-07-06 10:30:00,43.43758150965519,
2021-07-06 12:00:00,43.15147612538905,
2021-07-06 13:30:00,47.088186192442265,
2021-07-06 15:00:00,44.774857451605385,
2021-07-06 15:30:30,44.774857451605385,
2021-07-06 23:59:59,51.20100910395308,c
2021-07-07 00:00:00,52.50244285815509,
2021-07-07 10:00:00,40.573679038217506,
2021-07-07 10:30:00,50.421911233378665,
2021-07-07 12:00:00,39.82945225414758,
2021-07-07 13:30:00,38.647265464336925,
2021-07-07 15:00:00,39.18029044332053,
2021-07-07 15:30:30,39.18029044332053,
2021-07-07 23:59:59,39.82628128429846,c
2021-07-08 00:00:00,42.74428408253999,
2021-07-08 10:00:00,44.98165905269241,
2021-07-08 10:30:00,44.69255731227099,
2021-07-08 12:00:00,41.00863793564122,
2021-07-08 13:30:00,44.8944072079064,
2021-07-08 15:00:00,44.828975730746066,
2021-07-08 15:30:30,44.828975730746066,
2021-07-08 23:59:59,45.24513550425672,c
2021-07-09 00:00:00,28.962203112475493,
2021-07-09 10:00:00,27.104456583153393,
2021-07-09 10:30:00,20.943377966619096,
2021-07-09 12:00:00,25.434446928851656,
2021-07-09 13:30:00,27.5169669939431,
2021-07-09 15:00:00,29.573773454712637,
2021-07-09 15:30:30,29.573773454712637,
2021-07-09 23:59:59,27.25740830706735,w
