date,MSCI_MXN_2021_Q4,meta
2021-11-01 10:30:00,-220.84436475493658,
2021-11-01 12:00:00,-190.95477898189802,
2021-11-01 13:30:00,-183.2055072556318,
2021-11-01 15:00:00,-192.85614524065022,
2021-11-01 15:30:30,-192.85614524065022,
2021-11-01 23:59:59,-175.6109455694018,c
2021-11-02 00:00:00,-175.6109455694018,
2021-11-02 10:00:00,-175.6109455694018,
2021-11-02 10:30:00,-175.6109455694018,
2021-11-02 12:00:00,-175.6109455694018,
2021-11-02 13:30:00,-175.6109455694018,
2021-11-02 15:00:00,-175.6109455694018,
2021-11-02 15:30:30,-175.6109455694018,
2021-11-02 23:59:59,-175.6109455694018,c
2021-11-03 00:00:00,-204.8134273755386,
2021-11-03 10:00:00,-7.614927408625135,
2021-11-03 10:30:00,-15.092067654853508,
2021-11-03 12:00:00,-44.05163165385602,
2021-11-03 13:30:00,-82.23127552382812,
2021-11-03 15:00:00,-60.10842672708168,
2021-11-03 15:30:30,-60.10842672708168,
2021-11-03 23:59:59,-72.25782341335344,c
2021-11-04 00:00:00,-100.65018786383871,
2021-11-04 10:00:00,15.817946995215152,
2021-11-04 10:30:00,27.46902285455053,
2021-11-04 12:00:00,30.621074169157964,
2021-11-04 13:30:00,-1.494333045336134,
2021-11-04 15:00:00,-40.72942837330811,
2021-11-04 15:30:30,-40.72942837330811,
2021-11-04 23:59:59,-42.423248194747885,c
2021-11-05 00:00:00,-72.00006611347135,
2021-11-05 10:00:00,-22.71445855647653,
2021-11-05 10:30:00,-18.520052186231624,
2021-11-05 12:00:00,-85.83292534455995,
2021-11-05 13:30:00,-74.6027587978756,
2021-11-05 15:00:00,-77.48922534192252,
2021-11-05 15:30:30,-77.48922534192252,
2021-11-05 23:59:59,-64.00192679453903,w
2021-11-08 00:00:00,-128.6512904035567,
2021-11-08 10:00:00,-105.99999129903517,
2021-11-08 10:30:00,-71.52837305494631,
2021-11-08 12:00:00,-46.92768184213264,
2021-11-08 13:30:00,-43.97333986923104,
2021-11-08 15:00:00,-36.78918243012686,
2021-11-08 15:30:30,-36.78918243012686,
2021-11-08 23:59:59,-59.26325156490793,c
2021-11-09 00:00:00,-83.05473449904184,
2021-11-09 10:00:00,-45.80787435644788,
2021-11-09 10:30:00,-39.3535611996831,
2021-11-09 12:00:00,-40.741365317098825,
2021-11-09 13:30:00,-37.19660938368861,
2021-11-09 15:00:00,-45.78445639870097,
2021-11-09 15:30:30,-45.78445639870097,
2021-11-09 23:59:59,-61.12422867430632,c
2021-11-10 00:00:00,-53.69238125624997,
2021-11-10 10:00:00,-31.130530007168545,
2021-11-10 10:30:00,-59.145941184887306,
2021-11-10 12:00:00,-47.78755545430204,
2021-11-10 13:30:00,-21.466618500413915,
2021-11-10 15:00:00,-9.504465313620585,
2021-11-10 15:30:30,-9.504465313620585,
2021-11-10 23:59:59,-40.090704995529904,c
2021-11-11 00:00:00,-44.08609133134132,
2021-11-11 10:00:00,-29.512814113951663,
2021-11-11 10:30:00,-54.280709812123405,
2021-11-11 12:00:00,-71.94367317103979,
2021-11-11 13:30:00,-54.63072976880585,
2021-11-11 15:00:00,-9.088890909820293,
2021-11-11 15:30:30,-9.088890909820293,
2021-11-11 23:59:59,0.0,a
2021-11-12 00:00:00,105.02770302257431,
2021-11-12 10:00:00,89.12486656085639,
2021-11-12 10:30:00,78.99922505095583,
2021-11-12 12:00:00,10.134910046072491,
2021-11-12 13:30:00,13.714861548440695,
2021-11-12 15:00:00,-2.1733670568728485,
2021-11-12 15:30:30,-2.1733670568728485,
2021-11-12 23:59:59,9.71320784247473,w
2021-11-15 00:00:00,9.71320784247473,
2021-11-15 10:00:00,9.71320784247473,
2021-11-15 10:30:00,9.71320784247473,
2021-11-15 12:00:00,9.71320784247473,
2021-11-15 13:30:00,9.71320784247473,
2021-11-15 15:00:00,9.71320784247473,
2021-11-15 15:30:30,9.71320784247473,
2021-11-15 23:59:59,9.71320784247473,c
2021-11-16 00:00:00,45.82919845906099,
2021-11-16 10:00:00,21.762896913174245,
2021-11-16 10:30:00,-13.621409505675729,
2021-11-16 12:00:00,18.157688889431938,
2021-11-16 13:30:00,17.64731186979907,
2021-11-16 15:00:00,-21.856966850958543,
2021-11-16 15:30:30,-21.856966850958543,
2021-11-16 23:59:59,7.531165588478416,c
0,7.531165588478416,
0,7.531165588478416,
0,7.531165588478416,
0,7.531165588478416,
0,7.531165588478416,
0,7.531165588478416,
0,7.531165588478416,
0,7.531165588478416,
0,7.531165588478416,
0,7.531165588478416,
0,7.531165588478416,
0,7.531165588478416,
0,7.531165588478416,
0,7.531165588478416,
0,7.531165588478416,
0,7.531165588478416,
0,7.531165588478416,
0,7.531165588478416,
0,7.531165588478416,
0,7.531165588478416,
0,7.531165588478416,
0,7.531165588478416,
0,7.531165588478416,
0,7.531165588478416,
2021-11-17 00:00:00,11.271535060460792,
2021-11-17 10:00:00,52.00135083665009,
2021-11-17 10:30:00,18.32372654168057,
2021-11-17 12:00:00,48.34003912530443,
2021-11-17 13:30:00,23.55192968703568,
2021-11-17 15:00:00,13.767296862372405,
2021-11-17 15:30:30,13.767296862372405,
2021-11-17 23:59:59,7.770398508155722,c
2021-11-18 00:00:00,-16.36581447818935,
2021-11-18 10:00:00,19.77808297120555,
2021-11-18 10:30:00,4.837607151980137,
2021-11-18 12:00:00,18.141058162433183,
2021-11-18 13:30:00,30.611306702767706,
2021-11-18 15:00:00,42.23681906025422,
2021-11-18 15:30:30,42.23681906025422,
2021-11-18 23:59:59,33.70497882343443,c
2021-11-19 00:00:00,45.12136463520392,
2021-11-19 10:00:00,46.604377549297624,
2021-11-19 10:30:00,84.895145265466,
2021-11-19 12:00:00,33.08683004186378,
2021-11-19 13:30:00,82.34584470975051,
2021-11-19 15:00:00,73.20994671336302,
2021-11-19 15:30:30,73.20994671336302,
2021-11-19 23:59:59,52.73925817437885,w
2021-11-22 00:00:00,28.59659013212695,
2021-11-22 10:00:00,66.93427464101933,
2021-11-22 10:30:00,62.38822844144943,
2021-11-22 12:00:00,103.89100917627547,
2021-11-22 13:30:00,65.7727122877136,
2021-11-22 15:00:00,72.21911273054548,
2021-11-22 15:30:30,72.21911273054548,u
2021-11-22 23:59:59,41.45624585154064,c
2021-11-23 00:00:00,23.066653374838097,
2021-11-23 10:00:00,21.571390636212072,
2021-11-23 10:30:00,57.21409413697393,
2021-11-23 12:00:00,24.878908963127742,
2021-11-23 13:30:00,-15.661433888858483,
2021-11-23 15:00:00,5.600376262450936,
2021-11-23 15:30:30,5.600376262450936,
2021-11-23 23:59:59,-13.73479234180786,c
2021-11-24 00:00:00,-48.707042907653886,
2021-11-24 10:00:00,-23.62890075209998,
2021-11-24 10:30:00,2.4617840799783153,
2021-11-24 12:00:00,-19.691091733330268,
2021-11-24 13:30:00,3.307580921560202,
2021-11-24 15:00:00,-22.0047441987831,
2021-11-24 15:30:30,-22.0047441987831,
2021-11-24 23:59:59,-3.362006674404711,c
2021-11-25 00:00:00,-22.640303069221318,
2021-11-25 10:00:00,27.269860268499997,
2021-11-25 10:30:00,14.163632384440461,
2021-11-25 12:00:00,56.072283729517494,
2021-11-25 13:30:00,25.71705658942119,
2021-11-25 15:00:00,48.08237269365327,
2021-11-25 15:30:30,48.08237269365327,
2021-11-25 23:59:59,45.294828779258296,c
2021-11-26 00:00:00,33.26702639913947,
2021-11-26 10:00:00,170.6402632545985,
2021-11-26 10:30:00,173.6093742526914,
2021-11-26 12:00:00,168.04743611407457,
2021-11-26 13:30:00,191.6336539253407,
2021-11-26 15:00:00,166.59391707316672,
2021-11-26 15:30:30,166.59391707316672,
2021-11-26 23:59:59,169.62031572602427,w
2021-11-29 00:00:00,140.98523248161337,
2021-11-29 10:00:00,302.3881955345821,
2021-11-29 10:30:00,212.76057558491425,
2021-11-29 12:00:00,190.97043800866595,
2021-11-29 13:30:00,157.51065694493263,
2021-11-29 15:00:00,138.4917080423961,
2021-11-29 15:30:30,138.4917080423961,
2021-11-29 23:59:59,144.80738774035672,c
2021-11-30 00:00:00,207.1700493166427,
2021-11-30 10:00:00,168.41856391803321,
2021-11-30 10:30:00,94.9153610478943,
2021-11-30 12:00:00,72.26754197202399,
2021-11-30 13:30:00,34.064656143966204,
2021-11-30 15:00:00,-38.292350594725576,
2021-11-30 15:30:30,-38.292350594725576,
2021-11-30 23:59:59,-60.521256032855945,e
2021-12-01 00:00:00,-71.05087222928205,
2021-12-01 10:00:00,-57.68717728528918,
2021-12-01 10:30:00,-67.39338878839317,
2021-12-01 12:00:00,-105.6679279707123,
2021-12-01 13:30:00,-94.32005634875077,
2021-12-01 15:00:00,-111.49572453806377,
2021-12-01 15:30:30,-111.49572453806377,
2021-12-01 23:59:59,-86.27257677810621,c
2021-12-02 00:00:00,-104.97517378423754,
2021-12-02 10:00:00,-143.2147720389612,
2021-12-02 10:30:00,-140.70338705452104,
2021-12-02 12:00:00,-187.4175058469982,
2021-12-02 13:30:00,-192.58455467090926,
2021-12-02 15:00:00,-220.87725108520635,
2021-12-02 15:30:30,-220.87725108520635,
2021-12-02 23:59:59,-201.55032822829116,c
2021-12-03 00:00:00,-195.47967072155598,
2021-12-03 10:00:00,-194.15302876004716,
2021-12-03 10:30:00,-202.41010533906092,
2021-12-03 12:00:00,-143.8659960854684,
2021-12-03 13:30:00,-103.44351520123837,
2021-12-03 15:00:00,-121.19769345377472,
2021-12-03 15:30:30,-121.19769345377472,
2021-12-03 23:59:59,-152.5409887165806,w
2021-12-06 00:00:00,-166.91988857252863,
2021-12-06 10:00:00,-139.7238474851083,
2021-12-06 10:30:00,-157.39702547390561,
2021-12-06 12:00:00,-95.52571213837064,
2021-12-06 13:30:00,-69.21333787878302,
2021-12-06 15:00:00,-71.7155837843502,
2021-12-06 15:30:30,-71.7155837843502,
2021-12-06 23:59:59,-62.71549577307087,c
2021-12-07 00:00:00,-62.71549577307087,
2021-12-07 10:00:00,-36.113317654826915,
2021-12-07 10:30:00,-43.06103404890973,
2021-12-07 12:00:00,-30.740867841951967,
2021-12-07 13:30:00,-67.52176125993947,
2021-12-07 15:00:00,-80.33735721845369,
2021-12-07 15:30:30,-80.33735721845369,
2021-12-07 23:59:59,-58.78783372433236,c
2021-12-08 00:00:00,-61.764626520137426,
2021-12-08 10:00:00,-86.52871160859195,
2021-12-08 10:30:00,-97.6619910334648,
2021-12-08 12:00:00,-95.89884401327708,
2021-12-08 13:30:00,-116.57413076761259,
2021-12-08 15:00:00,-116.34894351586263,
2021-12-08 15:30:30,-116.34894351586263,
2021-12-08 23:59:59,-125.71012341875849,c
2021-12-09 00:00:00,-101.80916699193494,
2021-12-09 10:00:00,-112.25404675098707,
2021-12-09 10:30:00,-126.15857783280444,
2021-12-09 12:00:00,-157.1349697458818,
2021-12-09 13:30:00,-150.47805429355094,
2021-12-09 15:00:00,-133.00166219358243,
2021-12-09 15:30:30,-133.00166219358243,
2021-12-09 23:59:59,-176.9426892495021,c
2021-12-10 00:00:00,-141.71674781815136,
2021-12-10 10:00:00,-146.01633173303344,
2021-12-10 10:30:00,-145.46678822538615,
2021-12-10 12:00:00,-171.02458703396042,
2021-12-10 13:30:00,-168.04216141528377,
2021-12-10 15:00:00,-161.5425041979729,
2021-12-10 15:30:30,-161.5425041979729,
2021-12-10 23:59:59,-184.16853430697074,w
2021-12-13 00:00:00,-161.17325773137054,
2021-12-13 10:00:00,-152.35953963142538,
2021-12-13 10:30:00,-161.2209023499513,
2021-12-13 12:00:00,-99.16633208938902,
2021-12-13 13:30:00,-92.30392965576812,
2021-12-13 15:00:00,-116.47384058407624,
2021-12-13 15:30:30,-116.47384058407624,
2021-12-13 23:59:59,-162.01284847490933,c
2021-12-14 00:00:00,-136.9980765638852,
2021-12-14 10:00:00,-196.31050707249597,
2021-12-14 10:30:00,-205.67144814116,
2021-12-14 12:00:00,-179.1160472358788,
2021-12-14 13:30:00,-247.3910836898226,
2021-12-14 15:00:00,-255.16866414214428,
2021-12-14 15:30:30,-255.16866414214428,
2021-12-14 23:59:59,-256.5247180869392,c
2021-12-15 00:00:00,-213.9980815346812,
2021-12-15 10:00:00,-244.17529483473163,
2021-12-15 10:30:00,-260.8899618118735,
2021-12-15 12:00:00,-308.7737135504226,
2021-12-15 13:30:00,-268.2532090290588,
2021-12-15 15:00:00,-280.3107253823305,
2021-12-15 15:30:30,-280.3107253823305,
2021-12-15 23:59:59,-293.2262151410846,c
2021-12-16 00:00:00,-280.8970735223447,
2021-12-16 10:00:00,-316.2783695859239,
2021-12-16 10:30:00,-344.43399460170485,
2021-12-16 12:00:00,-367.63022231434115,
2021-12-16 13:30:00,-362.1541718222038,
2021-12-16 15:00:00,-380.12196864557063,
2021-12-16 15:30:30,-380.12196864557063,
2021-12-16 23:59:59,-343.8738965096818,c
2021-12-17 00:00:00,-316.78629131829166,
2021-12-17 10:00:00,-382.9426424891026,
2021-12-17 10:30:00,-408.320957414463,
2021-12-17 12:00:00,-439.3148230550237,
2021-12-17 13:30:00,-515.0803634311601,
2021-12-17 15:00:00,-505.5269984896572,
2021-12-17 15:30:30,-505.5269984896572,q
2021-12-17 23:59:59,-639.485342521094,w
2021-12-20 00:00:00,-579.4610956890378,
2021-12-20 10:00:00,-593.8264253702691,
2021-12-20 10:30:00,-558.9852318444732,
2021-12-20 12:00:00,-553.0787559221867,
2021-12-20 13:30:00,-534.6477289754976,
2021-12-20 15:00:00,-537.0200773720148,
2021-12-20 15:30:30,-537.0200773720148,
2021-12-20 23:59:59,-520.8352918612359,c
2021-12-21 00:00:00,-555.4579555831392,
2021-12-21 10:00:00,-484.61522518388983,
2021-12-21 10:30:00,-515.9666080917414,
2021-12-21 12:00:00,-500.84211506764495,
2021-12-21 13:30:00,-489.5985672060183,
2021-12-21 15:00:00,-467.30407434419976,
2021-12-21 15:30:30,-467.30407434419976,
2021-12-21 23:59:59,-494.0627745197676,c
