date,AMLP_2022_Q1,meta
2022-02-18 00:00:00,-111.4767003069569,
2022-02-18 10:00:00,-59.132024189737876,
2022-02-18 10:30:00,-66.24150548152602,
2022-02-18 12:00:00,-61.37262304967771,
2022-02-18 13:30:00,-42.15260728921294,
2022-02-18 15:00:00,-64.57630057074539,
2022-02-18 15:30:30,-64.57630057074539,
2022-02-18 23:59:59,-53.01756402451474,w
2022-02-21 00:00:00,-53.01756402451474,
2022-02-21 10:00:00,-53.01756402451474,
2022-02-21 10:30:00,-53.01756402451474,
2022-02-21 12:00:00,-53.01756402451474,
2022-02-21 13:30:00,-53.01756402451474,
2022-02-21 15:00:00,-53.01756402451474,
2022-02-21 15:30:30,-53.01756402451474,
2022-02-21 23:59:59,-53.01756402451474,c
2022-02-22 00:00:00,-152.39633071963317,
2022-02-22 10:00:00,77.16943501969445,
2022-02-22 10:30:00,117.60833511498731,
2022-02-22 12:00:00,178.45320119253302,
2022-02-22 13:30:00,203.39951898971503,
2022-02-22 15:00:00,154.4662200267112,
2022-02-22 15:30:30,154.4662200267112,
2022-02-22 23:59:59,128.18365340124456,c
2022-02-23 00:00:00,116.8546489144951,
2022-02-23 10:00:00,92.86993113149174,
2022-02-23 10:30:00,116.41421607011034,
2022-02-23 12:00:00,106.9440541342592,
2022-02-23 13:30:00,96.62201050785688,
2022-02-23 15:00:00,78.27980245554,
2022-02-23 15:30:30,78.27980245554,
2022-02-23 23:59:59,44.59645519077594,c
2022-02-24 00:00:00,79.24372326009507,
2022-02-24 10:00:00,171.38117227027442,
2022-02-24 10:30:00,226.67510007235433,
2022-02-24 12:00:00,199.00768214516438,
2022-02-24 13:30:00,250.06465072733,
2022-02-24 15:00:00,230.42266183492893,
2022-02-24 15:30:30,230.42266183492893,
2022-02-24 23:59:59,190.0546227283021,c
2022-02-25 00:00:00,181.2192237556128,
2022-02-25 10:00:00,162.3523473725777,
2022-02-25 10:30:00,166.8312430665228,
2022-02-25 12:00:00,124.69628286275656,
2022-02-25 13:30:00,127.66585218669115,
2022-02-25 15:00:00,167.69023585843388,
2022-02-25 15:30:30,167.69023585843388,
2022-02-25 23:59:59,141.12319455475927,w
2022-02-28 00:00:00,166.0095140092567,
2022-02-28 10:00:00,114.86247651481835,
2022-02-28 10:30:00,42.46381605760644,
2022-02-28 12:00:00,6.436413991964855,
2022-02-28 13:30:00,38.68590633282747,
2022-02-28 15:00:00,13.73106632731242,
2022-02-28 15:30:30,13.73106632731242,m
2022-02-28 23:59:59,-45.972495426185105,c
2022-03-01 00:00:00,-100.74292579984376,
2022-03-01 10:00:00,-53.26263850877331,
2022-03-01 10:30:00,-14.289301792103288,
2022-03-01 12:00:00,3.9445047797585175,
2022-03-01 13:30:00,-44.91229337337518,
2022-03-01 15:00:00,-36.65908475014612,
2022-03-01 15:30:30,-36.65908475014612,
2022-03-01 23:59:59,-36.50492541589392,c
2022-03-02 00:00:00,-90.2637164209118,
2022-03-02 10:00:00,-83.55696200501825,
2022-03-02 10:30:00,-67.24112130144385,
2022-03-02 12:00:00,-125.94073334832001,
2022-03-02 13:30:00,-168.97173126433654,
2022-03-02 15:00:00,-152.18585091333398,
2022-03-02 15:30:30,-152.18585091333398,
2022-03-02 23:59:59,-140.81029812574207,c
2022-03-03 00:00:00,-120.8402477232712,
2022-03-03 10:00:00,-52.84105571861073,
2022-03-03 10:30:00,-101.41037323811497,
2022-03-03 12:00:00,-93.34906193853567,
2022-03-03 13:30:00,-148.99907769669926,
2022-03-03 15:00:00,-119.50392895726736,
2022-03-03 15:30:30,-119.50392895726736,
2022-03-03 23:59:59,-123.22105121698723,c
2022-03-04 00:00:00,-142.90470680004682,
2022-03-04 10:00:00,-105.28426637076018,
2022-03-04 10:30:00,-139.5556630148053,
2022-03-04 12:00:00,-84.14077129851421,
2022-03-04 13:30:00,-106.64133763479686,
2022-03-04 15:00:00,-119.57516464432183,
2022-03-04 15:30:30,-119.57516464432183,
2022-03-04 23:59:59,-114.58659024510689,w
2022-03-07 00:00:00,-150.41849144912658,
2022-03-07 10:00:00,-138.98114679509354,
2022-03-07 10:30:00,-132.89867666074633,
2022-03-07 12:00:00,-53.473231366058826,
2022-03-07 13:30:00,-114.43698602143832,
2022-03-07 15:00:00,-59.382833566459794,
2022-03-07 15:30:30,-59.382833566459794,
2022-03-07 23:59:59,-11.800218216542362,c
2022-03-08 00:00:00,-152.53919504883243,
2022-03-08 10:00:00,-123.13626206839626,
2022-03-08 10:30:00,-100.9706724495345,
2022-03-08 12:00:00,-202.9133831741733,
2022-03-08 13:30:00,-140.19538670855718,
2022-03-08 15:00:00,-171.94910533814846,
2022-03-08 15:30:30,-171.94910533814846,
2022-03-08 23:59:59,-143.0101422678449,c
2022-03-09 00:00:00,-119.61997083709912,
2022-03-09 10:00:00,-174.43870024787384,
2022-03-09 10:30:00,-130.34967941430432,
2022-03-09 12:00:00,-105.79750424234453,
2022-03-09 13:30:00,-40.85012711038644,
2022-03-09 15:00:00,6.945369906418364,
2022-03-09 15:30:30,6.945369906418364,
2022-03-09 23:59:59,-0.7266509624541868,c
2022-03-10 00:00:00,-40.73930250243757,
2022-03-10 10:00:00,-101.27916417535835,
2022-03-10 10:30:00,-91.21098108174101,
2022-03-10 12:00:00,-115.2202534418011,
2022-03-10 13:30:00,-166.1166657465069,
2022-03-10 15:00:00,-122.58246896985429,
2022-03-10 15:30:30,-122.58246896985429,s
2022-03-10 23:59:59,-126.52092115933056,c
2022-03-11 00:00:00,-115.67232534905452,
2022-03-11 10:00:00,-64.93852896934413,
2022-03-11 10:30:00,-35.25149884139637,
2022-03-11 12:00:00,-2.691309778509094,
2022-03-11 13:30:00,-58.60457523541663,
2022-03-11 15:00:00,-39.22554920939592,
2022-03-11 15:30:30,-39.22554920939592,
2022-03-11 23:59:59,0.0,a
2022-03-14 00:00:00,82.17175380002072,
2022-03-14 10:00:00,139.32115442693976,
2022-03-14 10:30:00,101.63709133707425,
2022-03-14 12:00:00,117.69525235951323,
2022-03-14 13:30:00,160.76125662595587,
2022-03-14 15:00:00,162.13565397837283,
2022-03-14 15:30:30,162.13565397837283,
2022-03-14 23:59:59,159.02339710463093,c
2022-03-15 00:00:00,291.7176179086073,
2022-03-15 10:00:00,257.3256437010077,
2022-03-15 10:30:00,276.6617969773524,
2022-03-15 12:00:00,189.00040075892503,
2022-03-15 13:30:00,201.224369006502,
2022-03-15 15:00:00,209.94107143471365,
2022-03-15 15:30:30,209.94107143471365,
2022-03-15 23:59:59,177.50800101762525,c
2022-03-16 00:00:00,182.45814437310446,
2022-03-16 10:00:00,157.23795437416993,
2022-03-16 10:30:00,213.56401340155344,
2022-03-16 12:00:00,202.14926914427997,
2022-03-16 13:30:00,170.63558510260145,
2022-03-16 15:00:00,190.45763128976523,
2022-03-16 15:30:30,190.45763128976523,
2022-03-16 23:59:59,157.08648536759756,c
2022-03-17 00:00:00,128.76659609660237,
2022-03-17 10:00:00,144.39779424942026,
2022-03-17 10:30:00,170.14686639668116,
2022-03-17 12:00:00,114.31679118184775,
2022-03-17 13:30:00,147.59355690366328,
2022-03-17 15:00:00,145.45354653489312,
2022-03-17 15:30:30,145.45354653489312,
2022-03-17 23:59:59,100.93826956047997,c
2022-03-18 00:00:00,103.59736815059705,
2022-03-18 10:00:00,104.32158071820595,
2022-03-18 10:30:00,169.69472417136376,
2022-03-18 12:00:00,156.18587687431864,
2022-03-18 13:30:00,165.87269994352891,
2022-03-18 15:00:00,165.3473562340464,
2022-03-18 15:30:30,165.3473562340464,
2022-03-18 23:59:59,156.26589784187945,e
2022-03-21 00:00:00,86.94183675974818,
2022-03-21 10:00:00,139.23051795847778,
2022-03-21 10:30:00,171.67494771079782,
2022-03-21 12:00:00,150.82213276079347,
2022-03-21 13:30:00,130.5812559562264,
2022-03-21 15:00:00,66.68891191861485,
2022-03-21 15:30:30,66.68891191861485,
2022-03-21 23:59:59,22.268655201246474,c
2022-03-22 00:00:00,2.3608354330303882,
2022-03-22 10:00:00,-1.0741378909319792,
2022-03-22 10:30:00,-4.5632118997227735,
2022-03-22 12:00:00,21.105827865859737,
2022-03-22 13:30:00,-20.37683628834702,
2022-03-22 15:00:00,-21.573752745825914,
2022-03-22 15:30:30,-21.573752745825914,
2022-03-22 23:59:59,-14.150359988479067,c
2022-03-23 00:00:00,-43.78369554259507,
2022-03-23 10:00:00,-77.94497307623078,
2022-03-23 10:30:00,-78.201051605055,
2022-03-23 12:00:00,-65.63385889270194,
2022-03-23 13:30:00,-12.818656729193663,
2022-03-23 15:00:00,4.028306065798461,
2022-03-23 15:30:30,4.028306065798461,
2022-03-23 23:59:59,-0.898954656551723,c
2022-03-24 00:00:00,21.104661278738604,
2022-03-24 10:00:00,-2.5672980844169615,
2022-03-24 10:30:00,0.22926113655239533,
2022-03-24 12:00:00,-13.413639950249944,
2022-03-24 13:30:00,-36.61897561886144,
2022-03-24 15:00:00,-1.9631037816843673,
2022-03-24 15:30:30,-1.9631037816843673,
2022-03-24 23:59:59,-95.17467465097116,c
