date,FPX_2022_Q3,meta
2022-09-21 00:00:00,130.37707866227055,
2022-09-21 10:00:00,128.45545795145148,
2022-09-21 10:30:00,133.8762880066651,
2022-09-21 12:00:00,137.3544993490803,
2022-09-21 13:30:00,116.69490825759118,
2022-09-21 15:00:00,135.4418572738046,
2022-09-21 15:30:30,135.4418572738046,
2022-09-21 23:59:59,115.48381700410715,c
2022-09-22 00:00:00,115.61401814353763,
2022-09-22 10:00:00,91.02031815856202,
2022-09-22 10:30:00,71.42563166198971,
2022-09-22 12:00:00,79.40592936726608,
2022-09-22 13:30:00,75.2422888080543,
2022-09-22 15:00:00,85.25114900241675,
2022-09-22 15:30:30,85.25114900241675,
2022-09-22 23:59:59,91.61316427483581,c
2022-09-23 00:00:00,94.772572898247,
2022-09-23 10:00:00,84.89156836731644,
2022-09-23 10:30:00,69.56646090255543,
2022-09-23 12:00:00,95.4302780276069,
2022-09-23 13:30:00,91.28798445349395,
2022-09-23 15:00:00,85.95300316031302,
2022-09-23 15:30:30,85.95300316031302,
2022-09-23 23:59:59,95.88773397978406,w
2022-09-26 00:00:00,119.59064921573287,
2022-09-26 10:00:00,104.47269362463834,
2022-09-26 10:30:00,109.4851999712792,
2022-09-26 12:00:00,86.88892969231057,
2022-09-26 13:30:00,86.8968346847974,
2022-09-26 15:00:00,95.81211662052414,
2022-09-26 15:30:30,95.81211662052414,
2022-09-26 23:59:59,85.09482642119673,c
2022-09-27 00:00:00,113.33251977059359,
2022-09-27 10:00:00,144.88305846899885,
2022-09-27 10:30:00,133.69971771441243,
2022-09-27 12:00:00,135.8820503913808,
2022-09-27 13:30:00,138.29089957469176,
2022-09-27 15:00:00,152.36364760304178,
2022-09-27 15:30:30,152.36364760304178,
2022-09-27 23:59:59,146.1637863809097,c
2022-09-28 00:00:00,173.5553241408989,
2022-09-28 10:00:00,172.3489549516808,
2022-09-28 10:30:00,183.31864253622877,
2022-09-28 12:00:00,181.43155064570936,
2022-09-28 13:30:00,190.2694707137794,
2022-09-28 15:00:00,194.4380987873903,
2022-09-28 15:30:30,194.4380987873903,
2022-09-28 23:59:59,186.21899399683747,c
2022-09-29 00:00:00,183.9971190279917,
2022-09-29 10:00:00,188.66190653828295,
2022-09-29 10:30:00,181.49310617534815,
2022-09-29 12:00:00,166.3210005056232,
2022-09-29 13:30:00,168.68536810124357,
2022-09-29 15:00:00,158.50472100227063,
2022-09-29 15:30:30,158.50472100227063,
2022-09-29 23:59:59,166.89293782297233,c
2022-09-30 00:00:00,157.0334965070487,
2022-09-30 10:00:00,173.28920397367523,
2022-09-30 10:30:00,179.46797517289275,
2022-09-30 12:00:00,178.1513544696499,
2022-09-30 13:30:00,178.47670588471163,
2022-09-30 15:00:00,170.11827395067286,
2022-09-30 15:30:30,170.11827395067286,
2022-09-30 23:59:59,161.09057975121476,w
