date,AS_MSCI_EM_SC_ALL_2021_Q4,meta
2021-10-26 18:30:00,-31.330371184637443,
2021-10-26 20:00:00,-31.330371184637443,
2021-10-26 23:00:00,-32.62228359274968,
2021-10-26 23:59:59,-7.36446132242736,c
2021-10-27 00:00:00,-6.335279046829328,
2021-10-27 01:00:00,-7.779633997477049,
2021-10-27 02:30:00,-13.6944722320045,
2021-10-27 03:00:00,-13.705237431011938,
2021-10-27 18:30:00,-13.705237431011938,
2021-10-27 20:00:00,-13.705237431011938,
2021-10-27 23:00:00,-26.2611406715655,
2021-10-27 23:59:59,-34.4750415788003,c
2021-10-28 00:00:00,-32.094825488035895,
2021-10-28 01:00:00,-48.75493687330254,
2021-10-28 02:30:00,-53.36544490684264,
2021-10-28 03:00:00,-53.80859444583348,
2021-10-28 18:30:00,-53.80859444583348,
2021-10-28 20:00:00,-53.80859444583348,
2021-10-28 23:00:00,-10.807564287283185,
2021-10-28 23:59:59,0.8668447515510707,c
2021-10-29 00:00:00,3.1268362089263064,
2021-10-29 01:00:00,6.490014744643759,
2021-10-29 02:30:00,0.6990513198943518,
2021-10-29 03:00:00,0.25805472429283327,
2021-10-29 18:30:00,0.25805472429283327,
2021-10-29 20:00:00,0.25805472429283327,
2021-10-29 23:00:00,0.25805472429283327,
2021-10-29 23:59:59,-3.4415541078042224,w
2021-11-01 00:00:00,-38.22122992470031,
2021-11-01 01:00:00,-30.881872309741993,
2021-11-01 02:30:00,-46.725763731181814,
2021-11-01 03:00:00,-46.26203252550749,
2021-11-01 18:30:00,-46.26203252550749,
2021-11-01 20:00:00,-46.26203252550749,
2021-11-01 23:00:00,-1.8431353173691605,
2021-11-01 23:59:59,-16.74844184926178,c
2021-11-02 00:00:00,-17.06183549395473,
2021-11-02 01:00:00,-23.571271715058174,
2021-11-02 02:30:00,-10.455084688381248,
2021-11-02 03:00:00,-10.461466534753527,
2021-11-02 18:30:00,-10.461466534753527,
2021-11-02 20:00:00,-10.461466534753527,
2021-11-02 23:00:00,-32.54349218008156,
2021-11-02 23:59:59,-25.965509397256028,c
2021-11-03 00:00:00,-20.33422912199876,
2021-11-03 01:00:00,-16.906690769538727,
2021-11-03 02:30:00,-38.645180748389976,
2021-11-03 03:00:00,-38.18648708415958,
2021-11-03 18:30:00,-38.18648708415958,
2021-11-03 20:00:00,-38.18648708415958,
2021-11-03 23:00:00,-13.750067592031428,
2021-11-03 23:59:59,-30.714501027192,c
2021-11-04 00:00:00,-34.2516913922891,
2021-11-04 01:00:00,-33.87560289851581,
2021-11-04 02:30:00,-33.87560289851581,
2021-11-04 03:00:00,-33.87560289851581,
2021-11-04 18:30:00,-33.87560289851581,
2021-11-04 20:00:00,-33.87560289851581,
2021-11-04 23:00:00,-20.23145901915541,
2021-11-04 23:59:59,-16.60035844895856,c
2021-11-05 00:00:00,-14.263176582808683,
2021-11-05 01:00:00,-24.535863416847405,
2021-11-05 02:30:00,-20.746883048358995,
2021-11-05 03:00:00,-20.74377142586127,
2021-11-05 18:30:00,-20.74377142586127,
2021-11-05 20:00:00,-20.74377142586127,
2021-11-05 23:00:00,-20.74377142586127,
2021-11-05 23:59:59,-21.845321303648234,w
2021-11-08 00:00:00,-63.736031869191265,
2021-11-08 01:00:00,-70.60303966136553,
2021-11-08 02:30:00,-74.44998302286558,
2021-11-08 03:00:00,-74.44676219191524,
2021-11-08 18:30:00,-74.44676219191524,
2021-11-08 20:00:00,-92.1855818213171,
2021-11-08 23:00:00,-114.95658033675409,
2021-11-08 23:59:59,-133.55464691057068,c
2021-11-09 00:00:00,-133.41904124077564,
2021-11-09 01:00:00,-124.8077439349463,
2021-11-09 02:30:00,-126.85462386839527,
2021-11-09 03:00:00,-126.831083295996,
2021-11-09 18:30:00,-126.831083295996,
2021-11-09 20:00:00,-115.70800053531866,
2021-11-09 23:00:00,-159.96605518686465,
2021-11-09 23:59:59,-142.79777784580028,c
2021-11-10 00:00:00,-146.00783698093255,
2021-11-10 01:00:00,-146.91314859121303,
2021-11-10 02:30:00,-146.65640726376887,
2021-11-10 03:00:00,-146.2064867879767,
2021-11-10 18:30:00,-146.2064867879767,
2021-11-10 20:00:00,-149.29961524989176,
2021-11-10 23:00:00,-110.10230342796103,
2021-11-10 23:59:59,-102.94068802663196,c
2021-11-11 00:00:00,-97.05072890073279,
2021-11-11 01:00:00,-88.15750463794348,
2021-11-11 02:30:00,-78.74582757578992,
2021-11-11 03:00:00,-79.60193504706103,
2021-11-11 18:30:00,-79.60193504706103,
2021-11-11 20:00:00,-84.59032899817885,
2021-11-11 23:00:00,-9.441788900638585,
2021-11-11 23:59:59,0.0,a
2021-11-12 00:00:00,14.77620901468481,
2021-11-12 01:00:00,-4.431062088193812,
2021-11-12 02:30:00,2.921110051366668,
2021-11-12 03:00:00,2.456892329935272,
2021-11-12 18:30:00,2.456892329935272,
2021-11-12 20:00:00,2.456892329935272,
2021-11-12 23:00:00,2.456892329935272,
2021-11-12 23:59:59,9.796219208792536,w
2021-11-15 00:00:00,39.95203623830503,
2021-11-15 01:00:00,46.471757705598975,
2021-11-15 02:30:00,46.33535785690492,
2021-11-15 03:00:00,46.33867556513496,
2021-11-15 18:30:00,46.33867556513496,
2021-11-15 20:00:00,58.889452862307735,
2021-11-15 23:00:00,98.58237065681806,
2021-11-15 23:59:59,91.98724614823323,c
2021-11-16 00:00:00,90.65075303232607,
2021-11-16 01:00:00,79.64615934276162,
2021-11-16 02:30:00,76.30342127195945,
2021-11-16 03:00:00,76.29350426671363,
2021-11-16 18:30:00,76.29350426671363,
2021-11-16 20:00:00,74.40159495971466,
2021-11-16 23:00:00,124.81382108136313,
2021-11-16 23:59:59,123.70312537608925,c
0,123.70312537608925,
0,123.70312537608925,
0,123.70312537608925,
0,123.70312537608925,
0,123.70312537608925,
0,123.70312537608925,
0,123.70312537608925,
0,123.70312537608925,
0,123.70312537608925,
0,123.70312537608925,
0,123.70312537608925,
0,123.70312537608925,
0,123.70312537608925,
0,123.70312537608925,
0,123.70312537608925,
0,123.70312537608925,
0,123.70312537608925,
0,123.70312537608925,
0,123.70312537608925,
0,123.70312537608925,
0,123.70312537608925,
0,123.70312537608925,
0,123.70312537608925,
0,123.70312537608925,
2021-11-17 00:00:00,127.28484616850301,
2021-11-17 01:00:00,138.12471447200778,
2021-11-17 02:30:00,140.79027976389216,
2021-11-17 03:00:00,140.8082137473948,
2021-11-17 18:30:00,140.8082137473948,
2021-11-17 20:00:00,140.8082137473948,
2021-11-17 23:00:00,182.45947671147178,
2021-11-17 23:59:59,191.86929721034176,c
2021-11-18 00:00:00,193.7557108004812,
2021-11-18 01:00:00,192.3632839917036,
2021-11-18 02:30:00,191.89091965152693,
2021-11-18 03:00:00,191.87810234128528,
2021-11-18 18:30:00,191.87810234128528,
2021-11-18 20:00:00,204.6594415531231,
2021-11-18 23:00:00,230.96546835345544,
2021-11-18 23:59:59,258.1781734523147,c
2021-11-19 00:00:00,271.74522988201943,
2021-11-19 01:00:00,264.3048243501962,
2021-11-19 02:30:00,266.8505315275702,
2021-11-19 03:00:00,266.87637483635945,
2021-11-19 18:30:00,266.87637483635945,
2021-11-19 20:00:00,266.87637483635945,
2021-11-19 23:00:00,266.87637483635945,
2021-11-19 23:59:59,266.8990217601345,w
2021-11-22 00:00:00,237.41782044671936,
2021-11-22 01:00:00,222.04282401718592,
2021-11-22 02:30:00,218.5963102665828,
2021-11-22 03:00:00,217.72937053887017,
2021-11-22 18:30:00,217.72937053887017,
2021-11-22 20:00:00,224.01254874474535,
2021-11-22 23:00:00,209.36386514238438,
2021-11-22 23:59:59,191.41721240813604,c
2021-11-23 00:00:00,196.91691533349285,
2021-11-23 01:00:00,197.7761235548969,
2021-11-23 02:30:00,199.06721506907434,
2021-11-23 03:00:00,199.06721358583036,
2021-11-23 18:30:00,199.06721358583036,
2021-11-23 20:00:00,209.2572438816892,
2021-11-23 23:00:00,166.06889939206576,
2021-11-23 23:59:59,163.7941582806343,c
2021-11-24 00:00:00,170.17588164334302,
2021-11-24 01:00:00,165.63582625283925,
2021-11-24 02:30:00,163.9117884508114,
2021-11-24 03:00:00,163.93499248185617,
2021-11-24 18:30:00,163.93499248185617,
2021-11-24 20:00:00,170.05006189969436,
2021-11-24 23:00:00,193.39869071861494,
2021-11-24 23:59:59,181.66030356463216,c
2021-11-25 00:00:00,181.13012268232205,
2021-11-25 01:00:00,182.3570605703885,
2021-11-25 02:30:00,181.32747683467414,
2021-11-25 03:00:00,181.31754945093917,
2021-11-25 18:30:00,181.31754945093917,
2021-11-25 20:00:00,176.31244166112037,
2021-11-25 23:00:00,222.0337137607812,
2021-11-25 23:59:59,216.45695466719462,c
2021-11-26 00:00:00,221.89620635262418,
2021-11-26 01:00:00,203.48706735208225,
2021-11-26 02:30:00,206.49734213103102,
2021-11-26 03:00:00,206.51928222206243,
2021-11-26 18:30:00,206.51928222206243,
2021-11-26 20:00:00,206.51928222206243,
2021-11-26 23:00:00,206.51928222206243,
2021-11-26 23:59:59,203.7173752775002,w
2021-11-29 00:00:00,236.98030008436535,
2021-11-29 01:00:00,237.28238227629072,
2021-11-29 02:30:00,245.28117537203252,
2021-11-29 03:00:00,245.2716549408765,
2021-11-29 18:30:00,245.2716549408765,
2021-11-29 20:00:00,242.86292455100693,
2021-11-29 23:00:00,261.06141572702245,
2021-11-29 23:59:59,286.22544952786484,c
2021-11-30 00:00:00,300.0375714311349,
2021-11-30 01:00:00,347.1586210717537,
2021-11-30 02:30:00,347.3944424560891,
2021-11-30 03:00:00,347.36272891371345,
2021-11-30 18:30:00,347.36272891371345,
2021-11-30 20:00:00,340.0957394126276,
2021-11-30 23:00:00,264.0433127181368,
2021-11-30 23:59:59,243.64545602864882,e
2021-12-01 00:00:00,237.33680916982303,
2021-12-01 01:00:00,230.02625801646718,
2021-12-01 02:30:00,232.55105214071364,
2021-12-01 03:00:00,232.10103795237774,
2021-12-01 18:30:00,232.10103795237774,
2021-12-01 20:00:00,216.66819406475224,
2021-12-01 23:00:00,211.90799037133866,
2021-12-01 23:59:59,203.763009598184,c
2021-12-02 00:00:00,203.84452865063713,
2021-12-02 01:00:00,196.22214581242724,
2021-12-02 02:30:00,194.14065729391177,
2021-12-02 03:00:00,194.60392707571918,
2021-12-02 18:30:00,194.60392707571918,
2021-12-02 20:00:00,191.12663382743267,
2021-12-02 23:00:00,175.15930033845234,
2021-12-02 23:59:59,169.81897272962806,c
2021-12-03 00:00:00,172.43674615426653,
2021-12-03 01:00:00,173.89588346882647,
2021-12-03 02:30:00,173.0769234770146,
2021-12-03 03:00:00,173.0738830061564,
2021-12-03 18:30:00,173.0738830061564,
2021-12-03 20:00:00,173.0738830061564,
2021-12-03 23:00:00,173.0738830061564,
2021-12-03 23:59:59,172.64806913250186,w
2021-12-06 00:00:00,127.61080557546939,
2021-12-06 01:00:00,123.43041188137568,
2021-12-06 02:30:00,119.57026254674201,
2021-12-06 03:00:00,119.57482835870451,
2021-12-06 18:30:00,119.57482835870451,
2021-12-06 20:00:00,121.91456245013069,
2021-12-06 23:00:00,146.41662861322766,
2021-12-06 23:59:59,133.0339238098868,c
2021-12-07 00:00:00,134.868583506061,
2021-12-07 01:00:00,137.67904665456945,
2021-12-07 02:30:00,133.77294878956127,
2021-12-07 03:00:00,133.76989138308682,
2021-12-07 18:30:00,133.76989138308682,
2021-12-07 20:00:00,138.09357180453435,
2021-12-07 23:00:00,131.80702961379438,
2021-12-07 23:59:59,125.78338390472527,c
2021-12-08 00:00:00,118.6436672930331,
2021-12-08 01:00:00,105.27161930647708,
2021-12-08 02:30:00,105.69382509150137,
2021-12-08 03:00:00,105.69382509150137,
2021-12-08 18:30:00,105.69382509150137,
2021-12-08 20:00:00,109.98620012709716,
2021-12-08 23:00:00,132.52120674578464,
2021-12-08 23:59:59,142.0114624555231,c
2021-12-09 00:00:00,118.78196756839634,
2021-12-09 01:00:00,121.6983881177839,
2021-12-09 02:30:00,117.8967097507616,
2021-12-09 03:00:00,117.4761758628515,
2021-12-09 18:30:00,117.4761758628515,
2021-12-09 20:00:00,95.89126241773693,
2021-12-09 23:00:00,78.239913307189,
2021-12-09 23:59:59,72.79523487316101,c
2021-12-10 00:00:00,57.1322962270815,
2021-12-10 01:00:00,63.0712767005366,
2021-12-10 02:30:00,69.05014186772542,
2021-12-10 03:00:00,69.04385079035319,
2021-12-10 18:30:00,69.04385079035319,
2021-12-10 20:00:00,69.04385079035319,
2021-12-10 23:00:00,69.04385079035319,
2021-12-10 23:59:59,67.5869645398584,w
2021-12-13 00:00:00,26.835672280370545,
2021-12-13 01:00:00,32.97833006344035,
2021-12-13 02:30:00,31.956277169030272,
2021-12-13 03:00:00,31.94226236874556,
2021-12-13 18:30:00,31.94226236874556,
2021-12-13 20:00:00,37.79696814454519,
2021-12-13 23:00:00,61.40289885823768,
2021-12-13 23:59:59,66.0538278198228,c
2021-12-14 00:00:00,60.17692759197553,
2021-12-14 01:00:00,35.24750101217023,
2021-12-14 02:30:00,32.889089336279085,
2021-12-14 03:00:00,32.8983205853001,
2021-12-14 18:30:00,32.8983205853001,
2021-12-14 20:00:00,6.318182970748239,
2021-12-14 23:00:00,-17.45428443627725,
2021-12-14 23:59:59,-13.155127652113606,c
2021-12-15 00:00:00,-24.639154947061797,
2021-12-15 01:00:00,-24.26621877937896,
2021-12-15 02:30:00,-22.73330415628334,
2021-12-15 03:00:00,-22.727200959734546,
2021-12-15 18:30:00,-22.727200959734546,
2021-12-15 20:00:00,-21.013136043663508,
2021-12-15 23:00:00,12.124482858773717,
2021-12-15 23:59:59,8.356813943044926,c
2021-12-16 00:00:00,10.046183193949219,
2021-12-16 01:00:00,-9.20632693059406,
2021-12-16 02:30:00,-15.287614930452492,
2021-12-16 03:00:00,-16.184439985461267,
2021-12-16 18:30:00,-16.184439985461267,
2021-12-16 20:00:00,-33.08297909935527,
2021-12-16 23:00:00,-50.18213136807253,
2021-12-16 23:59:59,-48.2557348504788,c
2021-12-17 00:00:00,-44.100169245120924,
2021-12-17 01:00:00,-41.24096988807696,
2021-12-17 02:30:00,-31.473316829229134,
2021-12-17 03:00:00,-31.01960704509247,
2021-12-17 18:30:00,-31.01960704509247,
2021-12-17 20:00:00,-31.01960704509247,
2021-12-17 23:00:00,-31.01960704509247,
2021-12-17 23:59:59,-30.341042193474095,w
2021-12-20 00:00:00,-6.023618770483608,
2021-12-20 01:00:00,-0.8790572690008958,
2021-12-20 02:30:00,-4.739950570122801,
2021-12-20 03:00:00,-5.209770965642292,
2021-12-20 18:30:00,-5.209770965642292,
2021-12-20 20:00:00,22.626126442477926,
2021-12-20 23:00:00,6.468883445889787,
2021-12-20 23:59:59,16.45623649774643,c
2021-12-21 00:00:00,4.86056952172612,
2021-12-21 01:00:00,2.374552398257947,
2021-12-21 02:30:00,27.070454244259054,
2021-12-21 03:00:00,26.60493088320527,
2021-12-21 18:30:00,26.60493088320527,
2021-12-21 20:00:00,40.3538039605196,
2021-12-21 23:00:00,35.744686304313745,
2021-12-21 23:59:59,59.89108219804166,c
2021-12-22 00:00:00,52.55699825674583,
2021-12-22 01:00:00,45.666913797505,
2021-12-22 02:30:00,39.90878789719045,
2021-12-22 03:00:00,39.8700107010327,
2021-12-22 18:30:00,39.8700107010327,
2021-12-22 20:00:00,35.66689778687078,
2021-12-22 23:00:00,86.59728349773923,
2021-12-22 23:59:59,70.7197531882889,c
2021-12-23 00:00:00,70.60832995539522,
2021-12-23 01:00:00,64.89405130351088,
2021-12-23 02:30:00,61.50798537558467,
2021-12-23 03:00:00,61.94223775547971,
2021-12-23 18:30:00,61.94223775547971,
2021-12-23 20:00:00,69.73653941209386,
2021-12-23 23:00:00,58.73526642792831,
2021-12-23 23:59:59,68.70331693543176,c
2021-12-24 00:00:00,77.38671835295781,
2021-12-24 01:00:00,73.34383647520144,
2021-12-24 02:30:00,73.34383647520144,
2021-12-24 03:00:00,73.34383647520144,
2021-12-24 18:30:00,73.34383647520144,
2021-12-24 20:00:00,73.34383647520144,
2021-12-24 23:00:00,73.34383647520144,
2021-12-24 23:59:59,78.01448789294545,w
2021-12-27 00:00:00,35.289878093686184,
2021-12-27 01:00:00,16.464570530988112,
2021-12-27 02:30:00,16.119323829983387,
2021-12-27 03:00:00,16.534725752703707,
2021-12-27 18:30:00,16.534725752703707,
2021-12-27 20:00:00,6.674430400051733,
2021-12-27 23:00:00,0.6624816027647284,
2021-12-27 23:59:59,5.653570876447247,c
2021-12-28 00:00:00,2.33795382627477,
2021-12-28 01:00:00,-1.260989150216119,
2021-12-28 02:30:00,-4.645058601340679,
2021-12-28 03:00:00,-4.1886704845292115,
2021-12-28 18:30:00,-4.1886704845292115,
2021-12-28 20:00:00,-4.1886704845292115,
2021-12-28 23:00:00,-4.1886704845292115,
2021-12-28 23:59:59,-4.341615237380211,c
