date,MVECT_2022_Q4,meta
2022-11-18 00:00:00,31.91171110222058,
2022-11-18 10:00:00,21.10314904820939,
2022-11-18 10:30:00,29.300419166892198,
2022-11-18 12:00:00,26.869045593185547,
2022-11-18 13:30:00,29.806353207026405,
2022-11-18 15:00:00,35.18930739979601,
2022-11-18 15:30:30,35.18930739979601,
2022-11-18 23:59:59,30.453400584979704,w
2022-11-21 00:00:00,45.20925512210226,
2022-11-21 10:00:00,41.83682347498939,
2022-11-21 10:30:00,31.179157061916044,
2022-11-21 12:00:00,28.619722349739618,
2022-11-21 13:30:00,3.4491291437165046,
2022-11-21 15:00:00,6.553490722790684,
2022-11-21 15:30:30,6.553490722790684,
2022-11-21 23:59:59,6.804142940751262,c
2022-11-22 00:00:00,-1.4986780710920584,
2022-11-22 10:00:00,34.4965409901273,
2022-11-22 10:30:00,37.81207432048723,
2022-11-22 12:00:00,28.426215247105347,
2022-11-22 13:30:00,22.007142897123686,
2022-11-22 15:00:00,21.161207015604305,
2022-11-22 15:30:30,21.161207015604305,
2022-11-22 23:59:59,27.717133910435678,c
2022-11-23 00:00:00,11.00856705408944,
2022-11-23 10:00:00,13.452932247753324,
2022-11-23 10:30:00,23.774343336957486,
2022-11-23 12:00:00,34.44384657932085,
2022-11-23 13:30:00,42.004309709113045,
2022-11-23 15:00:00,34.835375678287846,
2022-11-23 15:30:30,34.835375678287846,
2022-11-23 23:59:59,44.14959689422881,c
2022-11-24 00:00:00,44.14959689422881,
2022-11-24 10:00:00,44.14959689422881,
2022-11-24 10:30:00,44.14959689422881,
2022-11-24 12:00:00,44.14959689422881,
2022-11-24 13:30:00,44.14959689422881,
2022-11-24 15:00:00,44.14959689422881,
2022-11-24 15:30:30,44.14959689422881,
2022-11-24 23:59:59,44.14959689422881,c
2022-11-25 00:00:00,54.747176008475776,
2022-11-25 10:00:00,53.266227303374876,
2022-11-25 10:30:00,67.39590919595412,
2022-11-25 12:00:00,69.13798164596392,
2022-11-25 13:30:00,69.13798164596392,
2022-11-25 15:00:00,69.13798164596392,
2022-11-25 15:30:30,69.13798164596392,
2022-11-25 23:59:59,59.691241443856484,w
2022-11-28 00:00:00,46.205302876372,
2022-11-28 10:00:00,35.394702751556,
2022-11-28 10:30:00,29.991654548252086,
2022-11-28 12:00:00,29.84036867366001,
2022-11-28 13:30:00,24.652111932850403,
2022-11-28 15:00:00,24.78489980030804,
2022-11-28 15:30:30,24.78489980030804,
2022-11-28 23:59:59,21.81556496320343,c
2022-11-29 00:00:00,25.87024512100561,
2022-11-29 10:00:00,37.74646348412466,
2022-11-29 10:30:00,32.45238624770434,
2022-11-29 12:00:00,17.300614284381027,
2022-11-29 13:30:00,13.58925406351284,
2022-11-29 15:00:00,19.605409317761996,
2022-11-29 15:30:30,19.605409317761996,
2022-11-29 23:59:59,19.79716761833788,c
2022-11-30 00:00:00,3.894568502868651,
2022-11-30 10:00:00,-4.985604250003917,
2022-11-30 10:30:00,12.899644091098708,
2022-11-30 12:00:00,13.721009440303533,
2022-11-30 13:30:00,10.719907946220019,
2022-11-30 15:00:00,25.039960237241644,
2022-11-30 15:30:30,25.039960237241644,s
2022-11-30 23:59:59,50.12998940920261,c
2022-12-01 00:00:00,45.44867096458472,
2022-12-01 10:00:00,43.42235744566972,
2022-12-01 10:30:00,25.97376268948028,
2022-12-01 12:00:00,33.70442210318254,
2022-12-01 13:30:00,23.27268203579024,
2022-12-01 15:00:00,31.28529835877407,
2022-12-01 15:30:30,31.28529835877407,
2022-12-01 23:59:59,31.85045375713503,c
2022-12-02 00:00:00,3.274090327490512,
2022-12-02 10:00:00,-14.193325162168776,
2022-12-02 10:30:00,-7.750798669641426,
2022-12-02 12:00:00,-4.7730889156321155,
2022-12-02 13:30:00,6.1991507088836215,
2022-12-02 15:00:00,2.8473787080150714,
2022-12-02 15:30:30,2.8473787080150714,
2022-12-02 23:59:59,12.188187515821937,w
2022-12-05 00:00:00,0.37330560705163407,
2022-12-05 10:00:00,13.94900805155578,
2022-12-05 10:30:00,-5.131771413004117,
2022-12-05 12:00:00,2.806828492222735,
2022-12-05 13:30:00,1.2578929647902442,
2022-12-05 15:00:00,-5.552143458817568,
2022-12-05 15:30:30,-5.552143458817568,
2022-12-05 23:59:59,-12.108828451811632,c
2022-12-06 00:00:00,-21.95142320958098,
2022-12-06 10:00:00,-35.78188644279453,
2022-12-06 10:30:00,-36.130197632340696,
2022-12-06 12:00:00,-42.565575902972114,
2022-12-06 13:30:00,-44.86654989139822,
