date,EU_FTSEUK_MIG_2022_Q2,meta
2022-06-06 04:00:00,87.33967957124969,
2022-06-06 06:00:00,61.87545927091787,
2022-06-06 08:00:00,60.378250247305004,
2022-06-06 10:30:00,24.856124315058878,
2022-06-06 11:00:00,63.97624964993611,
2022-06-06 23:59:59,44.63684977430739,c
2022-06-07 00:00:00,49.779992911973295,
2022-06-07 03:30:00,65.0830736477651,
2022-06-07 04:00:00,59.903212106089995,
2022-06-07 06:00:00,102.1316936881708,
2022-06-07 08:00:00,116.0286971625469,
2022-06-07 10:30:00,160.8963212666181,
2022-06-07 11:00:00,162.94272291082598,
2022-06-07 23:59:59,150.0306793249415,c
2022-06-08 00:00:00,165.5921198453484,
2022-06-08 03:30:00,191.36899154243883,
2022-06-08 04:00:00,204.67984048459266,
2022-06-08 06:00:00,209.95923419449264,
2022-06-08 08:00:00,238.08714191892932,
2022-06-08 10:30:00,219.8566550737878,
2022-06-08 11:00:00,201.12845052035664,
2022-06-08 23:59:59,204.80260263248283,c
0,204.80260263248283,
0,204.80260263248283,
0,204.80260263248283,
0,204.80260263248283,
0,204.80260263248283,
0,204.80260263248283,
0,204.80260263248283,
0,204.80260263248283,
0,204.80260263248283,
0,204.80260263248283,
0,204.80260263248283,
0,204.80260263248283,
0,204.80260263248283,
0,204.80260263248283,
0,204.80260263248283,
0,204.80260263248283,
2022-06-09 00:00:00,195.92303573391928,
2022-06-09 03:30:00,254.60287180495789,
2022-06-09 04:00:00,207.92024449175096,
2022-06-09 06:00:00,230.61505666633548,
2022-06-09 08:00:00,217.58448436738126,
2022-06-09 10:30:00,152.22016799177527,
2022-06-09 11:00:00,154.9343801771729,
2022-06-09 23:59:59,141.22597124056801,c
2022-06-10 00:00:00,111.30582379041925,
2022-06-10 03:30:00,169.18011311464943,
2022-06-10 04:00:00,168.70420615349076,
2022-06-10 06:00:00,159.22709524053198,
2022-06-10 08:00:00,83.45230969216755,
2022-06-10 10:30:00,56.74559496734764,
2022-06-10 11:00:00,63.208892909418864,
2022-06-10 23:59:59,107.79908238416601,w
2022-06-13 00:00:00,107.79908238416601,
2022-06-13 03:30:00,107.79908238416601,
2022-06-13 04:00:00,107.79908238416601,
2022-06-13 06:00:00,107.79908238416601,
2022-06-13 08:00:00,107.79908238416601,
2022-06-13 10:30:00,107.79908238416601,
2022-06-13 11:00:00,107.79908238416601,
2022-06-13 23:59:59,107.79908238416601,c
2022-06-14 00:00:00,156.084048436408,
2022-06-14 03:30:00,77.17333403677549,
2022-06-14 04:00:00,124.48925151347612,
2022-06-14 06:00:00,48.30302384358083,
2022-06-14 08:00:00,-14.025302817106876,
2022-06-14 10:30:00,-3.9928399261116283,
2022-06-14 11:00:00,-30.91823671061229,
2022-06-14 23:59:59,-31.004012018405774,c
2022-06-15 00:00:00,12.278266689034808,
2022-06-15 03:30:00,18.57181739156067,
2022-06-15 04:00:00,16.141261760429188,
2022-06-15 06:00:00,22.890369517564523,
2022-06-15 08:00:00,26.261771888066505,
2022-06-15 10:30:00,37.32291113788506,
2022-06-15 11:00:00,24.007031663546513,
2022-06-15 23:59:59,29.34715231011114,c
2022-06-16 00:00:00,41.44315196509433,
2022-06-16 03:30:00,66.30221436922875,
2022-06-16 04:00:00,104.82982026521404,
2022-06-16 06:00:00,42.48668858883002,
2022-06-16 08:00:00,28.690791222942607,
2022-06-16 10:30:00,91.23283678746566,
2022-06-16 11:00:00,86.54286370282443,
2022-06-16 23:59:59,53.29863546872457,c
2022-06-17 00:00:00,48.82498736261368,
2022-06-17 03:30:00,-13.966066684037287,
2022-06-17 04:00:00,44.51261208060032,
2022-06-17 06:00:00,31.016253833650808,
2022-06-17 08:00:00,22.796870931892045,
2022-06-17 10:30:00,130.24332121192992,
2022-06-17 11:00:00,191.74343808645517,
2022-06-17 23:59:59,173.74397234976686,e
2022-06-20 00:00:00,145.35406451698236,
2022-06-20 03:30:00,65.67426238156122,
2022-06-20 04:00:00,128.08037845467743,
2022-06-20 06:00:00,265.0818189628726,
2022-06-20 08:00:00,284.50827952511827,
2022-06-20 10:30:00,223.69935905219427,
2022-06-20 11:00:00,220.97882895743078,
2022-06-20 23:59:59,228.9635593382891,c
2022-06-21 00:00:00,170.1166072198398,
2022-06-21 03:30:00,223.54675170800692,
2022-06-21 04:00:00,207.25261940788505,
2022-06-21 06:00:00,234.9050409168649,
2022-06-21 08:00:00,233.73628959756843,
2022-06-21 10:30:00,138.95917296959078,
2022-06-21 11:00:00,192.81687195281393,
2022-06-21 23:59:59,231.14262233722275,c
2022-06-22 00:00:00,242.10236110950336,
2022-06-22 03:30:00,247.8450781548613,
2022-06-22 04:00:00,264.5940721524348,
2022-06-22 06:00:00,375.93600450137865,
2022-06-22 08:00:00,437.766848147196,
2022-06-22 10:30:00,437.73879821228684,
2022-06-22 11:00:00,448.78181875600103,
2022-06-22 23:59:59,461.5565008027329,c
2022-06-23 00:00:00,448.02550858866425,
2022-06-23 03:30:00,442.3170961128735,
2022-06-23 04:00:00,457.67331239475743,
2022-06-23 06:00:00,438.6288531048881,
2022-06-23 08:00:00,461.6302118075614,
2022-06-23 10:30:00,412.846044021373,
2022-06-23 11:00:00,435.86003946588835,
2022-06-23 23:59:59,401.11092290444503,c
2022-06-24 00:00:00,430.666184204616,
2022-06-24 03:30:00,415.2883263075928,
2022-06-24 04:00:00,448.47902263268315,
2022-06-24 06:00:00,444.22104512104033,
2022-06-24 08:00:00,453.75377754083866,
2022-06-24 10:30:00,377.9958527400222,
2022-06-24 11:00:00,307.62307324052745,
2022-06-24 23:59:59,309.8711829804538,w
2022-06-27 00:00:00,397.84225849844233,
2022-06-27 03:30:00,311.8574991718506,
2022-06-27 04:00:00,317.1600390030535,
2022-06-27 06:00:00,379.8093491745544,
2022-06-27 08:00:00,385.0675342405443,
2022-06-27 10:30:00,453.97439302024895,
2022-06-27 11:00:00,437.1083262496836,
2022-06-27 23:59:59,458.99927363851884,c
2022-06-28 00:00:00,493.77371650851455,
2022-06-28 03:30:00,499.3334761877286,
2022-06-28 04:00:00,539.8964402144552,
2022-06-28 06:00:00,616.2301158117048,
2022-06-28 08:00:00,592.828253910588,
2022-06-28 10:30:00,540.3189247251821,
2022-06-28 11:00:00,495.5999520745477,
2022-06-28 23:59:59,550.6060749735716,c
2022-06-29 00:00:00,512.9587487978392,
2022-06-29 03:30:00,580.3473170102702,
2022-06-29 04:00:00,551.3675872266454,
2022-06-29 06:00:00,541.9813432514829,
2022-06-29 08:00:00,491.9732892908505,
2022-06-29 10:30:00,554.9420196169608,
2022-06-29 11:00:00,582.8606877381189,
2022-06-29 23:59:59,596.4687462720863,c
2022-06-30 00:00:00,620.0802259023371,
2022-06-30 03:30:00,665.5232128969906,
2022-06-30 04:00:00,703.2870850085669,
2022-06-30 06:00:00,678.5560760757276,
2022-06-30 08:00:00,604.9959365475688,
2022-06-30 10:30:00,587.1856458773741,
2022-06-30 11:00:00,538.2018205349809,
2022-06-30 23:59:59,512.7350444134531,c
2022-07-01 00:00:00,522.8138900897493,
2022-07-01 03:30:00,479.2323662945555,
2022-07-01 04:00:00,472.3813196035253,
2022-07-01 06:00:00,501.02684171260444,
2022-07-01 08:00:00,547.3069973209031,
2022-07-01 10:30:00,522.0818182107564,
2022-07-01 11:00:00,530.7215121472559,
2022-07-01 23:59:59,569.4913503948983,w
