date,SPLV_HEDGED_2021_Q1,meta
2021-01-15 00:00:00,186.22187849734317,
2021-01-15 10:00:00,167.41300730872732,
2021-01-15 10:30:00,170.80430048985576,
2021-01-15 12:00:00,164.58772920761936,
2021-01-15 13:30:00,159.13103182205592,
2021-01-15 15:00:00,154.55758770459417,
2021-01-15 15:30:30,154.55758770459417,
2021-01-15 23:59:59,156.99449607248332,w
2021-01-18 00:00:00,156.99449607248332,
2021-01-18 10:00:00,156.99449607248332,
2021-01-18 10:30:00,156.99449607248332,
2021-01-18 12:00:00,156.99449607248332,
2021-01-18 13:30:00,156.99449607248332,
2021-01-18 15:00:00,156.99449607248332,
2021-01-18 15:30:30,156.99449607248332,
2021-01-18 23:59:59,156.99449607248332,c
2021-01-19 00:00:00,156.27617171825588,
2021-01-19 10:00:00,146.7399914209587,
2021-01-19 10:30:00,130.68052419384856,
2021-01-19 12:00:00,128.46758229071528,
2021-01-19 13:30:00,128.0762735114238,
2021-01-19 15:00:00,115.58561090527357,
2021-01-19 15:30:30,115.58561090527357,
2021-01-19 23:59:59,97.53352824281478,c
2021-01-20 00:00:00,103.79241663989187,
2021-01-20 10:00:00,75.70294137285092,
2021-01-20 10:30:00,83.74640338536607,
2021-01-20 12:00:00,95.72095939826474,
2021-01-20 13:30:00,88.8979430800143,
2021-01-20 15:00:00,94.26377496138892,
2021-01-20 15:30:30,94.26377496138892,
2021-01-20 23:59:59,96.70025669152933,c
2021-01-21 00:00:00,90.25179436220957,
2021-01-21 10:00:00,103.11600098294969,
2021-01-21 10:30:00,116.5761294961272,
2021-01-21 12:00:00,108.23282503567212,
2021-01-21 13:30:00,103.67665867220103,
2021-01-21 15:00:00,95.7757622814534,
2021-01-21 15:30:30,95.7757622814534,
2021-01-21 23:59:59,92.84200904243032,c
2021-01-22 00:00:00,81.87082365020262,
2021-01-22 10:00:00,65.75123904298822,
2021-01-22 10:30:00,67.64935070273043,
2021-01-22 12:00:00,65.36343951332299,
2021-01-22 13:30:00,77.88205955479887,
2021-01-22 15:00:00,82.70851555106992,
2021-01-22 15:30:30,82.70851555106992,
2021-01-22 23:59:59,81.69985858936201,w
2021-01-25 00:00:00,101.68825802892532,
2021-01-25 10:00:00,83.81939085904679,
2021-01-25 10:30:00,112.70140679400753,
2021-01-25 12:00:00,86.17739983322691,
2021-01-25 13:30:00,104.70743963866241,
2021-01-25 15:00:00,108.2802188940397,
2021-01-25 15:30:30,108.2802188940397,
2021-01-25 23:59:59,111.34377992183224,c
2021-01-26 00:00:00,94.03813825187866,
2021-01-26 10:00:00,84.17004370533523,
2021-01-26 10:30:00,81.00966149725866,
2021-01-26 12:00:00,62.74501916374757,
2021-01-26 13:30:00,78.84571452178739,
2021-01-26 15:00:00,67.94659139409661,
2021-01-26 15:30:30,67.94659139409661,
2021-01-26 23:59:59,69.82763673247432,c
2021-01-27 00:00:00,36.70286376172084,
2021-01-27 10:00:00,52.08420339356177,
2021-01-27 10:30:00,51.49219478022815,
2021-01-27 12:00:00,65.26656440228477,
2021-01-27 13:30:00,77.93315492496995,
2021-01-27 15:00:00,73.33952330267311,
2021-01-27 15:30:30,73.33952330267311,
2021-01-27 23:59:59,61.08074819178998,c
2021-01-28 00:00:00,49.455537653387616,
2021-01-28 10:00:00,35.778331480673934,
2021-01-28 10:30:00,40.51173029415479,
2021-01-28 12:00:00,31.507792611450633,
2021-01-28 13:30:00,37.47786812596616,
2021-01-28 15:00:00,35.60284010474062,
2021-01-28 15:30:30,35.60284010474062,
2021-01-28 23:59:59,33.089094480475914,c
2021-01-29 00:00:00,44.818251235822046,
