date,CAD_ETFS_2022_Q4,meta
2022-11-18 00:00:00,-71.03857979774875,
2022-11-18 10:00:00,-60.7649255178776,
2022-11-18 10:30:00,-87.038156991292,
2022-11-18 12:00:00,-79.72657735555731,
2022-11-18 13:30:00,-97.03297722735488,
2022-11-18 15:00:00,-89.329518125312,
2022-11-18 15:30:30,-89.329518125312,
2022-11-18 23:59:59,-80.18088998141866,w
2022-11-21 00:00:00,-87.95415706657468,
2022-11-21 10:00:00,-87.77431414192733,
2022-11-21 10:30:00,-96.31734719700944,
2022-11-21 12:00:00,-111.41135571884843,
2022-11-21 13:30:00,-84.70193347655231,
2022-11-21 15:00:00,-89.13566536483631,
2022-11-21 15:30:30,-89.13566536483631,
2022-11-21 23:59:59,-84.57355132365456,c
2022-11-22 00:00:00,-74.1086404738603,
2022-11-22 10:00:00,-54.669137531559045,
2022-11-22 10:30:00,-42.93249673302762,
2022-11-22 12:00:00,-43.841792521359366,
2022-11-22 13:30:00,-34.28006689084941,
2022-11-22 15:00:00,-36.96364654461195,
2022-11-22 15:30:30,-36.96364654461195,
2022-11-22 23:59:59,-45.12920334567934,c
2022-11-23 00:00:00,-43.04931698588325,
2022-11-23 10:00:00,-16.627070381430713,
2022-11-23 10:30:00,-22.62931723296333,
2022-11-23 12:00:00,-45.68184845859287,
2022-11-23 13:30:00,-38.459716249594294,
2022-11-23 15:00:00,-9.039470704709856,
2022-11-23 15:30:30,-9.039470704709856,
2022-11-23 23:59:59,-17.814765752925723,c
2022-11-24 00:00:00,-6.608709317782541,
2022-11-24 10:00:00,-13.748741619142947,
2022-11-24 10:30:00,-18.869154050744783,
2022-11-24 12:00:00,-17.206571214635915,
2022-11-24 13:30:00,-17.284815732669813,
2022-11-24 15:00:00,-17.52274591724654,
2022-11-24 15:30:30,-17.52274591724654,
2022-11-24 23:59:59,-5.587819247332845,c
2022-11-25 00:00:00,-4.622287477992359,
2022-11-25 10:00:00,23.95750371590566,
2022-11-25 10:30:00,27.046683826226854,
2022-11-25 12:00:00,43.982009201175515,
2022-11-25 13:30:00,40.52361423755383,
2022-11-25 15:00:00,41.5734458497177,
2022-11-25 15:30:30,41.5734458497177,
2022-11-25 23:59:59,41.07669253187669,w
2022-11-28 00:00:00,33.272334951429,
2022-11-28 10:00:00,20.695049212336926,
2022-11-28 10:30:00,25.50971068195622,
2022-11-28 12:00:00,3.566000726324546,
2022-11-28 13:30:00,-19.759466787750625,
2022-11-28 15:00:00,-32.01677623816886,
2022-11-28 15:30:30,-32.01677623816886,
2022-11-28 23:59:59,-8.830721407526653,c
2022-11-29 00:00:00,-7.7386010290802005,
2022-11-29 10:00:00,-38.97672439108919,
2022-11-29 10:30:00,-53.723953407620684,
2022-11-29 12:00:00,-71.24167165120753,
2022-11-29 13:30:00,-56.277164686397555,
2022-11-29 15:00:00,-55.12692501067795,
2022-11-29 15:30:30,-55.12692501067795,
2022-11-29 23:59:59,-46.2709560724652,c
2022-11-30 00:00:00,-50.91619177529401,
2022-11-30 10:00:00,-40.89662916053203,
2022-11-30 10:30:00,-81.85974678915,
2022-11-30 12:00:00,-92.37764721653139,
2022-11-30 13:30:00,-90.41493252192049,
2022-11-30 15:00:00,-20.790072842579775,
2022-11-30 15:30:30,-20.790072842579775,s
2022-11-30 23:59:59,-22.8407351062624,c
2022-12-01 00:00:00,-9.831062373095392,
2022-12-01 10:00:00,7.45976315783264,
2022-12-01 10:30:00,-28.597712278583913,
2022-12-01 12:00:00,-3.613423563532251,
2022-12-01 13:30:00,-10.14393464399609,
2022-12-01 15:00:00,-17.765877871580415,
2022-12-01 15:30:30,-17.765877871580415,
2022-12-01 23:59:59,-13.797003068765207,c
2022-12-02 00:00:00,-39.429961269396244,
2022-12-02 10:00:00,-45.0959430908033,
2022-12-02 10:30:00,-48.37380736038631,
2022-12-02 12:00:00,-20.8608327265797,
2022-12-02 13:30:00,-35.652145428565746,
2022-12-02 15:00:00,-24.662484564812075,
2022-12-02 15:30:30,-24.662484564812075,
2022-12-02 23:59:59,-31.25523270317126,w
2022-12-05 00:00:00,-39.52037841147285,
2022-12-05 10:00:00,-34.287954865353186,
2022-12-05 10:30:00,-49.44416909486108,
2022-12-05 12:00:00,-59.210132485836766,
2022-12-05 13:30:00,-58.569211646504755,
2022-12-05 15:00:00,-72.05981677763612,
2022-12-05 15:30:30,-72.05981677763612,
2022-12-05 23:59:59,-24.27009237823313,c
2022-12-06 00:00:00,-22.496471159800876,
2022-12-06 10:00:00,-17.063234752619337,
2022-12-06 10:30:00,-27.258387745368964,
2022-12-06 12:00:00,-29.452149506959813,
2022-12-06 13:30:00,-62.73093629514915,
2022-12-06 15:00:00,-44.809141017075945,
2022-12-06 15:30:30,-44.809141017075945,
2022-12-06 23:59:59,-43.22941302554864,c
2022-12-07 00:00:00,-42.51007494784426,
2022-12-07 10:00:00,-20.882645956315628,
2022-12-07 10:30:00,6.1879312300752645,
2022-12-07 12:00:00,4.207361827512614,
2022-12-07 13:30:00,11.87788599260466,
2022-12-07 15:00:00,3.582060982023904,
2022-12-07 15:30:30,3.582060982023904,
2022-12-07 23:59:59,-17.48389544777001,c
2022-12-08 00:00:00,-9.925601102301698,
2022-12-08 10:00:00,-0.23028929939300724,
2022-12-08 10:30:00,7.321431269611821,
2022-12-08 12:00:00,-3.672935031811903,
2022-12-08 13:30:00,-14.55656346126807,
2022-12-08 15:00:00,-15.735704955300207,
2022-12-08 15:30:30,-15.735704955300207,
2022-12-08 23:59:59,-20.340488666949113,c
2022-12-09 00:00:00,-26.099232161634518,
2022-12-09 10:00:00,-4.536695800096368,
2022-12-09 10:30:00,-5.198089961595542,
2022-12-09 12:00:00,25.805843294916485,
2022-12-09 13:30:00,4.551889303773805,
2022-12-09 15:00:00,2.865431163770154,
2022-12-09 15:30:30,2.865431163770154,
2022-12-09 23:59:59,0.0,a
2022-12-12 00:00:00,4.986938898535755,
2022-12-12 10:00:00,15.925574277301621,
2022-12-12 10:30:00,-0.8639878943586154,
2022-12-12 12:00:00,16.314492805385726,
2022-12-12 13:30:00,12.105924988913102,
2022-12-12 15:00:00,20.665194477874138,
2022-12-12 15:30:30,20.665194477874138,
2022-12-12 23:59:59,24.65518063748641,c
2022-12-13 00:00:00,67.40259846230038,
2022-12-13 10:00:00,104.69160544849683,
2022-12-13 10:30:00,71.11104777301398,
2022-12-13 12:00:00,47.31966943378893,
2022-12-13 13:30:00,46.581314236085746,
2022-12-13 15:00:00,43.56836202060822,
2022-12-13 15:30:30,43.56836202060822,
2022-12-13 23:59:59,62.60570161289161,c
2022-12-14 00:00:00,72.80563245499434,
2022-12-14 10:00:00,95.7870818778838,
2022-12-14 10:30:00,89.18929679411212,
2022-12-14 12:00:00,83.52825351359388,
2022-12-14 13:30:00,89.013889249572,
2022-12-14 15:00:00,55.48761741868839,
2022-12-14 15:30:30,55.48761741868839,
2022-12-14 23:59:59,44.1602952188241,c
2022-12-15 00:00:00,22.728003666757104,
2022-12-15 10:00:00,-0.10397676221737129,
2022-12-15 10:30:00,-10.96664242119914,
2022-12-15 12:00:00,-15.335687718684767,
2022-12-15 13:30:00,-35.482180269405035,
2022-12-15 15:00:00,-11.495885004430875,
2022-12-15 15:30:30,-11.495885004430875,
2022-12-15 23:59:59,-3.773946312348926,c
2022-12-16 00:00:00,-37.16711867776212,
2022-12-16 10:00:00,-35.40245197458216,
2022-12-16 10:30:00,-73.54966180537758,
2022-12-16 12:00:00,-85.36450129174955,
2022-12-16 13:30:00,-83.9233534289283,
2022-12-16 15:00:00,-80.03508482824054,
2022-12-16 15:30:30,-80.03508482824054,
2022-12-16 23:59:59,-67.77693261060995,e
2022-12-19 00:00:00,-72.34772162018135,
2022-12-19 10:00:00,-117.18675546961549,
2022-12-19 10:30:00,-118.09302429456193,
2022-12-19 12:00:00,-122.6155189982137,
2022-12-19 13:30:00,-124.0321760210245,
2022-12-19 15:00:00,-170.18323265628578,
2022-12-19 15:30:30,-170.18323265628578,
2022-12-19 23:59:59,-162.97620492389206,c
2022-12-20 00:00:00,-170.23472035031864,
2022-12-20 10:00:00,-158.7702364935476,
2022-12-20 10:30:00,-138.74764628783214,
2022-12-20 12:00:00,-157.83976434051056,
2022-12-20 13:30:00,-139.46634319644454,
2022-12-20 15:00:00,-138.0151004207296,
2022-12-20 15:30:30,-138.0151004207296,
2022-12-20 23:59:59,-152.14253632584587,c
2022-12-21 00:00:00,-140.6986092596312,
2022-12-21 10:00:00,-95.84860669573982,
2022-12-21 10:30:00,-88.273200662617,
2022-12-21 12:00:00,-96.90374008851086,
2022-12-21 13:30:00,-91.84322352355184,
2022-12-21 15:00:00,-83.37707207310405,
2022-12-21 15:30:30,-83.37707207310405,
2022-12-21 23:59:59,-86.96400374842506,c
2022-12-22 00:00:00,-100.71020158466854,
2022-12-22 10:00:00,-112.22989717592918,
2022-12-22 10:30:00,-124.16540888597729,
2022-12-22 12:00:00,-128.55989031073887,
2022-12-22 13:30:00,-168.9520230224516,
2022-12-22 15:00:00,-141.14313794826785,
2022-12-22 15:30:30,-141.14313794826785,
2022-12-22 23:59:59,-130.0581867673468,c
2022-12-23 00:00:00,-134.24418008640032,
2022-12-23 10:00:00,-142.59954691833764,
2022-12-23 10:30:00,-112.77885853011048,
2022-12-23 12:00:00,-118.87187225538173,
2022-12-23 13:30:00,-103.5532916070174,
2022-12-23 15:00:00,-101.21503238850528,
2022-12-23 15:30:30,-101.21503238850528,
2022-12-23 23:59:59,-101.44819281635682,w
2022-12-26 00:00:00,-101.44819281635682,
2022-12-26 10:00:00,-101.44819281635682,
2022-12-26 10:30:00,-101.44819281635682,
2022-12-26 12:00:00,-101.44819281635682,
2022-12-26 13:30:00,-101.44819281635682,
2022-12-26 15:00:00,-101.44819281635682,
2022-12-26 15:30:30,-101.44819281635682,
2022-12-26 23:59:59,-101.44819281635682,c
2022-12-27 00:00:00,-101.44819281635682,
2022-12-27 10:00:00,-101.44819281635682,
2022-12-27 10:30:00,-101.44819281635682,
2022-12-27 12:00:00,-101.44819281635682,
2022-12-27 13:30:00,-101.44819281635682,
2022-12-27 15:00:00,-101.44819281635682,
