date,AS_NKY_2022_Q3,meta
2022-09-05 02:30:00,21.043551244766384,
2022-09-05 03:00:00,21.043551244766384,
2022-09-05 18:30:00,21.043551244766384,
2022-09-05 20:00:00,21.043551244766384,
2022-09-05 23:00:00,-3.1691950483529734,
2022-09-05 23:59:59,0.0,a
2022-09-06 00:00:00,24.849992092295807,
2022-09-06 01:00:00,33.39761858496979,
2022-09-06 02:30:00,33.39761858496979,
2022-09-06 03:00:00,33.39761858496979,
2022-09-06 18:30:00,33.39761858496979,
2022-09-06 20:00:00,33.39761858496979,
2022-09-06 23:00:00,56.26124470732482,
2022-09-06 23:59:59,53.838039263325285,c
2022-09-07 00:00:00,44.98882255775651,
2022-09-07 01:00:00,31.225952070327313,
2022-09-07 02:30:00,31.225952070327313,
2022-09-07 03:00:00,31.225952070327313,
2022-09-07 18:30:00,31.225952070327313,
2022-09-07 20:00:00,31.225952070327313,
2022-09-07 23:00:00,51.8804331135636,
2022-09-07 23:59:59,69.62762785898727,c
2022-09-08 00:00:00,65.62446274568666,
2022-09-08 01:00:00,72.74967281061586,
2022-09-08 02:30:00,72.74967281061586,
2022-09-08 03:00:00,72.74967281061586,
2022-09-08 18:30:00,72.74967281061586,
2022-09-08 20:00:00,72.74967281061586,
2022-09-08 23:00:00,51.1690816884322,
2022-09-08 23:59:59,49.1652305500933,c
0,49.1652305500933,
0,49.1652305500933,
0,49.1652305500933,
0,49.1652305500933,
0,49.1652305500933,
0,49.1652305500933,
0,49.1652305500933,
0,49.1652305500933,
2022-09-09 00:00:00,46.35261256424437,
2022-09-09 01:00:00,66.61646865518723,
2022-09-09 02:30:00,66.61646865518723,
2022-09-09 03:00:00,66.61646865518723,
2022-09-09 18:30:00,66.61646865518723,
2022-09-09 20:00:00,66.61646865518723,
2022-09-09 23:00:00,66.61646865518723,
2022-09-09 23:59:59,63.70021254370373,w
2022-09-12 00:00:00,95.81753823466568,
2022-09-12 01:00:00,92.5687424607519,
2022-09-12 02:30:00,92.5687424607519,
2022-09-12 03:00:00,92.5687424607519,
2022-09-12 18:30:00,92.5687424607519,
2022-09-12 20:00:00,92.5687424607519,
2022-09-12 23:00:00,101.16536506788263,
2022-09-12 23:59:59,115.80829935401451,c
2022-09-13 00:00:00,107.03951863443223,
2022-09-13 01:00:00,104.96415233072395,
2022-09-13 02:30:00,104.96415233072395,
2022-09-13 03:00:00,104.96415233072395,
2022-09-13 18:30:00,104.96415233072395,
2022-09-13 20:00:00,104.96415233072395,
2022-09-13 23:00:00,100.8108833709789,
2022-09-13 23:59:59,100.94044502500961,c
2022-09-14 00:00:00,85.09661936473084,
2022-09-14 01:00:00,95.85262191048555,
2022-09-14 02:30:00,95.85262191048555,
2022-09-14 03:00:00,95.85262191048555,
2022-09-14 18:30:00,95.85262191048555,
2022-09-14 20:00:00,95.85262191048555,
2022-09-14 23:00:00,91.12692818183827,
2022-09-14 23:59:59,88.72289986594636,c
2022-09-15 00:00:00,83.27366024424272,
2022-09-15 01:00:00,81.67382601775465,
2022-09-15 02:30:00,81.67382601775465,
2022-09-15 03:00:00,81.67382601775465,
2022-09-15 18:30:00,81.67382601775465,
2022-09-15 20:00:00,81.67382601775465,
2022-09-15 23:00:00,85.9944613751957,
2022-09-15 23:59:59,94.77296610567196,c
2022-09-16 00:00:00,89.26496732287589,
2022-09-16 01:00:00,94.11876021906879,
2022-09-16 02:30:00,94.11876021906879,
2022-09-16 03:00:00,94.11876021906879,
2022-09-16 18:30:00,94.11876021906879,
2022-09-16 20:00:00,94.11876021906879,
2022-09-16 23:00:00,94.11876021906879,
2022-09-16 23:59:59,77.62441330744306,w
2022-09-19 00:00:00,76.95687414264005,
2022-09-19 01:00:00,77.29097532797009,
2022-09-19 02:30:00,77.29097532797009,
2022-09-19 03:00:00,77.29097532797009,
2022-09-19 18:30:00,77.29097532797009,
2022-09-19 20:00:00,77.29097532797009,
2022-09-19 23:00:00,65.95782280820193,
2022-09-19 23:59:59,45.49105900908431,c
2022-09-20 00:00:00,34.674336361629926,
2022-09-20 01:00:00,30.285160472790857,
2022-09-20 02:30:00,30.285160472790857,
2022-09-20 03:00:00,30.285160472790857,
2022-09-20 18:30:00,30.285160472790857,
2022-09-20 20:00:00,30.285160472790857,
2022-09-20 23:00:00,27.648164220689804,
2022-09-20 23:59:59,35.308781275198314,c
2022-09-21 00:00:00,46.27838818264047,
2022-09-21 01:00:00,36.12163538439415,
2022-09-21 02:30:00,36.12163538439415,
2022-09-21 03:00:00,36.12163538439415,
2022-09-21 18:30:00,36.12163538439415,
2022-09-21 20:00:00,36.12163538439415,
2022-09-21 23:00:00,36.12163538439415,
2022-09-21 23:59:59,30.11387776843212,c
2022-09-22 00:00:00,28.80161664320628,
2022-09-22 01:00:00,35.37641020045852,
2022-09-22 02:30:00,35.37641020045852,
2022-09-22 03:00:00,35.37641020045852,
2022-09-22 18:30:00,35.37641020045852,
2022-09-22 20:00:00,35.37641020045852,
2022-09-22 23:00:00,43.765990866458424,
2022-09-22 23:59:59,42.96987917105582,c
2022-09-23 00:00:00,42.70849459136667,
2022-09-23 01:00:00,42.40147952953221,
2022-09-23 02:30:00,42.40147952953221,
2022-09-23 03:00:00,42.40147952953221,
2022-09-23 18:30:00,42.40147952953221,
2022-09-23 20:00:00,42.40147952953221,
2022-09-23 23:00:00,42.40147952953221,
2022-09-23 23:59:59,43.42375444960051,w
2022-09-26 00:00:00,26.567865658820562,
2022-09-26 01:00:00,34.95462794664749,
2022-09-26 02:30:00,34.95462794664749,
2022-09-26 03:00:00,34.95462794664749,
2022-09-26 18:30:00,34.95462794664749,
2022-09-26 20:00:00,34.95462794664749,
2022-09-26 23:00:00,45.977127517593004,
2022-09-26 23:59:59,23.13507185007594,c
2022-09-27 00:00:00,27.938665256321674,
2022-09-27 01:00:00,13.617519609218665,
2022-09-27 02:30:00,13.617519609218665,
2022-09-27 03:00:00,13.617519609218665,
2022-09-27 18:30:00,13.617519609218665,
2022-09-27 20:00:00,13.617519609218665,
2022-09-27 23:00:00,95.28869672359309,
2022-09-27 23:59:59,76.28428820770985,c
2022-09-28 00:00:00,76.71614823068268,
2022-09-28 01:00:00,79.72826263363993,
2022-09-28 02:30:00,79.72826263363993,
2022-09-28 03:00:00,79.72826263363993,
2022-09-28 18:30:00,79.72826263363993,
2022-09-28 20:00:00,79.72826263363993,
2022-09-28 23:00:00,8.532327775695329,
2022-09-28 23:59:59,2.5994417047620484,c
2022-09-29 00:00:00,6.07341460301525,
2022-09-29 01:00:00,9.986665360212706,
2022-09-29 02:30:00,9.986665360212706,
2022-09-29 03:00:00,9.986665360212706,
2022-09-29 18:30:00,9.986665360212706,
2022-09-29 20:00:00,9.986665360212706,
2022-09-29 23:00:00,-23.856611499576733,
2022-09-29 23:59:59,-14.865414342151762,c
2022-09-30 00:00:00,-27.442110278432164,
2022-09-30 01:00:00,-46.9924100636085,
2022-09-30 02:30:00,-46.9924100636085,
2022-09-30 03:00:00,-46.9924100636085,
2022-09-30 18:30:00,-46.9924100636085,
2022-09-30 20:00:00,-46.9924100636085,
2022-09-30 23:00:00,-46.9924100636085,
2022-09-30 23:59:59,-31.746384594041682,e
2022-10-03 00:00:00,-23.745080340598303,
2022-10-03 01:00:00,-38.724925098122114,
2022-10-03 02:30:00,-38.724925098122114,
2022-10-03 03:00:00,-38.724925098122114,
2022-10-03 18:30:00,-38.724925098122114,
2022-10-03 20:00:00,-43.18558100168343,
2022-10-03 23:00:00,4.581787349151086,
2022-10-03 23:59:59,-2.051836218587809,c
2022-10-04 00:00:00,6.2316465644535555,
2022-10-04 01:00:00,10.262477441599845,
2022-10-04 02:30:00,10.262477441599845,
2022-10-04 03:00:00,10.262477441599845,
2022-10-04 18:30:00,10.262477441599845,
2022-10-04 20:00:00,-0.1932652073939778,
2022-10-04 23:00:00,43.980559539683966,
2022-10-04 23:59:59,40.63298458873717,c
2022-10-05 00:00:00,45.58017294679463,
2022-10-05 01:00:00,42.694724756273715,
2022-10-05 02:30:00,42.694724756273715,
2022-10-05 03:00:00,42.694724756273715,
2022-10-05 18:30:00,42.694724756273715,
2022-10-05 20:00:00,47.166279719775844,
2022-10-05 23:00:00,74.05771967561873,
2022-10-05 23:59:59,71.69351310622412,c
2022-10-06 00:00:00,54.09203990437692,
2022-10-06 01:00:00,55.34308815759505,
2022-10-06 02:30:00,55.34308815759505,
2022-10-06 03:00:00,55.34308815759505,
2022-10-06 18:30:00,55.34308815759505,
2022-10-06 20:00:00,62.774634118881835,
2022-10-06 23:00:00,75.1431330810123,
2022-10-06 23:59:59,88.42433273771832,c
2022-10-07 00:00:00,78.03790768177853,
2022-10-07 01:00:00,58.214582916712374,
2022-10-07 02:30:00,58.214582916712374,
2022-10-07 03:00:00,58.214582916712374,
2022-10-07 18:30:00,58.214582916712374,
2022-10-07 20:00:00,58.214582916712374,
2022-10-07 23:00:00,58.214582916712374,
2022-10-07 23:59:59,53.60162985597985,w
2022-10-10 00:00:00,52.93619481072885,
2022-10-10 01:00:00,52.74907130175089,
2022-10-10 02:30:00,52.74907130175089,
2022-10-10 03:00:00,52.74907130175089,
2022-10-10 18:30:00,52.74907130175089,
2022-10-10 20:00:00,53.08245585032887,
2022-10-10 23:00:00,-13.063974541833595,
2022-10-10 23:59:59,-32.70939430516228,c
2022-10-11 00:00:00,-76.50293254465252,
2022-10-11 01:00:00,-98.29465974055586,
2022-10-11 02:30:00,-98.29465974055586,
2022-10-11 03:00:00,-98.29465974055586,
2022-10-11 18:30:00,-98.29465974055586,
2022-10-11 20:00:00,-89.04827714441649,
2022-10-11 23:00:00,-74.48987817016865,
2022-10-11 23:59:59,-69.72506996950453,c
2022-10-12 00:00:00,-67.1661869837235,
2022-10-12 01:00:00,-65.30481827784683,
2022-10-12 02:30:00,-65.30481827784683,
2022-10-12 03:00:00,-65.30481827784683,
2022-10-12 18:30:00,-65.30481827784683,
2022-10-12 20:00:00,-69.23069972464423,
2022-10-12 23:00:00,-135.5714524253074,
2022-10-12 23:59:59,-130.6467785178055,c
2022-10-13 00:00:00,-130.54778634015975,
2022-10-13 01:00:00,-133.66674310662157,
2022-10-13 02:30:00,-133.66674310662157,
2022-10-13 03:00:00,-133.66674310662157,
2022-10-13 18:30:00,-133.66674310662157,
2022-10-13 20:00:00,-138.1951029801805,
2022-10-13 23:00:00,-147.71899388229843,
2022-10-13 23:59:59,-152.17918251175146,c
2022-10-14 00:00:00,-145.98251822235383,
2022-10-14 01:00:00,-147.04456719782198,
2022-10-14 02:30:00,-147.04456719782198,
2022-10-14 03:00:00,-147.04456719782198,
2022-10-14 18:30:00,-147.04456719782198,
2022-10-14 20:00:00,-147.04456719782198,
2022-10-14 23:00:00,-147.04456719782198,
2022-10-14 23:59:59,-145.18223487111476,w
2022-10-17 00:00:00,-153.16547529650205,
2022-10-17 01:00:00,-154.39199807145275,
2022-10-17 02:30:00,-154.39199807145275,
2022-10-17 03:00:00,-154.39199807145275,
2022-10-17 18:30:00,-154.39199807145275,
2022-10-17 20:00:00,-151.15582941925285,
2022-10-17 23:00:00,-127.38000874251571,
2022-10-17 23:59:59,-124.5973920104251,c
2022-10-18 00:00:00,-123.7453729384712,
2022-10-18 01:00:00,-115.75176694083994,
2022-10-18 02:30:00,-115.75176694083994,
2022-10-18 03:00:00,-115.75176694083994,
2022-10-18 18:30:00,-115.75176694083994,
2022-10-18 20:00:00,-108.5932002342872,
2022-10-18 23:00:00,-73.407231974126,
2022-10-18 23:59:59,-64.79999746998166,c
2022-10-19 00:00:00,-87.19149652783148,
2022-10-19 01:00:00,-83.53542653448349,
2022-10-19 02:30:00,-83.53542653448349,
2022-10-19 03:00:00,-83.53542653448349,
2022-10-19 18:30:00,-83.53542653448349,
2022-10-19 20:00:00,-86.20638528890512,
2022-10-19 23:00:00,-119.35536436269695,
2022-10-19 23:59:59,-118.80788563923272,c
2022-10-20 00:00:00,-123.36285785055236,
2022-10-20 01:00:00,-126.30876692229884,
2022-10-20 02:30:00,-126.30876692229884,
2022-10-20 03:00:00,-126.30876692229884,
2022-10-20 18:30:00,-126.30876692229884,
2022-10-20 20:00:00,-128.76302307496746,
2022-10-20 23:00:00,-143.6404388251999,
2022-10-20 23:59:59,-131.88003355275407,c
2022-10-21 00:00:00,-138.3621749820471,
2022-10-21 01:00:00,-147.650042219259,
2022-10-21 02:30:00,-147.650042219259,
2022-10-21 03:00:00,-147.650042219259,
2022-10-21 18:30:00,-147.650042219259,
2022-10-21 20:00:00,-147.650042219259,
2022-10-21 23:00:00,-147.650042219259,
2022-10-21 23:59:59,-149.22859833804986,w
2022-10-24 00:00:00,-68.27038069710599,
2022-10-24 01:00:00,-88.28615831884106,
2022-10-24 02:30:00,-88.28615831884106,
2022-10-24 03:00:00,-88.28615831884106,
2022-10-24 18:30:00,-88.28615831884106,
2022-10-24 20:00:00,-74.71092570260267,
2022-10-24 23:00:00,-85.89320662236494,
2022-10-24 23:59:59,-97.27587477036504,c
2022-10-25 00:00:00,-68.67008883364949,
2022-10-25 01:00:00,-57.51799195979119,
