date,WMT_WW_2020_Q2,meta
2020-05-12 00:00:00,107.04847321946994,
2020-05-12 10:00:00,100.66291843596846,
2020-05-12 10:30:00,86.50011018030494,
2020-05-12 12:00:00,96.06728170078695,
2020-05-12 13:30:00,90.28484954006896,
2020-05-12 15:00:00,82.33805569368526,
2020-05-12 15:30:30,82.33805569368526,
2020-05-12 23:59:59,74.77659097812622,c
2020-05-13 00:00:00,81.94000494667664,
2020-05-13 10:00:00,76.33125999405235,
2020-05-13 10:30:00,44.624857408186045,
2020-05-13 12:00:00,13.826443076056986,
2020-05-13 13:30:00,-4.807465910366922,
2020-05-13 15:00:00,14.423301778405905,
2020-05-13 15:30:30,14.423301778405905,
2020-05-13 23:59:59,32.147447708637266,c
2020-05-14 00:00:00,-40.262821631927785,
2020-05-14 10:00:00,-7.736827886238694,
2020-05-14 10:30:00,18.88844380810112,
2020-05-14 12:00:00,15.115885787267239,
2020-05-14 13:30:00,56.26211403492167,
2020-05-14 15:00:00,31.759496432893723,
2020-05-14 15:30:30,31.759496432893723,
2020-05-14 23:59:59,31.519033574213836,c
2020-05-15 00:00:00,29.445832868835332,
2020-05-15 10:00:00,18.833043526157738,
2020-05-15 10:30:00,29.518726948802176,
2020-05-15 12:00:00,28.838636216700074,
2020-05-15 13:30:00,23.982876936108617,
2020-05-15 15:00:00,33.69023700051531,
2020-05-15 15:30:30,33.69023700051531,
2020-05-15 23:59:59,-25.636972236368806,w
2020-05-18 00:00:00,0.5715343271255493,
2020-05-18 10:00:00,-8.211565725298225,
2020-05-18 10:30:00,-7.884753205249458,
2020-05-18 12:00:00,-14.794425344060363,
2020-05-18 13:30:00,3.0005965967290105,
2020-05-18 15:00:00,-16.542876029133797,
2020-05-18 15:30:30,-16.542876029133797,
2020-05-18 23:59:59,-14.961356546603142,c
2020-05-19 00:00:00,-169.0160600322604,
2020-05-19 10:00:00,-143.22478947895542,
2020-05-19 10:30:00,-95.70600912040472,
2020-05-19 12:00:00,-76.85856100259497,
2020-05-19 13:30:00,-50.29429909304231,
2020-05-19 15:00:00,12.813302850408853,
2020-05-19 15:30:30,12.813302850408853,
2020-05-19 23:59:59,0.0,a
2020-05-20 00:00:00,-18.81635065847263,
2020-05-20 10:00:00,30.294318327571453,
2020-05-20 10:30:00,29.93634926435426,
2020-05-20 12:00:00,21.172748014383018,
2020-05-20 13:30:00,35.007928670924905,
2020-05-20 15:00:00,45.84944904811531,
2020-05-20 15:30:30,45.84944904811531,
2020-05-20 23:59:59,39.39999999999776,c
2020-05-21 00:00:00,52.998073121156544,
2020-05-21 10:00:00,9.467427735250444,
2020-05-21 10:30:00,15.34309695380032,
2020-05-21 12:00:00,10.850072598105669,
2020-05-21 13:30:00,22.44663892601058,
2020-05-21 15:00:00,-9.532748094138503,
2020-05-21 15:30:30,-9.532748094138503,
2020-05-21 23:59:59,1.8917773500040171,c
2020-05-22 00:00:00,-1.1660817379951478,
2020-05-22 10:00:00,24.49107312381342,
2020-05-22 10:30:00,40.1636964173533,
2020-05-22 12:00:00,13.386382735756785,
2020-05-22 13:30:00,9.665502362585068,
2020-05-22 15:00:00,13.631749937368928,
2020-05-22 15:30:30,13.631749937368928,
2020-05-22 23:59:59,45.77243287634998,w
2020-05-25 00:00:00,45.77243287634998,
2020-05-25 10:00:00,45.77243287634998,
2020-05-25 10:30:00,45.77243287634998,
2020-05-25 12:00:00,45.77243287634998,
2020-05-25 13:30:00,45.77243287634998,
2020-05-25 15:00:00,45.77243287634998,
2020-05-25 15:30:30,45.77243287634998,
2020-05-25 23:59:59,45.77243287634998,c
2020-05-26 00:00:00,78.55575767636299,
2020-05-26 10:00:00,83.02438014940694,
2020-05-26 10:30:00,75.30806855439693,
2020-05-26 12:00:00,72.80782333631218,
2020-05-26 13:30:00,92.99840595210269,
2020-05-26 15:00:00,102.00330465109496,
2020-05-26 15:30:30,102.00330465109496,
2020-05-26 23:59:59,91.6617514911279,c
2020-05-27 00:00:00,114.16817589606791,
2020-05-27 10:00:00,154.60432163785026,
2020-05-27 10:30:00,184.10079328882546,
2020-05-27 12:00:00,215.0517259767212,
2020-05-27 13:30:00,210.89693922161237,
2020-05-27 15:00:00,205.16498639169336,
2020-05-27 15:30:30,205.16498639169336,
2020-05-27 23:59:59,222.89428383501618,c
2020-05-28 00:00:00,214.33677147698626,
2020-05-28 10:00:00,193.20262652031332,
2020-05-28 10:30:00,209.19534926271814,
2020-05-28 12:00:00,209.6529828943737,
2020-05-28 13:30:00,222.9364842652522,
2020-05-28 15:00:00,237.5924243078649,
2020-05-28 15:30:30,237.5924243078649,
2020-05-28 23:59:59,219.9055865648009,c
2020-05-29 00:00:00,171.76820077043178,
2020-05-29 10:00:00,180.6520404663369,
2020-05-29 10:30:00,213.77201812076046,
2020-05-29 12:00:00,194.75580100536865,
2020-05-29 13:30:00,224.82980617267117,
2020-05-29 15:00:00,236.03381034455077,
2020-05-29 15:30:30,236.03381034455077,
2020-05-29 23:59:59,210.34324828045666,w
2020-06-01 00:00:00,236.09901818083003,
2020-06-01 10:00:00,277.39534518875405,
2020-06-01 10:30:00,263.7597212402925,
2020-06-01 12:00:00,253.66192958991977,
2020-06-01 13:30:00,256.3129176182635,
2020-06-01 15:00:00,265.84115459098444,
2020-06-01 15:30:30,265.84115459098444,
2020-06-01 23:59:59,250.16401662179828,c
2020-06-02 00:00:00,273.01259960168375,
2020-06-02 10:00:00,260.49578245118784,
2020-06-02 10:30:00,260.16638202858417,
2020-06-02 12:00:00,271.47307915219443,
2020-06-02 13:30:00,275.18378479980754,
2020-06-02 15:00:00,264.10603230206146,
2020-06-02 15:30:30,264.10603230206146,
2020-06-02 23:59:59,264.94253981152775,c
2020-06-03 00:00:00,284.31020732714757,
2020-06-03 10:00:00,328.22106421333547,
2020-06-03 10:30:00,312.82836136279775,
2020-06-03 12:00:00,310.10707749242636,
2020-06-03 13:30:00,297.47557756174876,
2020-06-03 15:00:00,306.0655556295775,
2020-06-03 15:30:30,306.0655556295775,
2020-06-03 23:59:59,290.7397077903308,c
2020-06-04 00:00:00,307.1407769165814,
2020-06-04 10:00:00,308.31554633220736,
2020-06-04 10:30:00,308.1342043240994,
2020-06-04 12:00:00,314.0168471875556,
2020-06-04 13:30:00,299.7146062706359,
2020-06-04 15:00:00,303.4130812970474,
2020-06-04 15:30:30,303.4130812970474,
2020-06-04 23:59:59,319.82614333435225,c
2020-06-05 00:00:00,340.33549359860194,
2020-06-05 10:00:00,422.5150416918077,
2020-06-05 10:30:00,397.06494304601324,
2020-06-05 12:00:00,433.0465821758241,
2020-06-05 13:30:00,436.9133732083753,
2020-06-05 15:00:00,423.738261237146,
2020-06-05 15:30:30,423.738261237146,
2020-06-05 23:59:59,414.3512076031498,w
2020-06-08 00:00:00,484.7771338751361,
2020-06-08 10:00:00,500.3400424602136,
2020-06-08 10:30:00,491.96054981381,
2020-06-08 12:00:00,494.5072350700274,
2020-06-08 13:30:00,488.72486838308873,
2020-06-08 15:00:00,493.23504565680844,
2020-06-08 15:30:30,493.23504565680844,
2020-06-08 23:59:59,483.94241981328423,c
2020-06-09 00:00:00,457.7086248609834,
2020-06-09 10:00:00,434.7871499364242,
2020-06-09 10:30:00,434.39998600957097,
2020-06-09 12:00:00,458.3680845067695,
2020-06-09 13:30:00,464.27150732910934,
