date,AS_TOPIX_2022_Q1,meta
2021-12-07 23:00:00,-114.37392389774482,
2021-12-07 23:59:59,-121.59708680768617,c
2021-12-08 00:00:00,-110.8975484365662,
2021-12-08 01:00:00,-103.17607897456807,
2021-12-08 02:30:00,-103.17607897456807,
2021-12-08 03:00:00,-103.17607897456807,
2021-12-08 18:30:00,-103.17607897456807,
2021-12-08 20:00:00,-82.03043469659616,
2021-12-08 23:00:00,-96.20423709533512,
2021-12-08 23:59:59,-100.62205878877707,c
2021-12-09 00:00:00,-96.8933930486767,
2021-12-09 01:00:00,-84.2412268285452,
2021-12-09 02:30:00,-84.2412268285452,
2021-12-09 03:00:00,-84.2412268285452,
2021-12-09 18:30:00,-84.2412268285452,
2021-12-09 20:00:00,-98.51008444938046,
2021-12-09 23:00:00,-86.07127372683442,
2021-12-09 23:59:59,-82.44166719164609,c
2021-12-10 00:00:00,-84.6986190793475,
2021-12-10 01:00:00,-86.44839002642969,
2021-12-10 02:30:00,-86.44839002642969,
2021-12-10 03:00:00,-86.44839002642969,
2021-12-10 18:30:00,-86.44839002642969,
2021-12-10 20:00:00,-86.44839002642969,
2021-12-10 23:00:00,-86.44839002642969,
2021-12-10 23:59:59,-86.53510024380928,w
2021-12-13 00:00:00,-96.97180824861772,
2021-12-13 01:00:00,-86.99704890376857,
2021-12-13 02:30:00,-86.99704890376857,
2021-12-13 03:00:00,-86.99704890376857,
2021-12-13 18:30:00,-86.99704890376857,
2021-12-13 20:00:00,-100.49612859041464,
2021-12-13 23:00:00,-119.0322091186612,
2021-12-13 23:59:59,-118.80051531572003,c
2021-12-14 00:00:00,-111.53669454575974,
2021-12-14 01:00:00,-103.50835821388556,
2021-12-14 02:30:00,-103.50835821388556,
2021-12-14 03:00:00,-103.50835821388556,
2021-12-14 18:30:00,-103.50835821388556,
2021-12-14 20:00:00,-154.77448859126102,
2021-12-14 23:00:00,-177.746114731836,
2021-12-14 23:59:59,-176.28764625573245,c
2021-12-15 00:00:00,-168.78548955233614,
2021-12-15 01:00:00,-62.784401906474045,
2021-12-15 02:30:00,-62.784401906474045,
2021-12-15 03:00:00,-62.784401906474045,
2021-12-15 18:30:00,-62.784401906474045,
2021-12-15 20:00:00,-31.076066666893944,
2021-12-15 23:00:00,39.342699278520186,
2021-12-15 23:59:59,-4.60823718677424,c
2021-12-16 00:00:00,-42.79061679021532,
2021-12-16 01:00:00,-23.586051634683045,
2021-12-16 02:30:00,-23.586051634683045,
2021-12-16 03:00:00,-23.586051634683045,
2021-12-16 18:30:00,-23.586051634683045,
2021-12-16 20:00:00,-90.13163230239608,
2021-12-16 23:00:00,-148.2108327000346,
2021-12-16 23:59:59,-144.44321346067588,c
2021-12-17 00:00:00,-148.70196970112406,
2021-12-17 01:00:00,-167.27886214644298,
2021-12-17 02:30:00,-167.27886214644298,
2021-12-17 03:00:00,-167.27886214644298,
2021-12-17 18:30:00,-167.27886214644298,
2021-12-17 20:00:00,-167.27886214644298,
2021-12-17 23:00:00,-167.27886214644298,
2021-12-17 23:59:59,-167.11835702778487,w
2021-12-20 00:00:00,-111.79366999500682,
2021-12-20 01:00:00,-119.3692318907877,
2021-12-20 02:30:00,-119.3692318907877,
2021-12-20 03:00:00,-119.3692318907877,
2021-12-20 18:30:00,-119.3692318907877,
2021-12-20 20:00:00,-100.87584697297896,
2021-12-20 23:00:00,-61.90701189560999,
2021-12-20 23:59:59,-43.822105767943725,c
2021-12-21 00:00:00,-18.67527958491026,
2021-12-21 01:00:00,-20.1841679867798,
2021-12-21 02:30:00,-20.1841679867798,
2021-12-21 03:00:00,-20.1841679867798,
2021-12-21 18:30:00,-20.1841679867798,
2021-12-21 20:00:00,-49.50470681417807,
2021-12-21 23:00:00,-59.90967126481474,
2021-12-21 23:59:59,-43.51500078091383,c
2021-12-22 00:00:00,56.369665565337705,
2021-12-22 01:00:00,66.38748890712016,
2021-12-22 02:30:00,66.38748890712016,
2021-12-22 03:00:00,66.38748890712016,
2021-12-22 18:30:00,66.38748890712016,
2021-12-22 20:00:00,65.78460530806724,
2021-12-22 23:00:00,97.15561080992717,
2021-12-22 23:59:59,101.00283432259265,c
2021-12-23 00:00:00,112.74877799885485,
2021-12-23 01:00:00,149.78602386455012,
2021-12-23 02:30:00,149.78602386455012,
2021-12-23 03:00:00,149.78602386455012,
2021-12-23 18:30:00,149.78602386455012,
2021-12-23 20:00:00,98.26301504031122,
2021-12-23 23:00:00,81.47778572385862,
2021-12-23 23:59:59,68.7691475033357,c
2021-12-24 00:00:00,74.12231039709327,
2021-12-24 01:00:00,86.61898306089894,
2021-12-24 02:30:00,86.61898306089894,
2021-12-24 03:00:00,86.61898306089894,
2021-12-24 18:30:00,86.61898306089894,
2021-12-24 20:00:00,86.61898306089894,
2021-12-24 23:00:00,86.61898306089894,
2021-12-24 23:59:59,86.58094438427511,w
2021-12-27 00:00:00,174.05596395231336,
2021-12-27 01:00:00,178.33364677015226,
2021-12-27 02:30:00,178.33364677015226,
2021-12-27 03:00:00,178.33364677015226,
2021-12-27 18:30:00,178.33364677015226,
2021-12-27 20:00:00,207.52293284225843,
2021-12-27 23:00:00,231.30425562492303,
2021-12-27 23:59:59,236.54033709936974,c
2021-12-28 00:00:00,253.71653877787872,
2021-12-28 01:00:00,252.78834390231833,
2021-12-28 02:30:00,252.78834390231833,
2021-12-28 03:00:00,252.78834390231833,
2021-12-28 18:30:00,252.78834390231833,
2021-12-28 20:00:00,203.22307133418983,
2021-12-28 23:00:00,246.3753176343663,
2021-12-28 23:59:59,267.2568011398619,c
2021-12-29 00:00:00,293.8673377141724,
2021-12-29 01:00:00,252.31242351452534,
2021-12-29 02:30:00,252.31242351452534,
2021-12-29 03:00:00,252.31242351452534,
2021-12-29 18:30:00,252.31242351452534,
2021-12-29 20:00:00,301.7172214414337,
2021-12-29 23:00:00,253.76249982568834,
2021-12-29 23:59:59,262.3872990106029,c
2021-12-30 00:00:00,255.665649777902,
2021-12-30 01:00:00,264.09460999783846,
2021-12-30 02:30:00,264.09460999783846,
2021-12-30 03:00:00,264.09460999783846,
2021-12-30 18:30:00,264.09460999783846,
2021-12-30 20:00:00,264.09460999783846,
2021-12-30 23:00:00,264.09460999783846,
2021-12-30 23:59:59,264.40504412227125,c
2021-12-31 00:00:00,264.40504412227125,
2021-12-31 01:00:00,264.40504412227125,
2021-12-31 02:30:00,264.40504412227125,
2021-12-31 03:00:00,264.40504412227125,
2021-12-31 18:30:00,264.40504412227125,
2021-12-31 20:00:00,264.40504412227125,
2021-12-31 23:00:00,264.40504412227125,
2021-12-31 23:59:59,264.40504412227125,w
2022-01-03 00:00:00,264.40504412227125,
2022-01-03 01:00:00,264.40504412227125,
2022-01-03 02:30:00,264.40504412227125,
2022-01-03 03:00:00,264.40504412227125,
2022-01-03 18:30:00,264.40504412227125,
2022-01-03 20:00:00,217.16781362859652,
2022-01-03 23:00:00,180.34213984001724,
2022-01-03 23:59:59,180.34213984001724,c
2022-01-04 00:00:00,174.3910312531613,
2022-01-04 01:00:00,161.81500186470942,
2022-01-04 02:30:00,161.81500186470942,
2022-01-04 03:00:00,161.81500186470942,
2022-01-04 18:30:00,161.81500186470942,
2022-01-04 20:00:00,103.08466951958172,
2022-01-04 23:00:00,71.70232249018814,
2022-01-04 23:59:59,72.09048874702809,c
2022-01-05 00:00:00,61.39250269205706,
2022-01-05 01:00:00,43.97441874024919,
2022-01-05 02:30:00,43.97441874024919,
2022-01-05 03:00:00,43.97441874024919,
2022-01-05 18:30:00,43.97441874024919,
2022-01-05 20:00:00,73.87201169318884,
2022-01-05 23:00:00,38.19872475819586,
2022-01-05 23:59:59,41.53193057077927,c
2022-01-06 00:00:00,20.463710464060128,
2022-01-06 01:00:00,7.556650070820452,
2022-01-06 02:30:00,7.556650070820452,
2022-01-06 03:00:00,7.556650070820452,
2022-01-06 18:30:00,7.556650070820452,
2022-01-06 20:00:00,-1.1692427214401482,
2022-01-06 23:00:00,64.63071639067194,
2022-01-06 23:59:59,61.24647567082838,c
2022-01-07 00:00:00,78.8913765666239,
2022-01-07 01:00:00,43.621696960584934,
2022-01-07 02:30:00,43.621696960584934,
2022-01-07 03:00:00,43.621696960584934,
2022-01-07 18:30:00,43.621696960584934,
2022-01-07 20:00:00,43.621696960584934,
2022-01-07 23:00:00,43.621696960584934,
2022-01-07 23:59:59,43.656092618382836,w
2022-01-10 00:00:00,43.656092618382836,
2022-01-10 01:00:00,43.656092618382836,
2022-01-10 02:30:00,43.656092618382836,
2022-01-10 03:00:00,43.656092618382836,
2022-01-10 18:30:00,43.656092618382836,
2022-01-10 20:00:00,61.24632418228307,
2022-01-10 23:00:00,53.23370476016434,
2022-01-10 23:59:59,53.23370476016434,c
2022-01-11 00:00:00,46.36484718370748,
2022-01-11 01:00:00,36.58778536089055,
2022-01-11 02:30:00,36.58778536089055,
2022-01-11 03:00:00,36.58778536089055,
2022-01-11 18:30:00,36.58778536089055,
2022-01-11 20:00:00,16.251561848006403,
2022-01-11 23:00:00,8.511819864236706,
2022-01-11 23:59:59,0.0,a
2022-01-12 00:00:00,55.50947432048344,
2022-01-12 01:00:00,18.50597369398679,
2022-01-12 02:30:00,18.50597369398679,
2022-01-12 03:00:00,18.50597369398679,
2022-01-12 18:30:00,18.50597369398679,
2022-01-12 20:00:00,63.23120351821145,
2022-01-12 23:00:00,63.692707521085374,
2022-01-12 23:59:59,81.1343262696227,c
2022-01-13 00:00:00,76.19262408109562,
2022-01-13 01:00:00,75.24061216827853,
2022-01-13 02:30:00,75.24061216827853,
2022-01-13 03:00:00,75.24061216827853,
2022-01-13 18:30:00,75.24061216827853,
2022-01-13 20:00:00,74.18431032701118,
2022-01-13 23:00:00,99.00049007558455,
2022-01-13 23:59:59,104.52065495137576,c
2022-01-14 00:00:00,99.64937102293096,
2022-01-14 01:00:00,120.86135114820367,
2022-01-14 02:30:00,120.86135114820367,
2022-01-14 03:00:00,120.86135114820367,
2022-01-14 18:30:00,120.86135114820367,
2022-01-14 20:00:00,120.86135114820367,
2022-01-14 23:00:00,120.86135114820367,
2022-01-14 23:59:59,120.42895074832609,w
0,120.42895074832609,
0,120.42895074832609,
0,120.42895074832609,
0,120.42895074832609,
0,120.42895074832609,
0,120.42895074832609,
0,120.42895074832609,
0,120.42895074832609,
0,120.42895074832609,
0,120.42895074832609,
0,120.42895074832609,
0,120.42895074832609,
0,120.42895074832609,
0,120.42895074832609,
0,120.42895074832609,
0,120.42895074832609,
2022-01-17 00:00:00,4.481030690767255,
2022-01-17 01:00:00,3.2169401582812345,
2022-01-17 02:30:00,3.2169401582812345,
2022-01-17 03:00:00,3.2169401582812345,
2022-01-17 18:30:00,3.2169401582812345,
2022-01-17 20:00:00,66.22163080963627,
2022-01-17 23:00:00,63.18238056072433,
2022-01-17 23:59:59,35.539701471503726,c
2022-01-18 00:00:00,22.634129434495595,
2022-01-18 01:00:00,23.062515940926946,
2022-01-18 02:30:00,23.062515940926946,
2022-01-18 03:00:00,23.062515940926946,
2022-01-18 18:30:00,23.062515940926946,
2022-01-18 20:00:00,-9.121110090347079,
2022-01-18 23:00:00,-55.448945556817655,
2022-01-18 23:59:59,-66.42486311042569,c
2022-01-19 00:00:00,-78.62123919456376,
2022-01-19 01:00:00,-74.15898024473111,
2022-01-19 02:30:00,-74.15898024473111,
2022-01-19 03:00:00,-74.15898024473111,
2022-01-19 18:30:00,-74.15898024473111,
2022-01-19 20:00:00,-128.02982757978532,
2022-01-19 23:00:00,-164.8317958039872,
2022-01-19 23:59:59,-149.62668159426985,c
2022-01-20 00:00:00,-154.49420013830124,
2022-01-20 01:00:00,-155.03040421797257,
2022-01-20 02:30:00,-155.03040421797257,
2022-01-20 03:00:00,-155.03040421797257,
2022-01-20 18:30:00,-155.03040421797257,
2022-01-20 20:00:00,-120.00244213513795,
2022-01-20 23:00:00,-66.06479190563006,
2022-01-20 23:59:59,-59.99700204296902,c
2022-01-21 00:00:00,-66.30102066583981,
2022-01-21 01:00:00,-46.21577981709575,
2022-01-21 02:30:00,-46.21577981709575,
2022-01-21 03:00:00,-46.21577981709575,
2022-01-21 18:30:00,-46.21577981709575,
2022-01-21 20:00:00,-46.21577981709575,
2022-01-21 23:00:00,-46.21577981709575,
2022-01-21 23:59:59,-46.21185433229513,w
2022-01-24 00:00:00,16.90475865161474,
2022-01-24 01:00:00,16.9507200139438,
2022-01-24 02:30:00,16.9507200139438,
2022-01-24 03:00:00,16.9507200139438,
2022-01-24 18:30:00,16.9507200139438,
2022-01-24 20:00:00,-22.434076261777673,
2022-01-24 23:00:00,14.992756410877249,
2022-01-24 23:59:59,15.076211542505146,c
2022-01-25 00:00:00,11.41825194517735,
2022-01-25 01:00:00,22.358468676776475,
2022-01-25 02:30:00,22.358468676776475,
2022-01-25 03:00:00,22.358468676776475,
2022-01-25 18:30:00,22.358468676776475,
2022-01-25 20:00:00,27.403175943412357,
2022-01-25 23:00:00,36.53361189832897,
2022-01-25 23:59:59,31.576597284665095,c
2022-01-26 00:00:00,21.317930557085532,
2022-01-26 01:00:00,31.790909766414632,
2022-01-26 02:30:00,31.790909766414632,
2022-01-26 03:00:00,31.790909766414632,
2022-01-26 18:30:00,31.790909766414632,
2022-01-26 20:00:00,-72.45454780574357,
2022-01-26 23:00:00,-117.38484269685873,
2022-01-26 23:59:59,-140.78885389728663,c
2022-01-27 00:00:00,-144.28121375110396,
2022-01-27 01:00:00,-105.29800369596876,
2022-01-27 02:30:00,-105.29800369596876,
2022-01-27 03:00:00,-105.29800369596876,
2022-01-27 18:30:00,-105.29800369596876,
2022-01-27 20:00:00,-151.81753739450232,
2022-01-27 23:00:00,-163.33691680677353,
2022-01-27 23:59:59,-138.41428319036058,c
2022-01-28 00:00:00,-136.89663621013307,
2022-01-28 01:00:00,-141.79835556772917,
2022-01-28 02:30:00,-141.79835556772917,
2022-01-28 03:00:00,-141.79835556772917,
2022-01-28 18:30:00,-141.79835556772917,
2022-01-28 20:00:00,-141.79835556772917,
2022-01-28 23:00:00,-141.79835556772917,
2022-01-28 23:59:59,-141.8533696731607,e
2022-01-31 00:00:00,-122.5999425373193,
2022-01-31 01:00:00,-113.23165316194593,
2022-01-31 02:30:00,-113.23165316194593,
2022-01-31 03:00:00,-113.23165316194593,
2022-01-31 18:30:00,-113.23165316194593,
2022-01-31 20:00:00,-75.69766551284162,
2022-01-31 23:00:00,-111.10869600242351,
2022-01-31 23:59:59,-114.1722010759079,c
2022-02-01 00:00:00,-96.37915219796254,
2022-02-01 01:00:00,-76.55158920824168,
2022-02-01 02:30:00,-76.55158920824168,
2022-02-01 03:00:00,-76.55158920824168,
2022-02-01 18:30:00,-76.55158920824168,
2022-02-01 20:00:00,-50.93856396117959,
2022-02-01 23:00:00,-26.416741314859777,
2022-02-01 23:59:59,-23.78265474391552,c
2022-02-02 00:00:00,-16.540862766640686,
2022-02-02 01:00:00,-20.92328783270554,
2022-02-02 02:30:00,-20.92328783270554,
2022-02-02 03:00:00,-20.92328783270554,
2022-02-02 18:30:00,-20.92328783270554,
2022-02-02 20:00:00,-69.25621580143088,
2022-02-02 23:00:00,-77.10410218781801,
2022-02-02 23:59:59,-76.6815093340777,c
2022-02-03 00:00:00,-83.71583103745749,
2022-02-03 01:00:00,-89.07089722129885,
2022-02-03 02:30:00,-89.07089722129885,
2022-02-03 03:00:00,-89.07089722129885,
2022-02-03 18:30:00,-89.07089722129885,
2022-02-03 20:00:00,-119.06418985163103,
2022-02-03 23:00:00,-104.27898951459593,
2022-02-03 23:59:59,-115.1510486874218,c
2022-02-04 00:00:00,-125.37302121844819,
2022-02-04 01:00:00,-121.25724514386356,
2022-02-04 02:30:00,-121.25724514386356,
2022-02-04 03:00:00,-121.25724514386356,
2022-02-04 18:30:00,-121.25724514386356,
2022-02-04 20:00:00,-121.25724514386356,
2022-02-04 23:00:00,-121.25724514386356,
2022-02-04 23:59:59,-121.19345572821173,w
2022-02-07 00:00:00,-160.89604225666363,
2022-02-07 01:00:00,-153.25369406409382,
2022-02-07 02:30:00,-153.25369406409382,
2022-02-07 03:00:00,-153.25369406409382,
2022-02-07 18:30:00,-153.25369406409382,
2022-02-07 20:00:00,-136.1376795959081,
2022-02-07 23:00:00,-161.27187203974353,
2022-02-07 23:59:59,-147.9239170377541,c
2022-02-08 00:00:00,-161.71397717851866,
2022-02-08 01:00:00,-160.92881014548172,
2022-02-08 02:30:00,-160.92881014548172,
2022-02-08 03:00:00,-160.92881014548172,
2022-02-08 18:30:00,-160.92881014548172,
2022-02-08 20:00:00,-179.9543039377588,
2022-02-08 23:00:00,-180.07727806878148,
2022-02-08 23:59:59,-198.8717591851118,c
2022-02-09 00:00:00,-197.1831713568725,
2022-02-09 01:00:00,-187.54857310469842,
2022-02-09 02:30:00,-187.54857310469842,
2022-02-09 03:00:00,-187.54857310469842,
2022-02-09 18:30:00,-187.54857310469842,
2022-02-09 20:00:00,-161.074608015689,
2022-02-09 23:00:00,-164.72811162312337,
2022-02-09 23:59:59,-157.4415066625539,c
2022-02-10 00:00:00,-161.58344600453236,
2022-02-10 01:00:00,-172.82243326780778,
2022-02-10 02:30:00,-172.82243326780778,
2022-02-10 03:00:00,-172.82243326780778,
2022-02-10 18:30:00,-172.82243326780778,
2022-02-10 20:00:00,-172.82243326780778,
2022-02-10 23:00:00,-172.82243326780778,
2022-02-10 23:59:59,-172.84337982377372,c
2022-02-11 00:00:00,-172.84337982377372,
2022-02-11 01:00:00,-172.84337982377372,
2022-02-11 02:30:00,-172.84337982377372,
2022-02-11 03:00:00,-172.84337982377372,
2022-02-11 18:30:00,-172.84337982377372,
2022-02-11 20:00:00,-172.84337982377372,
2022-02-11 23:00:00,-172.84337982377372,
2022-02-11 23:59:59,-172.84337982377372,w
2022-02-14 00:00:00,-257.4462264493512,
2022-02-14 01:00:00,-267.78610071492335,
2022-02-14 02:30:00,-267.78610071492335,
2022-02-14 03:00:00,-267.78610071492335,
2022-02-14 18:30:00,-267.78610071492335,
2022-02-14 20:00:00,-388.47663169600474,
2022-02-14 23:00:00,-409.6058197568602,
2022-02-14 23:59:59,-410.0627321476639,c
2022-02-15 00:00:00,-412.87245590466216,
2022-02-15 01:00:00,-415.11018693674623,
2022-02-15 02:30:00,-415.11018693674623,
2022-02-15 03:00:00,-415.11018693674623,
2022-02-15 18:30:00,-415.11018693674623,
2022-02-15 20:00:00,-408.61033590202845,
2022-02-15 23:00:00,-399.3661138998365,
2022-02-15 23:59:59,-398.3843559495453,c
2022-02-16 00:00:00,-431.2626967084198,
2022-02-16 01:00:00,-423.8277264652475,
2022-02-16 02:30:00,-423.8277264652475,
2022-02-16 03:00:00,-423.8277264652475,
2022-02-16 18:30:00,-423.8277264652475,
2022-02-16 20:00:00,-476.4152810108375,
2022-02-16 23:00:00,-478.4175768535713,
2022-02-16 23:59:59,-487.9950095740731,c
2022-02-17 00:00:00,-491.08436531382154,
2022-02-17 01:00:00,-477.03232927548754,
2022-02-17 02:30:00,-477.03232927548754,
2022-02-17 03:00:00,-477.03232927548754,
2022-02-17 18:30:00,-477.03232927548754,
2022-02-17 20:00:00,-478.12822421619694,
2022-02-17 23:00:00,-463.0486344218039,
2022-02-17 23:59:59,-450.3735392693783,c
2022-02-18 00:00:00,-462.91617959352266,
2022-02-18 01:00:00,-462.235443897978,
2022-02-18 02:30:00,-462.235443897978,
2022-02-18 03:00:00,-462.235443897978,
2022-02-18 18:30:00,-462.235443897978,
2022-02-18 20:00:00,-462.235443897978,
2022-02-18 23:00:00,-462.235443897978,
2022-02-18 23:59:59,-463.6134434231436,w
