date,SCHD_HEDGED_2020_Q4,meta
2020-12-01 13:30:00,30.942357170730737,
2020-12-01 15:00:00,22.152097100590474,
2020-12-01 15:30:30,22.152097100590474,
2020-12-01 23:59:59,13.739798711097187,c
2020-12-02 00:00:00,9.87373701010464,
2020-12-02 10:00:00,24.188610463758437,
2020-12-02 10:30:00,26.290941293528498,
2020-12-02 12:00:00,22.469977591736928,
2020-12-02 13:30:00,21.003029934444093,
2020-12-02 15:00:00,20.332104204862453,
2020-12-02 15:30:30,20.332104204862453,
2020-12-02 23:59:59,18.654239901333405,c
2020-12-03 00:00:00,0.3894973404451605,
2020-12-03 10:00:00,-7.431144699083077,
2020-12-03 10:30:00,-5.099933660032136,
2020-12-03 12:00:00,-4.146488517534607,
2020-12-03 13:30:00,-3.9344993112621154,
2020-12-03 15:00:00,-12.290440225579403,
2020-12-03 15:30:30,-12.290440225579403,
2020-12-03 23:59:59,-17.529317388673363,c
2020-12-04 00:00:00,-3.0871993388851706,
2020-12-04 10:00:00,8.58102425757415,
2020-12-04 10:30:00,-2.011231425531591,
2020-12-04 12:00:00,5.4698495397330475,
2020-12-04 13:30:00,20.445677538196186,
2020-12-04 15:00:00,28.384813811765163,
2020-12-04 15:30:30,28.384813811765163,
2020-12-04 23:59:59,22.611146552924872,w
2020-12-07 00:00:00,30.348938460318195,
2020-12-07 10:00:00,21.025279440401327,
2020-12-07 10:30:00,17.80765543441479,
2020-12-07 12:00:00,34.02351126085656,
2020-12-07 13:30:00,30.199509402726584,
2020-12-07 15:00:00,32.49746746366618,
2020-12-07 15:30:30,32.49746746366618,
2020-12-07 23:59:59,25.24858280882747,c
2020-12-08 00:00:00,28.489490306302137,
2020-12-08 10:00:00,26.79862039655994,
2020-12-08 10:30:00,9.116589598439823,
2020-12-08 12:00:00,-7.046989707822505,
2020-12-08 13:30:00,-14.123868149793182,
2020-12-08 15:00:00,-9.13174854218849,
2020-12-08 15:30:30,-9.13174854218849,
2020-12-08 23:59:59,-4.939038355064,c
2020-12-09 00:00:00,-6.9513412137855966,
2020-12-09 10:00:00,5.806083040383598,
2020-12-09 10:30:00,9.445718978222608,
2020-12-09 12:00:00,4.4062335307492475,
2020-12-09 13:30:00,3.3495918524072863,
2020-12-09 15:00:00,-0.9481311056841548,
2020-12-09 15:30:30,-0.9481311056841548,
2020-12-09 23:59:59,-2.0135881022076347,c
2020-12-10 00:00:00,-4.888392262593499,
2020-12-10 10:00:00,-13.748169556713265,
2020-12-10 10:30:00,-5.685274690158593,
2020-12-10 12:00:00,-9.105718520296435,
2020-12-10 13:30:00,-15.955599898410142,
2020-12-10 15:00:00,-11.177423978800576,
2020-12-10 15:30:30,-11.177423978800576,
2020-12-10 23:59:59,-13.808082013234483,c
2020-12-11 00:00:00,-2.887545318828103,
2020-12-11 10:00:00,0.5700618122225762,
2020-12-11 10:30:00,-2.652207362969193,
2020-12-11 12:00:00,-5.026890803050449,
2020-12-11 13:30:00,-9.127713203420939,
2020-12-11 15:00:00,0.5497427621038611,
2020-12-11 15:30:30,0.5497427621038611,
2020-12-11 23:59:59,0.0,a
2020-12-14 00:00:00,5.16174656730648,
2020-12-14 10:00:00,24.92481625404684,
2020-12-14 10:30:00,29.799367123794582,
2020-12-14 12:00:00,42.56468647483186,
2020-12-14 13:30:00,42.83697290988857,
2020-12-14 15:00:00,37.022680017398976,
2020-12-14 15:30:30,37.022680017398976,
2020-12-14 23:59:59,32.85594675565848,c
2020-12-15 00:00:00,25.735856203472608,
2020-12-15 10:00:00,26.69241459776743,
2020-12-15 10:30:00,28.782883940214802,
2020-12-15 12:00:00,26.39913286288109,
2020-12-15 13:30:00,26.313358297861186,
2020-12-15 15:00:00,38.46003066029008,
2020-12-15 15:30:30,38.46003066029008,
2020-12-15 23:59:59,36.37836597401062,c
2020-12-16 00:00:00,28.17350073463375,
2020-12-16 10:00:00,38.82350673592862,
2020-12-16 10:30:00,36.16447205511452,
2020-12-16 12:00:00,37.63536987797164,
2020-12-16 13:30:00,47.395972268854834,
2020-12-16 15:00:00,47.55748331074534,
2020-12-16 15:30:30,47.55748331074534,
2020-12-16 23:59:59,40.638547393130864,c
2020-12-17 00:00:00,43.35987419869498,
2020-12-17 10:00:00,52.5524179051159,
2020-12-17 10:30:00,52.71327023404808,
2020-12-17 12:00:00,44.30169110607095,
2020-12-17 13:30:00,41.09217757070037,
2020-12-17 15:00:00,41.954748106828674,
2020-12-17 15:30:30,41.954748106828674,
2020-12-17 23:59:59,44.62361416506886,c
2020-12-18 00:00:00,46.86134601820806,
2020-12-18 10:00:00,58.60351210813812,
2020-12-18 10:30:00,59.1164950051049,
2020-12-18 12:00:00,53.87343317370052,
2020-12-18 13:30:00,57.88613881759314,
2020-12-18 15:00:00,57.97465400072844,
2020-12-18 15:30:30,57.97465400072844,
2020-12-18 23:59:59,54.60966431419035,e
2020-12-21 00:00:00,53.20885735445292,
2020-12-21 10:00:00,58.28729184052546,
2020-12-21 10:30:00,57.11046772374685,
2020-12-21 12:00:00,54.50628005303031,
2020-12-21 13:30:00,54.64764062323586,
2020-12-21 15:00:00,51.81489229525625,
2020-12-21 15:30:30,51.81489229525625,
2020-12-21 23:59:59,52.21074067842933,c
2020-12-22 00:00:00,42.55374680927064,
2020-12-22 10:00:00,52.435763571755444,
2020-12-22 10:30:00,54.550662764530344,
2020-12-22 12:00:00,63.738157649579094,
2020-12-22 13:30:00,57.537291325902245,
2020-12-22 15:00:00,58.76597721252496,
2020-12-22 15:30:30,58.76597721252496,
2020-12-22 23:59:59,58.913587042200746,c
2020-12-23 00:00:00,49.36170895842905,
2020-12-23 10:00:00,47.9253609211911,
2020-12-23 10:30:00,40.25751801802343,
2020-12-23 12:00:00,36.51125652682457,
2020-12-23 13:30:00,33.71487542912837,
2020-12-23 15:00:00,33.185215902210544,
2020-12-23 15:30:30,33.185215902210544,
2020-12-23 23:59:59,28.157797111151716,c
2020-12-24 00:00:00,30.897947220621695,
2020-12-24 10:00:00,18.19751917968918,
2020-12-24 10:30:00,16.501092421820424,
2020-12-24 12:00:00,14.793979891339738,
2020-12-24 13:30:00,14.793979891339738,
2020-12-24 15:00:00,14.793979891339738,
2020-12-24 15:30:30,14.793979891339738,
2020-12-24 23:59:59,23.210850975045297,c
2020-12-25 00:00:00,23.210850975045297,
2020-12-25 10:00:00,23.210850975045297,
2020-12-25 10:30:00,23.210850975045297,
2020-12-25 12:00:00,23.210850975045297,
2020-12-25 13:30:00,23.210850975045297,
2020-12-25 15:00:00,23.210850975045297,
2020-12-25 15:30:30,23.210850975045297,
2020-12-25 23:59:59,23.210850975045297,w
2020-12-28 00:00:00,17.683275240644498,
2020-12-28 10:00:00,17.618532272545636,
2020-12-28 10:30:00,19.346902132001603,
2020-12-28 12:00:00,16.528048451837016,
2020-12-28 13:30:00,14.18159349775351,
2020-12-28 15:00:00,20.2523989499608,
2020-12-28 15:30:30,20.2523989499608,
2020-12-28 23:59:59,22.45732297737041,c
2020-12-29 00:00:00,24.048628935531767,
2020-12-29 10:00:00,14.973640087160106,
2020-12-29 10:30:00,16.24517853276769,
2020-12-29 12:00:00,14.764335225070475,
2020-12-29 13:30:00,13.449571409431755,
2020-12-29 15:00:00,18.71570733079156,
2020-12-29 15:30:30,18.71570733079156,
2020-12-29 23:59:59,20.634861370128604,c
2020-12-30 00:00:00,15.433445306427004,
2020-12-30 10:00:00,-1.2695792387967089,
2020-12-30 10:30:00,3.677745992798606,
2020-12-30 12:00:00,9.61779629704936,
2020-12-30 13:30:00,6.946591787690068,
2020-12-30 15:00:00,5.342249476673487,
2020-12-30 15:30:30,5.342249476673487,
2020-12-30 23:59:59,6.0528375874296785,c
2020-12-31 00:00:00,8.06278832849847,
2020-12-31 10:00:00,0.9858096081498076,
2020-12-31 10:30:00,2.9294983504720875,
2020-12-31 12:00:00,-3.7212752075700024,
2020-12-31 13:30:00,1.0096335945594035,
2020-12-31 15:00:00,1.6233546949843287,
2020-12-31 15:30:30,1.6233546949843287,
2020-12-31 23:59:59,-5.104181498211545,c
2021-01-01 00:00:00,-5.104181498211545,
2021-01-01 10:00:00,-5.104181498211545,
2021-01-01 10:30:00,-5.104181498211545,
2021-01-01 12:00:00,-5.104181498211545,
2021-01-01 13:30:00,-5.104181498211545,
2021-01-01 15:00:00,-5.104181498211545,
2021-01-01 15:30:30,-5.104181498211545,
2021-01-01 23:59:59,-5.104181498211545,w
