date,MSCI_EM_ADR_HEDGED_2022_Q2,meta
2022-04-07 00:00:00,500.41108868020683,
2022-04-07 10:00:00,525.6209958894638,
2022-04-07 10:30:00,470.7425014565588,
2022-04-07 12:00:00,449.06473847043776,
2022-04-07 13:30:00,499.14558641007716,
2022-04-07 15:00:00,474.0010158908515,
2022-04-07 15:30:30,474.0010158908515,
2022-04-07 23:59:59,467.5900648873835,c
2022-04-08 00:00:00,475.84346528986543,
2022-04-08 10:00:00,429.06971614170504,
2022-04-08 10:30:00,435.88041726872507,
2022-04-08 12:00:00,397.27607204903313,
2022-04-08 13:30:00,396.7759629556781,
2022-04-08 15:00:00,384.4800197662597,
2022-04-08 15:30:30,384.4800197662597,
2022-04-08 23:59:59,392.5425278621386,w
2022-04-11 00:00:00,427.05523412265836,
2022-04-11 10:00:00,336.7245641288057,
2022-04-11 10:30:00,333.7302710276614,
2022-04-11 12:00:00,362.0520499803065,
2022-04-11 13:30:00,385.06308297380633,
2022-04-11 15:00:00,425.8496802665609,
2022-04-11 15:30:30,425.8496802665609,
2022-04-11 23:59:59,412.0971870530615,c
2022-04-12 00:00:00,371.87948182580567,
2022-04-12 10:00:00,400.0025069920614,
2022-04-12 10:30:00,353.4203065539913,
2022-04-12 12:00:00,326.7319623981381,
2022-04-12 13:30:00,347.84133495585274,
2022-04-12 15:00:00,376.91974040584887,
2022-04-12 15:30:30,376.91974040584887,
2022-04-12 23:59:59,359.11287834744326,c
2022-04-13 00:00:00,421.61108188651497,
2022-04-13 10:00:00,423.5963628876822,
2022-04-13 10:30:00,397.22999791780103,
2022-04-13 12:00:00,448.0497581254174,
2022-04-13 13:30:00,424.929274353349,
2022-04-13 15:00:00,432.23585869302553,
2022-04-13 15:30:30,432.23585869302553,
2022-04-13 23:59:59,446.77097777891777,c
2022-04-14 00:00:00,401.5691470744084,
2022-04-14 10:00:00,412.57931516181804,
2022-04-14 10:30:00,356.7007737911905,
2022-04-14 12:00:00,356.5195829744172,
2022-04-14 13:30:00,371.9423459522627,
2022-04-14 15:00:00,397.8304099576254,
2022-04-14 15:30:30,397.8304099576254,
2022-04-14 23:59:59,425.3225468464161,c
2022-04-15 00:00:00,425.3225468464161,
2022-04-15 10:00:00,425.3225468464161,
2022-04-15 10:30:00,425.3225468464161,
2022-04-15 12:00:00,425.3225468464161,
2022-04-15 13:30:00,425.3225468464161,
2022-04-15 15:00:00,425.3225468464161,
2022-04-15 15:30:30,425.3225468464161,
2022-04-15 23:59:59,425.3225468464161,w
2022-04-18 00:00:00,441.1567936790086,
2022-04-18 10:00:00,490.18124991568925,
2022-04-18 10:30:00,477.73604634365256,
2022-04-18 12:00:00,477.329880951366,
2022-04-18 13:30:00,490.4463589196432,
2022-04-18 15:00:00,467.82151256243355,
2022-04-18 15:30:30,467.82151256243355,s
2022-04-18 23:59:59,475.09755494934143,c
2022-04-19 00:00:00,501.01553321505025,
2022-04-19 10:00:00,545.9916059399677,
2022-04-19 10:30:00,509.3518595371361,
2022-04-19 12:00:00,546.2880881356527,
2022-04-19 13:30:00,549.9330120519032,
2022-04-19 15:00:00,590.1305405105124,
2022-04-19 15:30:30,590.1305405105124,
2022-04-19 23:59:59,596.3380496800532,c
2022-04-20 00:00:00,573.9512423903618,
2022-04-20 10:00:00,510.9014594918576,
2022-04-20 10:30:00,529.7530778259354,
2022-04-20 12:00:00,545.7431911287536,
2022-04-20 13:30:00,568.885675091157,
2022-04-20 15:00:00,539.9672145101429,
2022-04-20 15:30:30,539.9672145101429,
2022-04-20 23:59:59,559.1031713815096,c
2022-04-21 00:00:00,542.9228914874186,
2022-04-21 10:00:00,445.51593235665564,
2022-04-21 10:30:00,449.9817163192656,
2022-04-21 12:00:00,457.8412982004977,
2022-04-21 13:30:00,465.4880956233792,
2022-04-21 15:00:00,459.24146335952787,
2022-04-21 15:30:30,459.24146335952787,
2022-04-21 23:59:59,461.04559116578184,c
2022-04-22 00:00:00,412.55153846912606,
2022-04-22 10:00:00,397.9521198221015,
2022-04-22 10:30:00,376.92667972872096,
2022-04-22 12:00:00,374.16100873384846,
2022-04-22 13:30:00,389.7890202970434,
2022-04-22 15:00:00,368.10637318519105,
2022-04-22 15:30:30,368.10637318519105,
2022-04-22 23:59:59,370.20764849112925,w
2022-04-25 00:00:00,298.24351780044594,
2022-04-25 10:00:00,238.19844941024382,
2022-04-25 10:30:00,227.7196802023343,
2022-04-25 12:00:00,122.6649432731175,
2022-04-25 13:30:00,150.06129969024653,
2022-04-25 15:00:00,190.7221036163087,
2022-04-25 15:30:30,190.7221036163087,
2022-04-25 23:59:59,235.51495587453428,c
2022-04-26 00:00:00,272.24339381444463,
2022-04-26 10:00:00,251.39342899595033,
2022-04-26 10:30:00,240.32164095507653,
2022-04-26 12:00:00,184.38139094044266,
2022-04-26 13:30:00,198.69177885003296,
2022-04-26 15:00:00,177.6079664763247,
2022-04-26 15:30:30,177.6079664763247,
2022-04-26 23:59:59,133.43695090381186,c
2022-04-27 00:00:00,147.7950754609634,
2022-04-27 10:00:00,177.60327158674158,
2022-04-27 10:30:00,149.51370826963034,
2022-04-27 12:00:00,163.95814857129403,
2022-04-27 13:30:00,190.76945636780738,
2022-04-27 15:00:00,208.3678889959341,
2022-04-27 15:30:30,208.3678889959341,
2022-04-27 23:59:59,195.07841353348329,c
2022-04-28 00:00:00,164.8396384248067,
2022-04-28 10:00:00,188.42179285112013,
2022-04-28 10:30:00,197.5446013243137,
2022-04-28 12:00:00,212.87837746349237,
2022-04-28 13:30:00,218.24955315429668,
2022-04-28 15:00:00,203.6979540925455,
2022-04-28 15:30:30,203.6979540925455,
2022-04-28 23:59:59,183.01953252845124,c
2022-04-29 00:00:00,148.65206405854224,
2022-04-29 10:00:00,222.59723529411497,
2022-04-29 10:30:00,223.31709452583857,
2022-04-29 12:00:00,163.06742754731977,
2022-04-29 13:30:00,119.89701888888374,
2022-04-29 15:00:00,89.34208860837532,
2022-04-29 15:30:30,89.34208860837532,
2022-04-29 23:59:59,65.97564732290368,w
2022-05-02 00:00:00,19.53163961810833,
2022-05-02 10:00:00,76.15058158825593,
2022-05-02 10:30:00,64.2728362649276,
2022-05-02 12:00:00,98.00661893503718,
2022-05-02 13:30:00,84.38947001347299,
2022-05-02 15:00:00,108.99744023653159,
2022-05-02 15:30:30,108.99744023653159,
2022-05-02 23:59:59,120.31430923504774,c
2022-05-03 00:00:00,91.64795774457207,
2022-05-03 10:00:00,205.868968093489,
2022-05-03 10:30:00,217.40409106997618,
2022-05-03 12:00:00,266.6485608324399,
2022-05-03 13:30:00,264.2363718113329,
2022-05-03 15:00:00,233.10501590712624,
2022-05-03 15:30:30,233.10501590712624,
2022-05-03 23:59:59,221.9314464239627,c
2022-05-04 00:00:00,204.53195195928572,
2022-05-04 10:00:00,263.56063112415995,
2022-05-04 10:30:00,249.79500098392543,
2022-05-04 12:00:00,232.12020536242073,
2022-05-04 13:30:00,226.5279235708739,
2022-05-04 15:00:00,243.77609931436882,
2022-05-04 15:30:30,243.77609931436882,
2022-05-04 23:59:59,248.84669859507324,c
2022-05-05 00:00:00,206.88967745160187,
2022-05-05 10:00:00,268.3689706117002,
2022-05-05 10:30:00,260.78158253519234,
2022-05-05 12:00:00,222.51137271529524,
2022-05-05 13:30:00,246.25611594163843,
2022-05-05 15:00:00,262.9217199244964,
2022-05-05 15:30:30,262.9217199244964,
2022-05-05 23:59:59,251.41283254563893,c
2022-05-06 00:00:00,285.89573488079884,
2022-05-06 10:00:00,199.32486162497094,
2022-05-06 10:30:00,205.48865436382755,
2022-05-06 12:00:00,200.31205913905978,
2022-05-06 13:30:00,234.09116133919008,
2022-05-06 15:00:00,210.6600932682867,
2022-05-06 15:30:30,210.6600932682867,
2022-05-06 23:59:59,234.3651027302128,w
2022-05-09 00:00:00,210.47685706592836,
2022-05-09 10:00:00,110.62869229428463,
2022-05-09 10:30:00,82.22530779435351,
2022-05-09 12:00:00,38.77445244448859,
2022-05-09 13:30:00,-8.22873037719728,
2022-05-09 15:00:00,-18.706745332881837,
2022-05-09 15:30:30,-18.706745332881837,
2022-05-09 23:59:59,21.632862900932878,c
2022-05-10 00:00:00,41.75465358282895,
2022-05-10 10:00:00,119.69983282921419,
2022-05-10 10:30:00,57.22790050332242,
2022-05-10 12:00:00,-1.6820339207544066,
2022-05-10 13:30:00,-2.649206644798028,
2022-05-10 15:00:00,12.853442003454347,
2022-05-10 15:30:30,12.853442003454347,u
2022-05-10 23:59:59,-9.586262570714212,c
2022-05-11 00:00:00,73.79680881121487,
2022-05-11 10:00:00,66.271323694471,
2022-05-11 10:30:00,65.24277727872482,
2022-05-11 12:00:00,99.13681255170877,
2022-05-11 13:30:00,80.78963244467536,
2022-05-11 15:00:00,70.3503485983864,
2022-05-11 15:30:30,70.3503485983864,
2022-05-11 23:59:59,23.58516468581638,c
2022-05-12 00:00:00,30.954386646073544,
2022-05-12 10:00:00,-33.14474408006049,
2022-05-12 10:30:00,-27.24142956888852,
2022-05-12 12:00:00,-1.7227678936948223,
2022-05-12 13:30:00,24.992331479302152,
2022-05-12 15:00:00,11.539251232279526,
2022-05-12 15:30:30,11.539251232279526,
2022-05-12 23:59:59,0.0,a
2022-05-13 00:00:00,53.82507180958021,
2022-05-13 10:00:00,65.44854800346923,
