date,Q_ILLIQ_HEDGED_2022_Q1,meta
2022-02-22 15:30:30,-102.18636976524563,
2022-02-22 23:59:59,-107.75777803167017,c
2022-02-23 00:00:00,-117.59297297981321,
2022-02-23 10:00:00,-129.87414564868016,
2022-02-23 10:30:00,-121.37445540404785,
2022-02-23 12:00:00,-127.12440482935995,
2022-02-23 13:30:00,-129.1063462839358,
2022-02-23 15:00:00,-119.16486708492917,
2022-02-23 15:30:30,-119.16486708492917,
2022-02-23 23:59:59,-124.17372928620092,c
2022-02-24 00:00:00,-129.3986275182301,
2022-02-24 10:00:00,-128.84698738608435,
2022-02-24 10:30:00,-119.46182491816008,
2022-02-24 12:00:00,-100.21005826128243,
2022-02-24 13:30:00,-100.14035636961914,
2022-02-24 15:00:00,-98.94060937921928,
2022-02-24 15:30:30,-98.94060937921928,
2022-02-24 23:59:59,-100.33611075414687,c
2022-02-25 00:00:00,-105.41326407403747,
2022-02-25 10:00:00,-103.12734043508443,
2022-02-25 10:30:00,-103.35328366537777,
2022-02-25 12:00:00,-87.15237671991905,
2022-02-25 13:30:00,-93.70822713163278,
2022-02-25 15:00:00,-97.93611262281172,
2022-02-25 15:30:30,-97.93611262281172,
2022-02-25 23:59:59,-107.00951292035919,w
2022-02-28 00:00:00,-95.23344185523366,
2022-02-28 10:00:00,-110.35720153288388,
2022-02-28 10:30:00,-115.47518452801457,
2022-02-28 12:00:00,-121.78872611713393,
2022-02-28 13:30:00,-125.73553682097118,
2022-02-28 15:00:00,-123.49272302521696,
2022-02-28 15:30:30,-123.49272302521696,m
2022-02-28 23:59:59,-135.82068381237565,c
2022-03-01 00:00:00,-118.70809057004463,
2022-03-01 10:00:00,-146.49501791073806,
2022-03-01 10:30:00,-144.5889755829249,
2022-03-01 12:00:00,-159.34170506264516,
2022-03-01 13:30:00,-166.10324312863312,
2022-03-01 15:00:00,-163.01706208177822,
2022-03-01 15:30:30,-163.01706208177822,
2022-03-01 23:59:59,-163.0037120128583,c
2022-03-02 00:00:00,-176.19086932338476,
2022-03-02 10:00:00,-175.66347145891535,
2022-03-02 10:30:00,-167.31863633193603,
2022-03-02 12:00:00,-165.68305551908398,
2022-03-02 13:30:00,-175.62584852236887,
2022-03-02 15:00:00,-162.67071829190067,
2022-03-02 15:30:30,-162.67071829190067,
2022-03-02 23:59:59,-163.19353660987838,c
2022-03-03 00:00:00,-151.26589124204617,
2022-03-03 10:00:00,-154.15238371468408,
2022-03-03 10:30:00,-150.442617457072,
2022-03-03 12:00:00,-128.96074285083415,
2022-03-03 13:30:00,-126.74675602997755,
2022-03-03 15:00:00,-135.48115945030966,
2022-03-03 15:30:30,-135.48115945030966,
2022-03-03 23:59:59,-142.47453556718665,c
2022-03-04 00:00:00,-142.8358277479679,
2022-03-04 10:00:00,-136.66802837001723,
2022-03-04 10:30:00,-139.13031694491258,
2022-03-04 12:00:00,-133.04316757773677,
2022-03-04 13:30:00,-118.03706514687852,
2022-03-04 15:00:00,-108.88930695852851,
2022-03-04 15:30:30,-108.88930695852851,
2022-03-04 23:59:59,-124.46429175070544,w
2022-03-07 00:00:00,-106.50515997855567,
2022-03-07 10:00:00,-48.61464644684261,
2022-03-07 10:30:00,-62.734388277079645,
2022-03-07 12:00:00,-28.80765370624299,
2022-03-07 13:30:00,-27.060845642299217,
2022-03-07 15:00:00,-40.96780734692835,
2022-03-07 15:30:30,-40.96780734692835,
2022-03-07 23:59:59,-36.89808786768691,c
2022-03-08 00:00:00,-48.806374407996046,
2022-03-08 10:00:00,-37.1058942016606,
2022-03-08 10:30:00,-33.67019267315753,
2022-03-08 12:00:00,-43.45696520743964,
2022-03-08 13:30:00,-41.36589179694121,
2022-03-08 15:00:00,-40.91252643608976,
2022-03-08 15:30:30,-40.91252643608976,
2022-03-08 23:59:59,-40.754087760208385,c
2022-03-09 00:00:00,-62.702143838367036,
2022-03-09 10:00:00,-35.67371222274695,
2022-03-09 10:30:00,-30.313983143960417,
2022-03-09 12:00:00,-46.17487645632995,
2022-03-09 13:30:00,-49.416503524865284,
2022-03-09 15:00:00,-53.92828501661212,
2022-03-09 15:30:30,-53.92828501661212,
2022-03-09 23:59:59,-55.23508732414513,c
2022-03-10 00:00:00,-56.852679645923075,
2022-03-10 10:00:00,-21.476936872682387,
2022-03-10 10:30:00,-26.910240885363667,
2022-03-10 12:00:00,-11.525443678014781,
2022-03-10 13:30:00,-14.574683493025903,
2022-03-10 15:00:00,-15.494953648722106,
2022-03-10 15:30:30,-15.494953648722106,
2022-03-10 23:59:59,-17.602656230309414,c
2022-03-11 00:00:00,-24.89401556198571,
2022-03-11 10:00:00,20.43174702106509,
2022-03-11 10:30:00,17.000847571758047,
2022-03-11 12:00:00,-3.800926454925193,
2022-03-11 13:30:00,-12.628692993853264,
2022-03-11 15:00:00,-5.659398141251259,
2022-03-11 15:30:30,-5.659398141251259,
2022-03-11 23:59:59,0.0,a
2022-03-14 00:00:00,15.961389397155653,
2022-03-14 10:00:00,62.73126062871522,
2022-03-14 10:30:00,69.24204846730441,
2022-03-14 12:00:00,55.81343378362975,
2022-03-14 13:30:00,44.04624578828896,
2022-03-14 15:00:00,41.3141504057251,
2022-03-14 15:30:30,41.3141504057251,
2022-03-14 23:59:59,23.784704270928007,c
2022-03-15 00:00:00,23.155694990956224,
2022-03-15 10:00:00,52.87883132280632,
2022-03-15 10:30:00,48.4471257541407,
2022-03-15 12:00:00,21.30524042006726,
2022-03-15 13:30:00,29.829590293266232,
2022-03-15 15:00:00,13.747425467384726,
2022-03-15 15:30:30,13.747425467384726,
2022-03-15 23:59:59,13.41622000118733,c
2022-03-16 00:00:00,-15.957184105392493,
2022-03-16 10:00:00,28.91905501502463,
2022-03-16 10:30:00,9.49469847192147,
2022-03-16 12:00:00,-11.315256183930614,
2022-03-16 13:30:00,3.2317211545178814,
2022-03-16 15:00:00,-4.694273144432955,
2022-03-16 15:30:30,-4.694273144432955,
2022-03-16 23:59:59,-33.249340249599506,c
2022-03-17 00:00:00,-29.044323188227448,
2022-03-17 10:00:00,10.061337425120787,
2022-03-17 10:30:00,16.044661344734113,
2022-03-17 12:00:00,15.348783170118235,
2022-03-17 13:30:00,-4.0509566711340455,
2022-03-17 15:00:00,-13.778574888041092,
2022-03-17 15:30:30,-13.778574888041092,
2022-03-17 23:59:59,-35.426584784737436,c
2022-03-18 00:00:00,-35.67268026749031,
2022-03-18 10:00:00,-10.622872768877048,
2022-03-18 10:30:00,-48.0847956483165,
2022-03-18 12:00:00,-72.50752334950347,
2022-03-18 13:30:00,-57.576348197656166,
2022-03-18 15:00:00,-56.67513181127782,
2022-03-18 15:30:30,-56.67513181127782,
2022-03-18 23:59:59,-145.01133367389215,e
2022-03-21 00:00:00,-143.82215042047903,
2022-03-21 10:00:00,-135.38713456619922,
2022-03-21 10:30:00,-125.69601004786286,
2022-03-21 12:00:00,-119.53377382008696,
2022-03-21 13:30:00,-111.4417841109847,
2022-03-21 15:00:00,-127.53196627595867,
2022-03-21 15:30:30,-127.53196627595867,
2022-03-21 23:59:59,-143.95934038254796,c
2022-03-22 00:00:00,-149.2298983868816,
2022-03-22 10:00:00,-172.61363476061908,
2022-03-22 10:30:00,-182.08629830655266,
2022-03-22 12:00:00,-167.86040884812462,
2022-03-22 13:30:00,-178.78559025011663,
2022-03-22 15:00:00,-175.6750611514831,
2022-03-22 15:30:30,-175.6750611514831,
2022-03-22 23:59:59,-193.30389388792423,c
2022-03-23 00:00:00,-188.467808938309,
2022-03-23 10:00:00,-212.0857309618969,
2022-03-23 10:30:00,-211.4515582969016,
2022-03-23 12:00:00,-207.6197657848404,
2022-03-23 13:30:00,-199.0392489240208,
2022-03-23 15:00:00,-203.26304907327676,
2022-03-23 15:30:30,-203.26304907327676,
2022-03-23 23:59:59,-203.64599253677463,c
2022-03-24 00:00:00,-199.36344877110332,
2022-03-24 10:00:00,-194.69547836286313,
2022-03-24 10:30:00,-192.51005236531375,
2022-03-24 12:00:00,-198.55531270099496,
2022-03-24 13:30:00,-197.29151980440543,
2022-03-24 15:00:00,-203.17176081600894,
2022-03-24 15:30:30,-203.17176081600894,
2022-03-24 23:59:59,-204.2676850694609,c
2022-03-25 00:00:00,-197.47639761731347,
2022-03-25 10:00:00,-200.6301084343062,
2022-03-25 10:30:00,-210.79577218855516,
2022-03-25 12:00:00,-204.14126272533778,
2022-03-25 13:30:00,-207.5639967523545,
2022-03-25 15:00:00,-209.97487658845665,
2022-03-25 15:30:30,-209.97487658845665,
2022-03-25 23:59:59,-220.41889331140547,w
2022-03-28 00:00:00,-213.25812539143624,
2022-03-28 10:00:00,-223.30359390384882,
2022-03-28 10:30:00,-236.49728926132835,
2022-03-28 12:00:00,-247.22667164063049,
2022-03-28 13:30:00,-241.10556375093293,
2022-03-28 15:00:00,-246.23618421008933,
2022-03-28 15:30:30,-246.23618421008933,
2022-03-28 23:59:59,-254.24370964455818,c
2022-03-29 00:00:00,-262.499043486127,
2022-03-29 10:00:00,-232.38925798228172,
2022-03-29 10:30:00,-225.004178943013,
2022-03-29 12:00:00,-212.6342222835601,
2022-03-29 13:30:00,-211.45410083785706,
2022-03-29 15:00:00,-216.54704973611942,
2022-03-29 15:30:30,-216.54704973611942,
2022-03-29 23:59:59,-219.46014889760076,c
2022-03-30 00:00:00,-213.46020631919404,
2022-03-30 10:00:00,-217.2919956979873,
2022-03-30 10:30:00,-213.42943529331552,
2022-03-30 12:00:00,-201.49160631481354,
2022-03-30 13:30:00,-206.368036326497,
2022-03-30 15:00:00,-208.5573437581742,
2022-03-30 15:30:30,-208.5573437581742,
2022-03-30 23:59:59,-209.40999559877727,c
2022-03-31 00:00:00,-196.55902065672942,
2022-03-31 10:00:00,-193.58528811048066,
2022-03-31 10:30:00,-190.9285991447363,
2022-03-31 12:00:00,-196.83358183362293,
2022-03-31 13:30:00,-197.83206065858303,
2022-03-31 15:00:00,-193.19171706005147,
2022-03-31 15:30:30,-193.19171706005147,
2022-03-31 23:59:59,-184.94150532237921,c
2022-04-01 00:00:00,-186.79643154101942,
2022-04-01 10:00:00,-209.77323102019335,
2022-04-01 10:30:00,-196.17274122449342,
2022-04-01 12:00:00,-194.34924722630814,
2022-04-01 13:30:00,-197.77572412683452,
2022-04-01 15:00:00,-198.8808959734499,
2022-04-01 15:30:30,-198.8808959734499,
2022-04-01 23:59:59,-189.86126764761335,w
2022-04-04 00:00:00,-192.16347188381047,
2022-04-04 10:00:00,-204.20967420401686,
2022-04-04 10:30:00,-206.84142513076162,
2022-04-04 12:00:00,-187.76751231053197,
2022-04-04 13:30:00,-189.64852546609245,
2022-04-04 15:00:00,-191.84249639252303,
2022-04-04 15:30:30,-191.84249639252303,
2022-04-04 23:59:59,-186.3421857709639,c
2022-04-05 00:00:00,-187.80559886506538,
2022-04-05 10:00:00,-194.34919104011115,
2022-04-05 10:30:00,-187.55601395642176,
2022-04-05 12:00:00,-177.2126432012087,
2022-04-05 13:30:00,-169.00562076707135,
2022-04-05 15:00:00,-173.70971671612753,
2022-04-05 15:30:30,-173.70971671612753,
2022-04-05 23:59:59,-166.91010253295917,c
2022-04-06 00:00:00,-166.07792221103418,
2022-04-06 10:00:00,-175.38529322723068,
2022-04-06 10:30:00,-172.75126614944656,
2022-04-06 12:00:00,-163.30933923025026,
2022-04-06 13:30:00,-156.39230484969627,
2022-04-06 15:00:00,-152.21618070162023,
2022-04-06 15:30:30,-152.21618070162023,
2022-04-06 23:59:59,-145.84233941961728,c
2022-04-07 00:00:00,-156.64051719278737,
2022-04-07 10:00:00,-184.46863677686494,
2022-04-07 10:30:00,-185.55131399155607,
2022-04-07 12:00:00,-171.8044989774415,
2022-04-07 13:30:00,-174.1719822316187,
2022-04-07 15:00:00,-174.09749063926782,
2022-04-07 15:30:30,-174.09749063926782,
2022-04-07 23:59:59,-179.53789260907863,c
2022-04-08 00:00:00,-185.06252701516746,
2022-04-08 10:00:00,-203.50483610401454,
2022-04-08 10:30:00,-204.44991341047375,
2022-04-08 12:00:00,-195.0570296288418,
2022-04-08 13:30:00,-183.99103045814695,
2022-04-08 15:00:00,-185.51434791172326,
2022-04-08 15:30:30,-185.51434791172326,
2022-04-08 23:59:59,-189.3761159153951,w
2022-04-11 00:00:00,-192.18468631533278,
2022-04-11 10:00:00,-202.0916153044998,
2022-04-11 10:30:00,-206.21507269358784,
2022-04-11 12:00:00,-203.61539259991972,
2022-04-11 13:30:00,-196.19991293302263,
2022-04-11 15:00:00,-191.56924152006525,
2022-04-11 15:30:30,-191.56924152006525,
2022-04-11 23:59:59,-190.09843690471783,c
2022-04-12 00:00:00,-204.73588866305766,
2022-04-12 10:00:00,-211.6873759413891,
2022-04-12 10:30:00,-209.19296632092397,
2022-04-12 12:00:00,-189.05283333740522,
2022-04-12 13:30:00,-192.5470061585572,
2022-04-12 15:00:00,-188.3083538470838,
2022-04-12 15:30:30,-188.3083538470838,
2022-04-12 23:59:59,-184.5033046923647,c
2022-04-13 00:00:00,-179.87306953015283,
2022-04-13 10:00:00,-187.51445625860254,
2022-04-13 10:30:00,-196.45665122083642,
2022-04-13 12:00:00,-185.86719077169323,
2022-04-13 13:30:00,-176.805378396345,
2022-04-13 15:00:00,-172.7309599909014,
2022-04-13 15:30:30,-172.7309599909014,
2022-04-13 23:59:59,-171.96377153833063,c
2022-04-14 00:00:00,-160.42182590594814,
2022-04-14 10:00:00,-154.9824135985639,
2022-04-14 10:30:00,-146.44122355824297,
2022-04-14 12:00:00,-142.49677620205716,
2022-04-14 13:30:00,-136.33865559631545,
2022-04-14 15:00:00,-136.31998681341156,
2022-04-14 15:30:30,-136.31998681341156,
2022-04-14 23:59:59,-128.26035500963357,c
2022-04-15 00:00:00,-128.26035500963357,
2022-04-15 10:00:00,-128.26035500963357,
2022-04-15 10:30:00,-128.26035500963357,
2022-04-15 12:00:00,-128.26035500963357,
2022-04-15 13:30:00,-128.26035500963357,
2022-04-15 15:00:00,-128.26035500963357,
2022-04-15 15:30:30,-128.26035500963357,
2022-04-15 23:59:59,-128.26035500963357,w
2022-04-18 00:00:00,-126.0763046458154,
2022-04-18 10:00:00,-137.31854606169998,
2022-04-18 10:30:00,-134.9390811091801,
2022-04-18 12:00:00,-140.61616456053287,
2022-04-18 13:30:00,-141.2845696801579,
2022-04-18 15:00:00,-146.13057098132228,
2022-04-18 15:30:30,-146.13057098132228,
2022-04-18 23:59:59,-143.4458432684294,c
2022-04-19 00:00:00,-143.04629640129622,
2022-04-19 10:00:00,-139.27262036814867,
2022-04-19 10:30:00,-129.771244518564,
2022-04-19 12:00:00,-120.96092609952251,
2022-04-19 13:30:00,-120.26139369315226,
2022-04-19 15:00:00,-121.53005291218096,
2022-04-19 15:30:30,-121.53005291218096,
2022-04-19 23:59:59,-114.44716624572358,c
2022-04-20 00:00:00,-115.5934770055776,
2022-04-20 10:00:00,-110.70675406107614,
2022-04-20 10:30:00,-103.42005072203987,
2022-04-20 12:00:00,-99.50880893475234,
2022-04-20 13:30:00,-93.58398286209362,
2022-04-20 15:00:00,-87.44070325864979,
2022-04-20 15:30:30,-87.44070325864979,
2022-04-20 23:59:59,-86.97925804936558,c
2022-04-21 00:00:00,-96.37530988296844,
2022-04-21 10:00:00,-86.02662288085821,
2022-04-21 10:30:00,-77.72030836999672,
2022-04-21 12:00:00,-60.9174662352663,
2022-04-21 13:30:00,-57.208532158086385,
2022-04-21 15:00:00,-47.15170185902757,
2022-04-21 15:30:30,-47.15170185902757,
2022-04-21 23:59:59,-43.78005818478146,c
2022-04-22 00:00:00,-53.80074061330296,
2022-04-22 10:00:00,-66.80246635169233,
2022-04-22 10:30:00,-63.332739337492626,
2022-04-22 12:00:00,-55.64935956682219,
2022-04-22 13:30:00,-60.572092852551535,
2022-04-22 15:00:00,-57.2386581429415,
2022-04-22 15:30:30,-57.2386581429415,
2022-04-22 23:59:59,-58.30208455754334,w
