date,REGL_2022_Q2,meta
2022-04-01 00:00:00,407.64788638145626,
2022-04-01 10:00:00,379.2263641856951,
2022-04-01 10:30:00,331.2718199026995,
2022-04-01 12:00:00,316.0226309659767,
2022-04-01 13:30:00,305.1848477226409,
2022-04-01 15:00:00,310.406421544783,
2022-04-01 15:30:30,310.406421544783,
2022-04-01 23:59:59,299.8322298632089,w
2022-04-04 00:00:00,305.0338693383478,
2022-04-04 10:00:00,333.0906571893548,
2022-04-04 10:30:00,348.4334155113656,
2022-04-04 12:00:00,352.4650754193922,
2022-04-04 13:30:00,343.5440994663139,
2022-04-04 15:00:00,343.15716093659563,
2022-04-04 15:30:30,343.15716093659563,
2022-04-04 23:59:59,332.9978848839372,c
2022-04-05 00:00:00,331.3647016351326,
2022-04-05 10:00:00,306.6445676692094,
2022-04-05 10:30:00,284.57272385315764,
2022-04-05 12:00:00,308.0300998180639,
2022-04-05 13:30:00,292.74298147405545,
2022-04-05 15:00:00,296.5610381770941,
2022-04-05 15:30:30,296.5610381770941,
2022-04-05 23:59:59,282.14271834995117,c
2022-04-06 00:00:00,258.02906656952456,
2022-04-06 10:00:00,206.68827214245354,
2022-04-06 10:30:00,203.7832966953746,
2022-04-06 12:00:00,187.43257315297097,
2022-04-06 13:30:00,187.12965610022022,
2022-04-06 15:00:00,192.12847331256037,
2022-04-06 15:30:30,192.12847331256037,
2022-04-06 23:59:59,174.70160948769666,c
2022-04-07 00:00:00,170.4630304496008,
2022-04-07 10:00:00,156.50108358659995,
2022-04-07 10:30:00,140.5366764998712,
2022-04-07 12:00:00,122.88126911158987,
2022-04-07 13:30:00,147.98450054399547,
2022-04-07 15:00:00,167.36997898703848,
2022-04-07 15:30:30,167.36997898703848,
2022-04-07 23:59:59,172.20241815053322,c
2022-04-08 00:00:00,160.20796267229915,
2022-04-08 10:00:00,142.712521722811,
2022-04-08 10:30:00,182.51051020911572,
2022-04-08 12:00:00,186.86897592658937,
2022-04-08 13:30:00,166.68332970461785,
2022-04-08 15:00:00,162.8594645778424,
2022-04-08 15:30:30,162.8594645778424,
2022-04-08 23:59:59,156.86979248464448,w
2022-04-11 00:00:00,116.99687731226628,
2022-04-11 10:00:00,202.76860961595133,
2022-04-11 10:30:00,207.48984642463697,
2022-04-11 12:00:00,198.90730947505125,
2022-04-11 13:30:00,195.60590689897396,
2022-04-11 15:00:00,178.16902427655504,
2022-04-11 15:30:30,178.16902427655504,
2022-04-11 23:59:59,172.34696279527205,c
2022-04-12 00:00:00,183.39451250460743,
2022-04-12 10:00:00,218.2730056324023,
2022-04-12 10:30:00,198.2663992681619,
2022-04-12 12:00:00,187.44192558793327,
2022-04-12 13:30:00,171.55265752798024,
2022-04-12 15:00:00,151.43064845963457,
2022-04-12 15:30:30,151.43064845963457,
2022-04-12 23:59:59,138.24326466913453,c
2022-04-13 00:00:00,130.09347871061132,
2022-04-13 10:00:00,151.85825858112412,
2022-04-13 10:30:00,173.84913081688052,
2022-04-13 12:00:00,182.18078526482418,
2022-04-13 13:30:00,173.00319393316008,
2022-04-13 15:00:00,169.20706624547955,
2022-04-13 15:30:30,169.20706624547955,
2022-04-13 23:59:59,163.88000813337197,c
2022-04-14 00:00:00,160.45326360450508,
2022-04-14 10:00:00,151.1877963250053,
2022-04-14 10:30:00,147.0227641559028,
2022-04-14 12:00:00,121.25430302321563,
2022-04-14 13:30:00,99.57940778100738,
2022-04-14 15:00:00,101.02470718866874,
2022-04-14 15:30:30,101.02470718866874,
2022-04-14 23:59:59,99.85152796377348,c
2022-04-15 00:00:00,99.85152796377348,
2022-04-15 10:00:00,99.85152796377348,
2022-04-15 10:30:00,99.85152796377348,
2022-04-15 12:00:00,99.85152796377348,
2022-04-15 13:30:00,99.85152796377348,
2022-04-15 15:00:00,99.85152796377348,
2022-04-15 15:30:30,99.85152796377348,
2022-04-15 23:59:59,99.85152796377348,w
2022-04-18 00:00:00,59.39308345620141,
2022-04-18 10:00:00,14.482903296244956,
2022-04-18 10:30:00,9.166824700666524,
2022-04-18 12:00:00,-12.38339568210138,
2022-04-18 13:30:00,-4.2212480878011664,
2022-04-18 15:00:00,11.082561762667293,
2022-04-18 15:30:30,11.082561762667293,
2022-04-18 23:59:59,8.317018889838192,c
2022-04-19 00:00:00,-4.845136175333526,
2022-04-19 10:00:00,36.02327074306035,
2022-04-19 10:30:00,32.77453901772891,
2022-04-19 12:00:00,67.01048866792422,
2022-04-19 13:30:00,75.04111322823688,
2022-04-19 15:00:00,84.14234249800136,
2022-04-19 15:30:30,84.14234249800136,
2022-04-19 23:59:59,94.96970990216653,c
2022-04-20 00:00:00,97.15262986648055,
2022-04-20 10:00:00,103.13864665187579,
2022-04-20 10:30:00,102.26111659271942,
2022-04-20 12:00:00,102.95410447689505,
2022-04-20 13:30:00,97.75421890448199,
2022-04-20 15:00:00,89.87443017963493,
