date,CIBR_2021_Q3,meta
2021-09-02 10:00:00,-144.2101868832424,
2021-09-02 10:30:00,-169.54181697699823,
2021-09-02 12:00:00,-199.6238939623904,
2021-09-02 13:30:00,-183.3366580531274,
2021-09-02 15:00:00,-151.80612524477056,
2021-09-02 15:30:30,-151.80612524477056,
2021-09-02 23:59:59,-166.03122498623452,c
2021-09-03 00:00:00,-186.04515724806606,
2021-09-03 10:00:00,-214.49347188851243,
2021-09-03 10:30:00,-215.54558736589252,
2021-09-03 12:00:00,-215.45840558732016,
2021-09-03 13:30:00,-243.19850360734154,
2021-09-03 15:00:00,-235.76496217815838,
2021-09-03 15:30:30,-235.76496217815838,
2021-09-03 23:59:59,-235.52655919325616,w
2021-09-06 00:00:00,-235.52655919325616,
2021-09-06 10:00:00,-235.52655919325616,
2021-09-06 10:30:00,-235.52655919325616,
2021-09-06 12:00:00,-235.52655919325616,
2021-09-06 13:30:00,-235.52655919325616,
2021-09-06 15:00:00,-235.52655919325616,
2021-09-06 15:30:30,-235.52655919325616,
2021-09-06 23:59:59,-235.52655919325616,c
2021-09-07 00:00:00,-323.1951560460684,
2021-09-07 10:00:00,-181.51173579387478,
2021-09-07 10:30:00,-174.10676460300056,
2021-09-07 12:00:00,-236.57379714835224,
2021-09-07 13:30:00,-209.8212854699832,
2021-09-07 15:00:00,-201.55114431417178,
2021-09-07 15:30:30,-201.55114431417178,
2021-09-07 23:59:59,-201.86988069373,c
2021-09-08 00:00:00,-194.14707066840583,
2021-09-08 10:00:00,-162.3771131470403,
2021-09-08 10:30:00,-171.82111887550536,
2021-09-08 12:00:00,-181.0346043307659,
2021-09-08 13:30:00,-174.54091581989178,
2021-09-08 15:00:00,-163.64461233071552,
2021-09-08 15:30:30,-163.64461233071552,
2021-09-08 23:59:59,-145.46171367873876,c
2021-09-09 00:00:00,-168.6509744874702,
2021-09-09 10:00:00,-167.695550834816,
2021-09-09 10:30:00,-158.44662703731228,
2021-09-09 12:00:00,-126.3816056272126,
2021-09-09 13:30:00,-114.53428096514062,
2021-09-09 15:00:00,-128.16710754452015,
2021-09-09 15:30:30,-128.16710754452015,
2021-09-09 23:59:59,-107.89426107710779,c
2021-09-10 00:00:00,-234.1710058390695,
2021-09-10 10:00:00,-93.56377721052695,
2021-09-10 10:30:00,-40.32678209125743,
2021-09-10 12:00:00,-85.92572232196972,
2021-09-10 13:30:00,5.741775726333799,
2021-09-10 15:00:00,-22.649552311188927,
2021-09-10 15:30:30,-22.649552311188927,
2021-09-10 23:59:59,0.0,a
2021-09-13 00:00:00,65.8062391487133,
2021-09-13 10:00:00,233.8435201206389,
2021-09-13 10:30:00,266.6127964681825,
2021-09-13 12:00:00,274.1286440546744,
2021-09-13 13:30:00,217.646557443682,
2021-09-13 15:00:00,216.5372319517137,
2021-09-13 15:30:30,216.5372319517137,
2021-09-13 23:59:59,180.01282993968607,c
2021-09-14 00:00:00,132.416951694021,
2021-09-14 10:00:00,141.29395321137054,
2021-09-14 10:30:00,87.57540536273564,
2021-09-14 12:00:00,50.16855089446608,
2021-09-14 13:30:00,59.11920976781221,
2021-09-14 15:00:00,35.62837135033669,
2021-09-14 15:30:30,35.62837135033669,
2021-09-14 23:59:59,17.849464715671274,c
2021-09-15 00:00:00,13.069234769458035,
2021-09-15 10:00:00,81.62137982588638,
2021-09-15 10:30:00,73.80334222924603,
2021-09-15 12:00:00,83.02514949937631,
2021-09-15 13:30:00,71.44045805629776,
2021-09-15 15:00:00,54.27950332288219,
2021-09-15 15:30:30,54.27950332288219,
2021-09-15 23:59:59,55.68582985978037,c
2021-09-16 00:00:00,54.04594178031266,
2021-09-16 10:00:00,113.74862223033824,
2021-09-16 10:30:00,103.9298288419991,
2021-09-16 12:00:00,123.71782109210517,
2021-09-16 13:30:00,98.2832758569266,
2021-09-16 15:00:00,48.57366540148041,
2021-09-16 15:30:30,48.57366540148041,
2021-09-16 23:59:59,5.0741270887333485,c
2021-09-17 00:00:00,29.1730405619428,
2021-09-17 10:00:00,17.893619387546096,
2021-09-17 10:30:00,26.305022886191637,
2021-09-17 12:00:00,47.40845971854196,
2021-09-17 13:30:00,35.26506180117167,
2021-09-17 15:00:00,58.27119910458214,
2021-09-17 15:30:30,58.27119910458214,
2021-09-17 23:59:59,-49.49940779077269,e
2021-09-20 00:00:00,13.376228367133535,
2021-09-20 10:00:00,-42.15424304096496,
2021-09-20 10:30:00,-10.010190032053288,
2021-09-20 12:00:00,-5.824930393840987,
2021-09-20 13:30:00,-44.94434601915464,
2021-09-20 15:00:00,11.281190544227229,
2021-09-20 15:30:30,11.281190544227229,
2021-09-20 23:59:59,-13.746789243366038,c
2021-09-21 00:00:00,-23.326218539159527,
2021-09-21 10:00:00,-82.50140438314202,
2021-09-21 10:30:00,-47.90577123511457,
2021-09-21 12:00:00,-43.68203164949864,
2021-09-21 13:30:00,-33.018615160391164,
2021-09-21 15:00:00,-71.07786642426345,
2021-09-21 15:30:30,-71.07786642426345,
2021-09-21 23:59:59,-64.15652939758183,c
2021-09-22 00:00:00,-73.58232839034008,
2021-09-22 10:00:00,-60.444457322432754,
2021-09-22 10:30:00,-99.72242503175494,
2021-09-22 12:00:00,-121.26762705316014,
2021-09-22 13:30:00,-105.63656017927633,
2021-09-22 15:00:00,-106.38754135436557,
2021-09-22 15:30:30,-106.38754135436557,
2021-09-22 23:59:59,-128.3439472108107,c
2021-09-23 00:00:00,-150.537862416983,
2021-09-23 10:00:00,-136.02755180527856,
2021-09-23 10:30:00,-149.75678045091627,
2021-09-23 12:00:00,-114.53306971442498,
2021-09-23 13:30:00,-141.19466988335216,
2021-09-23 15:00:00,-154.84867771836616,
2021-09-23 15:30:30,-154.84867771836616,
2021-09-23 23:59:59,-151.95656197767903,c
2021-09-24 00:00:00,-132.27442114059158,
2021-09-24 10:00:00,-25.97315421842086,
2021-09-24 10:30:00,-60.09633882394883,
2021-09-24 12:00:00,-79.24391434061317,
2021-09-24 13:30:00,-98.65687331255367,
2021-09-24 15:00:00,-88.57947997908514,
2021-09-24 15:30:30,-88.57947997908514,
2021-09-24 23:59:59,-96.38772213768425,w
2021-09-27 00:00:00,-52.90743257923623,
2021-09-27 10:00:00,22.02063612958409,
2021-09-27 10:30:00,1.3358567686204879,
2021-09-27 12:00:00,30.196428128935622,
2021-09-27 13:30:00,33.92576727493997,
2021-09-27 15:00:00,50.655213598875434,
2021-09-27 15:30:30,50.655213598875434,
2021-09-27 23:59:59,48.761992344424925,c
2021-09-28 00:00:00,108.341679154129,
2021-09-28 10:00:00,170.0252672458014,
2021-09-28 10:30:00,203.53218601710478,
2021-09-28 12:00:00,234.8133872791318,
2021-09-28 13:30:00,242.03735709842886,
2021-09-28 15:00:00,218.90218779726865,
2021-09-28 15:30:30,218.90218779726865,
2021-09-28 23:59:59,248.4938935902153,c
2021-09-29 00:00:00,168.480651345953,
2021-09-29 10:00:00,216.48130218384722,
2021-09-29 10:30:00,244.12371984653373,
2021-09-29 12:00:00,257.99265129110427,
2021-09-29 13:30:00,277.28394488040726,
2021-09-29 15:00:00,229.8836987290697,
2021-09-29 15:30:30,229.8836987290697,
2021-09-29 23:59:59,248.06636782502233,c
2021-09-30 00:00:00,231.99820361373486,
2021-09-30 10:00:00,235.93948164458607,
2021-09-30 10:30:00,218.93914419095427,
2021-09-30 12:00:00,231.40463479592609,
2021-09-30 13:30:00,214.86624278530235,
2021-09-30 15:00:00,207.60364490067514,
2021-09-30 15:30:30,207.60364490067514,
2021-09-30 23:59:59,191.07705706743718,c
2021-10-01 00:00:00,190.34165371824702,
2021-10-01 10:00:00,228.65997082108333,
2021-10-01 10:30:00,250.95560167948315,
2021-10-01 12:00:00,201.7726942780373,
2021-10-01 13:30:00,199.76338695563754,
2021-10-01 15:00:00,194.7013067664525,
2021-10-01 15:30:30,194.7013067664525,
2021-10-01 23:59:59,191.68068409148236,w
