date,EU_SXXEP6_AD_2022_Q4,meta
2022-11-23 08:00:00,-258.0874253464849,
2022-11-23 10:30:00,-222.34021075048122,
2022-11-23 11:00:00,-218.55722593065002,
2022-11-23 23:59:59,-247.7502813032229,c
2022-11-24 00:00:00,-247.37993585771392,
2022-11-24 03:30:00,-321.42353889789183,
2022-11-24 04:00:00,-376.7137023233413,
2022-11-24 06:00:00,-373.831603589304,
2022-11-24 08:00:00,-379.10682166750394,
2022-11-24 10:30:00,-373.14629564073675,
2022-11-24 11:00:00,-367.715874737748,
2022-11-24 23:59:59,-347.2199287364624,c
2022-11-25 00:00:00,-335.4429317479471,
2022-11-25 03:30:00,-217.38955079369043,
2022-11-25 04:00:00,-285.86869598979183,
2022-11-25 06:00:00,-301.7772758109395,
2022-11-25 08:00:00,-296.2079430434692,
2022-11-25 10:30:00,-279.3668762649654,
2022-11-25 11:00:00,-263.55873042789017,
2022-11-25 23:59:59,-261.67363785677844,w
2022-11-28 00:00:00,-295.11515481721653,
2022-11-28 03:30:00,-209.8986456285411,
2022-11-28 04:00:00,-179.02375197408037,
2022-11-28 06:00:00,-148.9969329616465,
2022-11-28 08:00:00,-150.2684870747803,
2022-11-28 10:30:00,-154.33872217590442,
2022-11-28 11:00:00,-148.27555662338182,
2022-11-28 23:59:59,-157.03902969624596,c
2022-11-29 00:00:00,-144.66242648023353,
2022-11-29 03:30:00,-104.83468965514203,
2022-11-29 04:00:00,-96.46735163917401,
2022-11-29 06:00:00,-103.60833056900037,
2022-11-29 08:00:00,-66.57713711136421,
2022-11-29 10:30:00,-33.17472054896507,
2022-11-29 11:00:00,-29.978136275563884,
2022-11-29 23:59:59,-8.267844725573923,c
2022-11-30 00:00:00,16.480629897605468,
2022-11-30 03:30:00,-33.43218496710642,
2022-11-30 04:00:00,-32.48734746988066,
2022-11-30 06:00:00,1.6921151270676091,
2022-11-30 08:00:00,12.666683105999255,
2022-11-30 10:30:00,4.354547201098285,
2022-11-30 11:00:00,5.383129114957228,
2022-11-30 23:59:59,28.261878761987646,c
2022-12-01 00:00:00,1.584670088787334,
2022-12-01 03:30:00,-32.151707014988915,
2022-12-01 04:00:00,-4.322363638881598,
2022-12-01 06:00:00,-14.08148788392009,
2022-12-01 08:00:00,-1.0536706080274598,
2022-12-01 10:30:00,8.734434372314354,
2022-12-01 11:00:00,0.9789618183936,
2022-12-01 23:59:59,0.0,a
2022-12-02 00:00:00,-9.640197216007891,
2022-12-02 03:30:00,-34.765566760024285,
2022-12-02 04:00:00,-27.609986723551174,
2022-12-02 06:00:00,-6.443448687904038,
2022-12-02 08:00:00,9.31294666133499,
2022-12-02 10:30:00,43.15589877475759,
2022-12-02 11:00:00,43.73894807592569,
2022-12-02 23:59:59,54.652147505580615,w
2022-12-05 00:00:00,56.87065815993128,
2022-12-05 03:30:00,94.8098299338385,
2022-12-05 04:00:00,105.02632491075019,
2022-12-05 06:00:00,123.77771430607208,
2022-12-05 08:00:00,146.4478759422782,
2022-12-05 10:30:00,129.40721741495372,
2022-12-05 11:00:00,142.4015590772001,
2022-12-05 23:59:59,166.756640773267,c
2022-12-06 00:00:00,178.3486683034348,
2022-12-06 03:30:00,216.81935610893106,
2022-12-06 04:00:00,227.75099227206874,
2022-12-06 06:00:00,263.8216008579843,
2022-12-06 08:00:00,274.360423217508,
2022-12-06 10:30:00,307.2378059289167,
2022-12-06 11:00:00,300.32620743875214,
2022-12-06 23:59:59,296.7057195320872,c
0,296.7057195320872,
0,296.7057195320872,
0,296.7057195320872,
0,296.7057195320872,
0,296.7057195320872,
0,296.7057195320872,
0,296.7057195320872,
0,296.7057195320872,
2022-12-07 00:00:00,305.48888516953,
2022-12-07 03:30:00,307.7856121993068,
2022-12-07 04:00:00,292.72356147568007,
2022-12-07 06:00:00,352.23104092014137,
2022-12-07 08:00:00,359.2676978695117,
2022-12-07 10:30:00,335.5323233607123,
2022-12-07 11:00:00,322.1242784177339,
2022-12-07 23:59:59,329.05206261404373,c
2022-12-08 00:00:00,333.23262800173234,
2022-12-08 03:30:00,359.1804024199964,
2022-12-08 04:00:00,373.4031534182577,
2022-12-08 06:00:00,357.19782469743905,
2022-12-08 08:00:00,378.37951197335406,
2022-12-08 10:30:00,328.2444877548551,
2022-12-08 11:00:00,332.3438536893391,
2022-12-08 23:59:59,319.80273579614277,c
2022-12-09 00:00:00,304.67839123792874,
2022-12-09 03:30:00,304.7452120361554,
2022-12-09 04:00:00,303.6986543600624,
2022-12-09 06:00:00,342.9277665355712,
2022-12-09 08:00:00,323.3437453654865,
2022-12-09 10:30:00,360.85201969521586,
2022-12-09 11:00:00,354.5133133102554,
2022-12-09 23:59:59,361.0721024465952,w
2022-12-12 00:00:00,377.33901562376604,
2022-12-12 03:30:00,360.62501747836086,
2022-12-12 04:00:00,378.0095756740393,
2022-12-12 06:00:00,350.9391827416507,
2022-12-12 08:00:00,360.04338379275305,
2022-12-12 10:30:00,393.59519623967935,
2022-12-12 11:00:00,377.7123512553899,
2022-12-12 23:59:59,359.9617021248009,c
2022-12-13 00:00:00,386.0001540686644,
2022-12-13 03:30:00,406.42154150534907,
2022-12-13 04:00:00,422.2944663752605,
2022-12-13 06:00:00,399.9065745059024,
2022-12-13 08:00:00,398.87395349343296,
2022-12-13 10:30:00,419.07047080109896,
2022-12-13 11:00:00,428.56185746929896,
2022-12-13 23:59:59,373.314132626685,c
2022-12-14 00:00:00,400.0975962273633,
2022-12-14 03:30:00,410.34982773061347,
2022-12-14 04:00:00,405.4470751103686,
2022-12-14 06:00:00,441.78693122540017,
2022-12-14 08:00:00,428.03032654834124,
2022-12-14 10:30:00,408.3329540072291,
2022-12-14 11:00:00,408.3661421793963,
2022-12-14 23:59:59,405.4338944303995,c
2022-12-15 00:00:00,430.5409836393601,
2022-12-15 03:30:00,469.27856091169633,
2022-12-15 04:00:00,452.44535409501896,
2022-12-15 06:00:00,454.97374100192474,
2022-12-15 08:00:00,452.9053221042791,
2022-12-15 10:30:00,484.37758503837586,
2022-12-15 11:00:00,475.3347876189637,
2022-12-15 23:59:59,437.8840142176268,c
2022-12-16 00:00:00,446.8269659819939,
2022-12-16 03:30:00,476.0517176644007,
2022-12-16 04:00:00,483.12514090748664,
2022-12-16 06:00:00,452.00432922825803,
2022-12-16 08:00:00,464.6722136122735,
2022-12-16 10:30:00,494.9980252150667,
2022-12-16 11:00:00,478.2768922913674,
2022-12-16 23:59:59,470.24474761386,e
2022-12-19 00:00:00,475.6321705112846,
2022-12-19 03:30:00,504.74032642561906,
2022-12-19 04:00:00,520.5282977975407,
2022-12-19 06:00:00,509.4647302856429,
2022-12-19 08:00:00,504.12912276612406,
2022-12-19 10:30:00,538.9393194274589,
2022-12-19 11:00:00,531.5448341039119,
2022-12-19 23:59:59,535.0100449870538,c
2022-12-20 00:00:00,559.2539337154208,
2022-12-20 03:30:00,510.4265589648776,
2022-12-20 04:00:00,535.8539570967796,
2022-12-20 06:00:00,588.1787791652478,
2022-12-20 08:00:00,594.3831046289483,
2022-12-20 10:30:00,614.2732684265975,
2022-12-20 11:00:00,610.5474495133567,
2022-12-20 23:59:59,590.8660074566287,c
2022-12-21 00:00:00,624.0939733939867,
2022-12-21 03:30:00,611.9825902184175,
2022-12-21 04:00:00,622.0005271070158,
2022-12-21 06:00:00,626.7447800936925,
2022-12-21 08:00:00,636.4482540035556,
2022-12-21 10:30:00,624.7596262666184,
2022-12-21 11:00:00,612.8501931233945,
2022-12-21 23:59:59,624.924696589137,c
2022-12-22 00:00:00,626.3617514260213,
2022-12-22 03:30:00,624.4226043156436,
2022-12-22 04:00:00,612.9825316677361,
2022-12-22 06:00:00,627.060786135758,
2022-12-22 08:00:00,647.0117236676429,
2022-12-22 10:30:00,629.1602409258958,
2022-12-22 11:00:00,634.3106253925084,
2022-12-22 23:59:59,640.9666582127684,c
2022-12-23 00:00:00,618.372703668821,
2022-12-23 03:30:00,600.589094094249,
2022-12-23 04:00:00,605.4891808856983,
2022-12-23 06:00:00,577.3739803161707,
2022-12-23 08:00:00,551.1982834963605,
2022-12-23 10:30:00,575.0211499413176,
2022-12-23 11:00:00,563.908338973556,
2022-12-23 23:59:59,585.1908388923594,w
2022-12-26 00:00:00,585.1908388923594,
2022-12-26 03:30:00,585.1908388923594,
2022-12-26 04:00:00,585.1908388923594,
2022-12-26 06:00:00,585.1908388923594,
2022-12-26 08:00:00,585.1908388923594,
2022-12-26 10:30:00,585.1908388923594,
2022-12-26 11:00:00,585.1908388923594,
2022-12-26 23:59:59,585.1908388923594,c
2022-12-27 00:00:00,600.2945341731024,
2022-12-27 03:30:00,608.4605971127626,
2022-12-27 04:00:00,610.508104301467,
2022-12-27 06:00:00,616.8038091552476,
2022-12-27 08:00:00,622.9181314342336,
2022-12-27 10:30:00,618.4896766597099,
2022-12-27 11:00:00,615.8449416714511,
2022-12-27 23:59:59,601.3392599377703,c
2022-12-28 00:00:00,609.0838226732867,
2022-12-28 03:30:00,611.8643148607089,
2022-12-28 04:00:00,601.1113032523776,
2022-12-28 06:00:00,587.8711081962156,
2022-12-28 08:00:00,627.7027515273312,
2022-12-28 10:30:00,599.4147379922888,
2022-12-28 11:00:00,593.10451668322,
2022-12-28 23:59:59,607.8409704443743,c
2022-12-29 00:00:00,598.5641550507248,
2022-12-29 03:30:00,609.5718565236343,
2022-12-29 04:00:00,618.1621696086972,
2022-12-29 06:00:00,624.5656796784237,
2022-12-29 08:00:00,618.0953809573302,
2022-12-29 10:30:00,588.5507501049965,
2022-12-29 11:00:00,576.6497354511953,
2022-12-29 23:59:59,561.71342566063,c
2022-12-30 00:00:00,572.158719584399,
2022-12-30 03:30:00,563.3080857400237,
2022-12-30 04:00:00,578.441930504081,
2022-12-30 06:00:00,553.6442443629558,
2022-12-30 08:00:00,557.2658279265925,
2022-12-30 10:30:00,567.9117571177508,
2022-12-30 11:00:00,564.8256426567991,
2022-12-30 23:59:59,544.9368918251998,w
