date,NOBL_2021_Q4,meta
2021-11-03 23:59:59,-8.754510468223483,c
2021-11-04 00:00:00,-25.721942439439918,
2021-11-04 10:00:00,-40.53373660651651,
2021-11-04 10:30:00,-32.151443666728724,
2021-11-04 12:00:00,-27.87670067847542,
2021-11-04 13:30:00,-33.74155914765518,
2021-11-04 15:00:00,-40.02662378784808,
2021-11-04 15:30:30,-40.02662378784808,
2021-11-04 23:59:59,-41.322702596033125,c
2021-11-05 00:00:00,-49.406758109830804,
2021-11-05 10:00:00,-37.41031212374941,
2021-11-05 10:30:00,-39.27111997343367,
2021-11-05 12:00:00,-40.39036881867588,
2021-11-05 13:30:00,-30.79246141047913,
2021-11-05 15:00:00,-37.7124784139302,
2021-11-05 15:30:30,-37.7124784139302,
2021-11-05 23:59:59,-38.93145279555293,w
2021-11-08 00:00:00,-63.98738181340981,
2021-11-08 10:00:00,-67.85151523271706,
2021-11-08 10:30:00,-59.716935058812794,
2021-11-08 12:00:00,-63.75719929221381,
2021-11-08 13:30:00,-56.249174482677574,
2021-11-08 15:00:00,-59.819259006816694,
2021-11-08 15:30:30,-59.819259006816694,
2021-11-08 23:59:59,-52.36867930918295,c
2021-11-09 00:00:00,-37.19271268587187,
2021-11-09 10:00:00,-31.3819857501348,
2021-11-09 10:30:00,-44.70435040635802,
2021-11-09 12:00:00,-36.842588868376225,
2021-11-09 13:30:00,-35.19049525755065,
2021-11-09 15:00:00,-40.19739547842846,
2021-11-09 15:30:30,-40.19739547842846,
2021-11-09 23:59:59,-43.69090206890718,c
2021-11-10 00:00:00,-27.810736224030602,
2021-11-10 10:00:00,-23.838523502547307,
2021-11-10 10:30:00,-18.629243687798773,
2021-11-10 12:00:00,-9.101792677797764,
2021-11-10 13:30:00,-4.380693924876365,
2021-11-10 15:00:00,19.02647545750886,
2021-11-10 15:30:30,19.02647545750886,
2021-11-10 23:59:59,16.667158252905658,c
2021-11-11 00:00:00,11.219336120691088,
2021-11-11 10:00:00,0.383159214288483,
2021-11-11 10:30:00,3.4890664313542334,
2021-11-11 12:00:00,-6.87209173773952,
2021-11-11 13:30:00,-21.26126160839895,
2021-11-11 15:00:00,-25.625660547449154,
2021-11-11 15:30:30,-25.625660547449154,
2021-11-11 23:59:59,-21.751697898414786,c
2021-11-12 00:00:00,-11.358163800509328,
2021-11-12 10:00:00,-15.080285502736164,
2021-11-12 10:30:00,10.401072819568418,
2021-11-12 12:00:00,16.033788490713057,
2021-11-12 13:30:00,6.642751597125471,
2021-11-12 15:00:00,2.0517010713474395,
2021-11-12 15:30:30,2.0517010713474395,
2021-11-12 23:59:59,-2.52455178125377,w
