date,AS_MSCI_EM_HK_SC_2022_Q4,meta
2022-10-06 18:30:00,-317.20269112749014,
2022-10-06 20:00:00,-317.20269112749014,
2022-10-06 23:00:00,-319.7523038507765,
2022-10-06 23:59:59,-334.8687530922431,c
2022-10-07 00:00:00,-319.8603908720606,
2022-10-07 01:00:00,-319.8603908720606,
2022-10-07 02:30:00,-401.62817871035196,
2022-10-07 03:00:00,-402.49577967710763,
2022-10-07 18:30:00,-402.49577967710763,
2022-10-07 20:00:00,-402.49577967710763,
2022-10-07 23:00:00,-402.49577967710763,
2022-10-07 23:59:59,-417.8439621112128,w
2022-10-10 00:00:00,-487.15311399256734,
2022-10-10 01:00:00,-487.15311399256734,
2022-10-10 02:30:00,-474.91149978346004,
2022-10-10 03:00:00,-467.61675660078595,
2022-10-10 18:30:00,-467.61675660078595,
2022-10-10 20:00:00,-467.61675660078595,
2022-10-10 23:00:00,-494.11066482616087,
2022-10-10 23:59:59,-468.675810501976,c
2022-10-11 00:00:00,-473.4561533488341,
2022-10-11 01:00:00,-473.4561533488341,
2022-10-11 02:30:00,-427.50788401412234,
2022-10-11 03:00:00,-448.5430445219431,
2022-10-11 18:30:00,-448.5430445219431,
2022-10-11 20:00:00,-448.5430445219431,
2022-10-11 23:00:00,-391.7038697210497,
2022-10-11 23:59:59,-435.6237985551286,c
2022-10-12 00:00:00,-434.97338530514963,
2022-10-12 01:00:00,-434.97338530514963,
2022-10-12 02:30:00,-431.94556295595106,
2022-10-12 03:00:00,-436.6573867186808,
2022-10-12 18:30:00,-436.6573867186808,
2022-10-12 20:00:00,-436.6573867186808,
2022-10-12 23:00:00,-397.79854059348054,
2022-10-12 23:59:59,-449.4020310473083,c
2022-10-13 00:00:00,-410.388237901336,
2022-10-13 01:00:00,-410.388237901336,
2022-10-13 02:30:00,-425.4451251373875,
2022-10-13 03:00:00,-447.9747343406831,
2022-10-13 18:30:00,-447.9747343406831,
2022-10-13 20:00:00,-447.9747343406831,
2022-10-13 23:00:00,-360.73059985903643,
2022-10-13 23:59:59,-351.29692875097726,c
2022-10-14 00:00:00,-334.6396022699472,
2022-10-14 01:00:00,-334.6396022699472,
2022-10-14 02:30:00,-353.20611341964013,
2022-10-14 03:00:00,-303.17326031599003,
2022-10-14 18:30:00,-303.17326031599003,
2022-10-14 20:00:00,-303.17326031599003,
2022-10-14 23:00:00,-303.17326031599003,
2022-10-14 23:59:59,-240.2236515064721,w
2022-10-17 00:00:00,-197.04891211674698,
2022-10-17 01:00:00,-197.04891211674698,
2022-10-17 02:30:00,-215.9652586147895,
2022-10-17 03:00:00,-222.4425904224999,
2022-10-17 18:30:00,-222.4425904224999,
2022-10-17 20:00:00,-222.4425904224999,
2022-10-17 23:00:00,-64.52568181856833,
2022-10-17 23:59:59,-70.26917016320346,c
2022-10-18 00:00:00,-101.2981439529027,
2022-10-18 01:00:00,-101.2981439529027,
2022-10-18 02:30:00,-108.34887405324628,
2022-10-18 03:00:00,-97.48662552723528,
2022-10-18 18:30:00,-97.48662552723528,
2022-10-18 20:00:00,-97.48662552723528,
2022-10-18 23:00:00,-78.58500874645944,
2022-10-18 23:59:59,-69.78285211398992,c
2022-10-19 00:00:00,-80.46535222299599,
2022-10-19 01:00:00,-80.46535222299599,
2022-10-19 02:30:00,-23.43788766138192,
2022-10-19 03:00:00,-19.713903578532552,
2022-10-19 18:30:00,-19.713903578532552,
2022-10-19 20:00:00,-19.713903578532552,
2022-10-19 23:00:00,55.621182913597295,
2022-10-19 23:59:59,27.1536075514432,c
2022-10-20 00:00:00,24.56549598204049,
2022-10-20 01:00:00,24.56549598204049,
2022-10-20 02:30:00,-31.048427875005302,
2022-10-20 03:00:00,-20.6605372575263,
2022-10-20 18:30:00,-20.6605372575263,
2022-10-20 20:00:00,-20.6605372575263,
2022-10-20 23:00:00,26.669626667295233,
2022-10-20 23:59:59,-5.528801416729493,c
2022-10-21 00:00:00,-27.564258842506774,
2022-10-21 01:00:00,-27.564258842506774,
2022-10-21 02:30:00,1.4464931147711013,
2022-10-21 03:00:00,-28.216302185703796,
2022-10-21 18:30:00,-28.216302185703796,
2022-10-21 20:00:00,-28.216302185703796,
2022-10-21 23:00:00,-28.216302185703796,
2022-10-21 23:59:59,-24.05726789869277,w
2022-10-24 00:00:00,26.00140071803628,
2022-10-24 01:00:00,26.00140071803628,
2022-10-24 02:30:00,31.451013111299744,
2022-10-24 03:00:00,4.555976786062047,
2022-10-24 18:30:00,4.555976786062047,
2022-10-24 20:00:00,4.555976786062047,
2022-10-24 23:00:00,14.839675519870184,
2022-10-24 23:59:59,32.14410822877119,c
2022-10-25 00:00:00,4.648115840889659,
2022-10-25 01:00:00,4.648115840889659,
2022-10-25 02:30:00,-33.39236960845682,
2022-10-25 03:00:00,-8.017623030164145,
2022-10-25 18:30:00,-8.017623030164145,
2022-10-25 20:00:00,-8.017623030164145,
2022-10-25 23:00:00,18.46541051324266,
2022-10-25 23:59:59,27.728957731709556,c
2022-10-26 00:00:00,28.350811610413757,
2022-10-26 01:00:00,28.350811610413757,
2022-10-26 02:30:00,48.63226100097131,
2022-10-26 03:00:00,59.75082139176857,
2022-10-26 18:30:00,59.75082139176857,
2022-10-26 20:00:00,59.75082139176857,
2022-10-26 23:00:00,84.23271199357373,
2022-10-26 23:59:59,103.07086449066799,c
2022-10-27 00:00:00,58.06244434675432,
2022-10-27 01:00:00,58.06244434675432,
2022-10-27 02:30:00,68.08380898841313,
2022-10-27 03:00:00,90.56573168561931,
2022-10-27 18:30:00,90.56573168561931,
2022-10-27 20:00:00,90.56573168561931,
2022-10-27 23:00:00,149.6434953381147,
2022-10-27 23:59:59,111.19964925233455,c
2022-10-28 00:00:00,113.33788648684526,
2022-10-28 01:00:00,113.33788648684526,
2022-10-28 02:30:00,59.76978683979303,
2022-10-28 03:00:00,74.7057294316088,
2022-10-28 18:30:00,74.7057294316088,
2022-10-28 20:00:00,74.7057294316088,
2022-10-28 23:00:00,74.7057294316088,
2022-10-28 23:59:59,58.09300443025211,w
2022-10-31 00:00:00,19.724176890799868,
2022-10-31 01:00:00,19.724176890799868,
2022-10-31 02:30:00,46.39807070894426,
2022-10-31 03:00:00,72.16863090529228,
2022-10-31 18:30:00,72.16863090529228,
2022-10-31 20:00:00,72.16863090529228,
2022-10-31 23:00:00,57.02364109132452,
2022-10-31 23:59:59,38.28991240614096,c
2022-11-01 00:00:00,49.92247986066866,
2022-11-01 01:00:00,49.92247986066866,
2022-11-01 02:30:00,24.572948415912492,
2022-11-01 03:00:00,23.215863329398076,
2022-11-01 18:30:00,23.215863329398076,
2022-11-01 20:00:00,23.215863329398076,
2022-11-01 23:00:00,55.991446669184825,
2022-11-01 23:59:59,90.71252537925511,c
2022-11-02 00:00:00,118.43826560054947,
2022-11-02 01:00:00,118.43826560054947,
2022-11-02 02:30:00,118.43826560054947,
2022-11-02 03:00:00,118.43826560054947,
2022-11-02 18:30:00,118.43826560054947,
2022-11-02 20:00:00,118.43826560054947,
2022-11-02 23:00:00,192.49937153664087,
2022-11-02 23:59:59,167.0668459257529,c
2022-11-03 00:00:00,159.46599165433724,
2022-11-03 01:00:00,159.46599165433724,
2022-11-03 02:30:00,156.55406174692462,
2022-11-03 03:00:00,175.80015863897847,
2022-11-03 18:30:00,175.80015863897847,
2022-11-03 20:00:00,175.80015863897847,
2022-11-03 23:00:00,213.22710453383388,
2022-11-03 23:59:59,175.95200932287344,c
2022-11-04 00:00:00,136.96437901491595,
2022-11-04 01:00:00,136.96437901491595,
2022-11-04 02:30:00,132.98963901708612,
2022-11-04 03:00:00,96.68972462900535,
2022-11-04 18:30:00,96.68972462900535,
2022-11-04 20:00:00,96.68972462900535,
2022-11-04 23:00:00,96.68972462900535,
2022-11-04 23:59:59,170.37960760471174,w
2022-11-07 00:00:00,122.78189779212494,
2022-11-07 01:00:00,144.89063910911284,
2022-11-07 02:30:00,193.3738033239938,
2022-11-07 03:00:00,197.25248975615477,
2022-11-07 18:30:00,197.25248975615477,
2022-11-07 20:00:00,197.25248975615477,
2022-11-07 23:00:00,127.04904966884044,
2022-11-07 23:59:59,127.05717518025563,c
2022-11-08 00:00:00,124.10960855297628,
2022-11-08 01:00:00,114.72919152174609,
2022-11-08 02:30:00,88.18180891030806,
2022-11-08 03:00:00,73.91881442087447,
2022-11-08 18:30:00,73.91881442087447,
2022-11-08 20:00:00,73.91881442087447,
2022-11-08 23:00:00,22.022041525963346,
2022-11-08 23:59:59,22.018647775008844,c
2022-11-09 00:00:00,63.53381786914292,
2022-11-09 01:00:00,42.17627669057197,
2022-11-09 02:30:00,37.037415679570245,
2022-11-09 03:00:00,57.55915246989173,
2022-11-09 18:30:00,57.55915246989173,
2022-11-09 20:00:00,57.55915246989173,
2022-11-09 23:00:00,25.0992743799128,
2022-11-09 23:59:59,25.10774466366263,c
2022-11-10 00:00:00,9.19301590962823,
2022-11-10 01:00:00,-12.188607178555344,
2022-11-10 02:30:00,3.028408667550707,
2022-11-10 03:00:00,13.532465227453145,
2022-11-10 18:30:00,13.532465227453145,
2022-11-10 20:00:00,13.532465227453145,
2022-11-10 23:00:00,0.013013973269892176,
2022-11-10 23:59:59,0.0,a
2022-11-11 00:00:00,80.71609520598531,
2022-11-11 01:00:00,16.31793810564568,
2022-11-11 02:30:00,-7.561334822651986,
2022-11-11 03:00:00,26.20906175395237,
2022-11-11 18:30:00,26.20906175395237,
2022-11-11 20:00:00,26.20906175395237,
2022-11-11 23:00:00,26.20906175395237,
2022-11-11 23:59:59,26.161100190622392,w
2022-11-14 00:00:00,96.47302741340218,
2022-11-14 01:00:00,134.30385379092252,
2022-11-14 02:30:00,168.1702619833011,
2022-11-14 03:00:00,181.65349331064556,
2022-11-14 18:30:00,181.65349331064556,
2022-11-14 20:00:00,181.65349331064556,
2022-11-14 23:00:00,162.73279946581852,
2022-11-14 23:59:59,162.76039830705622,c
2022-11-15 00:00:00,110.933630517045,
2022-11-15 01:00:00,189.23485722504302,
2022-11-15 02:30:00,106.91185196597769,
2022-11-15 03:00:00,118.88168058299152,
2022-11-15 18:30:00,118.88168058299152,
2022-11-15 20:00:00,118.88168058299152,
2022-11-15 23:00:00,160.15127228888593,
2022-11-15 23:59:59,159.34218509284335,c
0,159.34218509284335,
0,159.34218509284335,
0,159.34218509284335,
0,159.34218509284335,
0,159.34218509284335,
0,159.34218509284335,
0,159.34218509284335,
0,159.34218509284335,
0,159.34218509284335,
0,159.34218509284335,
0,159.34218509284335,
0,159.34218509284335,
0,159.34218509284335,
0,159.34218509284335,
0,159.34218509284335,
0,159.34218509284335,
2022-11-16 00:00:00,294.00467859042374,
2022-11-16 01:00:00,301.9522946058968,
2022-11-16 02:30:00,232.59787307161992,
2022-11-16 03:00:00,268.4790354545006,
2022-11-16 18:30:00,268.4790354545006,
2022-11-16 20:00:00,268.4790354545006,
2022-11-16 23:00:00,234.0235260878684,
2022-11-16 23:59:59,234.2044375700517,c
2022-11-17 00:00:00,235.30568988117102,
2022-11-17 01:00:00,228.6487197225149,
2022-11-17 02:30:00,293.51870417083217,
2022-11-17 03:00:00,349.1915590786308,
2022-11-17 18:30:00,349.1915590786308,
2022-11-17 20:00:00,349.1915590786308,
2022-11-17 23:00:00,340.5962275483696,
2022-11-17 23:59:59,341.00437007729204,c
2022-11-18 00:00:00,302.0066426217014,
2022-11-18 01:00:00,273.93933920151767,
2022-11-18 02:30:00,190.02044491288393,
2022-11-18 03:00:00,121.36062824495696,
2022-11-18 18:30:00,121.36062824495696,
2022-11-18 20:00:00,121.36062824495696,
2022-11-18 23:00:00,121.36062824495696,
2022-11-18 23:59:59,120.98914683506621,w
2022-11-21 00:00:00,156.4001670222607,
2022-11-21 01:00:00,125.18698714793129,
2022-11-21 02:30:00,132.1783118407958,
2022-11-21 03:00:00,149.80105553522708,
2022-11-21 18:30:00,149.80105553522708,
2022-11-21 20:00:00,149.80105553522708,
2022-11-21 23:00:00,59.23941738687165,
2022-11-21 23:59:59,58.365019800558,c
2022-11-22 00:00:00,39.83691892386685,
2022-11-22 01:00:00,-34.86192291257771,
2022-11-22 02:30:00,-13.059834755871123,
2022-11-22 03:00:00,1.0317658283370292,
2022-11-22 18:30:00,1.0317658283370292,
2022-11-22 20:00:00,1.0317658283370292,
2022-11-22 23:00:00,-42.96937128589491,
2022-11-22 23:59:59,-42.35482077140415,c
2022-11-23 00:00:00,-30.62464592596831,
2022-11-23 01:00:00,-42.042591309550915,
2022-11-23 02:30:00,-53.12807699461581,
2022-11-23 03:00:00,-31.155235165863246,
2022-11-23 18:30:00,-31.155235165863246,
2022-11-23 20:00:00,-31.155235165863246,
2022-11-23 23:00:00,-80.2324624335372,
2022-11-23 23:59:59,-80.30405889367483,c
2022-11-24 00:00:00,-33.33551154423691,
2022-11-24 01:00:00,-40.552301487998875,
2022-11-24 02:30:00,-51.58849907278102,
2022-11-24 03:00:00,-42.47655841873012,
2022-11-24 18:30:00,-42.47655841873012,
2022-11-24 20:00:00,-42.47655841873012,
2022-11-24 23:00:00,-107.4768747839791,
2022-11-24 23:59:59,-107.78656495150358,c
2022-11-25 00:00:00,-109.85832801588174,
2022-11-25 01:00:00,-126.35738854265259,
2022-11-25 02:30:00,-140.4569907573777,
2022-11-25 03:00:00,-143.04806125117477,
2022-11-25 18:30:00,-143.04806125117477,
2022-11-25 20:00:00,-143.04806125117477,
2022-11-25 23:00:00,-143.04806125117477,
2022-11-25 23:59:59,-143.1869289775246,w
2022-11-28 00:00:00,-14.87808617974025,
2022-11-28 01:00:00,-29.346906944977604,
2022-11-28 02:30:00,-29.759880652224012,
2022-11-28 03:00:00,-14.611536155258761,
2022-11-28 18:30:00,-14.611536155258761,
2022-11-28 20:00:00,-14.611536155258761,
2022-11-28 23:00:00,-143.19193214980226,
2022-11-28 23:59:59,-143.06256827927473,c
2022-11-29 00:00:00,-129.11576055953338,
2022-11-29 01:00:00,-42.21490127184143,
2022-11-29 02:30:00,-48.65763878907342,
2022-11-29 03:00:00,-109.65382356478335,
2022-11-29 18:30:00,-109.65382356478335,
2022-11-29 20:00:00,-109.65382356478335,
2022-11-29 23:00:00,-35.369807501867456,
2022-11-29 23:59:59,-35.50364850527984,c
2022-11-30 00:00:00,67.73133042689335,
2022-11-30 01:00:00,13.151059435575007,
2022-11-30 02:30:00,77.79204644286483,
2022-11-30 03:00:00,93.30652956199867,
2022-11-30 18:30:00,93.30652956199867,
2022-11-30 20:00:00,93.30652956199867,
2022-11-30 23:00:00,45.37655623393982,
2022-11-30 23:59:59,44.79983762007555,e
2022-12-01 00:00:00,-29.44178651360926,
2022-12-01 01:00:00,20.802073496786193,
2022-12-01 02:30:00,-21.938585229066973,
2022-12-01 03:00:00,-1.7303264809901862,
2022-12-01 18:30:00,-1.7303264809901862,
2022-12-01 20:00:00,-1.7303264809901862,
2022-12-01 23:00:00,102.9900442324257,
2022-12-01 23:59:59,101.975120224472,c
2022-12-02 00:00:00,57.46637025344694,
2022-12-02 01:00:00,64.65264893408187,
2022-12-02 02:30:00,64.29161824503376,
2022-12-02 03:00:00,40.196704881186065,
2022-12-02 18:30:00,40.196704881186065,
2022-12-02 20:00:00,40.196704881186065,
2022-12-02 23:00:00,40.196704881186065,
2022-12-02 23:59:59,40.239198640730365,w
2022-12-05 00:00:00,154.72511022162405,
2022-12-05 01:00:00,194.48146723840205,
2022-12-05 02:30:00,94.41097602066759,
2022-12-05 03:00:00,102.47496452572466,
2022-12-05 18:30:00,102.47496452572466,
2022-12-05 20:00:00,102.47496452572466,
2022-12-05 23:00:00,150.87111604690415,
2022-12-05 23:59:59,149.96525302454927,c
2022-12-06 00:00:00,174.93371912243367,
2022-12-06 01:00:00,144.12599538530912,
2022-12-06 02:30:00,92.24091326880648,
2022-12-06 03:00:00,82.57702501845438,
2022-12-06 18:30:00,82.57702501845438,
2022-12-06 20:00:00,82.57702501845438,
2022-12-06 23:00:00,99.79111224715132,
2022-12-06 23:59:59,99.88540196780968,c
2022-12-07 00:00:00,139.48989568892864,
2022-12-07 01:00:00,134.75382706413177,
2022-12-07 02:30:00,86.72431229214715,
2022-12-07 03:00:00,145.4640064626518,
2022-12-07 18:30:00,145.4640064626518,
2022-12-07 20:00:00,145.4640064626518,
2022-12-07 23:00:00,140.39090931127635,
2022-12-07 23:59:59,140.591580397896,c
2022-12-08 00:00:00,134.5035213584589,
2022-12-08 01:00:00,64.34825499960982,
2022-12-08 02:30:00,106.76634683479858,
2022-12-08 03:00:00,90.31297211748984,
2022-12-08 18:30:00,90.31297211748984,
2022-12-08 20:00:00,90.31297211748984,
2022-12-08 23:00:00,-60.083792447191,
2022-12-08 23:59:59,-60.51178808217452,c
2022-12-09 00:00:00,-23.288022014498665,
2022-12-09 01:00:00,-45.279609335641396,
2022-12-09 02:30:00,-86.1164596974329,
2022-12-09 03:00:00,-74.84909195781421,
2022-12-09 18:30:00,-74.84909195781421,
2022-12-09 20:00:00,-74.84909195781421,
2022-12-09 23:00:00,-74.84909195781421,
2022-12-09 23:59:59,-74.68111304994528,w
2022-12-12 00:00:00,-14.760033472284988,
2022-12-12 01:00:00,-23.165515264099668,
2022-12-12 02:30:00,-56.17274487382957,
2022-12-12 03:00:00,-65.1015989549739,
2022-12-12 18:30:00,-65.1015989549739,
2022-12-12 20:00:00,-65.1015989549739,
2022-12-12 23:00:00,-173.86793397930842,
2022-12-12 23:59:59,-174.51036164935584,c
2022-12-13 00:00:00,-151.86873879670077,
2022-12-13 01:00:00,-121.69273295373029,
2022-12-13 02:30:00,-124.7411043727052,
2022-12-13 03:00:00,-116.28912326858608,
2022-12-13 18:30:00,-116.28912326858608,
2022-12-13 20:00:00,-116.28912326858608,
2022-12-13 23:00:00,-274.1569699149826,
2022-12-13 23:59:59,-274.1402267104423,c
2022-12-14 00:00:00,-244.6173222572325,
2022-12-14 01:00:00,-275.1775448149139,
2022-12-14 02:30:00,-277.3290040347749,
2022-12-14 03:00:00,-237.6572894646706,
2022-12-14 18:30:00,-237.6572894646706,
2022-12-14 20:00:00,-237.6572894646706,
2022-12-14 23:00:00,-155.89194906505992,
2022-12-14 23:59:59,-156.06301049143934,c
2022-12-15 00:00:00,-191.51001458303233,
2022-12-15 01:00:00,-214.68822134507622,
2022-12-15 02:30:00,-210.49281947557233,
2022-12-15 03:00:00,-184.989418813719,
2022-12-15 18:30:00,-184.989418813719,
2022-12-15 20:00:00,-184.989418813719,
2022-12-15 23:00:00,-197.34729337086162,
2022-12-15 23:59:59,-197.49235868109503,c
2022-12-16 00:00:00,-182.67477148376918,
2022-12-16 01:00:00,-199.01887604813538,
2022-12-16 02:30:00,-187.54548019333293,
2022-12-16 03:00:00,-169.87354612849617,
2022-12-16 18:30:00,-169.87354612849617,
2022-12-16 20:00:00,-169.87354612849617,
2022-12-16 23:00:00,-169.87354612849617,
2022-12-16 23:59:59,-169.85163011433758,w
2022-12-19 00:00:00,-279.91156986606586,
2022-12-19 01:00:00,-263.4369337742129,
2022-12-19 02:30:00,-239.91006595429252,
2022-12-19 03:00:00,-260.921107990995,
2022-12-19 18:30:00,-260.921107990995,
2022-12-19 20:00:00,-260.921107990995,
2022-12-19 23:00:00,-295.4054417666212,
2022-12-19 23:59:59,-295.4220461560259,c
2022-12-20 00:00:00,-245.39390856791306,
2022-12-20 01:00:00,-277.14370698013954,
2022-12-20 02:30:00,-265.99635412315126,
2022-12-20 03:00:00,-284.5558659996654,
2022-12-20 18:30:00,-284.5558659996654,
2022-12-20 20:00:00,-284.5558659996654,
2022-12-20 23:00:00,-261.0131805214944,
2022-12-20 23:59:59,-260.9233117404211,c
2022-12-21 00:00:00,-241.072585910829,
2022-12-21 01:00:00,-231.36205138355007,
2022-12-21 02:30:00,-249.25698675184566,
2022-12-21 03:00:00,-244.40320985025545,
2022-12-21 18:30:00,-244.40320985025545,
2022-12-21 20:00:00,-244.40320985025545,
2022-12-21 23:00:00,-208.75120248972496,
2022-12-21 23:59:59,-208.59806374430025,c
2022-12-22 00:00:00,-226.0543557286834,
2022-12-22 01:00:00,-285.5367553952813,
2022-12-22 02:30:00,-300.3892365834952,
2022-12-22 03:00:00,-291.30504625674325,
2022-12-22 18:30:00,-291.30504625674325,
2022-12-22 20:00:00,-291.30504625674325,
2022-12-22 23:00:00,-297.29448108571796,
2022-12-22 23:59:59,-297.1533062361808,c
2022-12-23 00:00:00,-236.25738017268446,
2022-12-23 01:00:00,-219.22686904761952,
2022-12-23 02:30:00,-221.27023969462215,
2022-12-23 03:00:00,-275.3171008081907,
2022-12-23 18:30:00,-275.3171008081907,
2022-12-23 20:00:00,-275.3171008081907,
2022-12-23 23:00:00,-275.3171008081907,
2022-12-23 23:59:59,-275.2355749145289,w
2022-12-26 00:00:00,-275.2355749145289,
2022-12-26 01:00:00,-275.2355749145289,
2022-12-26 02:30:00,-275.2355749145289,
2022-12-26 03:00:00,-275.2355749145289,
2022-12-26 18:30:00,-275.2355749145289,
2022-12-26 20:00:00,-275.2355749145289,
2022-12-26 23:00:00,-275.2355749145289,
2022-12-26 23:59:59,-275.2355749145289,c
2022-12-27 00:00:00,-275.2355749145289,
2022-12-27 01:00:00,-275.2355749145289,
2022-12-27 02:30:00,-275.2355749145289,
2022-12-27 03:00:00,-275.2355749145289,
2022-12-27 18:30:00,-275.2355749145289,
2022-12-27 20:00:00,-275.2355749145289,
2022-12-27 23:00:00,-216.77831896541187,
2022-12-27 23:59:59,-216.77831896541187,c
2022-12-28 00:00:00,-232.4016687427715,
2022-12-28 01:00:00,-225.4130963232809,
2022-12-28 02:30:00,-233.03996909686202,
2022-12-28 03:00:00,-223.14639360435456,
2022-12-28 18:30:00,-223.14639360435456,
2022-12-28 20:00:00,-223.14639360435456,
2022-12-28 23:00:00,-223.14639360435456,
2022-12-28 23:59:59,-223.59817742235532,c
