date,CAD_TSX_2021_Q3,meta
2021-08-20 00:00:00,-312.36242680279014,
2021-08-20 10:00:00,-285.5761848664956,
2021-08-20 10:30:00,-289.782021820746,
2021-08-20 12:00:00,-276.4135576630678,
2021-08-20 13:30:00,-274.0053879444376,
2021-08-20 15:00:00,-271.8324297882041,
2021-08-20 15:30:30,-271.8324297882041,
2021-08-20 23:59:59,-274.9261646668226,w
2021-08-23 00:00:00,-241.56997947272066,
2021-08-23 10:00:00,-211.99568431608316,
2021-08-23 10:30:00,-215.75277711165234,
2021-08-23 12:00:00,-222.3143982436635,
2021-08-23 13:30:00,-210.20436048581314,
2021-08-23 15:00:00,-206.9288031289475,
2021-08-23 15:30:30,-206.9288031289475,
2021-08-23 23:59:59,-206.1864135519413,c
2021-08-24 00:00:00,-186.05291289268644,
2021-08-24 10:00:00,-173.06078803943808,
2021-08-24 10:30:00,-169.22442582318388,
2021-08-24 12:00:00,-155.68057511109703,
2021-08-24 13:30:00,-147.46217593705478,
2021-08-24 15:00:00,-139.75594543523584,
2021-08-24 15:30:30,-139.75594543523584,
2021-08-24 23:59:59,-145.85514213465717,c
2021-08-25 00:00:00,-168.78938355819446,
2021-08-25 10:00:00,-146.5835975416394,
2021-08-25 10:30:00,-130.06996943064394,
2021-08-25 12:00:00,-126.30010336849023,
2021-08-25 13:30:00,-122.69887836022224,
2021-08-25 15:00:00,-108.75874084036207,
2021-08-25 15:30:30,-108.75874084036207,
2021-08-25 23:59:59,-110.70426499998155,c
2021-08-26 00:00:00,-121.12005557766133,
2021-08-26 10:00:00,-108.0026845698851,
2021-08-26 10:30:00,-115.93944928446751,
2021-08-26 12:00:00,-115.55978969132934,
2021-08-26 13:30:00,-115.80416944943283,
2021-08-26 15:00:00,-121.34023737376094,
2021-08-26 15:30:30,-121.34023737376094,
2021-08-26 23:59:59,-125.35072286838113,c
2021-08-27 00:00:00,-125.0772418880398,
2021-08-27 10:00:00,-102.48544453392265,
2021-08-27 10:30:00,-81.35307598533973,
2021-08-27 12:00:00,-64.0493510282356,
2021-08-27 13:30:00,-64.0025129332173,
2021-08-27 15:00:00,-51.37492899048482,
2021-08-27 15:30:30,-51.37492899048482,
2021-08-27 23:59:59,-66.06043750759875,w
2021-08-30 00:00:00,-44.245759783271524,
2021-08-30 10:00:00,-25.605448584344117,
2021-08-30 10:30:00,-5.912026730379921,
2021-08-30 12:00:00,-18.480323666329127,
2021-08-30 13:30:00,6.056443895270945,
2021-08-30 15:00:00,8.23651545345524,
2021-08-30 15:30:30,8.23651545345524,
2021-08-30 23:59:59,7.789706440666237,c
2021-08-31 00:00:00,-3.7751627693389764,
2021-08-31 10:00:00,-24.17994426027758,
2021-08-31 10:30:00,-23.302183739175803,
2021-08-31 12:00:00,-8.775562243927766,
2021-08-31 13:30:00,-58.09640293089501,
2021-08-31 15:00:00,-43.262321234164915,
2021-08-31 15:30:30,-43.262321234164915,m
2021-08-31 23:59:59,-25.656229670713287,c
2021-09-01 00:00:00,6.682429132747757,
2021-09-01 10:00:00,-78.78824490175737,
2021-09-01 10:30:00,-63.21107167068726,
2021-09-01 12:00:00,-53.3318002372273,
2021-09-01 13:30:00,-25.88929512807283,
2021-09-01 15:00:00,-17.01276879704608,
2021-09-01 15:30:30,-17.01276879704608,
2021-09-01 23:59:59,-5.94525330641568,c
2021-09-02 00:00:00,3.378424333389603,
2021-09-02 10:00:00,14.074063602980345,
2021-09-02 10:30:00,-9.026420957304026,
2021-09-02 12:00:00,-14.534713253161954,
2021-09-02 13:30:00,-22.3991987276994,
2021-09-02 15:00:00,-20.00730477167599,
2021-09-02 15:30:30,-20.00730477167599,
2021-09-02 23:59:59,-22.727361110117386,c
2021-09-03 00:00:00,-15.71546578416951,
2021-09-03 10:00:00,-30.30033954839132,
2021-09-03 10:30:00,-49.38924907436774,
2021-09-03 12:00:00,-37.155679794094,
2021-09-03 13:30:00,-27.78965184099252,
2021-09-03 15:00:00,-5.8950964671793145,
2021-09-03 15:30:30,-5.8950964671793145,
2021-09-03 23:59:59,0.0,a
2021-09-06 00:00:00,0.0,
2021-09-06 10:00:00,0.0,
2021-09-06 10:30:00,0.0,
2021-09-06 12:00:00,0.0,
2021-09-06 13:30:00,0.0,
2021-09-06 15:00:00,0.0,
2021-09-06 15:30:30,0.0,
2021-09-06 23:59:59,0.0,c
2021-09-07 00:00:00,30.43795922817094,
2021-09-07 10:00:00,14.720268993360605,
2021-09-07 10:30:00,24.495524175749438,
2021-09-07 12:00:00,28.598086924374115,
2021-09-07 13:30:00,50.747283061763824,
2021-09-07 15:00:00,56.1063969378813,
2021-09-07 15:30:30,56.1063969378813,
2021-09-07 23:59:59,55.11017463532335,c
2021-09-08 00:00:00,72.5464608915471,
2021-09-08 10:00:00,60.19184679889088,
2021-09-08 10:30:00,48.43775080799162,
2021-09-08 12:00:00,11.160635493002246,
2021-09-08 13:30:00,45.31885206437744,
2021-09-08 15:00:00,26.30167660011307,
2021-09-08 15:30:30,26.30167660011307,
2021-09-08 23:59:59,10.64582960151472,c
2021-09-09 00:00:00,18.69183551608819,
2021-09-09 10:00:00,49.117035168033226,
2021-09-09 10:30:00,70.03675911851758,
2021-09-09 12:00:00,54.609956710139386,
2021-09-09 13:30:00,71.72547535442709,
2021-09-09 15:00:00,85.56577655280569,
2021-09-09 15:30:30,85.56577655280569,
2021-09-09 23:59:59,81.79157329069972,c
2021-09-10 00:00:00,104.8318512956431,
2021-09-10 10:00:00,112.41515788330605,
2021-09-10 10:30:00,96.94079380529217,
2021-09-10 12:00:00,104.19810134124964,
2021-09-10 13:30:00,109.2347955990034,
2021-09-10 15:00:00,105.46734832271454,
2021-09-10 15:30:30,105.46734832271454,
2021-09-10 23:59:59,113.42984061937489,w
2021-09-13 00:00:00,124.96815674375443,
2021-09-13 10:00:00,74.34879703342892,
2021-09-13 10:30:00,75.10494453122055,
2021-09-13 12:00:00,89.54406573266863,
2021-09-13 13:30:00,98.46807722792482,
2021-09-13 15:00:00,103.69101661803472,
2021-09-13 15:30:30,103.69101661803472,
2021-09-13 23:59:59,108.97955023395764,c
2021-09-14 00:00:00,124.3825350439513,
2021-09-14 10:00:00,133.82722814074202,
2021-09-14 10:30:00,129.07680502401377,
2021-09-14 12:00:00,133.32377505244938,
2021-09-14 13:30:00,139.21440202978124,
2021-09-14 15:00:00,139.06743472229402,
2021-09-14 15:30:30,139.06743472229402,
2021-09-14 23:59:59,152.19705642882445,c
2021-09-15 00:00:00,128.53638863654305,
2021-09-15 10:00:00,131.14422951840265,
2021-09-15 10:30:00,133.17145343641096,
2021-09-15 12:00:00,143.93913397902668,
2021-09-15 13:30:00,154.8001685929819,
2021-09-15 15:00:00,172.0288296432094,
2021-09-15 15:30:30,172.0288296432094,
2021-09-15 23:59:59,177.27390501332036,c
2021-09-16 00:00:00,166.93491015381926,
2021-09-16 10:00:00,153.8093456177155,
2021-09-16 10:30:00,155.91173147218524,
2021-09-16 12:00:00,152.47932410025055,
2021-09-16 13:30:00,171.82471184440635,
2021-09-16 15:00:00,181.5505486902009,
2021-09-16 15:30:30,181.5505486902009,
2021-09-16 23:59:59,185.59973996769781,c
2021-09-17 00:00:00,181.10073628796056,
2021-09-17 10:00:00,163.17374251810793,
2021-09-17 10:30:00,142.64547882584236,
2021-09-17 12:00:00,123.19012100409736,
2021-09-17 13:30:00,144.94287908281046,
2021-09-17 15:00:00,134.9755654062102,
2021-09-17 15:30:30,134.9755654062102,
2021-09-17 23:59:59,143.89912989364757,e
2021-09-20 00:00:00,36.26029297651701,
2021-09-20 10:00:00,116.72588485867914,
2021-09-20 10:30:00,83.07529587602039,
2021-09-20 12:00:00,100.63729635597633,
2021-09-20 13:30:00,117.62136557786118,
2021-09-20 15:00:00,107.00402720064665,
2021-09-20 15:30:30,107.00402720064665,
2021-09-20 23:59:59,118.56559369059471,c
2021-09-21 00:00:00,132.9815282667729,
2021-09-21 10:00:00,132.98785086859368,
2021-09-21 10:30:00,130.5624049727511,
2021-09-21 12:00:00,142.64690828657615,
2021-09-21 13:30:00,142.92356211828496,
2021-09-21 15:00:00,139.02729265554945,
2021-09-21 15:30:30,139.02729265554945,
2021-09-21 23:59:59,138.0292219633675,c
2021-09-22 00:00:00,119.30011588964874,
2021-09-22 10:00:00,149.93238529122686,
2021-09-22 10:30:00,159.40870014511938,
2021-09-22 12:00:00,174.67230602338452,
2021-09-22 13:30:00,178.17814845595535,
2021-09-22 15:00:00,156.24152352147848,
2021-09-22 15:30:30,156.24152352147848,
2021-09-22 23:59:59,166.1458032470788,c
2021-09-23 00:00:00,198.61049933607194,
2021-09-23 10:00:00,159.38392227543136,
2021-09-23 10:30:00,150.18320729069376,
2021-09-23 12:00:00,173.4085079759202,
2021-09-23 13:30:00,195.83975047519618,
2021-09-23 15:00:00,185.79956294633587,
2021-09-23 15:30:30,185.79956294633587,
2021-09-23 23:59:59,181.50475155333538,c
2021-09-24 00:00:00,186.41079529310593,
2021-09-24 10:00:00,154.708061188775,
2021-09-24 10:30:00,155.0985897156279,
2021-09-24 12:00:00,158.16632963720622,
2021-09-24 13:30:00,167.23389768230425,
2021-09-24 15:00:00,164.09149121651876,
2021-09-24 15:30:30,164.09149121651876,
2021-09-24 23:59:59,162.77222170307084,w
2021-09-27 00:00:00,164.61657992181847,
2021-09-27 10:00:00,143.70545623853343,
2021-09-27 10:30:00,161.11717023165386,
2021-09-27 12:00:00,159.57282466691333,
2021-09-27 13:30:00,151.42888341193407,
2021-09-27 15:00:00,148.18992752218946,
2021-09-27 15:30:30,148.18992752218946,
2021-09-27 23:59:59,136.30064498641354,c
2021-09-28 00:00:00,102.10451857384749,
2021-09-28 10:00:00,83.7409181600134,
2021-09-28 10:30:00,50.89206318450795,
2021-09-28 12:00:00,71.90570107918393,
2021-09-28 13:30:00,69.91067124318909,
2021-09-28 15:00:00,64.16358653520228,
2021-09-28 15:30:30,64.16358653520228,
2021-09-28 23:59:59,49.64450761538342,c
2021-09-29 00:00:00,35.58544049978491,
2021-09-29 10:00:00,50.73330831084536,
2021-09-29 10:30:00,10.888551678817635,
2021-09-29 12:00:00,19.970984412260805,
2021-09-29 13:30:00,26.67404810080461,
2021-09-29 15:00:00,11.198862307085278,
2021-09-29 15:30:30,11.198862307085278,
2021-09-29 23:59:59,5.832185697281716,c
2021-09-30 00:00:00,6.940390028614502,
2021-09-30 10:00:00,55.33191909744903,
2021-09-30 10:30:00,55.129503686400426,
2021-09-30 12:00:00,46.528319170727286,
2021-09-30 13:30:00,11.331654535561483,
2021-09-30 15:00:00,42.81995497824539,
2021-09-30 15:30:30,42.81995497824539,
2021-09-30 23:59:59,41.64416324050433,c
2021-10-01 00:00:00,50.23270087484673,
2021-10-01 10:00:00,31.316166898571396,
2021-10-01 10:30:00,25.000618785654183,
2021-10-01 12:00:00,18.90654973080416,
2021-10-01 13:30:00,41.94937515981928,
2021-10-01 15:00:00,39.69324546502139,
2021-10-01 15:30:30,39.69324546502139,
