date,MID_HEDGED_2023_Q1,meta
2023-01-27 00:00:00,-222.64720600053047,
2023-01-27 10:00:00,-240.65829857893183,
2023-01-27 10:30:00,-234.79805500507248,
2023-01-27 12:00:00,-222.73510900827333,
2023-01-27 13:30:00,-220.66480104782,
2023-01-27 15:00:00,-217.18747193039914,
2023-01-27 15:30:30,-217.18747193039914,
2023-01-27 23:59:59,-220.31521544095958,w
2023-01-30 00:00:00,-211.2674983107019,
2023-01-30 10:00:00,-207.17843205169052,
2023-01-30 10:30:00,-209.45178011731863,
2023-01-30 12:00:00,-212.47894898677347,
2023-01-30 13:30:00,-207.5183010895809,
2023-01-30 15:00:00,-206.91708388704703,
2023-01-30 15:30:30,-206.91708388704703,
2023-01-30 23:59:59,-211.50456424734554,c
2023-01-31 00:00:00,-229.2474568482695,
2023-01-31 10:00:00,-197.9178804217155,
2023-01-31 10:30:00,-199.7891873041437,
2023-01-31 12:00:00,-188.96514861139468,
2023-01-31 13:30:00,-190.12493456917193,
2023-01-31 15:00:00,-182.7104960384634,
2023-01-31 15:30:30,-182.7104960384634,
2023-01-31 23:59:59,-196.38845265350201,c
2023-02-01 00:00:00,-204.96767716352622,
2023-02-01 10:00:00,-240.6385159317849,
2023-02-01 10:30:00,-245.8914636762875,
2023-02-01 12:00:00,-250.64018224719706,
2023-02-01 13:30:00,-233.21938818532766,
2023-02-01 15:00:00,-222.4648264007022,
2023-02-01 15:30:30,-222.4648264007022,
2023-02-01 23:59:59,-220.67125503035055,c
2023-02-02 00:00:00,-241.06181386544782,
2023-02-02 10:00:00,-206.24313365865703,
2023-02-02 10:30:00,-206.7676257295803,
2023-02-02 12:00:00,-207.17956903972558,
2023-02-02 13:30:00,-237.99187136377103,
2023-02-02 15:00:00,-251.44566849552717,
2023-02-02 15:30:30,-251.44566849552717,
2023-02-02 23:59:59,-237.41825420104175,c
2023-02-03 00:00:00,-253.07101140327856,
2023-02-03 10:00:00,-250.94367834941482,
2023-02-03 10:30:00,-261.07095462833945,
2023-02-03 12:00:00,-252.3895217073978,
