date,MLPA_2022_Q2,meta
2022-05-02 00:00:00,118.72246144277744,
2022-05-02 10:00:00,106.00491351956134,
2022-05-02 10:30:00,80.0235582830428,
2022-05-02 12:00:00,91.67069026989145,
2022-05-02 13:30:00,86.04065536131066,
2022-05-02 15:00:00,90.38027058281148,
2022-05-02 15:30:30,90.38027058281148,
2022-05-02 23:59:59,89.10477259211291,c
2022-05-03 00:00:00,73.4004711047919,
2022-05-03 10:00:00,70.10458405703446,
2022-05-03 10:30:00,75.30557580152185,
2022-05-03 12:00:00,97.1195694810433,
2022-05-03 13:30:00,101.96298983036297,
2022-05-03 15:00:00,96.58866198741259,
2022-05-03 15:30:30,96.58866198741259,
2022-05-03 23:59:59,79.99793778448475,c
2022-05-04 00:00:00,74.94312055443811,
2022-05-04 10:00:00,54.320916339901714,
2022-05-04 10:30:00,38.37705630365042,
2022-05-04 12:00:00,27.974966734992222,
2022-05-04 13:30:00,25.190851609437004,
2022-05-04 15:00:00,45.32854164619471,
2022-05-04 15:30:30,45.32854164619471,
2022-05-04 23:59:59,25.648596236432923,c
2022-05-05 00:00:00,19.48718630550752,
2022-05-05 10:00:00,11.171043346898955,
2022-05-05 10:30:00,-0.9401404698760416,
2022-05-05 12:00:00,-0.09059049427958143,
2022-05-05 13:30:00,27.108954483850653,
2022-05-05 15:00:00,13.00900075989341,
2022-05-05 15:30:30,13.00900075989341,
2022-05-05 23:59:59,23.3560073274258,c
2022-05-06 00:00:00,9.862235896676566,
2022-05-06 10:00:00,20.812678921318707,
2022-05-06 10:30:00,54.783602224506694,
2022-05-06 12:00:00,2.619302554333103,
2022-05-06 13:30:00,5.535225666140718,
2022-05-06 15:00:00,10.078090343240206,
2022-05-06 15:30:30,10.078090343240206,
2022-05-06 23:59:59,13.763145093305297,w
2022-05-09 00:00:00,22.97548331330131,
2022-05-09 10:00:00,1.8391356243215569,
2022-05-09 10:30:00,17.672144594311703,
2022-05-09 12:00:00,1.6260191939026072,
2022-05-09 13:30:00,-3.486600837036235,
2022-05-09 15:00:00,-4.330096309906253,
2022-05-09 15:30:30,-4.330096309906253,
2022-05-09 23:59:59,-4.764137182583909,c
2022-05-10 00:00:00,-4.071521810809031,
2022-05-10 10:00:00,-0.1179847605658324,
2022-05-10 10:30:00,22.054423624421474,
2022-05-10 12:00:00,-1.0603911556196408,
