date,XIND_2022_Q1,meta
2022-02-18 00:00:00,821.8163574269869,
2022-02-18 10:00:00,798.4296420690997,
2022-02-18 10:30:00,778.2147873802194,
2022-02-18 12:00:00,770.7371260631259,
2022-02-18 13:30:00,750.9197596736981,
2022-02-18 15:00:00,800.2945305787631,
2022-02-18 15:30:30,800.2945305787631,
2022-02-18 23:59:59,791.7864527167304,w
2022-02-21 00:00:00,791.7864527167304,
2022-02-21 10:00:00,791.7864527167304,
2022-02-21 10:30:00,791.7864527167304,
2022-02-21 12:00:00,791.7864527167304,
2022-02-21 13:30:00,791.7864527167304,
2022-02-21 15:00:00,791.7864527167304,
2022-02-21 15:30:30,791.7864527167304,
2022-02-21 23:59:59,791.7864527167304,c
2022-02-22 00:00:00,739.8611407767858,
2022-02-22 10:00:00,779.0240334233026,
2022-02-22 10:30:00,805.4791561476978,
2022-02-22 12:00:00,734.003147573147,
2022-02-22 13:30:00,709.4825826257991,
2022-02-22 15:00:00,705.1552476280884,
2022-02-22 15:30:30,705.1552476280884,
2022-02-22 23:59:59,693.7211846785516,c
2022-02-23 00:00:00,734.6851719193954,
2022-02-23 10:00:00,727.3633853312068,
2022-02-23 10:30:00,690.4129571781647,
2022-02-23 12:00:00,638.2127124985843,
2022-02-23 13:30:00,622.7337156735302,
2022-02-23 15:00:00,612.702125794488,
2022-02-23 15:30:30,612.702125794488,
2022-02-23 23:59:59,601.9228086197218,c
2022-02-24 00:00:00,547.8684620035256,
2022-02-24 10:00:00,614.0574996672394,
2022-02-24 10:30:00,655.444830742055,
2022-02-24 12:00:00,672.738022871828,
2022-02-24 13:30:00,720.1870043966566,
2022-02-24 15:00:00,803.5050154441847,
2022-02-24 15:30:30,803.5050154441847,
2022-02-24 23:59:59,851.8490419109849,c
2022-02-25 00:00:00,851.8309669177941,
2022-02-25 10:00:00,803.8567411061152,
2022-02-25 10:30:00,786.5188781257871,
2022-02-25 12:00:00,833.0480735294905,
2022-02-25 13:30:00,779.1484076373935,
2022-02-25 15:00:00,756.73928419277,
2022-02-25 15:30:30,756.73928419277,
2022-02-25 23:59:59,764.5507779799151,w
2022-02-28 00:00:00,735.5320479742276,
2022-02-28 10:00:00,676.6433939385834,
2022-02-28 10:30:00,685.9768369048925,
2022-02-28 12:00:00,730.6028380805102,
2022-02-28 13:30:00,730.0256936611846,
2022-02-28 15:00:00,717.5574878782497,
2022-02-28 15:30:30,717.5574878782497,s
2022-02-28 23:59:59,711.4068606864914,c
2022-03-01 00:00:00,652.1233498642107,
2022-03-01 10:00:00,496.2553809313531,
2022-03-01 10:30:00,537.9831997096353,
2022-03-01 12:00:00,519.2113134670218,
2022-03-01 13:30:00,529.5748608194922,
2022-03-01 15:00:00,491.497181705432,
2022-03-01 15:30:30,491.497181705432,
2022-03-01 23:59:59,455.6802384063361,c
2022-03-02 00:00:00,439.6327196290084,
2022-03-02 10:00:00,397.8467557425047,
2022-03-02 10:30:00,345.7289381373897,
2022-03-02 12:00:00,348.7119805661036,
2022-03-02 13:30:00,334.54322778553507,
2022-03-02 15:00:00,329.9427339756471,
2022-03-02 15:30:30,329.9427339756471,
2022-03-02 23:59:59,313.2215708678343,c
2022-03-03 00:00:00,320.0347104997122,
2022-03-03 10:00:00,169.1308800211976,
2022-03-03 10:30:00,84.47015093159739,
2022-03-03 12:00:00,108.80015467156356,
2022-03-03 13:30:00,57.47246466894062,
2022-03-03 15:00:00,44.900583306014326,
2022-03-03 15:30:30,44.900583306014326,
2022-03-03 23:59:59,63.20710315101819,c
2022-03-04 00:00:00,63.53211952135552,
2022-03-04 10:00:00,19.96219557089941,
2022-03-04 10:30:00,-40.66144602321657,
2022-03-04 12:00:00,-70.90856358192323,
2022-03-04 13:30:00,-145.70621858977196,
2022-03-04 15:00:00,-173.6853302934559,
2022-03-04 15:30:30,-173.6853302934559,
2022-03-04 23:59:59,-167.04116491055302,w
2022-03-07 00:00:00,-138.1438093316486,
2022-03-07 10:00:00,-213.6203885359494,
2022-03-07 10:30:00,-184.88606234899848,
2022-03-07 12:00:00,-73.72361506390124,
2022-03-07 13:30:00,-68.94953157332603,
2022-03-07 15:00:00,-74.37773821785149,
2022-03-07 15:30:30,-74.37773821785149,
2022-03-07 23:59:59,-101.76984694930738,c
2022-03-08 00:00:00,-44.38532180979149,
2022-03-08 10:00:00,-147.11246777448,
2022-03-08 10:30:00,-137.02077517549336,
2022-03-08 12:00:00,-122.23803221914503,
2022-03-08 13:30:00,15.638381122399934,
2022-03-08 15:00:00,2.858422164530637,
2022-03-08 15:30:30,2.858422164530637,
2022-03-08 23:59:59,-40.472945128545064,c
2022-03-09 00:00:00,60.04693232712201,
2022-03-09 10:00:00,128.02643922042336,
2022-03-09 10:30:00,136.36397960668052,
2022-03-09 12:00:00,105.53348997939284,
