date,MSCI_US_SC_STAY_2021_Q4,meta
2021-10-07 00:00:00,161.26295721529002,
2021-10-07 10:00:00,159.3642901648744,
2021-10-07 10:30:00,163.82337584809684,
2021-10-07 12:00:00,168.6598218058095,
2021-10-07 13:30:00,161.13211715038287,
2021-10-07 15:00:00,159.59717146952863,
2021-10-07 15:30:30,159.59717146952863,
2021-10-07 23:59:59,154.9063469484732,c
2021-10-08 00:00:00,144.6051750676962,
2021-10-08 10:00:00,129.2977363856229,
2021-10-08 10:30:00,141.91124594727123,
2021-10-08 12:00:00,109.70677283923263,
2021-10-08 13:30:00,111.60995951377222,
2021-10-08 15:00:00,111.41554800674713,
2021-10-08 15:30:30,111.41554800674713,
2021-10-08 23:59:59,100.60506877808196,w
2021-10-11 00:00:00,93.11925265445016,
2021-10-11 10:00:00,102.64644958013434,
2021-10-11 10:30:00,109.50066492808904,
2021-10-11 12:00:00,122.53962383312657,
2021-10-11 13:30:00,117.79731777233593,
2021-10-11 15:00:00,114.82766171627681,
2021-10-11 15:30:30,114.82766171627681,
2021-10-11 23:59:59,104.34130139135056,c
2021-10-12 00:00:00,118.37281402388446,
2021-10-12 10:00:00,118.18171156547452,
2021-10-12 10:30:00,114.3925539991381,
2021-10-12 12:00:00,106.62879215825771,
2021-10-12 13:30:00,111.47563394911015,
2021-10-12 15:00:00,119.85497675680486,
2021-10-12 15:30:30,119.85497675680486,
2021-10-12 23:59:59,119.24664888372442,c
2021-10-13 00:00:00,131.80848590731048,
2021-10-13 10:00:00,152.32036246048,
2021-10-13 10:30:00,161.58277664232793,
2021-10-13 12:00:00,161.14301383519987,
2021-10-13 13:30:00,163.02410159102195,
2021-10-13 15:00:00,170.72974891055412,
2021-10-13 15:30:30,170.72974891055412,
2021-10-13 23:59:59,165.7228632965903,c
2021-10-14 00:00:00,162.1630494270459,
2021-10-14 10:00:00,201.0733710167708,
2021-10-14 10:30:00,173.79913778328327,
2021-10-14 12:00:00,170.8134371293889,
2021-10-14 13:30:00,171.02223703923238,
2021-10-14 15:00:00,164.74106407905154,
2021-10-14 15:30:30,164.74106407905154,
2021-10-14 23:59:59,162.90614761164812,c
2021-10-15 00:00:00,132.53937405342856,
2021-10-15 10:00:00,115.95512699846648,
2021-10-15 10:30:00,128.94264528532065,
2021-10-15 12:00:00,119.91411196450952,
2021-10-15 13:30:00,118.32266631501552,
2021-10-15 15:00:00,103.76275627064801,
2021-10-15 15:30:30,103.76275627064801,
2021-10-15 23:59:59,113.48065813242819,w
2021-10-18 00:00:00,105.81973593414163,
2021-10-18 10:00:00,105.57695487600355,
2021-10-18 10:30:00,107.02681940564368,
2021-10-18 12:00:00,99.35252188530558,
2021-10-18 13:30:00,114.90757506168202,
2021-10-18 15:00:00,116.88361593082703,
2021-10-18 15:30:30,116.88361593082703,s
2021-10-18 23:59:59,112.21083676439245,c
2021-10-19 00:00:00,122.41322310482747,
2021-10-19 10:00:00,127.84448713533024,
2021-10-19 10:30:00,130.11031113694273,
2021-10-19 12:00:00,139.15800201404835,
2021-10-19 13:30:00,150.01141011667332,
2021-10-19 15:00:00,147.90097698688675,
2021-10-19 15:30:30,147.90097698688675,
2021-10-19 23:59:59,155.13184765896912,c
2021-10-20 00:00:00,161.08416363817392,
2021-10-20 10:00:00,153.62616754876225,
2021-10-20 10:30:00,152.91133075310546,
2021-10-20 12:00:00,160.19547545443993,
2021-10-20 13:30:00,142.33500708523553,
2021-10-20 15:00:00,151.04301258785446,
2021-10-20 15:30:30,151.04301258785446,
2021-10-20 23:59:59,152.00345544721478,c
2021-10-21 00:00:00,128.9524118492341,
2021-10-21 10:00:00,145.61092274297582,
2021-10-21 10:30:00,152.96009379336235,
2021-10-21 12:00:00,145.17661447824761,
2021-10-21 13:30:00,158.47311102733318,
2021-10-21 15:00:00,158.40348268620485,
2021-10-21 15:30:30,158.40348268620485,
2021-10-21 23:59:59,144.18709014146478,c
2021-10-22 00:00:00,132.38697956304236,
2021-10-22 10:00:00,86.92762944566418,
2021-10-22 10:30:00,96.4622421456723,
2021-10-22 12:00:00,84.12412888606994,
2021-10-22 13:30:00,81.76400410642736,
2021-10-22 15:00:00,74.48786507441834,
2021-10-22 15:30:30,74.48786507441834,
2021-10-22 23:59:59,88.71573042884259,w
2021-10-25 00:00:00,94.87374105505404,
2021-10-25 10:00:00,93.8377447238946,
2021-10-25 10:30:00,108.94131340502045,
2021-10-25 12:00:00,102.01569415160172,
2021-10-25 13:30:00,105.51712593279072,
2021-10-25 15:00:00,118.45062440866039,
2021-10-25 15:30:30,118.45062440866039,
2021-10-25 23:59:59,110.2845876870645,c
2021-10-26 00:00:00,116.11825448471231,
2021-10-26 10:00:00,136.08661507791564,
2021-10-26 10:30:00,145.67536282370895,
2021-10-26 12:00:00,144.093644134499,
2021-10-26 13:30:00,131.05036825047893,
2021-10-26 15:00:00,146.00216472090145,
2021-10-26 15:30:30,146.00216472090145,
2021-10-26 23:59:59,147.35355115117298,c
2021-10-27 00:00:00,150.7689769652393,
2021-10-27 10:00:00,154.43622457120858,
2021-10-27 10:30:00,138.393096447467,
2021-10-27 12:00:00,137.21448368339642,
2021-10-27 13:30:00,142.47648997768465,
2021-10-27 15:00:00,140.39408404457396,
2021-10-27 15:30:30,140.39408404457396,
2021-10-27 23:59:59,140.02329549043816,c
2021-10-28 00:00:00,136.1081178991011,
2021-10-28 10:00:00,141.4126128693341,
2021-10-28 10:30:00,147.52940188353557,
2021-10-28 12:00:00,151.7665590669081,
2021-10-28 13:30:00,143.70534893347272,
2021-10-28 15:00:00,145.65033164453018,
2021-10-28 15:30:30,145.65033164453018,
2021-10-28 23:59:59,151.36402468757402,c
2021-10-29 00:00:00,145.27871934558368,
2021-10-29 10:00:00,151.42254556043827,
2021-10-29 10:30:00,147.64072015840088,
2021-10-29 12:00:00,146.6375016549409,
2021-10-29 13:30:00,153.4075939627995,
2021-10-29 15:00:00,146.9229370722196,
2021-10-29 15:30:30,146.9229370722196,
2021-10-29 23:59:59,151.19775863268237,w
2021-11-01 00:00:00,151.4030782268539,
2021-11-01 10:00:00,155.72715854267986,
2021-11-01 10:30:00,168.27787510452188,
2021-11-01 12:00:00,161.16785128558647,
2021-11-01 13:30:00,161.72346791136064,
2021-11-01 15:00:00,160.878682259364,
2021-11-01 15:30:30,160.878682259364,
2021-11-01 23:59:59,167.15837268122797,c
2021-11-02 00:00:00,169.10121889644205,
2021-11-02 10:00:00,120.33049644867012,
2021-11-02 10:30:00,66.86829326760542,
2021-11-02 12:00:00,88.07875825853286,
2021-11-02 13:30:00,54.959294562833506,
2021-11-02 15:00:00,58.71411610301496,
2021-11-02 15:30:30,58.71411610301496,
2021-11-02 23:59:59,59.02807084566449,c
2021-11-03 00:00:00,68.00187489846647,
2021-11-03 10:00:00,65.01358288506823,
2021-11-03 10:30:00,58.16279541915674,
2021-11-03 12:00:00,59.1207413793087,
2021-11-03 13:30:00,59.05846207409384,
2021-11-03 15:00:00,47.308496745404554,
2021-11-03 15:30:30,47.308496745404554,
2021-11-03 23:59:59,49.51010092647333,c
2021-11-04 00:00:00,68.31064786230682,
2021-11-04 10:00:00,62.14100807323746,
2021-11-04 10:30:00,48.498316535864646,
2021-11-04 12:00:00,41.993219974809605,
2021-11-04 13:30:00,35.567173558997524,
2021-11-04 15:00:00,42.37467303397568,
2021-11-04 15:30:30,42.37467303397568,
2021-11-04 23:59:59,44.85537219889105,c
2021-11-05 00:00:00,31.238013651654285,
2021-11-05 10:00:00,26.78410256700235,
2021-11-05 10:30:00,15.177345028092134,
2021-11-05 12:00:00,0.3502403455782428,
2021-11-05 13:30:00,-18.53930268116079,
2021-11-05 15:00:00,-9.296375508816368,
2021-11-05 15:30:30,-9.296375508816368,
2021-11-05 23:59:59,-6.305861779440789,w
2021-11-08 00:00:00,1.5276357010872061,
2021-11-08 10:00:00,28.409493529766905,
2021-11-08 10:30:00,34.15373560128853,
2021-11-08 12:00:00,40.63218644623474,
2021-11-08 13:30:00,53.37022633672521,
2021-11-08 15:00:00,50.51004094375611,
2021-11-08 15:30:30,50.51004094375611,
2021-11-08 23:59:59,47.1040594027167,c
2021-11-09 00:00:00,62.89805035170501,
2021-11-09 10:00:00,14.367080782346193,
2021-11-09 10:30:00,42.49996682470601,
2021-11-09 12:00:00,44.381146016423116,
2021-11-09 13:30:00,43.90432287222211,
