date,AS_MSCI_MINVOL_2022_Q4,meta
2022-10-31 20:00:00,45.37282772466824,
2022-10-31 23:00:00,-12.85576025061755,
2022-10-31 23:59:59,-29.351188640175224,c
2022-11-01 00:00:00,-23.511439381069522,
2022-11-01 01:00:00,-25.97170887552784,
2022-11-01 02:30:00,-28.37921922404439,
2022-11-01 03:00:00,-28.27393048157137,
2022-11-01 18:30:00,-19.66895651564664,
2022-11-01 20:00:00,-19.847378675727214,
2022-11-01 23:00:00,0.1393212312191281,
2022-11-01 23:59:59,-10.06652470328845,c
2022-11-02 00:00:00,-15.293190954262172,
2022-11-02 01:00:00,-15.125729491808215,
2022-11-02 02:30:00,-4.561797872473562,
2022-11-02 03:00:00,-4.520227978363437,
2022-11-02 18:30:00,-4.578140997126866,
2022-11-02 20:00:00,-3.6577264338984605,
2022-11-02 23:00:00,-7.806051146412301,
2022-11-02 23:59:59,-8.642125278392996,c
2022-11-03 00:00:00,-14.71376792993442,
2022-11-03 01:00:00,-14.81831305461219,
2022-11-03 02:30:00,-9.520723927219024,
2022-11-03 03:00:00,-6.79520040132229,
2022-11-03 18:30:00,-10.826342645771092,
2022-11-03 20:00:00,-10.567182803566993,
2022-11-03 23:00:00,30.934120653371792,
2022-11-03 23:59:59,23.904517175370984,c
2022-11-04 00:00:00,37.39311700685812,
2022-11-04 01:00:00,40.469010948057985,
2022-11-04 02:30:00,59.48396879251959,
2022-11-04 03:00:00,59.93406891619679,
2022-11-04 18:30:00,59.93406891619679,
2022-11-04 20:00:00,59.93406891619679,
2022-11-04 23:00:00,59.93406891619679,
2022-11-04 23:59:59,51.90961034106658,w
2022-11-07 00:00:00,75.19855759072652,
2022-11-07 01:00:00,52.86588772193136,
2022-11-07 02:30:00,54.06429493174301,
2022-11-07 03:00:00,60.18842756935874,
2022-11-07 18:30:00,59.688325083059226,
2022-11-07 20:00:00,55.22850663400641,
2022-11-07 23:00:00,61.957209792749836,
2022-11-07 23:59:59,61.061412652493345,c
2022-11-08 00:00:00,66.6141540562412,
2022-11-08 01:00:00,61.50490815326566,
2022-11-08 02:30:00,69.47310490016389,
2022-11-08 03:00:00,72.90349979061057,
2022-11-08 18:30:00,72.33639471441256,
2022-11-08 20:00:00,77.74224932206334,
2022-11-08 23:00:00,85.39596989608754,
2022-11-08 23:59:59,82.52660183564058,c
2022-11-09 00:00:00,73.62125509318776,
2022-11-09 01:00:00,69.33091784231601,
2022-11-09 02:30:00,75.07999048256534,
2022-11-09 03:00:00,78.59074294911306,
2022-11-09 18:30:00,78.597401798168,
2022-11-09 20:00:00,89.09421347964735,
2022-11-09 23:00:00,65.79681994201974,
2022-11-09 23:59:59,59.80477419469889,c
2022-11-10 00:00:00,51.89775580624746,
2022-11-10 01:00:00,46.037712551589266,
2022-11-10 02:30:00,57.79895996275354,
2022-11-10 03:00:00,60.02608217529496,
2022-11-10 18:30:00,59.473322603836095,
2022-11-10 20:00:00,27.808133250216997,
2022-11-10 23:00:00,13.107952740564087,
2022-11-10 23:59:59,13.857466444777401,c
2022-11-11 00:00:00,26.1601409802106,
2022-11-11 01:00:00,31.949631929812313,
2022-11-11 02:30:00,26.52136068550135,
2022-11-11 03:00:00,25.529606292985136,
2022-11-11 18:30:00,25.529606292985136,
2022-11-11 20:00:00,25.529606292985136,
2022-11-11 23:00:00,25.529606292985136,
2022-11-11 23:59:59,25.95242789135318,w
2022-11-14 00:00:00,-47.07024042619105,
2022-11-14 01:00:00,-57.37897299965016,
2022-11-14 02:30:00,-59.16561776894105,
2022-11-14 03:00:00,-56.488740201787095,
2022-11-14 18:30:00,-57.452518353819414,
2022-11-14 20:00:00,-49.869883611521345,
2022-11-14 23:00:00,-46.094368497398136,
2022-11-14 23:59:59,-47.766393130691085,c
2022-11-15 00:00:00,-35.7353717074825,
2022-11-15 01:00:00,-38.982683113530584,
2022-11-15 02:30:00,-42.01224177685526,
2022-11-15 03:00:00,-39.36670412417516,
2022-11-15 18:30:00,-38.45014451348652,
2022-11-15 20:00:00,-39.216167764811416,
2022-11-15 23:00:00,-51.98977326751219,
2022-11-15 23:59:59,-55.46368614017638,c
2022-11-16 00:00:00,-66.20808628788063,
2022-11-16 01:00:00,-78.79217098733898,
2022-11-16 02:30:00,-75.89005545873124,
2022-11-16 03:00:00,-87.82970887928582,
2022-11-16 18:30:00,-87.92005165756632,
2022-11-16 20:00:00,-68.29060780357304,
2022-11-16 23:00:00,-34.73000617169237,
2022-11-16 23:59:59,-35.164068080813195,c
2022-11-17 00:00:00,-34.671240615347415,
2022-11-17 01:00:00,-24.40801061430875,
2022-11-17 02:30:00,-23.82520952930099,
2022-11-17 03:00:00,-30.739529554715773,
2022-11-17 18:30:00,-33.428486336706555,
2022-11-17 20:00:00,-22.910738327558647,
2022-11-17 23:00:00,-8.875999535542178,
2022-11-17 23:59:59,-2.484944277780869,c
2022-11-18 00:00:00,3.9315098146726086,
2022-11-18 01:00:00,6.281557474962483,
2022-11-18 02:30:00,0.9743242895096955,
2022-11-18 03:00:00,0.0394043428200348,
2022-11-18 18:30:00,0.0394043428200348,
2022-11-18 20:00:00,0.0394043428200348,
2022-11-18 23:00:00,0.0394043428200348,
2022-11-18 23:59:59,0.0,a
2022-11-21 00:00:00,8.652849562623942,
2022-11-21 01:00:00,21.5473301224838,
2022-11-21 02:30:00,16.46505029234504,
2022-11-21 03:00:00,24.260202894014583,
2022-11-21 18:30:00,25.267843320416887,
2022-11-21 20:00:00,36.219395506095225,
2022-11-21 23:00:00,78.7028881838969,
2022-11-21 23:59:59,73.94674333371677,c
2022-11-22 00:00:00,72.37398870966354,
2022-11-22 01:00:00,78.12904092252302,
2022-11-22 02:30:00,82.63719898527233,
2022-11-22 03:00:00,75.83003319245381,
2022-11-22 18:30:00,76.09591908751463,
2022-11-22 20:00:00,76.72629305465489,
2022-11-22 23:00:00,104.67061249778271,
2022-11-22 23:59:59,108.47994758634013,c
2022-11-23 00:00:00,111.29759782773726,
2022-11-23 01:00:00,105.15166036966002,
2022-11-23 02:30:00,109.46716558894104,
2022-11-23 03:00:00,106.30659396995543,
2022-11-23 18:30:00,106.00058184679028,
2022-11-23 20:00:00,111.20289590158154,
2022-11-23 23:00:00,121.01002670972593,
2022-11-23 23:59:59,118.18264858638486,c
0,118.18264858638486,
0,118.18264858638486,
0,118.18264858638486,
0,118.18264858638486,
0,118.18264858638486,
0,118.18264858638486,
0,118.18264858638486,
0,118.18264858638486,
0,118.18264858638486,
0,118.18264858638486,
0,118.18264858638486,
0,118.18264858638486,
0,118.18264858638486,
0,118.18264858638486,
0,118.18264858638486,
0,118.18264858638486,
0,118.18264858638486,
0,118.18264858638486,
0,118.18264858638486,
0,118.18264858638486,
0,118.18264858638486,
0,118.18264858638486,
0,118.18264858638486,
0,118.18264858638486,
2022-11-24 00:00:00,120.70436134953934,
2022-11-24 01:00:00,111.17740749515133,
2022-11-24 02:30:00,107.15503585607894,
2022-11-24 03:00:00,109.78868317558135,
2022-11-24 18:30:00,109.57030471312282,
2022-11-24 20:00:00,122.71573648358617,
2022-11-24 23:00:00,128.6343123310694,
2022-11-24 23:59:59,122.03269353842643,c
2022-11-25 00:00:00,119.87396516539502,
2022-11-25 01:00:00,131.21117724043188,
2022-11-25 02:30:00,135.49824681302016,
2022-11-25 03:00:00,124.83316874583716,
2022-11-25 18:30:00,124.83316874583716,
2022-11-25 20:00:00,124.83316874583716,
2022-11-25 23:00:00,124.83316874583716,
2022-11-25 23:59:59,123.51885243225888,w
2022-11-28 00:00:00,19.680934526632427,
2022-11-28 01:00:00,13.107653636988289,
2022-11-28 02:30:00,9.664689745124178,
2022-11-28 03:00:00,4.4425725740561575,
2022-11-28 18:30:00,2.4229851930590485,
2022-11-28 20:00:00,11.767702288972032,
2022-11-28 23:00:00,44.64677316774669,
2022-11-28 23:59:59,45.14093426173531,c
2022-11-29 00:00:00,67.72441497832688,
2022-11-29 01:00:00,56.78244925597846,
2022-11-29 02:30:00,55.60334995070389,
2022-11-29 03:00:00,59.782828105979206,
2022-11-29 18:30:00,58.63092417259668,
2022-11-29 20:00:00,54.836598737518216,
2022-11-29 23:00:00,72.3910312996295,
2022-11-29 23:59:59,72.30254055893784,c
2022-11-30 00:00:00,71.75694593420303,
2022-11-30 01:00:00,88.17638717157752,
2022-11-30 02:30:00,96.9045932562135,
2022-11-30 03:00:00,90.32455871233424,
2022-11-30 18:30:00,87.97114988253088,
2022-11-30 20:00:00,76.23645222857022,
2022-11-30 23:00:00,-2.0087010627767086,
2022-11-30 23:59:59,-3.4185823839670775,e
2022-12-01 00:00:00,-4.027695460003997,
2022-12-01 01:00:00,-3.348093369927483,
2022-12-01 02:30:00,-0.9366605307977807,
2022-12-01 03:00:00,-3.2555599527017876,
2022-12-01 18:30:00,-1.2949448870181186,
2022-12-01 20:00:00,-11.669367129788498,
2022-12-01 23:00:00,-25.049552109492197,
2022-12-01 23:59:59,-30.467463051728373,c
2022-12-02 00:00:00,-25.89479387884603,
2022-12-02 01:00:00,-8.833188192957095,
2022-12-02 02:30:00,-19.568698566061812,
2022-12-02 03:00:00,-30.305598096502763,
2022-12-02 18:30:00,-30.305598096502763,
2022-12-02 20:00:00,-30.305598096502763,
2022-12-02 23:00:00,-30.305598096502763,
2022-12-02 23:59:59,-29.11577844798785,w
2022-12-05 00:00:00,9.72341764421617,
2022-12-05 01:00:00,12.834681398979228,
2022-12-05 02:30:00,10.57481524039531,
2022-12-05 03:00:00,3.749014754648215,
2022-12-05 18:30:00,3.4834621719669485,
2022-12-05 20:00:00,9.098230371826048,
2022-12-05 23:00:00,53.55901455962794,
2022-12-05 23:59:59,48.52535601232421,c
2022-12-06 00:00:00,52.640574072571326,
2022-12-06 01:00:00,47.854976345988234,
2022-12-06 02:30:00,35.30215977603757,
2022-12-06 03:00:00,46.526479285977985,
2022-12-06 18:30:00,47.995970696995755,
2022-12-06 20:00:00,55.49695158213717,
2022-12-06 23:00:00,52.64877862879621,
2022-12-06 23:59:59,53.3297408374151,c
2022-12-07 00:00:00,61.43914755405831,
2022-12-07 01:00:00,80.7266622196812,
2022-12-07 02:30:00,51.7950814199603,
2022-12-07 03:00:00,40.14407398561434,
2022-12-07 18:30:00,39.39981479207563,
2022-12-07 20:00:00,45.509721787680064,
2022-12-07 23:00:00,69.01057085648472,
2022-12-07 23:59:59,72.62538757294533,c
2022-12-08 00:00:00,86.9825562527385,
2022-12-08 01:00:00,92.63703792507567,
2022-12-08 02:30:00,92.8613338609598,
2022-12-08 03:00:00,93.9138605930134,
2022-12-08 18:30:00,94.5106933470206,
2022-12-08 20:00:00,99.54642482050895,
2022-12-08 23:00:00,44.59254792877118,
2022-12-08 23:59:59,39.72602929470895,c
2022-12-09 00:00:00,28.0060033438167,
2022-12-09 01:00:00,14.39901131732995,
2022-12-09 02:30:00,29.25035677000369,
2022-12-09 03:00:00,41.2073236163983,
2022-12-09 18:30:00,41.2073236163983,
2022-12-09 20:00:00,41.2073236163983,
2022-12-09 23:00:00,41.2073236163983,
2022-12-09 23:59:59,43.02475581891349,w
2022-12-12 00:00:00,49.28891572359362,
2022-12-12 01:00:00,44.67616850182594,
2022-12-12 02:30:00,54.629944420280026,
2022-12-12 03:00:00,57.761235222988034,
2022-12-12 18:30:00,57.38939013689151,
2022-12-12 20:00:00,62.9759394333073,
2022-12-12 23:00:00,81.44905119970736,
2022-12-12 23:59:59,80.05990637940249,c
2022-12-13 00:00:00,85.86142678819715,
2022-12-13 01:00:00,104.35494668686351,
2022-12-13 02:30:00,112.17842118772887,
2022-12-13 03:00:00,107.29462209196299,
2022-12-13 18:30:00,105.96140644422985,
2022-12-13 20:00:00,110.36064841612642,
2022-12-13 23:00:00,89.72847544399656,
2022-12-13 23:59:59,88.98126007708379,c
2022-12-14 00:00:00,98.39995174727756,
2022-12-14 01:00:00,107.38893333539545,
2022-12-14 02:30:00,96.97628344852637,
2022-12-14 03:00:00,100.31344191620519,
2022-12-14 18:30:00,100.43741245330284,
2022-12-14 20:00:00,107.03135716152474,
2022-12-14 23:00:00,139.35327423620902,
2022-12-14 23:59:59,139.78487870172694,c
2022-12-15 00:00:00,140.42255913321787,
2022-12-15 01:00:00,119.43020368902398,
2022-12-15 02:30:00,131.5140157671608,
2022-12-15 03:00:00,130.79124699533622,
2022-12-15 18:30:00,131.27032509187438,
2022-12-15 20:00:00,122.87935587680431,
2022-12-15 23:00:00,135.86357402931753,
2022-12-15 23:59:59,132.2287682118863,c
2022-12-16 00:00:00,126.92470743336798,
2022-12-16 01:00:00,133.2838966724762,
2022-12-16 02:30:00,145.76832036024325,
2022-12-16 03:00:00,144.47756010173862,
2022-12-16 18:30:00,144.47756010173862,
2022-12-16 20:00:00,144.47756010173862,
2022-12-16 23:00:00,144.47756010173862,
2022-12-16 23:59:59,145.7530179450987,w
2022-12-19 00:00:00,140.15334837779164,
2022-12-19 01:00:00,126.1005774220207,
2022-12-19 02:30:00,128.72630577389873,
2022-12-19 03:00:00,142.7303851756501,
2022-12-19 18:30:00,142.470065754811,
2022-12-19 20:00:00,143.75294126319704,
2022-12-19 23:00:00,206.2879270198123,
2022-12-19 23:59:59,231.60057508915088,c
2022-12-20 00:00:00,237.06824150154898,
2022-12-20 01:00:00,234.58448759738485,
2022-12-20 02:30:00,243.4805130667496,
2022-12-20 03:00:00,246.67703663451857,
2022-12-20 18:30:00,247.04071181517247,
2022-12-20 20:00:00,238.88490121219047,
2022-12-20 23:00:00,211.5300209336424,
2022-12-20 23:59:59,218.09217645652325,c
2022-12-21 00:00:00,219.71452428200791,
2022-12-21 01:00:00,214.37102368086562,
2022-12-21 02:30:00,211.1167236455749,
2022-12-21 03:00:00,212.9825518785583,
2022-12-21 18:30:00,212.9825518785583,
2022-12-21 20:00:00,212.9825518785583,
2022-12-21 23:00:00,212.9825518785583,
2022-12-21 23:59:59,214.02790596125124,c
